_id,Director,Country,Response,imdbVotes,Poster,imdbID,Writer,Language,Genre,Actors,Released,Metascore,Rated,Box_office,Runtime,Awards,imdbRating,Title,Type
5706121771a06517740f8bbd,Éva Gárdos,"USA, Hungary",True,"3,215",http://ia.media-imdb.com/images/M/MV5BMjE0Mzk2MTkxNV5BMl5BanBnXkFtZTcwOTE4MDYyMQ@@._V1_SX300.jpg,tt0221799,Éva Gárdos,"English, Hungarian",Drama,"Scarlett Johansson, Nastassja Kinski, Raffaella Bánsági, Tony Goldwyn",28 Feb 2002,51,PG-13,"850,023",106 min,5 wins & 5 nominations.,6.9,An American Rhapsody,movie
5706121771a06517740f8bbe,Ashutosh Gowariker,India,True,"67,223",http://ia.media-imdb.com/images/M/MV5BMTIwODMwMzA5Ml5BMl5BanBnXkFtZTcwMTQxNTEyMQ@@._V1_SX300.jpg,tt0169102,"Ashutosh Gowariker (story, Ashutosh Gowariker (screenplay, Kumar Dave (screenplay, Sanjay Dayma (screenplay, K.P. Saxena (dialogue)","Hindi, English, Awadhi, Urdu","Adventure, Drama, Musical","Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne",08 May 2002,84,PG,,224 min,Nominated for 1 Oscar. Another 44 wins & 19 nominations.,8.2,Lagaan: Once Upon a Time in India,movie
5706121771a06517740f8bbf,Sandi Simcha Dubowski,"Israel, France, USA",True,813,http://ia.media-imdb.com/images/M/MV5BMjEzMzg3MzE3MV5BMl5BanBnXkFtZTcwMzI0NDAyMQ@@._V1_SX300.jpg,tt0278102,N/A,"English, Yiddish, Hebrew",Documentary,"Shlomo Ashkinazy, Steve Greenberg, Nathan Lopes Cardozo, Naomi Mark",06 Dec 2001,66,N/A,"619,612",94 min,8 wins & 3 nominations.,7.2,Trembling Before G-d,movie
5706121771a06517740f8bc0,Guillermo del Toro,"Spain, Mexico, France, Argentina",True,"46,541",http://ia.media-imdb.com/images/M/MV5BMjI5OTYyMDM1Ml5BMl5BanBnXkFtZTcwOTgxODY0OQ@@._V1_SX300.jpg,tt0256009,"Guillermo del Toro, Antonio Trashorras, David Muñoz",Spanish,"Drama, Fantasy, Horror","Marisa Paredes, Eduardo Noriega, Federico Luppi, Fernando Tielve",20 Apr 2001,78,R,"16,290",106 min,6 wins & 7 nominations.,7.5,The Devil's Backbone,movie
5706121771a06517740f8bc1,Gillian Armstrong,"UK, Australia, Germany",True,"8,827",http://ia.media-imdb.com/images/M/MV5BNTc2MzQxOTU4OF5BMl5BanBnXkFtZTcwMjM0NjgyMQ@@._V1_SX300.jpg,tt0245046,"Sebastian Faulks (novel, Jeremy Brock (screenplay)",English,"Drama, Romance, Thriller","Cate Blanchett, James Fleet, Abigail Cruttenden, Charlotte McDougall",11 Jan 2002,48,PG-13,,121 min,5 nominations.,6.4,Charlotte Gray,movie
5706121771a06517740f8bc2,Catherine Breillat,"France, Italy",True,"7,846",http://ia.media-imdb.com/images/M/MV5BMjE4MTIyMTEwMF5BMl5BanBnXkFtZTcwMjEwOTYyMQ@@._V1_SX300.jpg,tt0243255,Catherine Breillat,"French, Italian, English",Drama,"Anaïs Reboux, Roxane Mesquida, Libero De Rienzo, Arsinée Khanjian",07 Mar 2001,77,UNRATED,"724,116",86 min,4 wins & 3 nominations.,6.5,Fat Girl,movie
5706121771a06517740f8bc3,Kasi Lemmons,"USA, Canada",True,"5,536",http://ia.media-imdb.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_SX300.jpg,tt0182000,"George Dawes Green (novel, George Dawes Green (screenplay)",English,"Crime, Drama, Music","Samuel L. Jackson, Colm Feore, Ann Magnuson, Damir Andrei",20 Sep 2001,44,R,"687,081",105 min,3 nominations.,6.0,The Caveman's Valentine,movie
5706121771a06517740f8bc4,Neal Slavin,USA,True,"2,654",http://ia.media-imdb.com/images/M/MV5BMTkwMzI0ODExOV5BMl5BanBnXkFtZTcwNzQ0MTIyMQ@@._V1_SX300.jpg,tt0246628,"Arthur Miller (novel, Kendrew Lascelles (screenplay)",English,"Drama, Romance","William H. Macy, Laura Dern, David Paymer, Meat Loaf",02 May 2002,53,PG-13,"717,820",106 min,2 wins & 4 nominations.,6.8,Focus,movie
5706121771a06517740f8bc5,Paddy Breathnach,"USA, UK, Germany",True,"6,810",http://ia.media-imdb.com/images/M/MV5BMTI0MDM0NjI5NV5BMl5BanBnXkFtZTcwNDIwNTEzMQ@@._V1_SX300.jpg,tt0212380,Simon Beaufoy,English,"Comedy, Drama, Romance","Alan Rickman, Natasha Richardson, Rachel Griffiths, Rachael Leigh Cook",30 Mar 2001,38,R,"637,769",94 min,N/A,6.3,Blow Dry,movie
5706121771a06517740f8bc6,Ivan Rogers,USA,True,77,http://ia.media-imdb.com/images/M/MV5BMjE2MDk2NzAxMl5BMl5BanBnXkFtZTYwODk2NTg5._V1_SX300.jpg,tt0245904,"Marisa Caldero, Blair Latta",English,"Crime, Drama, Mystery","Ivan Rogers, Rich Komenich, Charles Napier, Chris Elbert",10 May 2002,N/A,R,"3,642",138 min,N/A,5.4,Forgive Me Father,movie
5706121771a06517740f8bc7,Christine Lahti,"Germany, USA",True,"4,894",http://ia.media-imdb.com/images/M/MV5BMTI0NjAyNjg4N15BMl5BanBnXkFtZTYwMTUwMzg5._V1_SX300.jpg,tt0206963,Jill Franklyn,English,"Comedy, Drama, Romance","Rutanya Alda, Natasha Braisewell, Albert Brooks, Henry Brown",26 Oct 2001,48,R,"621,377",109 min,1 nomination.,7.3,My First Mister,movie
5706121771a06517740f8bc8,"Richard Glatzer, Wash Westmoreland",USA,True,"2,406",http://ia.media-imdb.com/images/M/MV5BNDM1Mjg2Njk5N15BMl5BanBnXkFtZTcwMzkwMjEyMQ@@._V1_SX300.jpg,tt0245115,Wash Westmoreland,English,"Drama, Comedy, Romance","Scott Gurney, Michael Cunio, Roxanne Day, Taylor Negron",01 Feb 2002,53,R,"563,373",95 min,1 win.,5.7,The Fluffer,movie
5706121771a06517740f8bc9,Richard Kelly,USA,True,"559,988",http://ia.media-imdb.com/images/M/MV5BMTczMzE4Nzk3N15BMl5BanBnXkFtZTcwNDg5Mjc4NA@@._V1_SX300.jpg,tt0246578,Richard Kelly,English,"Drama, Sci-Fi, Thriller","Jake Gyllenhaal, Holmes Osborne, Maggie Gyllenhaal, Daveigh Chase",26 Oct 2001,71,R,"727,883",113 min,11 wins & 14 nominations.,8.1,Donnie Darko,movie
5706121771a06517740f8bca,Richard Linklater,USA,True,"15,418",http://ia.media-imdb.com/images/M/MV5BMTQzNjMyODQ0NF5BMl5BanBnXkFtZTcwMzQ1MzIyMQ@@._V1_SX300.jpg,tt0275719,"Stephen Belber (play, Stephen Belber (screenplay)",English,Drama,"Ethan Hawke, Robert Sean Leonard, Uma Thurman",12 Jul 2002,71,R,"490,475",86 min,1 win & 1 nomination.,7.3,Tape,movie
5706121771a06517740f8bcb,Larry Clark,"USA, France, UK",True,"28,887",http://ia.media-imdb.com/images/M/MV5BMjE2MjMxNzg1NF5BMl5BanBnXkFtZTcwNjUxMjAwMQ@@._V1_SX300.jpg,tt0242193,"Jim Schutze (book, David McKenna (screenplay, Roger Pullis (screenplay)",English,"Crime, Drama","Brad Renfro, Bijou Phillips, Rachel Miner, Nick Stahl",12 Dec 2001,45,R,"510,092",115 min,3 wins & 1 nomination.,7.0,Bully,movie
5706121771a06517740f8bcc,Charles Shyer,USA,True,"4,369",http://ia.media-imdb.com/images/M/MV5BMTcxMzkxOTUxOV5BMl5BanBnXkFtZTcwMjkzMTQyMQ@@._V1_SX300.jpg,tt0242252,John Sweet,English,"Drama, History, Romance","Hilary Swank, Jonathan Pryce, Simon Baker, Adrien Brody",07 Dec 2001,42,R,"430,313",118 min,Nominated for 1 Oscar. Another 1 nomination.,6.1,The Affair of the Necklace,movie
5706121771a06517740f8bcd,Yan Yan Mak,Hong Kong,True,53,N/A,tt0279831,N/A,N/A,Drama,Stanley Tam,01 Oct 2001,N/A,N/A,,90 min,5 wins & 5 nominations.,6.8,Brother,movie
5706121771a06517740f8bce,Carolena Saccone,USA,True,N/A,N/A,tt0368646,"Ron Hansen (story, Carolena Saccone",English,"Crime, Drama, Short","Michael Artura, Cosimo Canale, Sophie Chahinian, Jeff Jensen",N/A,N/A,N/A,,15 min,N/A,N/A,The Circle,movie
5706121771a06517740f8bcf,Scott J. Gill,USA,True,"2,126",http://ia.media-imdb.com/images/M/MV5BNDgwNzczMjgyM15BMl5BanBnXkFtZTcwMDI2MTYyMQ@@._V1_SX300.jpg,tt0282856,Scott J. Gill,English,"Documentary, Biography","Ron Jeremy, William Margold, Al Goldstein, Al Lewis",01 Jan 2001,54,R,"411,897",77 min,3 wins & 1 nomination.,6.4,Porn Star: The Legend of Ron Jeremy,movie
5706121771a06517740f8bd0,Patrice Chéreau,"France, UK, Germany, Spain",True,"8,884",http://ia.media-imdb.com/images/M/MV5BMTI4OTk2ODUyOF5BMl5BanBnXkFtZTcwMDA3MzQyMQ@@._V1_SX300.jpg,tt0256103,"Hanif Kureishi (stories, Anne-Louise Trividic, Patrice Chéreau",English,"Drama, Romance","Mark Rylance, Kerry Fox, Susannah Harker, Alastair Galbraith",28 Mar 2001,69,R,"103,440",119 min,6 wins & 4 nominations.,6.2,Intimacy,movie
5706121771a06517740f8bd1,Brad Anderson,USA,True,"42,827",http://ia.media-imdb.com/images/M/MV5BMTc5NTAwOTE4NV5BMl5BanBnXkFtZTcwNzMyMjIyMQ@@._V1_SX300.jpg,tt0261983,"Brad Anderson, Stephen Gevedon",English,"Horror, Mystery","David Caruso, Stephen Gevedon, Paul Guilfoyle, Josh Lucas",14 Sep 2001,58,R,"373,967",97 min,2 wins & 1 nomination.,6.5,Session 9,movie
5706121771a06517740f8bd2,Rajkumar Santoshi,India,True,"1,876",http://ia.media-imdb.com/images/M/MV5BMjEzMTc2MDA5MF5BMl5BanBnXkFtZTcwODY2ODMyMQ@@._V1_SX300.jpg,tt0293342,"Ranjit Kapoor (dialogue, Ashok Rawat (associate script, Rajkumar Santoshi (dialogue, Rajkumar Santoshi (screenplay, Rajkumar Santoshi (story)",Hindi,"Drama, Musical, Crime","Rekha, Anil Kapoor, Jackie Shroff, Madhuri Dixit",19 Sep 2001,N/A,UNRATED,,202 min,1 win & 12 nominations.,6.8,Lajja,movie
5706121771a06517740f8bd3,Bruce Beresford,"UK, Germany, Austria",True,490,http://ia.media-imdb.com/images/M/MV5BMTM2NjQ1NTkwMF5BMl5BanBnXkFtZTcwMTIzMjMyMQ@@._V1_SX300.jpg,tt0212827,Marilyn Levy,English,"Biography, Drama, Music","Sarah Wynter, Jonathan Pryce, Vincent Perez, Simon Verhoeven",04 Jan 2002,35,R,"419,414",99 min,N/A,5.7,Bride of the Wind,movie
5706121771a06517740f8bd4,Mike Adams,USA,True,N/A,N/A,tt4278436,N/A,English,Adult,"Jessica Jewel, Nicole Sheridan, Juliet Sheridon, Sydnee Steele",N/A,N/A,N/A,,86 min,N/A,N/A,Sin Under the Sun,movie
5706121771a06517740f8bd5,Léa Pool,Canada,True,"16,780",http://ia.media-imdb.com/images/M/MV5BMjYzMDk0NDEzNl5BMl5BanBnXkFtZTgwNzQzNTcxMTE@._V1_SX300.jpg,tt0245238,"Susan Swan (novel, Judith Thompson (screenplay)",English,"Drama, Romance","Piper Perabo, Jessica Paré, Mischa Barton, Jackie Burroughs",20 Sep 2001,53,R,"302,365",103 min,4 wins & 5 nominations.,7.0,Lost and Delirious,movie
5706121771a06517740f8bd6,David Wain,USA,True,"38,872",http://ia.media-imdb.com/images/M/MV5BMTc3NTMzNzU0Nl5BMl5BanBnXkFtZTYwMzA4Mzc5._V1_SX300.jpg,tt0243655,"Michael Showalter, David Wain",English,"Comedy, Romance","Janeane Garofalo, David Hyde Pierce, Michael Showalter, Marguerite Moreau",11 Apr 2002,42,R,"292,102",97 min,1 nomination.,6.7,Wet Hot American Summer,movie
5706121771a06517740f8bd7,Leon Ichaso,USA,True,"1,180",http://ia.media-imdb.com/images/M/MV5BMTQxNDMzMTEzMF5BMl5BanBnXkFtZTcwNTkxOTAyMQ@@._V1_SX300.jpg,tt0261066,Leon Ichaso,English,"Biography, Drama","Benjamin Bratt, Giancarlo Esposito, Talisa Soto, Nelson Vasquez",12 Apr 2002,40,R,"1,418,314",103 min,6 wins & 3 nominations.,6.4,Piñero,movie
5706121771a06517740f8bd8,Stephanie Black,USA,True,841,http://ia.media-imdb.com/images/M/MV5BMTA5MjQ2NjIyMTFeQTJeQWpwZ15BbWU3MDUwNjEzMjE@._V1_SX300.jpg,tt0284262,"Jamaica Kincaid (narration, Jamaica Kincaid (novel)",English,Documentary,"Belinda Becker, Buju Banton, Horst Köhler, Michael Manley",28 Feb 2003,67,N/A,"241,297",80 min,2 wins.,7.7,Life and Debt,movie
5706121771a06517740f8bd9,Jan Sverák,"Czech Republic, UK, Germany, Denmark, Italy, France",True,"4,643",http://ia.media-imdb.com/images/M/MV5BMTg5NzEyNzY4N15BMl5BanBnXkFtZTcwMzkxMjAwMQ@@._V1_SX300.jpg,tt0244479,"Zdenek Sverák (story, Zdenek Sverák (screenplay)","Czech, German, English, Slovak","War, Drama, Action","Ondrej Vetchý, Krystof Hádek, Tara Fitzgerald, Charles Dance",17 May 2001,56,R,"258,215",112 min,8 wins & 7 nominations.,7.3,Dark Blue World,movie
5706121771a06517740f8bda,Shawn Fornari,USA,True,N/A,N/A,tt3708826,Shawn Fornari,English,"Short, Comedy",Tom Stearns,01 Oct 2001,N/A,N/A,,N/A,N/A,N/A,Happenstance,movie
5706121771a06517740f8bdb,Bernard Derriman,Australia,True,106,N/A,tt0294446,Bernard Derriman,English,"Animation, Short","Kevin Lynch, Andrew Crowley",25 Feb 2001,N/A,R,,3 min,2 wins & 1 nomination.,7.2,Chopper,movie
5706121771a06517740f8bdc,Mel Smith,"UK, USA",True,"3,048",http://ia.media-imdb.com/images/M/MV5BMTYxNzg3NjczM15BMl5BanBnXkFtZTcwNjU2MjAyMQ@@._V1_SX300.jpg,tt0253126,"Kim Fuller (story, Georgia Pritchett (story, Kim Fuller (screenplay)",English,"Action, Drama, Comedy","Minnie Driver, Mary McCormack, Kevin McNally, Mark Williams",26 Oct 2001,39,R,"226,792",86 min,1 nomination.,6.2,High Heels and Low Lifes,movie
5706121771a06517740f8bdd,Daniel Minahan,USA,True,"5,798",http://ia.media-imdb.com/images/M/MV5BMTg1NzU4MjUwMl5BMl5BanBnXkFtZTYwNTUwMTc4._V1_SX300.jpg,tt0251031,Daniel Minahan,English,"Comedy, Thriller","Brooke Smith, Mark Woodbury, Michael Kaycheck, Marylouise Burke",25 May 2001,55,R,,86 min,3 wins & 4 nominations.,6.6,Series 7: The Contenders,movie
5706121771a06517740f8bde,Bruce Weber,USA,True,213,http://ia.media-imdb.com/images/M/MV5BMTM4ODkyMzQwNF5BMl5BanBnXkFtZTYwMDMwMjk5._V1_SX300.jpg,tt0276860,"Maribeth Edmonds, Bruce Weber",English,"Documentary, Biography","Peter Johnson, Frances Faye, Herbie Fletcher, Dibi Fletcher",05 Oct 2001,53,NOT RATED,"179,914",98 min,1 win & 1 nomination.,6.8,Chop Suey,movie
5706121771a06517740f8bdf,Daniel Cross,Canada,True,53,http://ia.media-imdb.com/images/M/MV5BMTUxODU3MTEzNV5BMl5BanBnXkFtZTgwNzc2OTk1MDE@._V1_SX300.jpg,tt0307398,N/A,English,Documentary,Eric Denis,21 Dec 2001,N/A,N/A,,80 min,N/A,6.9,S.P.I.T.: Squeegee Punks in Traffic,movie
5706121771a06517740f8be0,Kenneth A. Carlson,USA,True,754,http://ia.media-imdb.com/images/M/MV5BMTI1MzM3NTM4NF5BMl5BanBnXkFtZTcwOTgyNzcxMQ@@._V1_SX300.jpg,tt0270971,Kenneth A. Carlson,English,"Documentary, Sport","Dave Irwin, Ellery Moore, Joe Paterno, Danny Studer",20 Jan 2001,69,R,"151,692",103 min,1 win & 3 nominations.,7.4,Go Tigers!,movie
5706121771a06517740f8be1,Jeff Harder,USA,True,N/A,N/A,tt0385804,N/A,English,Adult,"Kayla, Jeff Harder, Jonathan, Johnny Sunglasses",N/A,N/A,N/A,,60 min,N/A,N/A,Kayla's Audition,movie
5706121771a06517740f8be2,Stavros Kazantzidis,Australia,True,418,N/A,tt0215139,"Stavros Kazantzidis, Allanah Zitserman","English, Russian","Comedy, Drama, Romance","Hugo Weaving, David Wenham, Rebecca Frith, Sacha Horler",14 Jun 2001,34,R,"127,103",90 min,1 win & 1 nomination.,6.2,Russian Doll,movie
5706121771a06517740f8be3,Majid Majidi,Iran,True,"5,851",http://ia.media-imdb.com/images/M/MV5BMTY0NzQ2Mjk2M15BMl5BanBnXkFtZTcwOTMxMjAwMQ@@._V1_SX300.jpg,tt0233841,Majid Majidi,"Persian, Azerbaijani","Drama, Romance","Hossein Abedini, Zahra Bahrami, Mohammad Amir Naji, Hossein Mahjoub",14 Mar 2002,79,PG,"125,900",94 min,13 wins & 5 nominations.,7.9,Baran,movie
5706121771a06517740f8be4,Christian Carion,France,True,"1,700",http://ia.media-imdb.com/images/M/MV5BMTkxOTAzNDQzMl5BMl5BanBnXkFtZTcwOTkzMjcyMQ@@._V1_SX300.jpg,tt0240149,"Christian Carion, Eric Assous",French,"Comedy, Drama","Michel Serrault, Mathilde Seigner, Jean-Paul Roussillon, Frédéric Pierrot",05 Sep 2001,64,N/A,"183,266",103 min,3 wins & 2 nominations.,6.7,The Girl from Paris,movie
5706121771a06517740f8be5,"Terry L. Noss, Richard Rich",USA,True,704,http://ia.media-imdb.com/images/M/MV5BMTMyMDI5OTg1M15BMl5BanBnXkFtZTcwNDM3MzgxMQ@@._V1_SX300.jpg,tt0206367,"Judy Rothman Rofé (screenplay, E.B. White (book)",English,"Animation, Drama, Musical","Jason Alexander, Mary Steenburgen, Reese Witherspoon, Seth Green",01 Mar 2001,27,G,"152,525",75 min,1 nomination.,5.0,The Trumpet of the Swan,movie
5706121771a06517740f8be6,N/A,Japan,True,36,N/A,tt0303106,N/A,N/A,"Action, Animation",N/A,27 Oct 2001,N/A,N/A,,N/A,N/A,6.5,Super Street Fighter II: Turbo Revival,game
5706121771a06517740f8be7,"Jacob Kornbluth, Josh Kornbluth",USA,True,"1,214",http://ia.media-imdb.com/images/M/MV5BMTU1NTQyNjkwNV5BMl5BanBnXkFtZTcwMDMxNjcxMQ@@._V1_SX300.jpg,tt0273253,"Josh Kornbluth, Jacob Kornbluth, John Bellucci",English,Comedy,"Josh Kornbluth, Warren Keith, Sarah Overman, Leah Alperin",22 Jan 2001,51,R,"249,469",88 min,N/A,6.1,Haiku Tunnel,movie
5706121771a06517740f8be8,N/A,Czech Republic,True,N/A,N/A,tt4087078,N/A,Czech,Documentary,"Petr Vacek, Miroslav Vladyka",N/A,N/A,N/A,,4 min,N/A,N/A,ABCD ekologie aneb Zivotabudic,series
5706121771a06517740f8be9,David Dhawan,India,True,"1,366",http://ia.media-imdb.com/images/M/MV5BMTY5MTc3NzA5M15BMl5BanBnXkFtZTgwOTYzNDE2NDE@._V1_SX300.jpg,tt0278522,"Rumi Jaffery (dialogue, Imtiaz Patel (screenplay, Yunus Sajawal (screenplay)",Hindi,Comedy,"Sanjay Dutt, Govinda, Twinkle Khanna, Monica Bedi",13 Apr 2001,N/A,N/A,,140 min,1 win & 1 nomination.,5.8,Jodi No.1,movie
5706121771a06517740f8bea,Adam Brooks,USA,True,"2,643",http://ia.media-imdb.com/images/M/MV5BNjc1NzQ3NTAzOF5BMl5BanBnXkFtZTYwNDg5Mjg5._V1_SX300.jpg,tt0178642,"Jennifer Egan (novel, Adam Brooks (screenplay)",English,Drama,"Cameron Diaz, Jordana Brewster, Christopher Eccleston, Blythe Danner",23 Feb 2001,40,R,,93 min,N/A,5.7,The Invisible Circus,movie
5706121771a06517740f8beb,Bill Semans,USA,True,130,http://ia.media-imdb.com/images/M/MV5BMjA2NzczOTczMl5BMl5BanBnXkFtZTcwODIyNTE3MQ@@._V1_SX300.jpg,tt0174732,Bill Semans,English,"Comedy, Romance","Michael O'Keefe, Kevin Chamberlin, Enid Graham, Ann Hamilton",04 May 2001,N/A,PG-13,"71,509",89 min,N/A,6.0,Herman U.S.A.,movie
5706121771a06517740f8bec,Rahul Rawail,India,True,467,http://ia.media-imdb.com/images/M/MV5BMTgzNzYwOTQ2OV5BMl5BanBnXkFtZTcwNzA2ODgzMQ@@._V1_SX300.jpg,tt0271604,N/A,Hindi,"Drama, Family","Kajol, Rishi Kapoor, Rati Agnihotri, Sunil Shetty",19 Jan 2001,N/A,N/A,"57,188",120 min,N/A,4.7,Kuch Khatti Kuch Meethi,movie
5706121771a06517740f8bed,N/A,USA,True,N/A,N/A,tt1120914,Tracey Leis,English,Documentary,N/A,N/A,N/A,N/A,,49 min,N/A,N/A,Shock Therapy: The Last Resort,movie
5706121771a06517740f8bee,Ho Yim,"China, USA",True,867,http://ia.media-imdb.com/images/M/MV5BMTgwODYyNjk0NV5BMl5BanBnXkFtZTcwMjEzODUyMQ@@._V1_SX300.jpg,tt0244709,"Pearl S. Buck (novel, Luo Yan (screenplay, Paul Collins (screenplay)","English, Mandarin","Drama, Romance, War","Willem Dafoe, Luo Yan, Sau Sek, John Cho",16 Nov 2001,26,R,"35,938",116 min,1 win.,5.9,Pavilion of Women,movie
5706121771a06517740f8bef,Jonas McCord,"USA, Israel, Germany",True,"6,405",http://ia.media-imdb.com/images/M/MV5BNjUyODMzNzE4NV5BMl5BanBnXkFtZTcwNTQ0MjQyMQ@@._V1_SX300.jpg,tt0201485,"Richard Sapir (novel, Jonas McCord (screenplay)","English, Arabic, Hebrew","Drama, Mystery, Romance","Antonio Banderas, Olivia Williams, John Shrapnel, Derek Jacobi",13 Dec 2001,21,PG-13,"33,565",109 min,2 wins.,5.3,The Body,movie
5706121771a06517740f8bf0,Joel Hopkins,"UK, USA",True,"1,259",http://ia.media-imdb.com/images/M/MV5BMTYyNzk1MDEwMF5BMl5BanBnXkFtZTcwMDg5OTYyMQ@@._V1_SX300.jpg,tt0273300,"Joel Hopkins (screenplay, Joel Hopkins (short story \","English, French, Spanish","Drama, Romance, Comedy","Tunde Adebimpe, Raul A. Reyes, Alan Gryfe, Amy Sedaris",09 Nov 2001,68,PG,"187,474",97 min,3 wins & 6 nominations.,7.3,Jump Tomorrow,movie
5706121771a06517740f8bf1,Bille August,"Sweden, Germany, Denmark",True,942,http://ia.media-imdb.com/images/M/MV5BMTI0NzQ4MTY3M15BMl5BanBnXkFtZTcwMTUxNjQyMQ@@._V1_SX300.jpg,tt0257215,"Bille August, Ulla Isaksson (novel)",Swedish,"Drama, Music, Romance","Sven Wollter, Viveka Seldahl, Reine Brynolfsson, Linda Källgren",16 Mar 2001,72,PG-13,"27,983",117 min,6 wins & 10 nominations.,6.9,A Song for Martin,movie
5706121771a06517740f8bf2,N/A,USA,True,17,N/A,tt0280772,"Markus Friederich (concept, Marc Kamradt (concept, Christoph Winkler (concept)",N/A,"Animation, Family, Comedy",N/A,14 Mar 2001,N/A,N/A,,N/A,N/A,7.1,Inspector Gadget: Gadget's Crazy Maze,game
5706121771a06517740f8bf3,Ziad H. Hamzeh,USA,True,105,http://ia.media-imdb.com/images/M/MV5BMTIyMTM2Nzk2OV5BMl5BanBnXkFtZTcwOTA3MTYyMQ@@._V1_SX300.jpg,tt0282965,Marc Sandler,N/A,N/A,"Marc Sandler, Sarah Rachel Isenberg, Michael Denney, Jason Moscartolo",28 Sep 2001,N/A,R,"22,915",109 min,4 wins.,5.3,Shadow Glories,movie
5706121771a06517740f8bf4,Walter Salles,"Brazil, France, Switzerland",True,"5,609",http://ia.media-imdb.com/images/M/MV5BMTQ5NzE3NzMzOF5BMl5BanBnXkFtZTYwODg0Mzk5._V1_SX300.jpg,tt0291003,"Karim Aïnouz (screenplay, Ismail Kadare (novel, Sérgio Machado (screenplay, João Moreira Salles (additional dialogue, Walter Salles (screenplay, Daniela Thomas (additional dialogue)",Portuguese,Drama,"José Dumont, Rodrigo Santoro, Rita Assemany, Luiz Carlos Vasconcelos",01 May 2002,73,PG-13,"64,210",105 min,Nominated for 1 Golden Globe. Another 8 wins & 4 nominations.,7.7,Behind the Sun,movie
5706121771a06517740f8bf5,Neal A. Corl,N/A,True,6,N/A,tt0399419,Neal A. Corl,N/A,Short,"Henry Corl, Neal A. Corl, Peter Kahn, Donna Regii",N/A,N/A,N/A,,N/A,N/A,7.7,Nora Mae,movie
5706121771a06517740f8bf6,Edet Belzberg,USA,True,"1,858",http://ia.media-imdb.com/images/M/MV5BMTc5MjQxNjAxMV5BMl5BanBnXkFtZTcwMjk3NTEyMQ@@._V1_SX300.jpg,tt0264476,N/A,Romanian,Documentary,"Cristina Ionescu, Mihai Alexandre Tudose, Violeta 'Macarena' Rosu, Ana Turturica",05 Oct 2003,85,N/A,,104 min,Nominated for 1 Oscar. Another 4 wins & 2 nominations.,8.3,Children Underground,movie
5706121771a06517740f8bf7,Martin Scorsese,"Italy, USA",True,"2,308",http://ia.media-imdb.com/images/M/MV5BMTM0NDg3NjY5OF5BMl5BanBnXkFtZTcwODE0MTk2NQ@@._V1_SX300.jpg,tt0173772,"Suso Cecchi D'Amico, Raffaele Donato, Kent Jones, Martin Scorsese","English, Italian, French, German",Documentary,Martin Scorsese,16 May 2002,90,PG-13,"8,527",246 min,3 wins & 2 nominations.,8.3,My Voyage to Italy,movie
5706121771a06517740f8bf8,Jerry Zucker,"Canada, USA",True,"91,828",http://ia.media-imdb.com/images/M/MV5BMTY5NTczMTQ2M15BMl5BanBnXkFtZTYwNzQ1MjQ5._V1_SX300.jpg,tt0250687,Andy Breckman,English,"Adventure, Comedy","Breckin Meyer, Jenica Bergere, Cuba Gooding Jr., Carrie Diamond",17 Aug 2001,52,PG-13,"1,320,394",112 min,1 nomination.,6.4,Rat Race,movie
5706121771a06517740f8bf9,Keith Warn,USA,True,79,http://ia.media-imdb.com/images/M/MV5BMTc3MDE1NDA2OF5BMl5BanBnXkFtZTcwODAwMTYzMQ@@._V1_SX300.jpg,tt0295715,Keith Warn,English,Comedy,"Stacy Oliver, Kevin Wortman, Kelly Kraegel, Tisha Brown",21 Sep 2001,N/A,R,,90 min,N/A,4.1,Sorority Girls' Revenge,movie
