_id,Actors,Awards,Response,Box_office,Metascore,Type,Language,Genre,Country,imdbID,Writer,Rated,Title,imdbVotes,Poster,Runtime,Director,Released,imdbRating
56fbc41171a0650ee4dd5449,"John Cusack, Debi Mazar, Michael Madsen, Benicio Del Toro",N/A,True,"1,044,824",N/A,movie,English,"Comedy, Crime, Drama",USA,tt0107594,"Mark Bowden (article, Ramón Menéndez (screenplay, Tom Musca (screenplay, Carol Sobieski (screenplay)",R,Money for Nothing,"3,073",http://ia.media-imdb.com/images/M/MV5BMTk2ODI0OTIzMV5BMl5BanBnXkFtZTcwMDEyNTAwMQ@@._V1_SX300.jpg,100 min,Ramón Menéndez,10 Sep 1993,5.7
56fbc41171a0650ee4dd544a,"River Phoenix, Samantha Mathis, Dermot Mulroney, Sandra Bullock",N/A,True,"1,029,721",N/A,movie,English,"Comedy, Drama, Music",USA,tt0108327,Carol Heikkinen,PG-13,The Thing Called Love,"5,513",http://ia.media-imdb.com/images/M/MV5BMTY0MTY3MTI3MF5BMl5BanBnXkFtZTcwNzM3NTA0MQ@@._V1_SX300.jpg,116 min,Peter Bogdanovich,27 Aug 1993,6.3
56fbc41171a0650ee4dd544b,"Ashley Judd, Todd Field, Bentley Mitchum, Allison Dean",3 wins & 7 nominations.,True,"1,001,437",N/A,movie,English,"Drama, Romance",USA,tt0108000,Victor Nunez,R,Ruby in Paradise,"1,997",http://ia.media-imdb.com/images/M/MV5BMTk5MTY4ODExNF5BMl5BanBnXkFtZTcwMzM1ODUxMQ@@._V1_SX300.jpg,114 min,Victor Nunez,05 Nov 1993,7.2
56fbc41171a0650ee4dd544c,"James Carville, George Stephanopoulos, Heather Beckel, Paul Begala",Nominated for 1 Oscar. Another 5 wins & 2 nominations.,True,"901,668",N/A,movie,English,"Documentary, History",USA,tt0108515,N/A,PG,The War Room,"2,757",http://ia.media-imdb.com/images/M/MV5BMTU4NjM2NjIwMF5BMl5BanBnXkFtZTcwNjc2NTgxNw@@._V1_SX300.jpg,96 min,"Chris Hegedus, D.A. Pennebaker",01 Jan 1994,7.5
56fbc41171a0650ee4dd544d,"Jeff Speakman, Christopher Neame, Lewis Van Bergen, Jennifer Gatti",N/A,True,"841,015",N/A,movie,English,"Action, Drama, Crime",USA,tt0108234,Richard Friedman,R,Street Knight,456,http://ia.media-imdb.com/images/M/MV5BMTMwODk4MDY5Nl5BMl5BanBnXkFtZTYwNzc5OTE5._V1_SX300.jpg,91 min,Albert Magnoli,12 Mar 1993,5.4
56fbc41171a0650ee4dd544e,"Otto Sander, Peter Falk, Horst Buchholz, Mikhail Gorbachev",Nominated for 1 Golden Globe. Another 3 wins & 6 nominations.,True,"810,455",N/A,movie,"German, French, English, Italian, Russian","Fantasy, Drama, Mystery",Germany,tt0107209,"Wim Wenders (screenplay, Ulrich Zieger (screenplay, Richard Reitinger (screenplay, Ulrich Zieger (dialogue)",PG-13,"Faraway, So Close!","5,693",http://ia.media-imdb.com/images/M/MV5BMTQ2MzgwODYwOF5BMl5BanBnXkFtZTYwNzc4MDc5._V1_SX300.jpg,140 min,Wim Wenders,21 Dec 1993,7.3
56fbc41171a0650ee4dd544f,"Tracey Ullman, Vincent D'Onofrio, Lili Taylor, Judith Malina",1 win & 2 nominations.,True,"574,152",N/A,movie,"English, Italian",Drama,USA,tt0107152,"Francine Prose (novel, Richard Guay (screenplay, Nancy Savoca (screenplay)",R,Household Saints,737,http://ia.media-imdb.com/images/M/MV5BMTczMzc1NDUyMl5BMl5BanBnXkFtZTcwODAyMjYxMQ@@._V1_SX300.jpg,124 min,Nancy Savoca,15 Sep 1993,6.9
56fbc41171a0650ee4dd5450,"Andrei Codrescu, Allen Ginsberg",2 wins & 1 nomination.,True,"594,768",N/A,movie,English,Documentary,USA,tt0107974,N/A,PG,Road Scholar,129,http://ia.media-imdb.com/images/M/MV5BMTgxOTEwOTM3NF5BMl5BanBnXkFtZTcwNTUxMjkyMQ@@._V1_SX300.jpg,82 min,Roger Weisberg,16 Jul 1993,6.8
56fbc41171a0650ee4dd5451,"Suzy Amis, Bo Hopkins, Ian McKellen, David Chung",2 nominations.,True,"514,451",N/A,movie,English,"Drama, Romance, Western",USA,tt0106350,Maggie Greenwald,R,The Ballad of Little Jo,"1,124",http://ia.media-imdb.com/images/M/MV5BMTIyNDAxMjA1NV5BMl5BanBnXkFtZTcwNTk4NDQyMQ@@._V1_SX300.jpg,121 min,Maggie Greenwald,20 Aug 1993,6.9
56fbc41171a0650ee4dd5452,"Larry Brinkin, Danny Castellow, Alex Chee, Wayne Corbitt",1 win.,True,"530,833",N/A,movie,English,Documentary,USA,tt0108090,N/A,N/A,Sex Is...,106,http://ia.media-imdb.com/images/M/MV5BMTIwMDU0MzMzMF5BMl5BanBnXkFtZTcwODMyMDAwMQ@@._V1_SX300.jpg,82 min,Marc Huestis,30 Apr 1993,6.3
56fbc41171a0650ee4dd5453,"Kathleen Turner, Tommy Lee Jones, Asha Menina, Shiloh Strong",2 wins.,True,"322,871",N/A,movie,English,Drama,"Italy, USA",tt0107148,"Michael Lessac (story, Robert Jay Litz (story, Michael Lessac (screenplay)",PG-13,House of Cards,"2,160",http://ia.media-imdb.com/images/M/MV5BMTIzODMwMjUzM15BMl5BanBnXkFtZTcwNDkyMTYyMQ@@._V1_SX300.jpg,109 min,Michael Lessac,25 Jun 1993,6.2
56fbc41171a0650ee4dd5454,"James Spader, Mandy Patinkin, M. Emmet Walsh, Charles Durning",N/A,True,"313,967",N/A,movie,English,Drama,USA,tt0107623,"Paul Auster (novel, Belinda Haas, Philip Haas",R,The Music of Chance,"1,780",http://ia.media-imdb.com/images/M/MV5BMTQ2MTQ4ODYwMV5BMl5BanBnXkFtZTcwNTA0NzgxMQ@@._V1_SX300.jpg,98 min,Philip Haas,04 Jun 1993,7.2
56fbc41171a0650ee4dd5455,"Liam Neeson, Gil Rood, Tate Donovan, Stephen Mendillo",N/A,True,"296,081",N/A,movie,English,"Drama, Romance","UK, USA",tt0106833,"Richard Nelson, Edith Wharton (novel)",PG,Ethan Frome,"1,683",http://ia.media-imdb.com/images/M/MV5BMjE3Mjc5ODU2N15BMl5BanBnXkFtZTcwMDMxMzUxMQ@@._V1_SX300.jpg,99 min,John Madden,12 Mar 1993,6.3
56fbc41171a0650ee4dd5456,"Pippa Guard, Richard Hope, Celia Imrie",1 nomination.,True,,N/A,series,English,"Comedy, Drama",UK,tt0293739,N/A,N/A,The Riff Raff Element,56,N/A,50 min,N/A,02 Apr 1993,8.5
56fbc41171a0650ee4dd5457,N/A,N/A,True,,N/A,series,English,Documentary,"Canada, UK",tt0258349,N/A,N/A,Equinox: The Bermuda Triangle,N/A,N/A,N/A,N/A,N/A,N/A
56fbc41171a0650ee4dd5458,"Robert Duvall, Richard Harris, Shirley MacLaine, Sandra Bullock",N/A,True,"231,700",N/A,movie,English,"Drama, Romance",USA,tt0108596,Steve Conrad,PG-13,Wrestling Ernest Hemingway,"2,405",http://ia.media-imdb.com/images/M/MV5BMTcyNjI5MTE0MV5BMl5BanBnXkFtZTcwMTk3OTgxMQ@@._V1_SX300.jpg,123 min,Randa Haines,17 Dec 1993,7.1
56fbc41171a0650ee4dd5459,"Chris Santos, Michael Leb, Christian Thom, Lou Cantelmo",2 nominations.,True,"263,601",N/A,movie,English,"Crime, Drama",USA,tt0106264,Rob Weiss,R,Amongst Friends,457,http://ia.media-imdb.com/images/M/MV5BMTkxMDQ3MDIwOV5BMl5BanBnXkFtZTcwMDI4NTcyMQ@@._V1_SX300.jpg,86 min,Rob Weiss,23 Jul 1993,5.5
56fbc41171a0650ee4dd545a,"Tim Ferguson, Richard Fidler, Paul McDermott",N/A,True,,N/A,movie,English,Comedy,Australia,tt0309529,"Tim Ferguson, Richard Fidler, Paul McDermott",N/A,DAAS: Dead & Alive,28,N/A,N/A,N/A,N/A,9.1
56fbc41171a0650ee4dd545b,"Danny Glover, Malcolm McDowell, Alfre Woodard, Marius Weyers",2 nominations.,True,"212,483",68,movie,"English, Afrikaans",Drama,USA,tt0106464,"Percy Mtwa (play, Brian Bird (screenplay, John Wierick (screenplay)",PG-13,Bopha!,676,http://ia.media-imdb.com/images/M/MV5BMTc3MDQ5MTk4OF5BMl5BanBnXkFtZTcwNjgzNDcyMQ@@._V1_SX300.jpg,120 min,Morgan Freeman,24 Sep 1993,6.5
56fbc41171a0650ee4dd545c,"Danny Glover, Matt Dillon, Rick Aviles, Nina Siemaszko",1 win & 2 nominations.,True,"57,115",N/A,movie,English,Drama,USA,tt0108026,Lyle Kessler,R,The Saint of Fort Washington,"1,902",http://ia.media-imdb.com/images/M/MV5BMTQxOTQ1NzYzOV5BMl5BanBnXkFtZTcwOTM3NjYxNA@@._V1_SX300.jpg,103 min,Tim Hunter,17 Nov 1993,7.2
56fbc41171a0650ee4dd545d,"Kyle MacLachlan, Anthony Hopkins, Jason Robards, Juliet Stevenson",N/A,True,,N/A,movie,English,"Drama, Thriller",UK,tt0108388,"Franz Kafka (novel, Harold Pinter (screenplay)",PG-13,The Trial,"1,725",http://ia.media-imdb.com/images/M/MV5BMTkzMzk4OTI2N15BMl5BanBnXkFtZTYwMTA1Mjg4._V1_SX300.jpg,120 min,David Hugh Jones,01 Apr 1994,6.0
56fbc41171a0650ee4dd545e,"Patrick Dempsey, Lisa Bonet, Judge Reinhold, Forest Whitaker",N/A,True,"115,842",N/A,movie,English,"Comedy, Crime, Romance",USA,tt0106353,Nick Mead,R,Bank Robber,242,N/A,91 min,Nick Mead,03 Dec 1993,4.4
56fbc41171a0650ee4dd545f,"Linda Hunt, David Rasche, George Morfogen, Sam Sorbo",1 win & 2 nominations.,True,,N/A,movie,English,"Comedy, Drama",USA,tt0108410,"Leslie Bohem, Endre Bohem",R,Twenty Bucks,"3,085",http://ia.media-imdb.com/images/M/MV5BMTUyNDY2OTg4MV5BMl5BanBnXkFtZTcwNjIwMjAzMQ@@._V1_SX300.jpg,91 min,Keva Rosenfeld,22 Oct 1993,6.4
56fbc41171a0650ee4dd5460,"Manuel 'Jacare' Olimpio Meira, Jeronimo André De Souza, Raimundo 'Tata' Correia Lima, Manuel 'Preto' Pereira da Silva",4 wins & 2 nominations.,True,,N/A,movie,"Portuguese, English",Documentary,"France, USA",tt0107233,"Bill Krohn, Richard Wilson, Myron Meisel",G,It's All True,563,http://ia.media-imdb.com/images/M/MV5BMjEyMDAzODc4MF5BMl5BanBnXkFtZTcwNjY1NDcyMQ@@._V1_SX300.jpg,87 min,"Bill Krohn, Myron Meisel, Orson Welles, Richard Wilson, Norman Foster",01 Oct 1993,7.1
56fbc41171a0650ee4dd5461,"Debra Winger, Dennis Quaid, Arliss Howard, M. Emmet Walsh",N/A,True,,N/A,movie,English,"Comedy, Fantasy",USA,tt0108569,Vince Gilligan,PG-13,Wilder Napalm,"1,280",http://ia.media-imdb.com/images/M/MV5BMTg3MTIyOTIzNV5BMl5BanBnXkFtZTcwMTg5NjYyMQ@@._V1_SX300.jpg,109 min,Glenn Gordon Caron,20 Aug 1993,5.5
56fbc41171a0650ee4dd5462,"Danny Aiello, Dyan Cannon, Clotilde Courau, Shelley Winters",N/A,True,,N/A,movie,English,"Comedy, Drama",USA,tt0107824,Paul Mazursky,R,The Pickle,491,http://ia.media-imdb.com/images/M/MV5BMTk3NTUwNjc5NF5BMl5BanBnXkFtZTcwNzUyNDc0MQ@@._V1_SX300.jpg,103 min,Paul Mazursky,30 Apr 1993,4.4
56fbc41171a0650ee4dd5463,"Kent McCord, James T. Callahan, Sarah Douglas, Melinda Clarke",3 wins.,True,,N/A,movie,"English, Spanish","Horror, Sci-Fi","USA, Japan",tt0107953,John Penney,R,Return of the Living Dead III,"9,929",http://ia.media-imdb.com/images/M/MV5BMTgwMjUyNTM1NF5BMl5BanBnXkFtZTcwODY4OTUyMQ@@._V1_SX300.jpg,97 min,Brian Yuzna,25 Feb 1994,5.9
56fbc41171a0650ee4dd5464,"Brooke Shields, William Sadler, Eduardo Ricard, Henry Carbo",2 wins & 4 nominations.,True,,N/A,movie,English,"Comedy, Sci-Fi",USA,tt0109838,"Tim Burns, Tom Stern, Alex Winter",PG-13,Freaked,"4,604",http://ia.media-imdb.com/images/M/MV5BMTQ5OTk5MDY4OV5BMl5BanBnXkFtZTcwMDQ0OTkyMQ@@._V1_SX300.jpg,80 min,"Tom Stern, Alex Winter",01 Oct 1993,6.2
56fbc41171a0650ee4dd5465,"Jack Lemmon, Laurence Fishburne, Ken Howard, Richard Thomas",N/A,True,,N/A,series,English,"Documentary, History",USA,tt0106176,N/A,N/A,The Wild West,21,http://ia.media-imdb.com/images/M/MV5BMjAwMzE0NjIwNF5BMl5BanBnXkFtZTcwNDAzMTQyMQ@@._V1_SX300.jpg,834 min,N/A,22 Mar 1993,7.6
56fbc41171a0650ee4dd5466,"Harvey Keitel, Madonna, James Russo, Nancy Ferrara",1 win & 1 nomination.,True,"72,495",N/A,movie,English,Drama,"Italy, USA",tt0106660,Nicholas St. John,R,Dangerous Game,"2,714",http://ia.media-imdb.com/images/M/MV5BOTYyMzA0MTczNF5BMl5BanBnXkFtZTYwMDU0Mzk4._V1_SX300.jpg,108 min,Abel Ferrara,19 Nov 1993,5.7
56fbc41171a0650ee4dd5467,"Joan Collins, Dawn Dunkin, Shirley MacLaine, John McLaughlin",N/A,True,,N/A,movie,English,Reality-TV,USA,tt2395425,N/A,N/A,The 1993 Annual American Friends Hebrew University Scopus Awards Honors: A Salute to Aaron Spelling,N/A,N/A,N/A,N/A,30 Jan 1993,N/A
56fbc41171a0650ee4dd5468,"Michael Biehn, Sarah Trigger, Nicolas Cage, James Coburn",N/A,True,,N/A,movie,English,"Crime, Drama",USA,tt0106684,"Christopher Coppola, Nick Vallelonga",R,Deadfall,"2,211",http://ia.media-imdb.com/images/M/MV5BMjEwMDcxMDc5OF5BMl5BanBnXkFtZTYwNzk5MTU5._V1_SX300.jpg,98 min,Christopher Coppola,08 Oct 1993,3.7
56fbc41171a0650ee4dd5469,"Robert Downey Jr., Bill Clinton, Ann Palmer, Hilary Anderson",N/A,True,,N/A,movie,English,"Documentary, History",USA,tt0107372,"Robert Downey Jr., Donovan Leitch Jr., Marc Levin, Josh Richman",R,The Last Party,410,http://ia.media-imdb.com/images/M/MV5BMjE1MDE5MTE2OV5BMl5BanBnXkFtZTcwOTAxNzUyMQ@@._V1_SX300.jpg,96 min,"Mark Benjamin, Marc Levin",27 Aug 1993,5.8
56fbc41171a0650ee4dd546a,"Daryl Webster, Thomas Taplin, Joshua Taplin, David Harewood",1 nomination.,True,,N/A,movie,English,"Drama, Thriller",UK,tt0107088,"Peter Ransley (novel, Peter Ransley (screenplay)",R,The Hawk,263,http://ia.media-imdb.com/images/M/MV5BMTQyNDU3MDMxOF5BMl5BanBnXkFtZTcwMjA5MjEzMQ@@._V1_SX300.jpg,88 min,David Hayman,10 Dec 1993,5.5
56fbc41171a0650ee4dd546b,"Rae Dawn Chong, Sandra Bullock, Kris Kamm, Elizabeth Berridge",N/A,True,,N/A,movie,English,"Drama, Comedy",USA,tt0105807,"Matthew Irmas (story, Ann Wycoff (story, Ann Wycoff (screenplay)",R,When the Party's Over,738,http://ia.media-imdb.com/images/M/MV5BMTc3MzgxMDY3NF5BMl5BanBnXkFtZTcwMTc0NzUxMQ@@._V1_SX300.jpg,114 min,Matthew Irmas,12 Mar 1993,5.0
56fbc41171a0650ee4dd546c,N/A,Nominated for 1 Oscar. Another 3 wins.,True,,N/A,movie,"Italian, English",Documentary,USA,tt0106556,N/A,N/A,Children of Fate: Life and Death in a Sicilian Family,19,N/A,85 min,"Michael Roemer, Susan Todd, Andrew Young, Robert M. Young",01 Jan 1993,7.0
