_id,Released,imdbRating,imdbID,imdbVotes,Genre,Title,Writer,Actors,Type,Language,Response,Runtime,Box_office,Country,Awards,Metascore,Director,Rated,Poster
56fbcde771a0651bcc1518cc,06 Sep 1996,7.9,tt0117040,"8,968",Documentary,Microcosmos,"Claude Nuridsany, Marie Pérennou","Jacques Perrin, Kristin Scott Thomas",movie,French,True,80 min,"1,573,842","France, Switzerland, Italy",8 wins & 7 nominations.,N/A,"Claude Nuridsany, Marie Pérennou",G,http://ia.media-imdb.com/images/M/MV5BMTQ4MDU2ODcyNF5BMl5BanBnXkFtZTcwOTk2NDEzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518cd,11 Oct 1996,7.4,tt0116913,"6,988","Documentary, Drama",Looking for Richard,"William Shakespeare (play, Al Pacino (narration, Frederic Kimball (narration)","Penelope Allen, Gordon MacDonald, Madison Arnold, Vincent Angell",movie,English,True,111 min,,USA,2 wins & 2 nominations.,N/A,Al Pacino,PG-13,http://ia.media-imdb.com/images/M/MV5BMTIyNTQwNzEwOV5BMl5BanBnXkFtZTcwMDEzNDMzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ce,02 Aug 1996,3.9,tt0117332,667,Comedy,Phat Beach,"Cleveland O'Neal III (story, Brian E. O'Neal (story, Doug Ellin (screenplay, Brian E. O'Neal (screenplay, Ben Morris (screenplay)","Jermaine 'Huggy' Hopkins, Claudia Kaleem, Candice Merideth, Alma Collins",movie,English,True,89 min,"1,263,945",USA,N/A,N/A,Doug Ellin,R,http://ia.media-imdb.com/images/M/MV5BMTk4ODMxMzQzOF5BMl5BanBnXkFtZTYwMDk4NTU5._V1_SX300.jpg
56fbcde771a0651bcc1518cf,16 Aug 1996,6.3,tt0116745,"3,481","Crime, Drama, Music",Kansas City,"Robert Altman, Frank Barhydt","Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy",movie,English,True,116 min,,"France, USA",3 wins & 1 nomination.,57,Robert Altman,R,http://ia.media-imdb.com/images/M/MV5BMTczMjIyODA5OV5BMl5BanBnXkFtZTcwNTAzMzMzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d0,17 Jul 1996,6.8,tt0118113,"2,593","Comedy, Drama, Romance",Walking and Talking,Nicole Holofcener,"Amy Braverman, Miranda Rhyne, Catherine Keener, Anne Heche",movie,English,True,86 min,"1,277,257","UK, USA, Germany",7 nominations.,67,Nicole Holofcener,R,http://ia.media-imdb.com/images/M/MV5BMzMyMzY0MzAyMl5BMl5BanBnXkFtZTcwMDc4MTYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d1,01 Nov 1996,6.6,tt0116378,"6,789","Crime, Drama",The Funeral,Nicholas St. John,"Christopher Walken, Chris Penn, Annabella Sciorra, Isabella Rossellini",movie,"English, Italian",True,99 min,"1,227,324",USA,2 wins & 6 nominations.,N/A,Abel Ferrara,R,http://ia.media-imdb.com/images/M/MV5BMTczMzMyMzI1NV5BMl5BanBnXkFtZTcwNTAxNDgxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d2,15 Mar 1996,5.3,tt0118001,"4,318","Comedy, Romance",Two Much,"Donald E. Westlake (novel, Fernando Trueba (screenplay, David Trueba (screenplay)","Antonio Banderas, Melanie Griffith, Daryl Hannah, Danny Aiello",movie,English,True,118 min,"592,871","Spain, USA",4 nominations.,N/A,Fernando Trueba,PG-13,http://ia.media-imdb.com/images/M/MV5BMjA0ODQxMTI0NV5BMl5BanBnXkFtZTcwMTE4NjgyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d3,01 Nov 1996,5.7,tt0115610,"3,660",Horror,Bad Moon,"Wayne Smith (novel, Eric Red (screenplay)","Mariel Hemingway, Michael Paré, Mason Gamble, Ken Pogue",movie,English,True,80 min,"1,100,000",USA,N/A,N/A,Eric Red,R,http://ia.media-imdb.com/images/M/MV5BMTU5NzYzMDQ5NV5BMl5BanBnXkFtZTcwMTczMTIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d4,21 Jun 1996,7.5,tt0117128,"15,229","Comedy, Sci-Fi",Mystery Science Theater 3000: The Movie,"Michael J. Nelson, Trace Beaulieu, Jim Mallon, Kevin Murphy, Mary Jo Pehl, Paul Chaplin, Bridget Jones, Joel Hodgson (television series \","Trace Beaulieu, Michael J. Nelson, Jim Mallon, Kevin Murphy",movie,English,True,73 min,"1,000,000",USA,1 nomination.,N/A,Jim Mallon,PG-13,http://ia.media-imdb.com/images/M/MV5BMTU1OTA2NzAyNV5BMl5BanBnXkFtZTcwMDI1MTYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d5,09 Oct 1996,6.0,tt0913397,11,Action,Iron Man/X-O Manowar in Heavy Metal,N/A,N/A,game,English,True,N/A,,USA,N/A,N/A,N/A,N/A,N/A
56fbcde771a0651bcc1518d6,11 Oct 1996,7.2,tt0117958,"11,160","Comedy, Drama",Trees Lounge,Steve Buscemi,"Carol Kane, Mark Boone Junior, Steve Buscemi, Bronson Dudley",movie,English,True,95 min,"695,229",USA,3 nominations.,N/A,Steve Buscemi,R,http://ia.media-imdb.com/images/M/MV5BNDM0NTQ2NTYwNl5BMl5BanBnXkFtZTcwMDc1NTk3OA@@._V1_SX300.jpg
56fbcde771a0651bcc1518d7,01 Mar 1996,4.8,tt0112536,"2,294","Action, Sport",Bloodsport 2,Jeff Schechter,"Daniel Bernhardt, Pat Morita, Donald Gibb, James Hong",movie,English,True,90 min,"840,850",USA,N/A,N/A,Alan Mehrez,R,http://ia.media-imdb.com/images/M/MV5BMTQ2Mzc4NzQxN15BMl5BanBnXkFtZTcwMDcxNjYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518d8,25 Dec 1996,7.4,tt0117690,"2,074","Drama, History",Some Mother's Son,"Terry George, Jim Sheridan","Helen Mirren, Fionnula Flanagan, Aidan Gillen, David O'Hara",movie,"English, Irish",True,112 min,"608,032","Ireland, USA",4 wins.,N/A,Terry George,R,http://ia.media-imdb.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_SX300.jpg
56fbcde771a0651bcc1518d9,13 Sep 1996,5.7,tt0115530,"2,901",Drama,American Buffalo,"David Mamet (play, David Mamet (screenplay)","Dustin Hoffman, Dennis Franz, Sean Nelson",movie,English,True,88 min,"540,364","UK, USA",N/A,N/A,Michael Corrente,R,http://ia.media-imdb.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_SX300.jpg
56fbcde771a0651bcc1518da,13 Sep 1996,6.7,tt0116442,"2,990","Comedy, Drama, Music",Grace of My Heart,Allison Anders,"Illeana Douglas, Sissy Boyd, Christina Pickles, Jill Sobule",movie,English,True,116 min,"617,632",USA,3 nominations.,N/A,Allison Anders,R,http://ia.media-imdb.com/images/M/MV5BMTkxMzMxNzM2NF5BMl5BanBnXkFtZTYwMTY3NzU5._V1_SX300.jpg
56fbcde771a0651bcc1518db,22 Mar 1996,7.2,tt0113443,"2,313",Drama,It's My Party,Randal Kleiser,"Margaret Cho, Bruce Davison, Lee Grant, Devon Gummersall",movie,English,True,110 min,"616,663",USA,1 nomination.,N/A,Randal Kleiser,R,http://ia.media-imdb.com/images/M/MV5BMTExNzA0MzAwMTdeQTJeQWpwZ15BbWU2MDE0OTU5OQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518dc,N/A,7.9,tt0221190,34,Drama,Frankenstein: Through the Eyes of the Monster,"Keith Metzger, Phil Mikkelson, Reed Rahlman, Mary Shelley (characters, Andy Valvor (dialogue)","Tim Curry, Robert Rothrock, Rebecca Wink, Amanda Fuller",game,English,True,N/A,,USA,N/A,N/A,N/A,N/A,N/A
56fbcde771a0651bcc1518dd,25 Oct 1996,7.4,tt0117991,"4,759","Comedy, Drama, Romance",Twelfth Night or What You Will,"William Shakespeare (by, Trevor Nunn (screenplay)","Imogen Stubbs, Steven Mackintosh, Nicholas Farrell, Sidney Livingstone",movie,English,True,134 min,"551,545","UK, Ireland, USA",1 win & 2 nominations.,N/A,Trevor Nunn,PG,http://ia.media-imdb.com/images/M/MV5BMjI5NDk2ODMwMl5BMl5BanBnXkFtZTcwNzM1MDEzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518de,21 Feb 1996,7.1,tt0115734,"52,853","Comedy, Crime, Drama",Bottle Rocket,"Owen Wilson, Wes Anderson","Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler",movie,"English, Spanish",True,91 min,"1,040,879",USA,2 wins.,65,Wes Anderson,R,http://ia.media-imdb.com/images/M/MV5BMTI2NDY4Mzc1Nl5BMl5BanBnXkFtZTcwNzUyNDk5MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518df,10 May 1996,4.8,tt0115742,"2,966","Mystery, Drama, Romance",Boys,"Stacy Cochran, James Salter (short story \","Winona Ryder, Lukas Haas, John C. Reilly, James Le Gros",movie,"English, Spanish",True,86 min,"516,350",USA,N/A,N/A,Stacy Cochran,PG-13,http://ia.media-imdb.com/images/M/MV5BMjE2MzE3NTg1OF5BMl5BanBnXkFtZTcwOTg3ODUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e0,01 Jul 1996,6.2,tt0360736,12,"Drama, Short",The Last Supper,Gabriel Judet-Weinshel,"Greg Bennick, Tan Cahil, Gabrielle Serrand, Joan Hanna",movie,English,True,24 min,,USA,N/A,N/A,Gabriel Judet-Weinshel,N/A,N/A
56fbcde771a0651bcc1518e1,09 May 1997,7.2,tt0115600,574,"Drama, Romance",Bitter Sugar,"Pelayo García (story, Leon Ichaso (screenplay, Leon Ichaso (story, Orestes Matacena","René Lavan, Mayte Vilán, Miguel Gutiérrez, Larry Villanueva",movie,Spanish,True,75 min,"388,730","Dominican Republic, USA",1 win & 2 nominations.,N/A,Leon Ichaso,N/A,http://ia.media-imdb.com/images/M/MV5BMjAxNDI0ODM5MV5BMl5BanBnXkFtZTcwMTk1MzIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e2,18 Oct 1996,7.0,tt0116722,"8,485","Drama, Romance",Jude,"Hossein Amini (screenplay, Thomas Hardy (novel)","Christopher Eccleston, Kate Winslet, Liam Cunningham, Rachel Griffiths",movie,"English, Latin",True,123 min,"405,144",UK,5 wins & 6 nominations.,68,Michael Winterbottom,R,http://ia.media-imdb.com/images/M/MV5BMTM0MTIyOTc1NF5BMl5BanBnXkFtZTYwMDI5NDg4._V1_SX300.jpg
56fbcde771a0651bcc1518e3,01 Nov 1996,7.2,tt0117093,"4,148","Drama, Romance, War",Mother Night,"Kurt Vonnegut Jr. (novel, Robert B. Weide (screenplay)","Nick Nolte, Sheryl Lee, Alan Arkin, Bernard Behrens",movie,"English, German, Yiddish",True,114 min,"392,362",USA,N/A,N/A,Keith Gordon,R,http://ia.media-imdb.com/images/M/MV5BMjAzNTA1Mjk2OF5BMl5BanBnXkFtZTcwNjE1MTYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e4,20 Dec 1996,7.4,tt0118163,"2,844","Biography, Drama, Romance",The Whole Wide World,"Novalyne Price Ellis (memoir One Who Walked Alone, Michael Scott Myers (screenplay)","Vincent D'Onofrio, Renée Zellweger, Ann Wedgeworth, Harve Presnell",movie,English,True,111 min,"136,933",USA,6 wins & 6 nominations.,N/A,Dan Ireland,PG,http://ia.media-imdb.com/images/M/MV5BMTIzMDUwODI1OF5BMl5BanBnXkFtZTcwMDY3MjAwMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e5,03 Sep 1997,6.9,tt0116361,"21,939","Comedy, Crime, Drama",Freeway,Matthew Bright,"Kiefer Sutherland, Reese Witherspoon, Bokeem Woodbine, Paul Perri",movie,English,True,102 min,,"USA, France",6 wins & 4 nominations.,61,Matthew Bright,R,http://ia.media-imdb.com/images/M/MV5BMTQ1MTEzMDU0N15BMl5BanBnXkFtZTcwNDI2MTc0MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e6,31 May 1996,6.4,tt0115837,"1,269","Drama, Romance",Carried Away,"Jim Harrison (novel, Ed Jones (screenplay)","Dennis Hopper, Amy Irving, Amy Locane, Julie Harris",movie,English,True,109 min,"156,975",USA,N/A,N/A,Bruno Barreto,R,http://ia.media-imdb.com/images/M/MV5BMjA2MzAxMjk5OF5BMl5BanBnXkFtZTcwMjY2MDkyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518e7,13 Dec 1996,7.0,tt0115906,"5,694","Comedy, Drama",Citizen Ruth,"Alexander Payne, Jim Taylor","Laura Dern, Swoosie Kurtz, Kurtwood Smith, Mary Kay Place",movie,English,True,106 min,"153,155",USA,3 wins & 2 nominations.,64,Alexander Payne,R,http://ia.media-imdb.com/images/M/MV5BMTMyNTEzMTU3MV5BMl5BanBnXkFtZTYwMDgwMzM5._V1_SX300.jpg
56fbcde771a0651bcc1518e8,10 Jun 1996,8.4,tt0117293,"10,202","Documentary, Crime, Mystery",Paradise Lost: The Child Murders at Robin Hood Hills,N/A,"Tony Brooks, Diana Davis, Terry Wood, Dick Clay",movie,English,True,150 min,,USA,Won 1 Primetime Emmy. Another 6 wins & 8 nominations.,N/A,"Joe Berlinger, Bruce Sinofsky",NOT RATED,http://ia.media-imdb.com/images/M/MV5BMTc1NjAyNzM2NF5BMl5BanBnXkFtZTcwNTg1NjY4Mw@@._V1_SX300.jpg
56fbcde771a0651bcc1518e9,14 Feb 1997,6.7,tt0118044,"1,778","Drama, Romance",Unhook the Stars,"Helen Caldwell, Nick Cassavetes","Gena Rowlands, Marisa Tomei, Gérard Depardieu, Jake Lloyd",movie,English,True,103 min,"234,843","France, USA",2 wins & 5 nominations.,N/A,Nick Cassavetes,R,http://ia.media-imdb.com/images/M/MV5BMTM5NjgxMDQwN15BMl5BanBnXkFtZTcwODk1NTgxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ea,23 Aug 1996,6.1,tt0116353,"6,914",Drama,Foxfire,"Joyce Carol Oates (novel, Elizabeth White (screenplay)","Hedy Burress, Angelina Jolie, Jenny Lewis, Jenny Shimizu",movie,English,True,102 min,"258,263",USA,N/A,N/A,Annette Haywood-Carter,R,http://ia.media-imdb.com/images/M/MV5BMTI1ODEzNjA3MF5BMl5BanBnXkFtZTcwODYxNjYxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518eb,08 Nov 1996,2.4,tt0117550,"7,730","Family, Comedy",Santa with Muscles,"Jonathan Bond (screenplay, Fred Mata (screenplay, Dorrie Krum Raymond (screenplay)","Hulk Hogan, Don Stark, Robin Curtis, Garrett Morris",movie,English,True,97 min,"198,717",USA,N/A,N/A,John Murlowski,PG,http://ia.media-imdb.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg
56fbcde771a0651bcc1518ec,12 Apr 1996,4.5,tt0116405,"1,050",Comedy,Getting Away with Murder,Harvey Miller,"Dan Aykroyd, Lily Tomlin, Jack Lemmon, Bonnie Hunt",movie,English,True,91 min,,"UK, USA",N/A,N/A,Harvey Miller,R,http://ia.media-imdb.com/images/M/MV5BMTg5ODkwNzI4MV5BMl5BanBnXkFtZTcwMzg1OTUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ed,04 Oct 1996,6.2,tt0116635,"1,452","Biography, Drama",Infinity,"Richard Feynman (books, Ralph Leighton (books, Patricia Broderick (screenplay)","Matthew Broderick, Jeffrey Force, Peter Riegert, David Drew Gallagher",movie,English,True,119 min,"145,697",USA,N/A,N/A,Matthew Broderick,PG,http://ia.media-imdb.com/images/M/MV5BMTQwNDQzMDI0Nl5BMl5BanBnXkFtZTcwMzc1OTIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ee,14 Aug 1996,7.1,tt0114474,"1,244",Drama,Small Faces,"Billy MacKinnon, Gillies MacKinnon","Iain Robertson, Joe McFadden, Steven Duffy, Laura Fraser",movie,English,True,108 min,,UK,2 wins & 1 nomination.,N/A,Gillies MacKinnon,R,http://ia.media-imdb.com/images/M/MV5BMTM4NTMzODI3MV5BMl5BanBnXkFtZTcwMjIxNjIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518ef,19 Jun 1996,7.3,tt0117320,221,Documentary,A Perfect Candidate,N/A,"Don Baker, Mark Goodin, Mark Merritt, Bill Clinton",movie,English,True,105 min,"48,522",USA,1 nomination.,N/A,"R.J. Cutler, David Van Taylor",N/A,http://ia.media-imdb.com/images/M/MV5BMTMzMjgyMjI2N15BMl5BanBnXkFtZTcwMzg1NTUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f0,08 Nov 1996,5.5,tt0116953,"2,243","Comedy, Crime, Drama",Mad Dog Time,Larry Bishop,"Ellen Barkin, Gabriel Byrne, Richard Dreyfuss, Jeff Goldblum",movie,English,True,93 min,"80,026",USA,N/A,N/A,Larry Bishop,R,http://ia.media-imdb.com/images/M/MV5BMTY3NzU0MDc5OV5BMl5BanBnXkFtZTcwNjgxMjA0MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f1,27 Sep 1996,6.5,tt0116167,389,"Romance, Comedy",Ed's Next Move,John Walsh,"Matt Ross, Catherine Curtin, Timothy Pilato, Ramon Moses",movie,English,True,88 min,,USA,N/A,N/A,John Walsh,R,http://ia.media-imdb.com/images/M/MV5BMTY1NTQ3NDcyMl5BMl5BanBnXkFtZTcwMTkzMjMzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f2,08 Nov 1996,5.8,tt0117582,"1,853","Drama, Thriller",The Secret Agent,"Joseph Conrad (novel, Christopher Hampton","Bob Hoskins, Patricia Arquette, Gérard Depardieu, Jim Broadbent",movie,English,True,95 min,,UK,N/A,41,Christopher Hampton,R,http://ia.media-imdb.com/images/M/MV5BMTI5MjIzODgyOV5BMl5BanBnXkFtZTcwNzY3MjIzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f3,18 Aug 1996,6.8,tt0116920,634,Drama,Losing Chase,Anne Meredith,"Helen Mirren, Kyra Sedgwick, Beau Bridges, Michael Yarmush",movie,English,True,98 min,"31,176",USA,Won 1 Golden Globe. Another 2 wins & 6 nominations.,N/A,Kevin Bacon,R,http://ia.media-imdb.com/images/M/MV5BMTMxMzQ5MDEyMl5BMl5BanBnXkFtZTcwMzI2NjkxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f4,10 May 1996,5.1,tt0116928,975,"Comedy, Romance",Love Is All There Is,"Gabriel Bologna, Joseph Bologna, Erik Shapiro, Renée Taylor","Lainie Kazan, Joseph Bologna, Barbara Carrera, Renée Taylor",movie,English,True,120 min,"32,925",USA,N/A,N/A,"Joseph Bologna, Renée Taylor",R,http://ia.media-imdb.com/images/M/MV5BMjA1ODEyMTg3M15BMl5BanBnXkFtZTcwNzgzNzA2NA@@._V1_SX300.jpg
56fbcde771a0651bcc1518f5,27 Sep 1996,5.9,tt0115994,"4,030","Comedy, Crime, Thriller",Curdled,"Reb Braddock, John Maass, Reb Braddock, John Maass, Quentin Tarantino (Gecko Brothers news report)","William Baldwin, Angela Jones, Bruce Ramsay, Lois Chiles",movie,"English, Spanish",True,88 min,,USA,2 nominations.,N/A,Reb Braddock,R,http://ia.media-imdb.com/images/M/MV5BMTg2MzE2NjUzN15BMl5BanBnXkFtZTcwMTEwMDQ0MQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f6,20 Nov 1996,7.1,tt0118117,"1,869",Drama,The War at Home,"James Duff (play, James Duff (screenplay)","Emilio Estevez, Kathy Bates, Martin Sheen, Kimberly Williams-Paisley",movie,English,True,123 min,"34,368",USA,3 nominations.,N/A,Emilio Estevez,R,http://ia.media-imdb.com/images/M/MV5BMTM2NjIyNzg4M15BMl5BanBnXkFtZTcwODA4MDEzMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f7,N/A,4.4,tt0368842,32,"Action, Drama, Short",Loaded,Kieran Darcy-Smith,"Kieran Darcy-Smith, Joel Edgerton, Nash Edgerton, Tony Lynch",movie,English,True,9 min,,Australia,1 win.,N/A,"Kieran Darcy-Smith, Nash Edgerton",N/A,N/A
56fbcde771a0651bcc1518f8,01 Nov 1996,7.0,tt0113758,119,Comedy,Man with a Plan,John O'Brien,"Fred Tuttle, Bill Blachly, Bryan Pfeiffer, Bruce Lyndes",movie,English,True,89 min,,USA,N/A,N/A,John O'Brien,N/A,http://ia.media-imdb.com/images/M/MV5BMTgyMDA4NjM5MV5BMl5BanBnXkFtZTcwMTc2NzIyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518f9,24 Dec 1996,6.6,tt0116601,"1,278",Comedy,I'm Not Rappaport,"Herb Gardner (play, Herb Gardner (screenplay)","Walter Matthau, Ossie Davis, Amy Irving, Craig T. Nelson",movie,English,True,135 min,"222,525",USA,N/A,N/A,Herb Gardner,PG-13,http://ia.media-imdb.com/images/M/MV5BMTc2MTczMjgzNF5BMl5BanBnXkFtZTcwNTg2MzYyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518fa,25 Oct 1996,6.3,tt0117202,"1,827","Biography, Crime, Drama",Normal Life,"Peg Haller, Bob Schneider","Ashley Judd, Luke Perry, Bruce A. Young, Jim True-Frost",movie,English,True,101 min,,USA,N/A,N/A,John McNaughton,R,http://ia.media-imdb.com/images/M/MV5BMTI0MTg5MjA2NV5BMl5BanBnXkFtZTcwODI4NTcyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518fb,25 Oct 1996,6.2,tt0117781,"2,766","Crime, Drama",The Sunchaser,Charles Leavitt,"Woody Harrelson, Jon Seda, Anne Bancroft, Alexandra Tydings",movie,"English, Navajo",True,122 min,,USA,1 nomination.,N/A,Michael Cimino,R,http://ia.media-imdb.com/images/M/MV5BMjE4NjE2MzU1OF5BMl5BanBnXkFtZTcwNTg3NjUyMQ@@._V1_SX300.jpg
56fbcde771a0651bcc1518fc,N/A,7.0,tt0164610,9,N/A,Girlfriends,Marlies Carruth,"Bethany Anderson, McKinley Carter, Ray Conchado, Eric Danson",movie,English,True,N/A,,USA,N/A,N/A,Marlies Carruth,N/A,N/A
56fbcde771a0651bcc1518fd,08 Nov 1996,4.0,tt0115754,101,"Comedy, Romance",Breathing Room,"Tom Hughes (story, Tom Hughes, Jon Sherman","Susan Floyd, Dan Futterman, Joanna Chang, Jianzhung Gu",movie,English,True,90 min,,USA,1 nomination.,N/A,Jon Sherman,R,N/A
56fbcde771a0651bcc1518fe,01 Oct 1996,8.4,tt0117873,75,"Documentary, Biography",Tell the Truth and Run: George Seldes and the American Press,"Rick Goldsmith, Sharon Wood","Susan Sarandon, Edward Asner, Daniel Ellsberg, Nat Hentoff",movie,English,True,90 min,,USA,N/A,N/A,Rick Goldsmith,N/A,http://ia.media-imdb.com/images/M/MV5BMjIwMTU2MjMyOV5BMl5BanBnXkFtZTgwNDc4ODk1MDE@._V1_SX300.jpg
56fbcde771a0651bcc1518ff,30 Sep 1996,N/A,tt0478082,N/A,Game-Show,Shopping Spree,N/A,"Ron Pearson, Burton Richardson, Pamela Hill",series,English,True,30 min,,USA,N/A,N/A,N/A,N/A,N/A
56fbcde771a0651bcc151900,N/A,5.6,tt0117638,36,Comedy,The Shot,Dan Bell,"Dan Bell, Michael Rivkin, Jude Horowitz, Vincent Ward",movie,English,True,83 min,,USA,N/A,N/A,Dan Bell,R,http://ia.media-imdb.com/images/M/MV5BMTQ0MDgyMzY2MF5BMl5BanBnXkFtZTcwMDQyNTcxMQ@@._V1_SX300.jpg
56fbcde771a0651bcc151901,N/A,N/A,tt0425244,N/A,"Drama, Short",Mercy,Grace Jolliffe,N/A,movie,English,True,27 min,,Ireland,N/A,N/A,Liam Regan,N/A,N/A
56fbcde771a0651bcc151902,13 Sep 1996,5.4,tt0115531,527,"Action, Comedy",American Strays,Michael Covert,"Scott Plank, Melora Walters, John Savage, Brion James",movie,English,True,97 min,,USA,N/A,N/A,Michael Covert,R,http://ia.media-imdb.com/images/M/MV5BMTIyODY1OTYxMF5BMl5BanBnXkFtZTcwNTk4ODUyMQ@@._V1_SX300.jpg
