_id,Title,Actors,Director,Box_office,Country,imdbRating,imdbID,Released,Rated,Language,Genre,Metascore,imdbVotes,Awards,Writer,Type,Poster,Runtime,Response
57073cbc71a06515609398a3,Secretariat,"Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",Randall Wallace,"59,699,513",USA,7.2,tt1028576,08 Oct 2010,PG,English,"Drama, Family, History",61,"20,298",3 wins & 6 nominations.,"Mike Rich, William Nack (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTgwNDkyMDU3NV5BMl5BanBnXkFtZTcwNjMyNjI4Mw@@._V1_SX300.jpg,123 min,True
57073cbc71a06515609398a4,Easy A,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd",Will Gluck,"58,401,464",USA,7.1,tt1282140,17 Sep 2010,PG-13,English,"Comedy, Romance",72,"265,674",Nominated for 1 Golden Globe. Another 9 wins & 19 nominations.,Bert V. Royal,movie,http://ia.media-imdb.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_SX300.jpg,92 min,True
57073cbc71a06515609398a5,Takers,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",John Luessenhop,"57,744,720",USA,6.2,tt1135084,27 Aug 2010,PG-13,English,"Action, Crime, Thriller",45,"46,004",2 wins & 6 nominations.,"Peter Allen, Gabriel Casseus, John Luessenhop, Avery Duff",movie,http://ia.media-imdb.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_SX300.jpg,107 min,True
57073cbc71a06515609398a6,Legend of the Guardians: The Owls of Ga'Hoole,"Emily Barclay, Abbie Cornish, Essie Davis, Adrienne DeFaria",Zack Snyder,"55,673,333","USA, Australia",7.0,tt1219342,24 Sep 2010,PG,English,"Animation, Action, Adventure",53,"64,136",4 wins & 23 nominations.,"John Orloff (screenplay, Emil Stern (screenplay, Kathryn Lasky (novels)",movie,http://ia.media-imdb.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_SX300.jpg,97 min,True
57073cbc71a06515609398a7,Life as We Know It,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett",Greg Berlanti,"53,358,964",USA,6.6,tt1055292,08 Oct 2010,PG-13,English,"Comedy, Drama, Romance",39,"92,087",2 nominations.,"Ian Deitchman, Kristin Rusk Robinson",movie,http://ia.media-imdb.com/images/M/MV5BMTc1OTQzNzE0Nl5BMl5BanBnXkFtZTcwNDU4NDk3Mw@@._V1_SX300.jpg,114 min,True
57073cbc71a06515609398a8,Letters to Juliet,"Amanda Seyfried, Marcia DeBonis, Gael García Bernal, Giordano Formenti",Gary Winick,"53,021,560",USA,6.5,tt0892318,14 May 2010,PG,"English, Italian, Spanish","Comedy, Drama, Romance",50,"71,437",4 nominations.,"Jose Rivera, Tim Sullivan",movie,http://ia.media-imdb.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_SX300.jpg,105 min,True
57073cbc71a06515609398a9,Wall Street: Money Never Sleeps,"Richard Stratton, Harry Kerrigan, Michael Douglas, Carey Mulligan",Oliver Stone,"52,474,616",USA,6.3,tt1027718,24 Sep 2010,PG-13,English,Drama,59,"82,242",Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,"Allan Loeb, Stephen Schiff, Stanley Weiser (characters, Oliver Stone (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMTU5MDEzMzYwMF5BMl5BanBnXkFtZTcwNTcwMjUxMw@@._V1_SX300.jpg,133 min,True
57073cbc71a06515609398aa,Predators,"Adrien Brody, Topher Grace, Alice Braga, Walton Goggins",Nimród Antal,"52,000,688",USA,6.4,tt1424381,09 Jul 2010,R,"English, Spanish, Russian","Action, Adventure, Sci-Fi",51,"167,328",2 wins & 4 nominations.,"Alex Litvak, Michael Finch, Jim Thomas (characters, John Thomas (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMjA5MzYwODgzOV5BMl5BanBnXkFtZTcwMTQwMjUyMw@@._V1_SX300.jpg,107 min,True
57073cbc71a06515609398ab,Hubble 3D,"Leonardo DiCaprio, Scott D. Altman, Andrew J. Feustel, Michael T. Good",Toni Myers,"51,511,887",Canada,7.8,tt1433813,19 Mar 2010,G,English,"Documentary, Short",79,"3,322",1 win.,"Toni Myers, Frank Summers, Graeme Ferguson",movie,http://ia.media-imdb.com/images/M/MV5BMTM0NDgwOTU2MV5BMl5BanBnXkFtZTcwNDA3MzUxMw@@._V1_SX300.jpg,40 min,True
57073cbc71a06515609398ac,Hot Tub Time Machine,"John Cusack, Clark Duke, Craig Robinson, Rob Corddry",Steve Pink,"50,213,619",USA,6.4,tt1231587,26 Mar 2010,R,"English, Russian","Comedy, Sci-Fi",63,"136,439",4 nominations.,"Josh Heald (screenplay, Sean Anders (screenplay, John Morris (screenplay, Josh Heald (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_SX300.jpg,101 min,True
57073cbc71a06515609398ad,Kick-Ass,"Aaron Taylor-Johnson, Garrett M. Brown, Evan Peters, Deborah Twiss",Matthew Vaughn,"48,043,505","UK, USA",7.7,tt1250777,16 Apr 2010,R,English,"Action, Comedy",66,"423,730",16 wins & 61 nominations.,"Jane Goldman (screenplay, Matthew Vaughn (screenplay, Mark Millar (comic book, John Romita Jr. (comic book)",movie,http://ia.media-imdb.com/images/M/MV5BMTMzNzEzMDYxM15BMl5BanBnXkFtZTcwMTc0NTMxMw@@._V1_SX300.jpg,117 min,True
57073cbc71a06515609398ae,Killers,"Ashton Kutcher, Katherine Heigl, Tom Selleck, Catherine O'Hara",Robert Luketic,"47,000,485",USA,5.4,tt1103153,04 Jun 2010,PG-13,English,"Action, Comedy, Romance",21,"71,052",2 wins & 3 nominations.,"Bob DeRosa (screenplay, Ted Griffin (screenplay, Bob DeRosa (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTU0NDIwOTcwOV5BMl5BanBnXkFtZTcwNjU3NTQ0Mw@@._V1_SX300.jpg,100 min,True
57073cbc71a06515609398af,Saw 3D: The Final Chapter,"Tobin Bell, Costas Mandylor, Betsy Russell, Cary Elwes",Kevin Greutert,"45,670,855","Canada, USA",5.6,tt1477076,29 Oct 2010,R,English,"Horror, Mystery",24,"65,650",3 nominations.,"Patrick Melton, Marcus Dunstan",movie,http://ia.media-imdb.com/images/M/MV5BMjI0NTEwNTgwNF5BMl5BanBnXkFtZTcwMDM5MTU5Mw@@._V1_SX300.jpg,90 min,True
57073cbc71a06515609398b0,Cop Out,"Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Cory Fernandez",Kevin Smith,,USA,5.6,tt1385867,26 Feb 2010,R,"English, Spanish","Action, Comedy, Crime",31,"74,166",1 nomination.,"Robb Cullen, Mark Cullen",movie,http://ia.media-imdb.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_SX300.jpg,107 min,True
57073cbc71a06515609398b1,Cats & Dogs: The Revenge of Kitty Galore,"James Marsden, Nick Nolte, Christina Applegate, Katt Williams",Brad Peyton,"43,575,716","USA, Australia",4.3,tt1287468,30 Jul 2010,PG,English,"Action, Comedy, Family",30,"9,865",3 nominations.,"Ron J. Friedman, Steve Bencich, John Requa (characters, Glenn Ficarra (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMTYwNTk2NTc3OV5BMl5BanBnXkFtZTcwMDUwMzgyMw@@._V1_SX300.jpg,82 min,True
57073cbc71a06515609398b2,Edge of Darkness,"Mel Gibson, Ray Winstone, Danny Huston, Bojana Novakovic",Martin Campbell,"43,290,977","UK, USA",6.6,tt1226273,29 Jan 2010,R,English,"Crime, Drama, Mystery",55,"73,742",1 nomination.,"William Monahan (screenplay, Andrew Bovell (screenplay, Troy Kennedy-Martin (television series)",movie,http://ia.media-imdb.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_SX300.jpg,117 min,True
57073cbc71a06515609398b3,Gulliver's Travels,"Jack Black, Jason Segel, Emily Blunt, Amanda Peet",Rob Letterman,"42,776,259",USA,4.9,tt1320261,25 Dec 2010,PG,English,"Adventure, Comedy, Family",33,"51,805",3 nominations.,"Joe Stillman (screenplay, Nicholas Stoller (screenplay, Jonathan Swift (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTU0NTUwOTM3Nl5BMl5BanBnXkFtZTcwMDA3NjIwNA@@._V1_SX300.jpg,85 min,True
57073cbc71a06515609398b4,The Last Exorcism,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum",Daniel Stamm,"40,990,055","USA, France",5.6,tt1320244,27 Aug 2010,PG-13,English,"Drama, Horror, Thriller",63,"40,705",7 wins & 10 nominations.,"Huck Botko, Andrew Gurland",movie,http://ia.media-imdb.com/images/M/MV5BNDc4Mjk2MjA0NF5BMl5BanBnXkFtZTcwMzMyNjQ3Mw@@._V1_SX300.jpg,87 min,True
57073cbc71a06515609398b5,Burlesque,"Cher, Christina Aguilera, Eric Dane, Cam Gigandet",Steve Antin,"39,440,655",USA,6.4,tt1126591,24 Nov 2010,PG-13,English,"Drama, Music, Romance",47,"59,883",Won 1 Golden Globe. Another 5 wins & 13 nominations.,Steve Antin,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MzEyODI0Ml5BMl5BanBnXkFtZTcwNjIyNDQ4Mw@@._V1_SX300.jpg,119 min,True
57073cbc71a06515609398b6,The Crazies,"Timothy Olyphant, Radha Mitchell, Joe Anderson, Danielle Panabaker",Breck Eisner,"39,103,378","USA, United Arab Emirates",6.5,tt0455407,26 Feb 2010,R,English,"Horror, Mystery, Thriller",55,"90,722",11 nominations.,"Scott Kosar (screenplay, Ray Wright (screenplay, George A. Romero",movie,http://ia.media-imdb.com/images/M/MV5BMjAzMDU5OTg0NV5BMl5BanBnXkFtZTcwNDQ4MjcwMw@@._V1_SX300.jpg,101 min,True
57073cbc71a06515609398b7,For Colored Girls,"Kimberly Elise, Janet Jackson, Loretta Devine, Thandie Newton",Tyler Perry,"37,721,949",USA,6.0,tt1405500,05 Nov 2010,R,English,Drama,50,"5,979",14 wins & 16 nominations.,"Tyler Perry (screenplay, Ntozake Shange (play)",movie,http://ia.media-imdb.com/images/M/MV5BMTExMTA5NjkxNjVeQTJeQWpwZ15BbWU3MDg0NDM5OTM@._V1_SX300.jpg,133 min,True
57073cbc71a06515609398b8,The Back-up Plan,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen",Alan Poul,"37,481,242",USA,5.3,tt1212436,23 Apr 2010,PG-13,English,"Comedy, Romance",34,"39,464",2 nominations.,Kate Angelo,movie,http://ia.media-imdb.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_SX300.jpg,104 min,True
57073cbc71a06515609398b9,Vampires Suck,"Jenn Proske, Matt Lanter, Diedrich Bader, Chris Riggi","Jason Friedberg, Aaron Seltzer","36,658,108",USA,3.5,tt1666186,18 Aug 2010,PG-13,"English, German",Comedy,18,"38,335",6 nominations.,"Jason Friedberg, Aaron Seltzer",movie,http://ia.media-imdb.com/images/M/MV5BMTk2MDk0NDU4MF5BMl5BanBnXkFtZTcwNzAyODk2Mw@@._V1_SX300.jpg,82 min,True
57073cbc71a06515609398ba,The American,"George Clooney, Irina Björklund, Lars Hjelm, Björn Granath",Anton Corbijn,,"USA, UK",6.3,tt1440728,01 Sep 2010,R,"English, Italian","Crime, Drama, Thriller",61,"77,859",3 nominations.,"Rowan Joffe (screenplay, Martin Booth (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMjAxMDg1NDcxM15BMl5BanBnXkFtZTcwODc3MDg1Mw@@._V1_SX300.jpg,105 min,True
57073cbc71a06515609398bb,Green Zone,"Igal Naor, Said Faraj, Faycal Attougui, Aymen Hamdouchi",Paul Greengrass,"35,024,475","France, USA, Spain, UK",6.9,tt0947810,12 Mar 2010,R,"English, Arabic","Action, Drama, Thriller",63,"107,752",6 nominations.,"Brian Helgeland, Rajiv Chandrasekaran (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_SX300.jpg,115 min,True
57073cbc71a06515609398bc,Marmaduke,"Owen Wilson, Emma Stone, George Lopez, Christopher Mintz-Plasse",Tom Dey,,USA,4.2,tt1392197,04 Jun 2010,PG,English,"Comedy, Family",30,"11,013",2 nominations.,"Tim Rasmussen, Vince Di Meglio, Brad Anderson (comic, Phil Leeming (comic)",movie,http://ia.media-imdb.com/images/M/MV5BMjIyMDkwNjQ3N15BMl5BanBnXkFtZTcwMDc0NzgyMw@@._V1_SX300.jpg,87 min,True
57073cbc71a06515609398bd,Devil,"Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic",John Erick Dowdle,"33,583,175",USA,6.3,tt1314655,17 Sep 2010,PG-13,"English, Ukrainian, Spanish","Drama, Fantasy, Horror",44,"101,208",2 nominations.,"Brian Nelson (screenplay, M. Night Shyamalan (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTgxMTI1OTY2N15BMl5BanBnXkFtZTcwMzY3NTU2Mw@@._V1_SX300.jpg,80 min,True
57073cbc71a06515609398be,Hereafter,"Cécile De France, Thierry Neuvic, Cyndi Mayo Davis, Lisa Griffiths",Clint Eastwood,,USA,6.5,tt1212419,22 Oct 2010,PG-13,"English, French","Drama, Fantasy",56,"79,124",Nominated for 1 Oscar. Another 4 wins & 13 nominations.,Peter Morgan,movie,http://ia.media-imdb.com/images/M/MV5BMjE2MzU3Nzk4M15BMl5BanBnXkFtZTcwODcxNTI5Mw@@._V1_SX300.jpg,129 min,True
57073cbc71a06515609398bf,When in Rome,"Kristen Bell, Josh Duhamel, Anjelica Huston, Danny DeVito",Mark Steven Johnson,,USA,5.5,tt1185416,29 Jan 2010,PG-13,"English, Italian","Comedy, Romance",25,"49,518",2 nominations.,"David Diamond, David Weissman",movie,http://ia.media-imdb.com/images/M/MV5BMTM0OTQ3MjgzN15BMl5BanBnXkFtZTcwMjMyNzg3Mg@@._V1_SX300.jpg,91 min,True
57073cbc71a06515609398c0,She's Out of My League,"Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",Jim Field Smith,,USA,6.4,tt0815236,12 Mar 2010,R,"English, Ukrainian","Comedy, Romance",46,"99,701",1 nomination.,"Sean Anders, John Morris",movie,http://ia.media-imdb.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_SX300.jpg,104 min,True
57073cbc71a06515609398c1,Scott Pilgrim vs. the World,"Michael Cera, Alison Pill, Mark Webber, Johnny Simmons",Edgar Wright,"31,494,270","USA, UK, Canada, Japan",7.5,tt0446029,13 Aug 2010,PG-13,English,"Action, Comedy, Fantasy",69,"263,129",16 wins & 56 nominations.,"Michael Bacall (screenplay, Edgar Wright (screenplay, Bryan Lee O'Malley (Oni Press graphic novels)",movie,http://ia.media-imdb.com/images/M/MV5BMTkwNTczNTMyOF5BMl5BanBnXkFtZTcwNzUxOTUyMw@@._V1_SX300.jpg,112 min,True
57073cbc71a06515609398c2,Charlie St. Cloud,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew",Burr Steers,,"USA, Canada",6.5,tt1438254,30 Jul 2010,PG-13,English,"Drama, Fantasy, Romance",37,"45,772",4 nominations.,"Craig Pearce (screenplay, Lewis Colick (screenplay, Ben Sherwood (novel)",movie,http://ia.media-imdb.com/images/M/MV5BMTI4MjkyNDM2NV5BMl5BanBnXkFtZTcwOTExNDc0Mw@@._V1_SX300.jpg,99 min,True
57073cbc71a06515609398c3,Morning Glory,"Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga",Roger Michell,,USA,6.5,tt1126618,10 Nov 2010,PG-13,"English, Ukrainian","Comedy, Drama, Romance",57,"57,399",3 nominations.,Aline Brosh McKenna,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNDM1NTQ4N15BMl5BanBnXkFtZTcwOTQ0Njg5Mw@@._V1_SX300.jpg,107 min,True
57073cbc71a06515609398c4,How Do You Know,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson",James L. Brooks,,USA,5.3,tt1341188,17 Dec 2010,PG-13,English,"Comedy, Drama, Romance",46,"34,368",2 nominations.,James L. Brooks,movie,http://ia.media-imdb.com/images/M/MV5BOTQyMzU4OTk1N15BMl5BanBnXkFtZTcwNTE5MTUxNA@@._V1_SX300.jpg,121 min,True
57073cbc71a06515609398c5,Nanny McPhee Returns,"Maggie Gyllenhaal, Oscar Steer, Asa Butterfield, Lil Woods",Susanna White,"28,995,450","UK, France, USA",6.1,tt1415283,20 Aug 2010,PG,English,"Comedy, Family, Fantasy",52,"18,371",1 win & 3 nominations.,"Emma Thompson, Christianna Brand (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMTI5NDUxNDU4OF5BMl5BanBnXkFtZTcwNDk1NjM1Mw@@._V1_SX300.jpg,109 min,True
57073cbc71a06515609398c6,The Switch,"Jason Bateman, Victor Pagan, Jennifer Aniston, Jeff Goldblum","Josh Gordon, Will Speck","27,758,465",USA,6.1,tt0889573,20 Aug 2010,PG-13,English,"Comedy, Drama, Romance",52,"75,679",2 nominations.,"Allan Loeb (screenplay, Jeffrey Eugenides (short story \",movie,http://ia.media-imdb.com/images/M/MV5BODQ5ODc0MjU1N15BMl5BanBnXkFtZTcwMTc3NzcyMw@@._V1_SX300.jpg,101 min,True
57073cbc71a06515609398c7,Brooklyn's Finest: From the MTA to the WGA,"Antoine Fuqua, Alain Lauture, Michael C. Martin, John Thompson",N/A,,USA,N/A,tt5210194,06 Jul 2010,N/A,English,Short,N/A,N/A,N/A,N/A,movie,N/A,5 min,True
57073cbc71a06515609398c8,Machete,"Danny Trejo, Robert De Niro, Jessica Alba, Steven Seagal","Ethan Maniquis, Robert Rodriguez",,USA,6.7,tt0985694,03 Sep 2010,R,"English, Spanish, Hungarian","Action, Crime, Thriller",60,"162,546",2 wins & 6 nominations.,"Robert Rodriguez, Álvaro Rodríguez",movie,http://ia.media-imdb.com/images/M/MV5BMTUwNzIwMDY0OF5BMl5BanBnXkFtZTcwMzM3Njg2Mw@@._V1_SX300.jpg,105 min,True
57073cbc71a06515609398c9,Ramona and Beezus,"Joey King, Selena Gomez, John Corbett, Bridget Moynahan",Elizabeth Allen Rosenbaum,"26,161,406",USA,6.7,tt0493949,23 Jul 2010,G,English,"Adventure, Comedy, Family",56,"13,493",1 win & 3 nominations.,"Laurie Craig (screenplay, Nick Pustay (screenplay, Beverly Cleary (novels)",movie,http://ia.media-imdb.com/images/M/MV5BMTk4MTU0MTczM15BMl5BanBnXkFtZTcwNjYzOTI0Mw@@._V1_SX300.jpg,103 min,True
57073cbc71a06515609398ca,Leap Year,"Amy Adams, Matthew Goode, Adam Scott, John Lithgow",Anand Tucker,"12,561","USA, Ireland",6.4,tt1216492,08 Jan 2010,PG,English,"Comedy, Romance",33,"68,732",N/A,"Deborah Kaplan, Harry Elfont",movie,http://ia.media-imdb.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_SX300.jpg,100 min,True
57073cbc71a06515609398cb,You Again,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable",Andy Fickman,"25,677,801",USA,5.8,tt1414382,24 Sep 2010,PG,English,"Comedy, Romance",28,"40,161",2 wins.,Moe Jelline,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MzkyMDY0MV5BMl5BanBnXkFtZTcwNDkxNDc1Mw@@._V1_SX300.jpg,105 min,True
57073cbc71a06515609398cc,Alpha and Omega,"Justin Long, Hayden Panettiere, Dennis Hopper, Danny Glover","Anthony Bell, Ben Gluck",,"USA, India, Canada",5.3,tt1213012,17 Sep 2010,PG,English,"Animation, Adventure, Comedy",36,"10,709",1 nomination.,"Chris Denk (screenplay, Ben Gluck (additional screenplay, Ben Gluck (original story, Steve Moore (original screenplay and story)",movie,http://ia.media-imdb.com/images/M/MV5BMTg4NzQ1ODcxMF5BMl5BanBnXkFtZTcwMDg0MTU2Mw@@._V1_SX300.jpg,90 min,True
57073cbc71a06515609398cd,Piranha 3D,"Richard Dreyfuss, Ving Rhames, Elisabeth Shue, Christopher Lloyd",Alexandre Aja,"25,003,072","USA, Canada, Netherlands",5.5,tt0464154,20 Aug 2010,R,English,"Comedy, Fantasy, Horror",53,"70,995",2 wins & 12 nominations.,"Pete Goldfinger, Josh Stolberg",movie,http://ia.media-imdb.com/images/M/MV5BMTU3NDg2NTY4Nl5BMl5BanBnXkFtZTcwMTM0OTE3Mw@@._V1_SX300.jpg,88 min,True
57073cbc71a06515609398ce,Lottery Ticket,"Shad Moss, Brandon T. Jackson, Naturi Naughton, Loretta Devine",Erik White,"24,708,699",USA,4.8,tt0979434,20 Aug 2010,PG-13,English,Comedy,50,"7,760",N/A,"Abdul Williams (screenplay, Erik White (story, Abdul Williams (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTM0ODA2NjcxM15BMl5BanBnXkFtZTcwNTA3NTI0Mw@@._V1_SX300.jpg,99 min,True
57073cbc71a06515609398cf,The Spy Next Door,"Jackie Chan, Amber Valletta, Madeline Carroll, Will Shadley",Brian Levant,,USA,5.4,tt1273678,15 Jan 2010,PG,English,"Action, Comedy, Family",27,"28,886",2 nominations.,"Jonathan Bernstein (screenplay, James Greer (screenplay, Gregory Poirier (screenplay, Jonathan Bernstein (story, James Greer (story)",movie,http://ia.media-imdb.com/images/M/MV5BMTI5MjEzMjM4N15BMl5BanBnXkFtZTcwODc0ODEwMw@@._V1_SX300.jpg,94 min,True
57073cbc71a06515609398d0,From Paris with Love,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden",Pierre Morel,,France,6.5,tt1179034,05 Feb 2010,R,"English, French, Mandarin, German","Action, Thriller",42,"95,581",N/A,"Adi Hasak (screenplay, Luc Besson (story)",movie,http://ia.media-imdb.com/images/M/MV5BNDUyMzExOTAyM15BMl5BanBnXkFtZTcwMTU0NjAyMw@@._V1_SX300.jpg,92 min,True
57073cbc71a06515609398d1,The Losers,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba",Sylvain White,"23,527,955",USA,6.4,tt0480255,23 Apr 2010,PG-13,English,"Action, Crime, Drama",44,"72,757",1 win & 7 nominations.,"Peter Berg (screenplay, James Vanderbilt (screenplay, Andy Diggle (characters)",movie,http://ia.media-imdb.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX300.jpg,97 min,True
57073cbc71a06515609398d2,Faster,"Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger",George Tillman Jr.,,USA,6.5,tt1433108,24 Nov 2010,R,English,"Action, Crime, Drama",44,"78,708",5 nominations.,"Tony Gayton, Joe Gayton",movie,http://ia.media-imdb.com/images/M/MV5BMTMyOTQ5MTAxOF5BMl5BanBnXkFtZTcwOTYzMDg5Mw@@._V1_SX300.jpg,98 min,True
57073cbc71a06515609398d3,Just Wright,"Queen Latifah, Common, Paula Patton, James Pickens Jr.",Sanaa Hamri,"21,520,719",USA,5.8,tt1407061,14 May 2010,PG,English,"Comedy, Romance, Sport",51,"9,637",1 win & 10 nominations.,Michael Elliot,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5MTcxODQwNF5BMl5BanBnXkFtZTcwNDk1MjQyMw@@._V1_SX300.jpg,100 min,True
57073cbc71a06515609398d4,Skyline,"Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed","Colin Strause, Greg Strause","21,371,425",USA,4.4,tt1564585,12 Nov 2010,PG-13,English,"Action, Sci-Fi, Thriller",26,"75,072",1 nomination.,"Joshua Cordes, Liam O'Donnell",movie,http://ia.media-imdb.com/images/M/MV5BMjAwNDkwOTc5M15BMl5BanBnXkFtZTcwMTE2MTMwNA@@._V1_SX300.jpg,97 min,True
57073cbc71a06515609398d5,The Next Three Days,"Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias",Paul Haggis,,"USA, France",7.4,tt1458175,19 Nov 2010,PG-13,English,"Crime, Drama, Romance",52,"142,564",2 nominations.,"Paul Haggis (screenplay, Fred Cavayé (screenplay, Guillaume Lemans (screenplay)",movie,http://ia.media-imdb.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX300.jpg,133 min,True
57073cbc71a06515609398d6,The Kids Are All Right,"Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska",Lisa Cholodenko,,USA,7.1,tt0842926,30 Jul 2010,R,English,"Comedy, Drama",86,"108,437",Nominated for 4 Oscars. Another 29 wins & 114 nominations.,"Lisa Cholodenko, Stuart Blumberg",movie,http://ia.media-imdb.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SX300.jpg,106 min,True
57073cbc71a06515609398d7,Our Family Wedding,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King",Rick Famuyiwa,,USA,4.9,tt1305583,12 Mar 2010,PG-13,English,"Comedy, Romance",38,"5,605",3 nominations.,"Wayne Conley (story, Wayne Conley (screenplay, Malcolm Spellman (screenplay, Rick Famuyiwa (screenplay)",movie,http://ia.media-imdb.com/images/M/MV5BMTI4MDU1MzY3N15BMl5BanBnXkFtZTcwNTYzMTUxMw@@._V1_SX300.jpg,103 min,True
57073cbc71a06515609398d8,Country Strong,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",Shana Feste,"20,218,921",USA,6.3,tt1555064,07 Jan 2011,PG-13,English,"Drama, Music",45,"14,504",Nominated for 1 Oscar. Another 1 win & 6 nominations.,Shana Feste,movie,http://ia.media-imdb.com/images/M/MV5BMTUxMjQ0NjE3OV5BMl5BanBnXkFtZTcwODIxNDEwNA@@._V1_SX300.jpg,117 min,True
57073cbc71a06515609398d9,Oceans: Sylvia Earle's Journey,Sylvia Earle,Andrés Useche,,USA,N/A,tt2011164,12 Apr 2010,N/A,English,"Documentary, Short",N/A,N/A,N/A,N/A,movie,N/A,N/A,True
57073cbc71a06515609398da,Remember Me,"Caitlyn Rund, Moisés Acevedo, Noel Rodriguez, Kevin P. McCarthy",Allen Coulter,"19,057,024",USA,7.2,tt1403981,12 Mar 2010,PG-13,"English, Chinese","Drama, Romance",40,"111,277",4 wins & 3 nominations.,Will Fetters,movie,http://ia.media-imdb.com/images/M/MV5BOTA4MTg1ODkwNF5BMl5BanBnXkFtZTcwMzE5ODAxMw@@._V1_SX300.jpg,113 min,True
57073cbc71a06515609398db,127 Hours,"James Franco, Kate Mara, Amber Tamblyn, Sean Bott",Danny Boyle,"18,329,466","USA, UK",7.6,tt1542344,28 Jan 2011,R,"English, Italian","Adventure, Biography, Drama",82,"269,700",Nominated for 6 Oscars. Another 22 wins & 136 nominations.,"Danny Boyle (screenplay, Simon Beaufoy (screenplay, Aron Ralston (book)",movie,http://ia.media-imdb.com/images/M/MV5BMTc2NjMzOTE3Ml5BMl5BanBnXkFtZTcwMDE0OTc5Mw@@._V1_SX300.jpg,94 min,True
