_id,Title,Awards,Metascore,Country,Runtime,Rated,Director,imdbID,imdbVotes,Language,Actors,Poster,Type,Writer,Genre,Response,Released,imdbRating,Box_office
5707157a71a065165c8c39e2,Pirates of the Caribbean: Dead Man's Chest,Won 1 Oscar. Another 42 wins & 50 nominations.,53,USA,151 min,PG-13,Gore Verbinski,tt0383574,"503,870","English, Turkish, Greek, Mandarin, French","Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport",http://ia.media-imdb.com/images/M/MV5BMTcwODc1MTMxM15BMl5BanBnXkFtZTYwMDg1NzY3._V1_SX300.jpg,movie,"Ted Elliott, Terry Rossio, Ted Elliott (characters, Terry Rossio (characters, Stuart Beattie (characters, Jay Wolpert (characters)","Action, Adventure, Fantasy",True,07 Jul 2006,7.3,"423,032,628"
5707157a71a065165c8c39e3,Night at the Museum,2 wins & 8 nominations.,48,"USA, UK",108 min,PG,Shawn Levy,tt0477347,"224,371","English, Italian, Hebrew","Ben Stiller, Carla Gugino, Dick Van Dyke, Mickey Rooney",http://ia.media-imdb.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_SX300.jpg,movie,"Robert Ben Garant (screenplay, Thomas Lennon (screenplay, Robert Ben Garant (screen story, Thomas Lennon (screen story, Milan Trenc (book)","Action, Adventure, Comedy",True,22 Dec 2006,6.4,"250,863,268"
5707157a71a065165c8c39e4,Cars,Nominated for 2 Oscars. Another 26 wins & 28 nominations.,73,USA,117 min,G,"John Lasseter, Joe Ranft",tt0317219,"249,945","English, Italian, Japanese, Yiddish","Owen Wilson, Paul Newman, Bonnie Hunt, Larry the Cable Guy",http://ia.media-imdb.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_SX300.jpg,movie,"John Lasseter (original story by, Joe Ranft (original story by, Jorgen Klubien (original story by, Dan Fogelman (screenplay, John Lasseter (screenplay, Joe Ranft (screenplay, Kiel Murray (screenplay, Phil Lorin (screenplay, Jorgen Klubien (screenplay)","Animation, Adventure, Comedy",True,09 Jun 2006,7.2,"244,052,771"
5707157a71a065165c8c39e5,X-Men: The Last Stand,7 wins & 36 nominations.,58,"Canada, USA, UK",104 min,PG-13,Brett Ratner,tt0376994,"366,175",English,"Hugh Jackman, Halle Berry, Ian McKellen, Patrick Stewart",http://ia.media-imdb.com/images/M/MV5BMjI1NTg2ODA2Nl5BMl5BanBnXkFtZTcwMDc2MjEzMw@@._V1_SX300.jpg,movie,"Simon Kinberg, Zak Penn","Action, Adventure, Sci-Fi",True,26 May 2006,6.8,"234,360,014"
5707157a71a065165c8c39e6,The Da Vinci Code,Nominated for 1 Golden Globe. Another 5 wins & 21 nominations.,46,"USA, Malta, France, UK",149 min,PG-13,Ron Howard,tt0382625,"304,340","English, French, Latin, Spanish","Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno",http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg,movie,"Akiva Goldsman (screenplay, Dan Brown (novel)","Mystery, Thriller",True,19 May 2006,6.5,"217,536,138"
5707157a71a065165c8c39e7,Superman Returns,Nominated for 1 Oscar. Another 12 wins & 37 nominations.,72,USA,154 min,PG-13,Bryan Singer,tt0348150,"234,541","English, German, French","Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden",http://ia.media-imdb.com/images/M/MV5BMTU3NzA5MjI0Nl5BMl5BanBnXkFtZTcwMTEwNzMzMQ@@._V1_SX300.jpg,movie,"Michael Dougherty (screenplay, Dan Harris (screenplay, Bryan Singer (story, Michael Dougherty (story, Dan Harris (story, Jerry Siegel (characters, Joe Shuster (characters)","Action, Adventure, Sci-Fi",True,28 Jun 2006,6.1,"200,069,408"
5707157a71a065165c8c39e8,Happy Feet,Won 1 Oscar. Another 18 wins & 24 nominations.,77,"Australia, USA",108 min,PG,"George Miller, Warren Coleman, Judy Morris",tt0366548,"127,937",English,"Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez",http://ia.media-imdb.com/images/M/MV5BMTQyNTkxMjUwMV5BMl5BanBnXkFtZTcwMDQ2NTU0MQ@@._V1_SX300.jpg,movie,"George Miller, John Collee, Judy Morris, Warren Coleman","Animation, Comedy, Family",True,17 Nov 2006,6.5,"197,992,827"
5707157a71a065165c8c39e9,Ice Age: The Meltdown,6 wins & 15 nominations.,58,USA,91 min,PG,Carlos Saldanha,tt0438097,"185,382",English,"Ray Romano, John Leguizamo, Denis Leary, Seann William Scott",http://ia.media-imdb.com/images/M/MV5BMjAwODg3OTAxMl5BMl5BanBnXkFtZTcwMjg2NjYyMw@@._V1_SX300.jpg,movie,"Peter Gaulke (screenplay, Gerry Swallow (screenplay, Jim Hecht (screenplay, Peter Gaulke (story, Gerry Swallow (story)","Animation, Action, Adventure",True,31 Mar 2006,6.9,"195,329,763"
5707157a71a065165c8c39ea,Casino Royale,Won 1 BAFTA Film Award. Another 25 wins & 39 nominations.,80,"UK, Czech Republic, USA, Germany, Bahamas",144 min,PG-13,Martin Campbell,tt0381061,"457,507","English, French","Daniel Craig, Eva Green, Mads Mikkelsen, Judi Dench",http://ia.media-imdb.com/images/M/MV5BMTM5MjI4NDExNF5BMl5BanBnXkFtZTcwMDM1MjMzMQ@@._V1_SX300.jpg,movie,"Neal Purvis (screenplay, Robert Wade (screenplay, Paul Haggis (screenplay, Ian Fleming (novel)","Action, Adventure, Thriller",True,17 Nov 2006,8.0,"167,007,184"
5707157a71a065165c8c39eb,The Pursuit of Happyness,Nominated for 1 Oscar. Another 11 wins & 23 nominations.,64,USA,117 min,PG-13,Gabriele Muccino,tt0454921,"325,375","English, Cantonese","Will Smith, Jaden Smith, Thandie Newton, Brian Howe",http://ia.media-imdb.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_SX300.jpg,movie,Steve Conrad,"Biography, Drama",True,15 Dec 2006,7.9,"162,586,036"
5707157a71a065165c8c39ec,Over the Hedge,6 wins & 19 nominations.,67,USA,83 min,PG,"Tim Johnson, Karey Kirkpatrick",tt0327084,"123,616",English,"Bruce Willis, Garry Shandling, Steve Carell, Wanda Sykes",http://ia.media-imdb.com/images/M/MV5BMTQwMTQxNTcwOF5BMl5BanBnXkFtZTcwMzQ1NzUzMQ@@._V1_SX300.jpg,movie,"Len Blum (screenplay, Lorne Cameron (screenplay, David Hoselton (screenplay, Karey Kirkpatrick (screenplay, Michael Fry (comic strip characters, T. Lewis (comic strip characters, Chris Poche (additional dialogue, Mike de Seve (story, Eric Forsberg (additional dialogue)","Animation, Adventure, Comedy",True,19 May 2006,6.8,"155,019,340"
5707157a71a065165c8c39ed,Talladega Nights: The Ballad of Ricky Bobby,8 wins & 9 nominations.,66,USA,108 min,PG-13,Adam McKay,tt0415306,"126,776","English, French","Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole",http://ia.media-imdb.com/images/M/MV5BNzAzOTk1OTIyM15BMl5BanBnXkFtZTcwNDIzNTQzMQ@@._V1_SX300.jpg,movie,"Will Ferrell, Adam McKay","Action, Comedy, Sport",True,04 Aug 2006,6.6,"4,179,008"
5707157a71a065165c8c39ee,Click,Nominated for 1 Oscar. Another 3 wins & 11 nominations.,45,USA,107 min,PG-13,Frank Coraci,tt0389860,"238,805","English, Portuguese, Japanese","Adam Sandler, Kate Beckinsale, Christopher Walken, David Hasselhoff",http://ia.media-imdb.com/images/M/MV5BMjEyODM5MzY2N15BMl5BanBnXkFtZTcwNjcyMTIzMQ@@._V1_SX300.jpg,movie,"Steve Koren, Mark O'Keefe","Comedy, Drama, Fantasy",True,23 Jun 2006,6.4,
5707157a71a065165c8c39ef,Mission: Impossible III,7 wins & 14 nominations.,66,"USA, Germany, China",126 min,PG-13,J.J. Abrams,tt0317919,"247,310","English, Italian, Mandarin, Cantonese, German, Czech","Tom Cruise, Philip Seymour Hoffman, Ving Rhames, Billy Crudup",http://ia.media-imdb.com/images/M/MV5BMjExMDY1MTI5MF5BMl5BanBnXkFtZTcwNDE2NTQzMw@@._V1_SX300.jpg,movie,"Alex Kurtzman, Roberto Orci, J.J. Abrams, Bruce Geller (television series)","Action, Adventure, Thriller",True,05 May 2006,6.9,"133,382,309"
5707157a71a065165c8c39f0,The Departed,Won 4 Oscars. Another 87 wins & 116 nominations.,86,"USA, Hong Kong",151 min,R,Martin Scorsese,tt0407887,"835,671","English, Cantonese","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg",http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,movie,"William Monahan (screenplay, Alan Mak, Felix Chong","Crime, Drama, Thriller",True,06 Oct 2006,8.5,"132,373,442"
5707157a71a065165c8c39f1,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Nominated for 1 Oscar. Another 20 wins & 29 nominations.,89,"USA, UK",84 min,R,Larry Charles,tt0443453,"288,639","English, Romanian, Hebrew, Polish, Armenian","Sacha Baron Cohen, Ken Davitian, Luenell, Chester",http://ia.media-imdb.com/images/M/MV5BMTk0MTQ3NDQ4Ml5BMl5BanBnXkFtZTcwOTQ3OTQzMw@@._V1_SX300.jpg,movie,"Sacha Baron Cohen (screenplay, Anthony Hines (screenplay, Peter Baynham (screenplay, Dan Mazer (screenplay, Sacha Baron Cohen (story, Peter Baynham (story, Anthony Hines (story, Todd Phillips (story, Sacha Baron Cohen (based on a character created by)",Comedy,True,03 Nov 2006,7.3,"128,505,958"
5707157a71a065165c8c39f2,The Devil Wears Prada,Nominated for 2 Oscars. Another 16 wins & 48 nominations.,62,"USA, France",109 min,PG-13,David Frankel,tt0458352,"275,709","English, French","Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci",http://ia.media-imdb.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1_SX300.jpg,movie,"Aline Brosh McKenna (screenplay, Lauren Weisberger (novel)","Comedy, Drama, Romance",True,30 Jun 2006,6.8,"124,732,962"
5707157a71a065165c8c39f3,The Break-Up,2 wins & 5 nominations.,45,USA,106 min,PG-13,Peyton Reed,tt0452594,"100,076",English,"Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser",http://ia.media-imdb.com/images/M/MV5BMTQ4OTcwNDUxMV5BMl5BanBnXkFtZTYwMTAxNDY3._V1_SX300.jpg,movie,"Jeremy Garelick (screenplay, Jay Lavender (screenplay, Vince Vaughn (story, Jeremy Garelick (story, Jay Lavender (story)","Comedy, Drama, Romance",True,02 Jun 2006,5.8,"2,412,807"
5707157a71a065165c8c39f4,Dreamgirls,Won 2 Oscars. Another 66 wins & 87 nominations.,76,USA,130 min,PG-13,Bill Condon,tt0443489,"54,428",English,"Jamie Foxx, Beyoncé Knowles, Eddie Murphy, Danny Glover",http://ia.media-imdb.com/images/M/MV5BMTY1MzIwNDQyNl5BMl5BanBnXkFtZTcwNDEwNzYyMw@@._V1_SX300.jpg,movie,"Bill Condon (screenplay, Tom Eyen (book)","Drama, Music, Musical",True,25 Dec 2006,6.5,"103,338,338"
5707157a71a065165c8c39f5,Scary Movie 4,1 win & 3 nominations.,40,USA,83 min,PG-13,David Zucker,tt0362120,"91,360","English, Japanese","Anna Faris, Regina Hall, Craig Bierko, Bill Pullman",http://ia.media-imdb.com/images/M/MV5BMjA5MjM1NDMxOF5BMl5BanBnXkFtZTcwNzkzMjIzMQ@@._V1_SX300.jpg,movie,"Craig Mazin (screenplay, Jim Abrahams (screenplay, Pat Proft (screenplay, Craig Mazin (story, Shawn Wayans (characters, Marlon Wayans (characters, Buddy Johnson (characters, Phil Beauman (characters, Jason Friedberg (characters, Aaron Seltzer (characters)",Comedy,True,14 Apr 2006,5.1,"90,703,745"
5707157a71a065165c8c39f6,Failure to Launch,5 nominations.,47,USA,97 min,PG-13,Tom Dey,tt0427229,"56,833",English,"Matthew McConaughey, Sarah Jessica Parker, Zooey Deschanel, Justin Bartha",http://ia.media-imdb.com/images/M/MV5BMTg0OTc2MDQ3NV5BMl5BanBnXkFtZTcwNDUwMjEzMw@@._V1_SX300.jpg,movie,"Tom J. Astle, Matt Ember","Comedy, Romance",True,10 Mar 2006,5.6,"73,292"
5707157a71a065165c8c39f7,Inside Man,6 wins & 8 nominations.,76,USA,129 min,R,Spike Lee,tt0454848,"265,506","English, Albanian, Spanish","Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer",http://ia.media-imdb.com/images/M/MV5BMTcxMDE4NTU4OF5BMl5BanBnXkFtZTcwMjg4NjQzMQ@@._V1_SX300.jpg,movie,Russell Gewirtz,"Crime, Drama, Mystery",True,24 Mar 2006,7.6,"88,504,640"
5707157a71a065165c8c39f8,Open Season,1 win & 9 nominations.,49,USA,83 min,PG,"Roger Allers, Jill Culton, Anthony Stacchi",tt0400717,"62,854",English,"Martin Lawrence, Ashton Kutcher, Gary Sinise, Debra Messing",http://ia.media-imdb.com/images/M/MV5BMTQwOTg2MjU0OV5BMl5BanBnXkFtZTcwMzIzNTQzMQ@@._V1_SX300.jpg,movie,"Steve Bencich (screenplay, Ron J. Friedman (screenplay, Nat Mauldin (screenplay, Jill Culton (screen story by, Anthony Stacchi (screen story by, Steve Moore (from an original story by, John B. Carls (from an original story by, Sam Harper (additional story material, Dan Wilson (additional story material, David Gilbreth (additional story material)","Animation, Adventure, Comedy",True,29 Sep 2006,6.2,"1,007,483"
5707157a71a065165c8c39f9,The Santa Clause 3: The Escape Clause,4 wins & 9 nominations.,32,USA,97 min,G,Michael Lembeck,tt0452681,"20,988",English,"Tim Allen, Elizabeth Mitchell, Eric Lloyd, Judge Reinhold",http://ia.media-imdb.com/images/M/MV5BMTI4ODQ4MzgzMl5BMl5BanBnXkFtZTcwODc5NTUzMQ@@._V1_SX300.jpg,movie,"Ed Decter, John J. Strauss, Leo Benvenuti (characters, Steve Rudnick (characters)","Adventure, Comedy, Family",True,03 Nov 2006,4.6,"84,497,876"
5707157a71a065165c8c39fa,Eight Below,2 wins & 2 nominations.,64,USA,120 min,PG,Frank Marshall,tt0397313,"47,638",English,"Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson",http://ia.media-imdb.com/images/M/MV5BMjExMjAwNzE0N15BMl5BanBnXkFtZTYwMDY4NDk2._V1_SX300.jpg,movie,"David DiGilio (screenplay, Toshirô Ishidô (film Nankyoku Monogatari, Koreyoshi Kurahara (film Nankyoku Monogatari, Tatsuo Nogami (film Nankyoku Monogatari, Susumu Saji (film Nankyoku Monogatari)","Adventure, Drama, Family",True,17 Feb 2006,7.3,"71,403"
5707157a71a065165c8c39fb,Saw III,5 nominations.,48,"USA, Canada",108 min,R,Darren Lynn Bousman,tt0489270,"138,053",English,"Tobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh",http://ia.media-imdb.com/images/M/MV5BMTg3MzI5NjYxMl5BMl5BanBnXkFtZTcwOTA0NDkzMQ@@._V1_SX300.jpg,movie,"Leigh Whannell (story, James Wan (story, Leigh Whannell (screenplay)","Horror, Mystery",True,27 Oct 2006,6.2,"80,150,343"
5707157a71a065165c8c39fc,Nacho Libre,1 win & 11 nominations.,52,"Germany, USA",92 min,PG,Jared Hess,tt0457510,"64,208","English, Spanish","Jack Black, Ana de la Reguera, Héctor Jiménez, Darius Rose",http://ia.media-imdb.com/images/M/MV5BMjE1OTQxNTk4NV5BMl5BanBnXkFtZTcwNDQzMjYzMQ@@._V1_SX300.jpg,movie,"Jared Hess, Jerusha Hess, Mike White","Comedy, Family, Sport",True,16 Jun 2006,5.7,"21,138"
5707157a71a065165c8c39fd,"You, Me and Dupree",2 wins & 2 nominations.,46,USA,110 min,PG-13,"Anthony Russo, Joe Russo",tt0463034,"67,128",English,"Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas",http://ia.media-imdb.com/images/M/MV5BMTUxOTg0MzczOV5BMl5BanBnXkFtZTcwODk1MTQzMQ@@._V1_SX300.jpg,movie,Michael LeSieur,"Comedy, Romance",True,14 Jul 2006,5.6,"66,597"
5707157a71a065165c8c39fe,Eragon,1 win & 6 nominations.,38,"USA, UK, Hungary",104 min,PG,Stefen Fangmeier,tt0449010,"105,948",English,"Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle",http://ia.media-imdb.com/images/M/MV5BMTg2ODkzMjgxNV5BMl5BanBnXkFtZTYwOTYzNDA3._V1_SX300.jpg,movie,"Peter Buchman (screenplay, Christopher Paolini (novel)","Action, Adventure, Family",True,15 Dec 2006,5.1,"75,030,163"
5707157a71a065165c8c39ff,Monster House,Nominated for 1 Oscar. Another 4 wins & 23 nominations.,68,USA,91 min,PG,Gil Kenan,tt0385880,"67,555",English,"Ryan Newman, Steve Buscemi, Mitchel Musso, Catherine O'Hara",http://ia.media-imdb.com/images/M/MV5BMTI4NDY5MzI3MV5BMl5BanBnXkFtZTcwMTI5OTMzMQ@@._V1_SX300.jpg,movie,"Dan Harmon (screenplay, Rob Schrab (screenplay, Pamela Pettler (screenplay, Dan Harmon (story, Rob Schrab (story)","Animation, Comedy, Family",True,21 Jul 2006,6.6,"73,661,010"
5707157a71a065165c8c3a00,Jackass Number Two,1 nomination.,66,USA,92 min,R,Jeff Tremaine,tt0493430,"55,547",English,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",http://ia.media-imdb.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_SX300.jpg,movie,Jeff Tremaine (television series \,"Documentary, Action, Comedy",True,22 Sep 2006,7.1,
5707157a71a065165c8c3a01,RV,1 win & 2 nominations.,33,"UK, Germany, USA",99 min,PG,Barry Sonnenfeld,tt0449089,"45,060",English,"Robin Williams, Cheryl Hines, Joanna 'JoJo' Levesque, Josh Hutcherson",http://ia.media-imdb.com/images/M/MV5BNDgxNDE2NDU3MV5BMl5BanBnXkFtZTcwMzA2ODQzMQ@@._V1_SX300.jpg,movie,Geoff Rodkey,"Adventure, Comedy, Family",True,28 Apr 2006,5.5,"56,683"
5707157a71a065165c8c3a02,'V for Vendetta' Unmasked,N/A,N/A,USA,30 min,N/A,Josh Oreck,tt0775408,198,English,"Joel Silver, James McTeigue, Stephen Fry, David Lloyd",N/A,movie,Richard Brehm,Documentary,True,16 Mar 2006,7.6,
5707157a71a065165c8c3a03,World Trade Center,3 wins & 8 nominations.,66,USA,129 min,PG-13,Oliver Stone,tt0469641,"66,372",English,"Nicolas Cage, Maria Bello, Connor Paolo, Anthony Piccininni",http://ia.media-imdb.com/images/M/MV5BMTIxMzE5ODEwOV5BMl5BanBnXkFtZTcwMzM3MzIzMQ@@._V1_SX300.jpg,movie,"Andrea Berloff, John McLoughlin (true story, Donna McLoughlin (true story, William Jimeno (true story, Allison Jimeno (true story)","Drama, History, Thriller",True,09 Aug 2006,6.0,"271,684"
5707157a71a065165c8c3a04,Rocky Balboa,3 nominations.,63,USA,102 min,PG,Sylvester Stallone,tt0479143,"156,228","English, Spanish","Sylvester Stallone, Burt Young, Antonio Tarver, Geraldine Hughes",http://ia.media-imdb.com/images/M/MV5BMTM2OTUzNDE3NV5BMl5BanBnXkFtZTcwODczMzkzMQ@@._V1_SX300.jpg,movie,"Sylvester Stallone, Sylvester Stallone (characters)","Drama, Sport",True,20 Dec 2006,7.2,"70,269,171"
5707157a71a065165c8c3a05,Big Momma's House 2,1 win & 5 nominations.,34,USA,99 min,PG-13,John Whitesell,tt0421729,"30,873",English,"Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",http://ia.media-imdb.com/images/M/MV5BMTM4ODUwNjk4Ml5BMl5BanBnXkFtZTcwNDgyOTYzMQ@@._V1_SX300.jpg,movie,"Don Rhymer, Darryl Quarles (characters)","Comedy, Crime",True,27 Jan 2006,4.6,"70,163,652"
5707157a71a065165c8c3a06,Step Up,1 win & 3 nominations.,48,USA,104 min,PG-13,Anne Fletcher,tt0462590,"87,974",English,"Channing Tatum, Jenna Dewan Tatum, Damaine Radcliff, De'Shawn Washington",http://ia.media-imdb.com/images/M/MV5BMTIxMDM5Mjc1Nl5BMl5BanBnXkFtZTcwMDkyODQzMQ@@._V1_SX300.jpg,movie,"Duane Adler (screenplay, Melissa Rosenberg (screenplay, Duane Adler (story)","Crime, Drama, Music",True,11 Aug 2006,6.5,
5707157a71a065165c8c3a07,Flushed Away,Nominated for 1 BAFTA Film Award. Another 6 wins & 13 nominations.,74,"UK, USA",85 min,PG,"David Bowers, Sam Fell",tt0424095,"82,057",English,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno",http://ia.media-imdb.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_SX300.jpg,movie,"Dick Clement (screenplay, Ian La Frenais (screenplay, Christopher Lloyd (screenplay, Joe Keenan (screenplay, William Davies (screenplay, Sam Fell (story, Peter Lord (story, Dick Clement (story, Ian La Frenais (story)","Animation, Adventure, Comedy",True,03 Nov 2006,6.7,"64,459,316"
5707157a71a065165c8c3a08,Deja Vu,1 win & 5 nominations.,59,"USA, UK",126 min,PG-13,Tony Scott,tt0453467,"235,954",English,"Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel",http://ia.media-imdb.com/images/M/MV5BMTMzNjYwMjE2NF5BMl5BanBnXkFtZTcwNDc1NTkzMQ@@._V1_SX300.jpg,movie,"Bill Marsilii, Terry Rossio","Action, Sci-Fi, Thriller",True,22 Nov 2006,7.0,"64,034,835"
5707157a71a065165c8c3a09,Miami Vice,1 win & 9 nominations.,65,"USA, Germany, Paraguay, Uruguay",134 min,R,Michael Mann,tt0430357,"91,390","English, Spanish","Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris",http://ia.media-imdb.com/images/M/MV5BMTM4MDQ5MTkxMV5BMl5BanBnXkFtZTcwMTU4MzUzMQ@@._V1_SX300.jpg,movie,"Michael Mann, Anthony Yerkovich (TV series)","Action, Crime, Thriller",True,28 Jul 2006,6.0,"132,120"
5707157a71a065165c8c3a0a,The Holiday,2 wins & 7 nominations.,52,USA,138 min,PG-13,Nancy Meyers,tt0457939,"177,146",English,"Cameron Diaz, Kate Winslet, Jude Law, Jack Black",http://ia.media-imdb.com/images/M/MV5BMTM2MzEyNDkxNF5BMl5BanBnXkFtZTcwODE5NjkzMQ@@._V1_SX300.jpg,movie,Nancy Meyers,"Comedy, Romance",True,08 Dec 2006,6.9,"63,224,849"
5707157a71a065165c8c3a0b,The Fast and the Furious: Tokyo Drift,4 nominations.,46,USA,104 min,PG-13,Justin Lin,tt0463985,"171,698","English, Japanese","Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan",http://ia.media-imdb.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_SX300.jpg,movie,Chris Morgan,"Action, Crime, Drama",True,16 Jun 2006,6.0,"286,387"
5707157a71a065165c8c3a0c,Underworld: Evolution,2 wins & 6 nominations.,36,USA,106 min,R,Len Wiseman,tt0401855,"151,884","English, French, Hungarian","Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi",http://ia.media-imdb.com/images/M/MV5BMjEzNDY1OTQwOV5BMl5BanBnXkFtZTcwNjcxMTIzMw@@._V1_SX300.jpg,movie,"Danny McBride (screenplay, Len Wiseman (story, Danny McBride (story, Kevin Grevioux (characters, Len Wiseman (characters, Danny McBride (characters)","Action, Fantasy, Sci-Fi",True,20 Jan 2006,6.8,"79,055"
5707157a71a065165c8c3a0d,The Shaggy Dog,2 wins & 5 nominations.,43,USA,98 min,PG,Brian Robbins,tt0393735,"14,515",English,"Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",http://ia.media-imdb.com/images/M/MV5BMTY0NzM0OTE1N15BMl5BanBnXkFtZTcwMjQ0NjIzMQ@@._V1_SX300.jpg,movie,"Cormac Wibberley (screenplay, Marianne Wibberley (screenplay, Geoff Rodkey (screenplay, Jack Amiel (screenplay, Michael Begler (screenplay, Bill Walsh (earlier screenplay \","Comedy, Family, Fantasy",True,10 Mar 2006,4.4,"61,112,916"
5707157a71a065165c8c3a0e,Poseidon,Nominated for 1 Oscar. Another 6 nominations.,50,USA,98 min,PG-13,Wolfgang Petersen,tt0409182,"80,805","English, Spanish","Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss",http://ia.media-imdb.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,movie,"Mark Protosevich (screenplay, Paul Gallico (novel)","Action, Adventure, Drama",True,12 May 2006,5.6,"60,655,503"
5707157a71a065165c8c3a0f,The Good Shepherd,Nominated for 1 Oscar. Another 2 wins & 11 nominations.,61,USA,167 min,R,Robert De Niro,tt0343737,"85,557","English, Spanish, Russian, German, Lingala","Matt Damon, Angelina Jolie, Alec Baldwin, Tammy Blanchard",http://ia.media-imdb.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg,movie,Eric Roth,"Drama, History, Thriller",True,22 Dec 2006,6.7,
5707157a71a065165c8c3a10,Little Miss Sunshine,Won 2 Oscars. Another 68 wins & 101 nominations.,80,USA,101 min,R,"Jonathan Dayton, Valerie Faris",tt0449059,"345,995",English,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",http://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,movie,Michael Arndt,"Comedy, Drama",True,18 Aug 2006,7.9,"59,889,948"
5707157a71a065165c8c3a11,The Benchwarmers,7 nominations.,25,USA,80 min,PG-13,Dennis Dugan,tt0437863,"39,705","English, Spanish","Rob Schneider, David Spade, Jon Heder, Jon Lovitz",http://ia.media-imdb.com/images/M/MV5BMTcxMzg3NDQwNl5BMl5BanBnXkFtZTcwMjk1ODQzMQ@@._V1_SX300.jpg,movie,"Allen Covert, Nick Swardson","Comedy, Romance, Sport",True,07 Apr 2006,5.6,"119,286"
5707157a71a065165c8c3a12,Little Man,4 wins.,N/A,Denmark,13 min,N/A,Esben Tønnesen,tt0479293,398,Danish,"Nikolaj Rasmussen, Malene Rasmussen, Lotte Bergstrøm, Beate Bille",N/A,movie,"Carsten Søsted (screenplay, Rasmus Valentin (screenplay)",Short,True,07 Apr 2006,7.8,
5707157a71a065165c8c3a13,Curious George,1 nomination.,62,USA,86 min,G,Matthew O'Callaghan,tt0381971,"12,620",English,"Frank Welker, Will Ferrell, Shane Baumel, Timyra-Joi Beatty",http://ia.media-imdb.com/images/M/MV5BMTIzODQ4ODI0Nl5BMl5BanBnXkFtZTcwNTMyMDIzMQ@@._V1_SX300.jpg,movie,"Ken Kaufman (screenplay, Ken Kaufman (story, Mike Werb (story, Margret Rey (books, H.A. Rey (books)","Animation, Adventure, Comedy",True,10 Feb 2006,6.6,"536,512"
5707157a71a065165c8c3a14,Invincible,2 nominations.,63,USA,105 min,PG,Ericson Core,tt0445990,"50,078",English,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",http://ia.media-imdb.com/images/M/MV5BMjA1NjI2ODA5MF5BMl5BanBnXkFtZTcwNjMyMTMzMQ@@._V1_SX300.jpg,movie,Brad Gann,"Biography, Drama, Sport",True,25 Aug 2006,7.1,"33,924"
