_id,imdbVotes,Language,Rated,Type,Awards,Director,Metascore,Actors,imdbID,Box_office,Genre,Title,Runtime,Country,imdbRating,Writer,Poster,Response,Released
570628e471a0651484e0b6b4,"4,132","English, Hebrew, Yiddish",R,movie,N/A,Jonathan Kesselman,41,"Adam Goldberg, Judy Greer, Andy Dick, Mario Van Peebles",tt0317640,"19,539",Comedy,The Hebrew Hammer,85 min,USA,6.2,Jonathan Kesselman,http://ia.media-imdb.com/images/M/MV5BMTQ4NzUzNDMxNl5BMl5BanBnXkFtZTcwNzA1NjQyMQ@@._V1_SX300.jpg,True,25 Mar 2004
570628e471a0651484e0b6b5,24,English,N/A,movie,1 win & 4 nominations.,Jessica Hobbs,N/A,"Kerry Fox, Gillian Jones, Arbenita Fejzullahu, Bethany Jenkins",tt0378781,,Drama,So Close to Home,50 min,Australia,4.6,Madeleine Blackwell,N/A,True,01 Sep 2003
570628e471a0651484e0b6b6,42,English,R,movie,N/A,Eduardo Arnal,N/A,"Stefany Mathias, Eric Blais, Andrew Jackson, Peter Kent",tt0351708,,Short,The Sea,30 min,Canada,7.9,Eduardo Arnal,http://ia.media-imdb.com/images/M/MV5BOTYzMzY2MDUyMl5BMl5BanBnXkFtZTcwOTU0NTAwMQ@@._V1_SX300.jpg,True,N/A
570628e471a0651484e0b6b7,13,English,N/A,movie,N/A,Paul Fuller,N/A,"John Andrew, Simon Andrew, Sam Bandah Jr., Mark Windows",tt0445005,,"Short, Horror",Dummy,8 min,UK,6.2,Paul Fuller,N/A,True,N/A
570628e471a0651484e0b6b8,135,Portuguese,N/A,movie,N/A,Moacyr Góes,N/A,"Giovanna Antonelli, Luigi Baricelli, Ana Beatriz Cisneiros, Padre Marcelo Rossi",tt0380531,"4,167,807",Drama,"Mary, Mother of the Son of God",107 min,Brazil,4.3,"Thiego Balteiro, Marta Borges, Moacyr Góes, Marco Ribas de Farias, Maria de Souza",http://ia.media-imdb.com/images/M/MV5BNjQ2YTcwMDMtYWNhYS00ODMzLTg3M2MtZDJkNjM4M2QzNWY5XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,True,10 Oct 2003
570628e471a0651484e0b6b9,N/A,English,N/A,movie,N/A,Oscar Negroni,N/A,Thomas Vancott,tt4680030,,"Short, Drama",Manic,N/A,USA,N/A,Thomas Vancott,N/A,True,01 Apr 2003
570628e471a0651484e0b6ba,"1,018",English,R,movie,1 win & 1 nomination.,Mark Decena,52,"John Livingston, Sabrina Lloyd, Bruno Campos, Rueben Grundy",tt0342300,"22,278","Comedy, Drama, Romance",Dopamine,79 min,USA,5.9,"Timothy Breitbach, Mark Decena",http://ia.media-imdb.com/images/M/MV5BMTg1NzMzMDQwNV5BMl5BanBnXkFtZTcwODQyNjAwMQ@@._V1_SX300.jpg,True,23 Jan 2003
570628e471a0651484e0b6bb,868,English,R,movie,2 wins & 1 nomination.,A. Dean Bell,62,"Judith Ivey, Bill Raymond, Emily Grace, Jane Lincoln Taylor",tt0343172,,"Crime, Drama",What Alice Found,96 min,USA,6.6,A. Dean Bell,http://ia.media-imdb.com/images/M/MV5BMTYzMzcwODY4NF5BMl5BanBnXkFtZTcwMzY4MzQyMQ@@._V1_SX300.jpg,True,26 Jan 2003
570628e471a0651484e0b6bc,"1,908","Hindi, Urdu",N/A,movie,9 wins & 12 nominations.,Chandra Prakash Dwivedi,N/A,"Urmila Matondkar, Manoj Bajpayee, Sanjay Suri, Sandali Sinha",tt0347779,,Drama,Pinjar,188 min,India,8.1,"Chandra Prakash Dwivedi (additional dialogue, Chandra Prakash Dwivedi (screenplay, Amrita Pritam (dialogue, Amrita Pritam (novel, Amrita Pritam (story)",http://ia.media-imdb.com/images/M/MV5BMTg2MjExMjI3Ml5BMl5BanBnXkFtZTcwMzQyMzUyMQ@@._V1_SX300.jpg,True,N/A
570628e471a0651484e0b6bd,35,English,N/A,movie,N/A,Derek Maki,N/A,"Sheila Myjo, Anna Ruscigno, Troy Robert, Steven Janji",tt0373746,,"Crime, Short",Carnage & Deception: A Killer's Perfect Murder,39 min,USA,5.5,Derek Maki,http://ia.media-imdb.com/images/M/MV5BMTk3MDY0NDU0Ml5BMl5BanBnXkFtZTcwMDYwNDAwMQ@@._V1_SX300.jpg,True,26 Jul 2003
570628e471a0651484e0b6be,479,English,PG,movie,1 win & 1 nomination.,Stuart Gillard,N/A,"Randy Quaid, Will Rothhaar, Jennifer Wigmore, David Gallagher",tt0300069,,"Comedy, Drama, Family",Kart Racer,94 min,"Germany, Canada",5.7,Nicholas DiBella,http://ia.media-imdb.com/images/M/MV5BMTMyNDU0NDk3MV5BMl5BanBnXkFtZTcwNzE2MDkyMQ@@._V1_SX300.jpg,True,20 Oct 2004
570628e471a0651484e0b6bf,"6,772",English,R,movie,N/A,"David Hillenbrand, Scott Hillenbrand",N/A,"Tatyana Ali, Boti Bliss, Gable Carr, Patrick Cavanaugh",tt0362511,,"Comedy, Crime, Mystery",National Lampoon Presents Dorm Daze,96 min,USA,4.6,"Patrick Casey, Josh Miller",http://ia.media-imdb.com/images/M/MV5BMjA2ODc3MjAwM15BMl5BanBnXkFtZTcwNDM0ODYzMQ@@._V1_SX300.jpg,True,20 Aug 2004
570628e471a0651484e0b6c0,168,English,N/A,movie,N/A,"Phillip J. Bartell, Alan Brown, Eric Mueller, Brian Sloan",53,"Cole Williams, Weston Mueller, Aimee Garcia, Michael Azria",tt0369295,"11,845","Comedy, Drama",Boys Life 4: Four Play,83 min,USA,6.3,"Phillip J. Bartell (segment, Alan Brown (segment, Andrew Peterson (segment, Brian Sloan (segment)",http://ia.media-imdb.com/images/M/MV5BMTg5NjYyMDMwM15BMl5BanBnXkFtZTcwOTQyNDYyMQ@@._V1_SX300.jpg,True,01 Aug 2003
570628e471a0651484e0b6c1,N/A,Japanese,N/A,series,N/A,N/A,N/A,Yumi Asô,tt1133453,,Drama,Aka chan wo sagase,N/A,Japan,N/A,N/A,N/A,True,17 Feb 2003
570628e471a0651484e0b6c2,833,Italian,N/A,movie,3 nominations.,Leonardo Pieraccioni,N/A,"Leonardo Pieraccioni, Angie Cepeda, Alessandro Haber, Rocco Papaleo",tt0392591,"14,640,147",Comedy,Suddenly Paradise,93 min,Italy,5.3,"Leonardo Pieraccioni (story, Giovanni Veronesi (story)",http://ia.media-imdb.com/images/M/MV5BMTM4OTUxOTUyOV5BMl5BanBnXkFtZTcwNzMyNDQzMQ@@._V1_SX300.jpg,True,19 Dec 2003
570628e471a0651484e0b6c3,10,English,N/A,series,N/A,N/A,N/A,"Elizabeth Duran, Lee Perkins",tt0374450,,N/A,Secret Lives,N/A,USA,7.6,John McLaughlin,N/A,True,11 Aug 2003
570628e471a0651484e0b6c4,"1,563",English,UNRATED,movie,6 wins & 4 nominations.,Jonathan Karsh,78,"Anthony Tom, Faith Tom, Joe Tom, Margaret Tom",tt0342804,,Documentary,My Flesh and Blood,83 min,USA,8.4,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyNjM0MTU2Nl5BMl5BanBnXkFtZTcwMjk0MjEzMQ@@._V1_SX300.jpg,True,17 Jan 2003
570628e471a0651484e0b6c5,189,"English, Georgian",UNRATED,movie,4 wins & 1 nomination.,Paul Devlin,75,"Dennis Bakke, Piers Lewis, Butch Mederos, Bill O'Reilly",tt0358647,"38,593",Documentary,Power Trip,86 min,"USA, Georgia",7.5,N/A,http://ia.media-imdb.com/images/M/MV5BMTg1ODY5MzcxMV5BMl5BanBnXkFtZTcwNzI0MTgyMQ@@._V1_SX300.jpg,True,02 May 2003
570628e471a0651484e0b6c6,N/A,N/A,N/A,movie,1 win & 1 nomination.,Rory Bresnihan,N/A,N/A,tt1173939,,"Animation, Short",The Butterfly Collector,3 min,Ireland,N/A,Rory Bresnihan,N/A,True,01 Oct 2003
570628e471a0651484e0b6c7,401,English,N/A,movie,4 wins.,Liz Garbus,69,N/A,tt0368745,"60,019","Documentary, Crime",Girlhood,82 min,USA,7.3,N/A,http://ia.media-imdb.com/images/M/MV5BMTgwNjE4MjE1OF5BMl5BanBnXkFtZTcwNjY3NDUyMQ@@._V1_SX300.jpg,True,31 Oct 2003
570628e471a0651484e0b6c8,501,English,NOT RATED,movie,N/A,Danny Provenzano,36,"Frank Vincent, Vincent Pastore, Louis Vanaria, Christian Maelen",tt0338497,,"Crime, Drama",This Thing of Ours,100 min,USA,5.4,"Ted A. Bohus, Danny Provenzano",http://ia.media-imdb.com/images/M/MV5BMTM5NzE3ODc0N15BMl5BanBnXkFtZTcwMTU3NjQzMQ@@._V1_SX300.jpg,True,N/A
570628e471a0651484e0b6c9,176,"Hindi, English",N/A,movie,1 nomination.,"Apurva Asrani, Ramanjit Juneja",N/A,"Brande Roderick, Noemi Besedes, Hrishitaa Bhatt, Riteish Deshmukh",tt0388315,,"Comedy, Drama, Romance",Out of Control,N/A,"India, USA",3.0,"Rakesh Bakshi (screenplay, Rakesh Bakshi (story, Aman Jaffery (dialogue, Bolu Khan (dialogue, Dev Kohli (lyrics, Sanjeev Wadhwani (lyrics)",N/A,True,21 Nov 2003
570628e471a0651484e0b6ca,915,English,R,movie,9 wins & 4 nominations.,Thom Fitzgerald,42,"Joanna Adler, Chris Barry, Walter Borden, Ray Brimicombe",tt0314039,"35,518",Drama,The Event,110 min,"Canada, USA",6.3,"Thom Fitzgerald, Steven Hillyer, Tim Marback",http://ia.media-imdb.com/images/M/MV5BMTQ1NTgyMzYyNF5BMl5BanBnXkFtZTcwMzQyMTQyMQ@@._V1_SX300.jpg,True,13 Feb 2004
570628e471a0651484e0b6cb,"2,131",English,R,movie,Nominated for 1 Primetime Emmy. Another 1 win & 1 nomination.,"Ted Demme, Richard LaGravenese",67,"Robert Altman, John G. Avildsen, Warren Beatty, Linda Blair",tt0342275,"34,514",Documentary,A Decade Under the Influence,138 min,USA,7.6,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ3OTEyMDExNV5BMl5BanBnXkFtZTcwMDA0MzAwMQ@@._V1_SX300.jpg,True,19 Jan 2003
570628e471a0651484e0b6cc,N/A,Spanish,N/A,movie,N/A,Roberto Lopez Flores,N/A,N/A,tt0462807,,"Documentary, Short",Big Brother Bolivia,4 min,Mexico,N/A,Roberto Lopez Flores,N/A,True,N/A
570628e471a0651484e0b6cd,N/A,French,N/A,movie,N/A,Jules Pochy,N/A,N/A,tt1076972,,"Documentary, Short",Fanfan la tulipe: Making the Music,N/A,France,N/A,N/A,N/A,True,N/A
570628e471a0651484e0b6ce,860,English,R,movie,N/A,Jean-Claude La Marre,N/A,"Monica Calhoun, Lil' Kim, Stacey Dash, Marie Matiko",tt0339091,,"Action, Drama, Western",Gang of Roses,94 min,USA,2.2,Jean-Claude La Marre,http://ia.media-imdb.com/images/M/MV5BMTU4OTYzMjYwMl5BMl5BanBnXkFtZTcwNzg4NjQyMQ@@._V1_SX300.jpg,True,10 Oct 2003
570628e471a0651484e0b6cf,13,English,N/A,movie,N/A,Greg Yaitanes,N/A,"Lance Krall, Jeremy Dunn, Jay Kenneth Johnson, Doug Kruse",tt0371733,,"Drama, Romance",Hotel,N/A,USA,6.5,"Juan Carlos Coto, Arthur Hailey (novel, Cory Tynan",N/A,True,N/A
570628e471a0651484e0b6d0,510,French,N/A,movie,N/A,Olias Barco,N/A,"Nicolas Duvauchelle, Grégoire Colin, Juliette Goudot, Jean-Philippe Écoffey",tt0310164,,"Crime, Drama, Sport",Snowboarder,110 min,"France, Switzerland",3.5,"Olias Barco (scenario, Julien Sax (scenario, Paolo Rota (scenario, Juliette Goudot (scenario collaborator)",http://ia.media-imdb.com/images/M/MV5BMjA3NzExMDg2M15BMl5BanBnXkFtZTcwNTA3NDM3Mg@@._V1_SX300.jpg,True,02 Apr 2003
570628e471a0651484e0b6d1,483,"French, English",N/A,movie,N/A,Coline Serreau,N/A,"André Dussollier, Michel Boujenah, Roland Giraud, Madeleine Besson",tt0271337,"6,212,170","Comedy, Romance",18 ans après,90 min,France,4.6,Coline Serreau,http://ia.media-imdb.com/images/M/MV5BMTIzNDY4NTE4M15BMl5BanBnXkFtZTcwNzU5OTIyMQ@@._V1_SX300.jpg,True,05 Feb 2003
570628e471a0651484e0b6d2,395,English,TV-14,movie,2 nominations.,Bobby Roth,N/A,"Jason Gedrick, Marla Sokoloff, Lisa Edelstein, Sarah Carter",tt0374600,,Drama,A Date with Darkness: The Trial and Capture of Andrew Luster,86 min,USA,5.8,Christopher Canaan,http://ia.media-imdb.com/images/M/MV5BMTQ0OTcwNDMyOV5BMl5BanBnXkFtZTcwNTc3MjgyOQ@@._V1_SX300.jpg,True,11 Aug 2003
570628e471a0651484e0b6d3,42,English,N/A,movie,N/A,Kevin Mukherji,N/A,"John McNaughton, Harold Ramis, John Sayles, Forest Whitaker",tt0212142,"16,148",Documentary,American Storytellers,90 min,USA,7.6,N/A,http://ia.media-imdb.com/images/M/MV5BMTYwODA1MDMwNl5BMl5BanBnXkFtZTcwMDE3MjMzMQ@@._V1_SX300.jpg,True,11 Apr 2003
570628e471a0651484e0b6d4,N/A,English,N/A,movie,N/A,N/A,N/A,Lotta Petronella,tt5014406,,"Animation, Short",The Journey,5 min,UK,N/A,N/A,N/A,True,09 Sep 2003
570628e471a0651484e0b6d5,40,"English, Spanish",N/A,movie,N/A,John Smihula,56,"Noam Chomsky, Eduardo Galeano, Christopher Hitchens, Barbara Lee",tt0384994,,Documentary,Hidden in Plain Sight,90 min,USA,6.7,John Smihula,N/A,True,07 Nov 2003
570628e471a0651484e0b6d6,386,Japanese,N/A,movie,1 nomination.,Yôjirô Takita,N/A,"Mansai Nomura, Hideaki Itô, Kiichi Nakai, Kyoko Fukada",tt0383543,"2,920,252","Action, Fantasy",Onmyoji 2,112 min,Japan,6.3,"Itaru Era, Yôjirô Takita, Baku Yumemakura",http://ia.media-imdb.com/images/M/MV5BMTkyMzkxNTIzNV5BMl5BanBnXkFtZTcwODU4MzcyMQ@@._V1_SX300.jpg,True,04 Oct 2003
570628e471a0651484e0b6d7,N/A,English,N/A,movie,N/A,Hank Haynes,N/A,"Kristin Suitors, Lane Lindsey, Mark E. Howell, Daniel Zubiate",tt0356012,,"Crime, Drama",Seaside Serenade,N/A,USA,N/A,N/A,N/A,True,N/A
570628e471a0651484e0b6d8,36,English,N/A,movie,1 win & 1 nomination.,Peter Rosen,N/A,"Eric Bogosian, Aram Khachaturyan",tt0396087,,"Documentary, Biography, Music",Khachaturian,83 min,USA,8.5,"Solomon Volkov, Bill van Horn",http://ia.media-imdb.com/images/M/MV5BMTI1NDg1ODMzMl5BMl5BanBnXkFtZTcwNTY2ODMzMQ@@._V1_SX300.jpg,True,17 Oct 2003
570628e471a0651484e0b6d9,N/A,English,N/A,series,N/A,N/A,N/A,Jermaine Austin,tt0487062,,Documentary,Dog Days,22 min,USA,N/A,N/A,N/A,True,26 Aug 2003
570628e471a0651484e0b6da,211,English,R,movie,1 win.,Tara Judelle,N/A,"Lala Sloatman, Jeremy Sisto, Jenny Judelle, Klea Scott",tt0282718,,"Comedy, Romance",Manfast,95 min,USA,3.6,Tara Judelle,http://ia.media-imdb.com/images/M/MV5BMTQyNDI2MDM2MF5BMl5BanBnXkFtZTcwNjc5MTc1MQ@@._V1_SX300.jpg,True,30 Apr 2003
570628e471a0651484e0b6db,331,English,R,movie,N/A,Alan Hruska,26,"Emmy Rossum, Steven Bauer, James Badge Dale, Thom Christopher",tt0317950,"8,058","Comedy, Romance",Nola,97 min,USA,5.5,Alan Hruska,http://ia.media-imdb.com/images/M/MV5BMTQxNjAyOTg4N15BMl5BanBnXkFtZTgwNjE3OTk1MDE@._V1_SX300.jpg,True,08 May 2003
570628e471a0651484e0b6dc,"3,141",English,UNRATED,movie,7 wins & 1 nomination.,Ben Coccio,69,"Cal Robertson, Andre Keuck, Serataren Adragna, Melissa Banks",tt0365960,"7,221",Drama,Zero Day,92 min,USA,7.4,"Ben Coccio, Christopher Coccio",http://ia.media-imdb.com/images/M/MV5BMjE0NTg1MTAyNl5BMl5BanBnXkFtZTcwODY1MzgyMQ@@._V1_SX300.jpg,True,23 Jan 2004
570628e471a0651484e0b6dd,"5,423",English,PG-13,movie,N/A,Gavin Grazer,N/A,"Alicia Silverstone, Rachael Leigh Cook, Woody Harrelson, John Cleese",tt0286947,,"Comedy, Crime",Scorched,95 min,USA,6.0,"Joe Wein, Joe Wein (story, Max Wein (story)",http://ia.media-imdb.com/images/M/MV5BMjA3NzU0OTA4NV5BMl5BanBnXkFtZTcwODY1OTQyMQ@@._V1_SX300.jpg,True,09 May 2003
570628e471a0651484e0b6de,34,English,R,movie,N/A,Azita Zendel,21,"Amy Blomquist, Don Hughes, Erik Engstrom, Charley King",tt0349238,"40,289","Comedy, Drama",Controlled Chaos,92 min,USA,6.9,Azita Zendel,http://ia.media-imdb.com/images/M/MV5BMjEyNjAyNTAzN15BMl5BanBnXkFtZTcwNTI0NzQzMQ@@._V1_SX300.jpg,True,10 Oct 2007
570628e471a0651484e0b6df,53,English,N/A,movie,3 wins & 1 nomination.,Tiffany Shlain,N/A,"Liz Marks, Sarah Mueller, Marcus Berry, Mark Pauline",tt0343978,,"Documentary, Short","Life, Liberty & the Pursuit of Happiness",14 min,USA,7.6,"Xandra Castleton, Maya Draisin, Tiffany Shlain",http://ia.media-imdb.com/images/M/MV5BMTUyMzEwODUyOF5BMl5BanBnXkFtZTcwNzQyOTUyMQ@@._V1_SX300.jpg,True,01 Jan 2003
570628e471a0651484e0b6e0,41,English,R,movie,N/A,Elia Zois,16,"Steve Parlavecchio, Arthur J. Nascarella, Stacie Mistysyn, Ralph Caputo",tt0191211,,"Comedy, Drama",Jersey Guy,90 min,USA,4.7,"Christ Zois, Elia Zois",http://ia.media-imdb.com/images/M/MV5BMTU4ODc3NTcwM15BMl5BanBnXkFtZTYwOTg4Njk2._V1_SX300.jpg,True,25 Apr 2003
570628e471a0651484e0b6e1,"1,924",English,R,movie,5 wins & 9 nominations.,Bob Odenkirk,N/A,"Michael Blieden, Stephanie Courtney, Matt Price, Annabelle Gurwitch",tt0323633,,"Comedy, Drama, Romance",Melvin Goes to Dinner,83 min,USA,7.2,"Michael Blieden (play, Michael Blieden (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjE0NjUxNTc2OF5BMl5BanBnXkFtZTcwNzI5NTAwMQ@@._V1_SX300.jpg,True,04 Dec 2003
570628e471a0651484e0b6e2,101,English,N/A,movie,N/A,Nathan Smith Jones,N/A,"Nathan Smith Jones, Jen Hoskins, Eric Artell, Dan Merkley",tt0339921,,Comedy,The Work and the Story,77 min,USA,4.8,"Nathan Smith Jones, Dan Merkley",http://ia.media-imdb.com/images/M/MV5BMTk5MTcyNjc1Nl5BMl5BanBnXkFtZTcwOTU5NDAwMQ@@._V1_SX300.jpg,True,15 Aug 2003
570628e471a0651484e0b6e3,5,N/A,N/A,movie,2 nominations.,Klaus Toft,N/A,N/A,tt0402398,,N/A,The Navigators: Baudin vs Flinders,56 min,Australia,5.6,Klaus Toft,http://ia.media-imdb.com/images/M/MV5BMjA4NTMxNjQ3OV5BMl5BanBnXkFtZTcwNDkzOTEyMQ@@._V1_SX300.jpg,True,N/A
570628e471a0651484e0b6e4,166,English,N/A,movie,N/A,Bret Wood,N/A,"Richard Anderson, Sonny Bono, John F. Butler, Hans Conried",tt0372321,"1,225","Documentary, History",Hell's Highway: The True Story of Highway Safety Films,91 min,USA,7.0,Bret Wood,http://ia.media-imdb.com/images/M/MV5BMTk2MDE5NTUxM15BMl5BanBnXkFtZTcwMTMyMTcyMQ@@._V1_SX300.jpg,True,27 Jun 2003
570628e471a0651484e0b6e5,22,English,UNRATED,movie,N/A,Dan Patton,N/A,"Zoska Aleece, Nicole Areu, Randy Danner, Angelito Felix",tt0302018,,Drama,Wash Dry and Spin Out,85 min,USA,5.1,Dan Patton,http://ia.media-imdb.com/images/M/MV5BMTk0MTI3MDA0MF5BMl5BanBnXkFtZTcwNjQ2NTAwMQ@@._V1_SX300.jpg,True,20 Jun 2003
570628e471a0651484e0b6e6,N/A,English,Not Rated,movie,N/A,Sybil DelGaudio,N/A,"John Canemaker, Faith Hubley, John Hubley, Charles Solomon",tt1994534,,Documentary,Independent Spirits: Faith Hubley/John Hubley,90 min,USA,N/A,N/A,N/A,True,28 Nov 2003
570628e471a0651484e0b6e7,34,English,N/A,movie,N/A,Nina Gilden Seavey,49,"Alexei Arzamastsev, Natasha Borzilova, Andrei Missikhin, Sergei 'Spooky' Olkhovsky",tt0319029,,"Documentary, Music",The Ballad of Bering Strait,98 min,"USA, Japan",7.6,N/A,http://ia.media-imdb.com/images/M/MV5BMjE5MjQ2MzczNF5BMl5BanBnXkFtZTYwMDM0Njk5._V1_SX300.jpg,True,19 Feb 2003
570628e471a0651484e0b6e8,19,English,N/A,movie,N/A,Chuck Workman,53,"Philip Baker Hall, Laura San Giacomo, Shirley Knight, Henry Rollins",tt0332129,,Drama,A House on a Hill,89 min,USA,6.6,Chuck Workman,N/A,True,14 Nov 2003
