_id,imdbID,Rated,Runtime,imdbVotes,Response,Type,Country,Genre,Awards,Box_office,Writer,Title,Metascore,Actors,imdbRating,Released,Director,Poster,Language
56fbd87371a065035853a3e8,tt0194314,R,84 min,"7,822",True,movie,France,Drama,1 nomination.,"1,282,941",Catherine Breillat (scenario and dialogue),Romance,49,"Caroline Ducey, Sagamore Stévenin, François Berléand, Rocco Siffredi",5.3,14 Apr 1999,Catherine Breillat,http://ia.media-imdb.com/images/M/MV5BNjY4NDgwNTI5MV5BMl5BanBnXkFtZTcwMDI1NTcxMQ@@._V1_SX300.jpg,"French, English"
56fbd87371a065035853a3e9,tt0181288,R,107 min,"13,493",True,movie,USA,Documentary,6 wins & 6 nominations.,"1,160,426",N/A,American Movie,84,"Mark Borchardt, Tom Schimmels, Monica Borchardt, Alex Borchardt",7.9,13 Apr 2000,Chris Smith,http://ia.media-imdb.com/images/M/MV5BOTA1OTEzMjM4MV5BMl5BanBnXkFtZTcwOTgwNDcxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3ea,tt0212662,N/A,60 min,404,True,series,USA,"Comedy, Drama, Romance",4 nominations.,,Clyde Phillips,Get Real,N/A,"Jon Tenney, Debrah Farentino, Eric Christian Olsen, Christina Pickles",7.3,08 Sep 1999,N/A,N/A,English
56fbd87371a065035853a3eb,tt0150992,NOT RATED,188 min,"9,594",True,movie,"India, Hungary","Comedy, Drama, Musical",26 wins & 2 nominations.,,"Sanjay Leela Bhansali, Amrik Gill (dialogue, Pratap Karvat (story, Kenneth Phillips",Straight from the Heart,N/A,"Salman Khan, Ajay Devgn, Aishwarya Rai Bachchan, Zohra Segal",7.6,18 Jun 1999,Sanjay Leela Bhansali,http://ia.media-imdb.com/images/M/MV5BMTY0MDQ3MTMyNV5BMl5BanBnXkFtZTcwNzM4NzkyMQ@@._V1_SX300.jpg,"Hindi, English, Hungarian"
56fbd87371a065035853a3ec,tt0162830,R,111 min,"3,462",True,movie,USA,Drama,5 wins & 7 nominations.,"985,341","Mark Polish, Michael Polish",Twin Falls Idaho,71,"Mark Polish, Michael Polish, Michele Hicks, Jon Gries",7.3,29 Mar 2000,Michael Polish,http://ia.media-imdb.com/images/M/MV5BMTkxNzkxMjUzNV5BMl5BanBnXkFtZTcwOTczNDMzMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3ed,tt0194544,N/A,40 min,12,True,movie,USA,"Short, Documentary",N/A,"2,040,635",Michael Olmert,Wildfire: Feel the Heat,N/A,Andre Braugher,5.8,N/A,Mike Slee,N/A,English
56fbd87371a065035853a3ee,tt0165773,PG-13,116 min,"6,615",True,movie,"Canada, UK","Drama, Thriller",5 wins & 14 nominations.,"819,852","William Trevor (novel, Atom Egoyan (screenplay)",Felicia's Journey,72,"Bob Hoskins, Arsinée Khanjian, Elaine Cassidy, Sheila Reid",7.0,24 Nov 1999,Atom Egoyan,http://ia.media-imdb.com/images/M/MV5BMTAwNjY2MTgzMDReQTJeQWpwZ15BbWU3MDMwNTgyMjE@._V1_SX300.jpg,"English, Irish, French"
56fbd87371a065035853a3ef,tt2185056,N/A,32 min,N/A,True,movie,USA,"Short, Drama",N/A,,Michael A. Anderson,After Life,N/A,N/A,N/A,06 May 1999,Bryant Paul Richardson,http://ia.media-imdb.com/images/M/MV5BMjAxMDcyODMwNF5BMl5BanBnXkFtZTcwMDIxNzY4OA@@._V1_SX300.jpg,English
56fbd87371a065035853a3f0,tt0172627,R,106 min,"4,834",True,movie,USA,Drama,N/A,"239,894",David McKenna,Body Shots,36,"Joe Basile, Scott Burkholder, Liz Coke, Allison Dunbar",5.0,21 Jan 2000,Michael Cristofer,http://ia.media-imdb.com/images/M/MV5BMTc2Nzc4NjY0NF5BMl5BanBnXkFtZTYwMzcxMTc4._V1_SX300.jpg,English
56fbd87371a065035853a3f1,tt0211934,N/A,175 min,"11,898",True,movie,India,"Action, Crime, Thriller",1 nomination.,,"Shyam Goel (screenplay, Neeraj Vora",Baadshah,N/A,"Rakhee Gulzar, Shah Rukh Khan, Twinkle Khanna, Amrish Puri",6.8,27 Aug 1999,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",http://ia.media-imdb.com/images/M/MV5BODgyMzYwNDQ3MF5BMl5BanBnXkFtZTcwODk3MDUzMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a3f2,tt0120899,PG-13,98 min,"2,383",True,movie,"UK, USA","Biography, Comedy, Drama",N/A,"616,310","Denis Forman (book, Simon Donald (screenplay)",My Life So Far,N/A,"Colin Firth, Rosemary Harris, Irène Jacob, Mary Elizabeth Mastrantonio",6.5,26 Aug 1999,Hugh Hudson,http://ia.media-imdb.com/images/M/MV5BMTI2NDk3MDc1M15BMl5BanBnXkFtZTcwOTUwMzgxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3f3,tt0134154,R,138 min,"10,951",True,movie,USA,"Drama, Romance, War",1 win.,,"Daniel Woodrell (novel, James Schamus (screenplay)",Ride with the Devil,69,"Tobey Maguire, Jeremy W. Auman, Scott Sener, Skeet Ulrich",6.8,05 Nov 1999,Ang Lee,http://ia.media-imdb.com/images/M/MV5BMjIyMTgzOTQyOV5BMl5BanBnXkFtZTcwMjAyMDcxMw@@._V1_SX300.jpg,English
56fbd87371a065035853a3f4,tt0128239,PG-13,118 min,"2,718",True,movie,"UK, Canada","Biography, Drama, Western",1 win & 5 nominations.,"314,505",William Nicholson (screenplay),Grey Owl,N/A,"Pierce Brosnan, Stewart Bick, Vlasta Vrana, Annie Galipeau",6.0,01 Oct 1999,Richard Attenborough,http://ia.media-imdb.com/images/M/MV5BMTMwOTIwNzE2N15BMl5BanBnXkFtZTcwMTc2MjUyMQ@@._V1_SX300.jpg,"English, Ojibwa, Sioux, French"
56fbd87371a065035853a3f5,tt0160338,R,104 min,"2,155",True,movie,USA,"Drama, Romance",2 wins & 7 nominations.,"614,202",Audrey Wells,Guinevere,68,"Sarah Polley, Stephen Rea, Jean Smart, Gina Gershon",6.0,12 Nov 1999,Audrey Wells,http://ia.media-imdb.com/images/M/MV5BMTY4MzE3MjIyMl5BMl5BanBnXkFtZTcwNDk4OTEyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3f6,tt0174268,R,119 min,"2,842",True,movie,USA,Drama,N/A,"736,592","Richard Vetere (novel, John Romano (screenplay, Richard Vetere (screenplay)",The Third Miracle,55,"Sofia Polanska, Pavol Simon, Ivan Lukac, Patrik Minar",6.6,20 Apr 2000,Agnieszka Holland,http://ia.media-imdb.com/images/M/MV5BMTI4NjQ1MTk0Nl5BMl5BanBnXkFtZTYwNjk1NDM5._V1_SX300.jpg,English
56fbd87371a065035853a3f7,tt0160513,R,125 min,"3,529",True,movie,"USA, Germany",Drama,Nominated for 1 Golden Globe. Another 3 wins & 5 nominations.,"544,538","Jane Hamilton (novel, Peter Hedges (screenplay, Polly Platt (screenplay)",A Map of the World,65,"Sigourney Weaver, Dara Perlmutter, David Strathairn, Kayla Perlmutter",6.7,21 Jan 2000,Scott Elliott,http://ia.media-imdb.com/images/M/MV5BMTU3MzEzNTUzOF5BMl5BanBnXkFtZTcwMjc4NjUyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3f8,tt0192335,PG-13,91 min,"4,624",True,movie,"UK, USA","Documentary, Biography",1 win & 8 nominations.,"495,318",N/A,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",78,"Fred A. Leuchter Jr., Robert Jan Van Pelt, David Irving, Caroline Leuchter",7.5,14 Jan 2000,Errol Morris,http://ia.media-imdb.com/images/M/MV5BMjE0ODU4OTE2OV5BMl5BanBnXkFtZTcwMDkxNzUyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3f9,tt0134948,R,115 min,"1,638",True,movie,"France, USA","Comedy, Romance",1 nomination.,,Richard Wenk,Just the Ticket,N/A,"Andy Garcia, Andie MacDowell, Richard Bradford, Alice Drummond",5.6,26 Feb 1999,Richard Wenk,http://ia.media-imdb.com/images/M/MV5BMTg4MjY0MDAzOV5BMl5BanBnXkFtZTYwNjQwMjU5._V1_SX300.jpg,English
56fbd87371a065035853a3fa,tt0335249,N/A,60 min,N/A,True,movie,UK,N/A,N/A,,N/A,The Last Days of the Board,N/A,"David Alton, Ray Brady, Robin Duval, Richard Falcon",N/A,20 Feb 1999,N/A,N/A,English
56fbd87371a065035853a3fb,tt0225515,N/A,188 min,680,True,movie,India,"Family, Comedy, Drama",N/A,"463,159",Sutanu Gupta,Dillagi,N/A,"Sunny Deol, Bobby Deol, Urmila Matondkar, Dara Singh",5.4,19 Nov 1999,Sunny Deol,http://ia.media-imdb.com/images/M/MV5BOTVkNWVjOTAtYmYyYi00NmZkLTlhNDAtOTU1YTViZjQ0NWU2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,Hindi
56fbd87371a065035853a3fc,tt0187859,N/A,88 min,"1,136",True,movie,USA,Documentary,Nominated for 1 Oscar. Another 8 wins.,"323,881",Roko Belic,Genghis Blues,N/A,"Richard Feynman, B.B. King, Kongar-ol Ondar, Paul Pena",8.0,28 Oct 1999,Roko Belic,http://ia.media-imdb.com/images/M/MV5BNzAwNTI4NTczNV5BMl5BanBnXkFtZTcwNDE3NDQyMQ@@._V1_SX300.jpg,"English, Tuvinian"
56fbd87371a065035853a3fd,tt0151582,R,111 min,"5,471",True,movie,USA,"Crime, Drama, Mystery",1 win & 4 nominations.,"368,808","Lew McCreary (novel, Hampton Fancher (screenplay)",The Minus Man,56,"Owen Wilson, Sheryl Crow, Dwight Yoakam, Dennis Haysbert",6.2,08 Oct 1999,Hampton Fancher,http://ia.media-imdb.com/images/M/MV5BMjA4NDQzODMzM15BMl5BanBnXkFtZTcwNTAxOTEyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a3fe,tt0190255,PG,105 min,446,True,movie,USA,Drama,4 wins.,"609,042","Don Caron (screenplay, Rich Cowan (screenplay, Frank Swoboda (screenplay, Tessa Swoboda (screenplay)",The Basket,53,"Peter Coyote, Karen Allen, Robert Burke, Amber Willenborg",6.5,05 May 2000,Rich Cowan,http://ia.media-imdb.com/images/M/MV5BMjA3OTE4MzY2Ml5BMl5BanBnXkFtZTcwMDUwNTEyMQ@@._V1_SX300.jpg,"English, German"
56fbd87371a065035853a3ff,tt0181833,N/A,88 min,669,True,movie,USA,"Documentary, Biography, History",3 nominations.,"360,895",Chuck Workman,The Source: The Story of the Beats and the Beat Generation,66,"Johnny Depp, Dennis Hopper, John Turturro, Allen Ginsberg",7.5,23 Jan 1999,Chuck Workman,http://ia.media-imdb.com/images/M/MV5BMTk4NjUxMzgxNV5BMl5BanBnXkFtZTcwMzYwNzYxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a400,tt0191076,N/A,104 min,200,True,movie,Canada,N/A,1 win & 7 nominations.,"251,091",Joanne Arseneau,Le dernier souffle,N/A,"Luc Picard, Julien Poulin, Michel Goyette, Serge Houde",6.9,26 Mar 1999,Richard Ciupka,N/A,French
56fbd87371a065035853a401,tt0207513,N/A,146 min,325,True,movie,India,N/A,1 win.,,N/A,Hindustan Ki Kasam,N/A,"Manisha Koirala, Farida Jalal, Prem Chopra, Navin Nischol",3.4,23 Jul 1999,Veeru Devgan,N/A,N/A
56fbd87371a065035853a402,tt0168172,PG-13,85 min,"5,778",True,movie,"Germany, Belgium, USA","Action, Comedy",N/A,"185,472","Moshe Diamant (story, Rudy Cohen (story, Andrew Miller, Andrew Lowery",Simon Sez,16,"Dennis Rodman, Dane Cook, John Pinette, Ricky Harris",2.5,24 Sep 1999,Kevin Alyn Elders,http://ia.media-imdb.com/images/M/MV5BMTM0NTEzNjk3M15BMl5BanBnXkFtZTcwMTEzMjkxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a403,tt0200087,N/A,174 min,"14,402",True,movie,India,"Action, Adventure, Drama",7 wins & 2 nominations.,,"Hriday Lani (dialogue, John Mathew Matthan (screenplay, John Mathew Matthan (story, Pathik Vats (dialogue)",Sarfarosh,N/A,"Naseeruddin Shah, Aamir Khan, Sonali Bendre, Mukesh Rishi",8.2,30 Apr 1999,John Mathew Matthan,http://ia.media-imdb.com/images/M/MV5BMTgyMDczOTE2M15BMl5BanBnXkFtZTcwMDY2ODgzMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a404,tt0216707,N/A,N/A,755,True,movie,India,"Drama, Musical, Romance",N/A,,"Vivek Apte (screenplay, Prakash Jha (story, Mangesh Kulkarni (screenplay, Javed Siddiqui (dialogue)",Dil Kya Kare,N/A,"Ajay Devgn, Mahima Chaudhry, Kajol, Chandrachur Singh",5.3,N/A,Prakash Jha,http://ia.media-imdb.com/images/M/MV5BMTI1NjA0NzMwOV5BMl5BanBnXkFtZTcwMzUyMzUyMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a405,tt0200071,R,95 min,"8,757",True,movie,"France, Belgium",Drama,9 wins & 7 nominations.,"261,475","Jean-Pierre Dardenne, Luc Dardenne",Rosetta,76,"Émilie Dequenne, Fabrizio Rongione, Anne Yernaux, Olivier Gourmet",7.6,22 Sep 1999,"Jean-Pierre Dardenne, Luc Dardenne",http://ia.media-imdb.com/images/M/MV5BMTc0MDUzOTk2N15BMl5BanBnXkFtZTcwODAxOTI0MQ@@._V1_SX300.jpg,French
56fbd87371a065035853a406,tt0141974,R,98 min,"7,945",True,movie,"Italy, UK",Drama,9 wins & 10 nominations.,"237,029","Alexander Stuart (novel, Alexander Stuart (screenplay)",The War Zone,68,"Ray Winstone, Lara Belmont, Freddie Cunliffe, Tilda Swinton",7.4,11 Jun 1999,Tim Roth,http://ia.media-imdb.com/images/M/MV5BMTU5MDgwMTQ5Ml5BMl5BanBnXkFtZTcwMDg3NjUyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a407,tt0233856,N/A,N/A,"2,472",True,movie,India,"Action, Comedy, Romance",N/A,,"Sohail Khan (dialogue, Sohail Khan (screenplay, Sohail Khan (story)",Hello Brother,N/A,"Salman Khan, Rani Mukerji, Arbaaz Khan, Johnny Lever",4.7,10 Sep 1999,Sohail Khan,http://ia.media-imdb.com/images/M/MV5BMTQ0MjEwNzcwNF5BMl5BanBnXkFtZTYwNDIyOTM5._V1_SX300.jpg,Hindi
56fbd87371a065035853a408,tt0120775,R,121 min,880,True,movie,"Spain, USA, Mexico","Action, Drama, History",3 nominations.,"229,311",Milton S. Gelman,One Man's Hero,24,"Tom Berenger, Joaquim de Almeida, Daniela Romo, Mark Moses",6.2,08 Oct 1999,Lance Hool,http://ia.media-imdb.com/images/M/MV5BMTg3ODc4MzU3Ml5BMl5BanBnXkFtZTcwMjUwOTc2NA@@._V1_SX300.jpg,"English, Spanish"
56fbd87371a065035853a409,tt0119079,R,106 min,"6,149",True,movie,"UK, USA","Drama, Romance",3 wins & 4 nominations.,"183,821","Peter Ettedgui (screenplay, Alexander Pushkin (poem, Michael Ignatieff (screenplay)",Onegin,59,"Ralph Fiennes, Liv Tyler, Toby Stephens, Lena Headey",6.9,19 Nov 1999,Martha Fiennes,http://ia.media-imdb.com/images/M/MV5BODQwMTgzNDE1Nl5BMl5BanBnXkFtZTcwODA2MDYxMQ@@._V1_SX300.jpg,"English, French"
56fbd87371a065035853a40a,tt0120618,R,110 min,"6,808",True,movie,USA,Comedy,1 nomination.,"175,370","Kurt Vonnegut Jr. (book, Alan Rudolph (screenplay)",Breakfast of Champions,42,"Bruce Willis, Albert Finney, Nick Nolte, Barbara Hershey",4.6,18 Feb 1999,Alan Rudolph,http://ia.media-imdb.com/images/M/MV5BMTU4MDU4NTkwOF5BMl5BanBnXkFtZTcwNjAzNTUyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a40b,tt0173390,R,92 min,706,True,movie,"UK, USA","Comedy, Music",1 win & 2 nominations.,"177,840","Allison Anders, Kurt Voss",Sugar Town,62,"Jade Gordon, John Taylor, Michael Des Barres, Martin Kemp",6.1,10 Jan 2001,"Allison Anders, Kurt Voss",http://ia.media-imdb.com/images/M/MV5BMTYzNTM5NzI2MF5BMl5BanBnXkFtZTYwODY5Mjg5._V1_SX300.jpg,English
56fbd87371a065035853a40c,tt0126859,R,106 min,"2,859",True,movie,"USA, UK",Drama,N/A,"399,793",Mike Figgis,The Loss of Sexual Innocence,42,"Julian Sands, Saffron Burrows, Stefano Dionisi, Kelly Macdonald",5.4,07 Jan 2000,Mike Figgis,http://ia.media-imdb.com/images/M/MV5BMTIwOTc3NjY2MV5BMl5BanBnXkFtZTYwMDk1Nzg5._V1_SX300.jpg,English
56fbd87371a065035853a40d,tt0214931,N/A,153 min,653,True,movie,India,"Fantasy, Musical, Romance",2 wins.,,"Ramesh Khatkar (dialogue, Ramesh Khatkar (screenplay, Ramesh Khatkar (story, Vinod Ranganathan (dialogue, Vinod Ranganathan (screenplay, Vinod Ranganathan (story)",Mast,N/A,"Urmila Matondkar, Aftab Shivdasani, Dalip Tahil, Smita Jaykar",5.5,15 Oct 1999,Ram Gopal Varma,http://ia.media-imdb.com/images/M/MV5BMTkwOTU1NzczMl5BMl5BanBnXkFtZTcwNzY2ODgzMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a40e,tt0160509,R,92 min,"1,791",True,movie,"USA, Ireland","Comedy, Drama, Romance",1 win & 1 nomination.,"140,426","Brendan O'Carroll (novel, John Goldsmith (screenplay, Brendan O'Carroll (screenplay)",Agnes Browne,55,"Anjelica Huston, Marion O'Dwyer, Niall O'Shea, Ciaran Owens",6.5,03 Mar 2000,Anjelica Huston,http://ia.media-imdb.com/images/M/MV5BMTk5MTk2MTg3NF5BMl5BanBnXkFtZTcwNTA1NDQzMQ@@._V1_SX300.jpg,"English, French"
56fbd87371a065035853a40f,tt0142215,N/A,105 min,191,True,movie,Canada,"Drama, Family, Sport",2 wins & 11 nominations.,"138,411","François Bouvier (screenplay, Marc Robitaille (novel, Marc Robitaille (screenplay)",Histoires d'hiver,N/A,"Joël Dalpé-Drapeau, Patrick Thomas, Mathieu Beaumier, Maude Gionet",7.1,26 Feb 1999,François Bouvier,N/A,"French, English"
56fbd87371a065035853a410,tt0120659,PG,83 min,312,True,movie,"USA, UK, Germany","Biography, Drama, Sport",N/A,"229,128",N/A,Endurance,N/A,"Haile Gebrsellasie, Shawananness Gebrselassie, Yonas Zergaw, Tedesse Haile",6.4,14 May 1999,"Leslie Woodhead, Bud Greenspan",http://ia.media-imdb.com/images/M/MV5BMTUxMTQzNDk5Nl5BMl5BanBnXkFtZTcwNjEzNzgxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a411,tt0204471,N/A,101 min,265,True,movie,Canada,"Comedy, Crime",9 nominations.,"130,572","Jean-Philippe Duval, Alexis Martin (play, Alexis Martin (screenplay)",Matroni et moi,N/A,"Alexis Martin, Pierre Lebeau, Guylaine Tremblay, Gary Boudreault",6.5,08 Oct 1999,Jean-Philippe Duval,N/A,"French, English"
56fbd87371a065035853a412,tt0189173,R,105 min,26,True,movie,USA,Action,N/A,"100,466","Jimmy Dale Taylor (book, Donald G. Bross (book, Dan Levine (teleplay)",Unconditional Love,N/A,"John Kennedy Horne, Tracey Ross, Henry Silva, Miles O'Keeffe",4.1,14 Feb 1999,Steven Rush,N/A,English
56fbd87371a065035853a413,tt0220095,R,91 min,505,True,movie,USA,Drama,N/A,"79,823","Ernest Nyle Brown, Julie Shannon (story)",Thicker Than Water,N/A,"Mack 10, Fat Joe, Ice Cube, MC Eiht",4.9,N/A,Richard Cummings Jr.,http://ia.media-imdb.com/images/M/MV5BMTA2OTc3MzMwOTJeQTJeQWpwZ15BbWU3MDMzNDIwMDE@._V1_SX300.jpg,English
56fbd87371a065035853a414,tt0138279,R,93 min,310,True,movie,USA,Comedy,3 nominations.,"109,148","Nancy Savoca, Richard Guay",The 24 Hour Woman,N/A,"Rosie Perez, Marianne Jean-Baptiste, Patti LuPone, Karen Duffy",5.8,29 Jan 1999,Nancy Savoca,http://ia.media-imdb.com/images/M/MV5BMjE5NjY2Njg0NV5BMl5BanBnXkFtZTcwMjg3OTYyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a415,tt0167423,PG-13,91 min,"1,317",True,movie,"Germany, USA","Comedy, Mystery",N/A,"81,897",Allan Aaron Katz,Diamonds,33,"Kirk Douglas, Dan Aykroyd, Corbin Allred, Lauren Bacall",5.4,18 Feb 2000,John Asher,http://ia.media-imdb.com/images/M/MV5BMjEzMDE3NTkzNF5BMl5BanBnXkFtZTYwMDk4NDg5._V1_SX300.jpg,"English, Polish, German"
56fbd87371a065035853a416,tt0192194,R,94 min,"5,203",True,movie,USA,"Comedy, Drama",3 wins & 4 nominations.,"80,226",N/A,Julien Donkey-Boy,52,"Ewen Bremner, Brian Fisk, Chloë Sevigny, Werner Herzog",6.6,13 Sep 2000,Harmony Korine,http://ia.media-imdb.com/images/M/MV5BMTI1NTUxMTYwNl5BMl5BanBnXkFtZTcwOTY1MzcxMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a417,tt0164221,R,92 min,"2,530",True,movie,UK,"Comedy, Drama, Romance",N/A,"43,865","Chloe Rayban (novel, Nick Fisher",Virtual Sexuality,N/A,"Laura Fraser, Rupert Penry-Jones, Luke de Lacey, Kieran O'Brien",5.0,02 Jul 1999,Nick Hurran,http://ia.media-imdb.com/images/M/MV5BMTMzNTYyMTc3Nl5BMl5BanBnXkFtZTcwMjk2MzAzMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a418,tt0160672,R,93 min,"2,298",True,movie,USA,"Crime, Drama",1 win & 3 nominations.,"59,014",Frank Whaley,Joe the King,64,"Noah Fleiss, Karen Young, Camryn Manheim, Austin Pendleton",6.7,22 Jan 1999,Frank Whaley,http://ia.media-imdb.com/images/M/MV5BMTU2NTcxMzA2OV5BMl5BanBnXkFtZTYwMjM2OTY4._V1_SX300.jpg,English
56fbd87371a065035853a419,tt0175159,PG,96 min,554,True,movie,"UK, USA","Drama, Family, Thriller",2 wins.,"2,765","Phyllis Reynolds Naylor (novel, Dale Rosenbloom (screenplay)",Shiloh 2: Shiloh Season,N/A,"Zachary Browne, Scott Wilson, Michael Moriarty, Ann Dowd",6.1,02 Jul 1999,Sandy Tung,http://ia.media-imdb.com/images/M/MV5BMTM0NzE2NzAyNl5BMl5BanBnXkFtZTcwODQ2MTQzMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a41a,tt0244794,N/A,N/A,865,True,movie,India,"Romance, Drama",N/A,,"Ahathian (screenplay, Ahathian (story, Anees Bazmee (dialogue)",Sirf Tum,N/A,"Sanjay Kapoor, Priya Gill, Sushmita Sen, Mohnish Bahl",6.0,N/A,Ahathian,http://ia.media-imdb.com/images/M/MV5BMTU5MjU1MTgzNl5BMl5BanBnXkFtZTcwNDgyMzUyMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a41b,tt0196635,N/A,175 min,"1,263",True,movie,India,"Action, Crime, Drama",N/A,,"Umesh Mehra (screenplay, Ved Prakash Sharma (dialogue, Ved Prakash Sharma (screenplay, Ved Prakash Sharma (story)",International Khiladi,N/A,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shaq",4.8,26 Mar 1999,Umesh Mehra,http://ia.media-imdb.com/images/M/MV5BMTk2MjA3OTU4M15BMl5BanBnXkFtZTcwMTU2ODgzMQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a41c,tt0181733,N/A,94 min,331,True,movie,USA,"Documentary, Drama, Sport",Nominated for 1 Oscar. Another 6 wins & 3 nominations.,"47,074",N/A,On the Ropes,80,"Sam Doumit, Martin Goldman, Harry Keitt, Randy Little",7.5,22 Jan 1999,"Nanette Burstein, Brett Morgen",http://ia.media-imdb.com/images/M/MV5BMjEzMTE4MTk0Nl5BMl5BanBnXkFtZTcwOTc5MTYyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a41d,tt0184510,R,82 min,538,True,movie,USA,Documentary,1 win & 1 nomination.,"43,155",N/A,Get Bruce,61,"Whoopi Goldberg, Bette Midler, Robin Williams, Nathan Lane",6.0,24 Jan 1999,Andrew J. Kuehn,http://ia.media-imdb.com/images/M/MV5BMTQ3NjQ0MjM5MV5BMl5BanBnXkFtZTcwMjEwMDQ0MQ@@._V1_SX300.jpg,English
56fbd87371a065035853a41e,tt0189744,R,103 min,"1,278",True,movie,"USA, UK",Drama,3 nominations.,"13,107","Helen Cooper (screenplay, August Strindberg (play)",Miss Julie,46,"Saffron Burrows, Peter Mullan, Maria Doyle Kennedy, Tam Dean Burn",6.4,01 Sep 2000,Mike Figgis,http://ia.media-imdb.com/images/M/MV5BMjE4NjUyOTIzN15BMl5BanBnXkFtZTcwMTg4ODMyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a41f,tt0217351,N/A,155 min,113,True,movie,India,"Romance, Thriller",N/A,"63,886","Lateef Binny (screenplay, Lateef Binny (story, Dev Kohli (lyrics, Madan Pal (lyrics, K.K. Raina (screenplay, Shyam Raj (lyrics, Javed Siddiqui (dialogue)",Dahek: A Burning Passion,N/A,"Sonali Bendre, Danny Denzongpa, Anang Desai, Ahmed Khan",5.6,17 Dec 1999,Lateef Binny,http://ia.media-imdb.com/images/M/MV5BMTY5NjQ3MTEyNF5BMl5BanBnXkFtZTcwNjQwMDE0MQ@@._V1_SX300.jpg,Hindi
56fbd87371a065035853a420,tt0178988,R,92 min,"1,547",True,movie,"France, USA","Drama, Comedy",2 nominations.,"36,025","Garth Belcon (story, Danny Hoch (story, Garth Belcon (screenplay, Danny Hoch (screenplay, Marc Levin (screenplay, Richard Stratton (screenplay)",Whiteboyz,45,"Danny Hoch, Dash Mihok, Mark Webber, Piper Perabo",5.3,08 Oct 1999,Marc Levin,http://ia.media-imdb.com/images/M/MV5BMTY3MTU4ODE2M15BMl5BanBnXkFtZTcwODg3MzcyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a421,tt0138537,R,77 min,"1,133",True,movie,USA,"Comedy, Romance",5 wins & 1 nomination.,"33,031","Adam Abraham, Gibson Frazier",Man of the Century,44,"Gibson Frazier, Cara Buono, Ian Edwards, Brian Davies",7.0,24 Jan 1999,Adam Abraham,http://ia.media-imdb.com/images/M/MV5BMTY5NjExNTAzNl5BMl5BanBnXkFtZTcwODIwODAwMQ@@._V1_SX300.jpg,"Italian, Chinese, English"
56fbd87371a065035853a422,tt0479566,N/A,58 min,15,True,movie,USA,Documentary,N/A,,N/A,Where No Fan Has Gone Before: The Making of 'Free Enterprise',N/A,"Mark A. Altman, Ellie Cornell, Audie England, Mark Gottwald",8.6,09 Nov 1999,Jeff Goldsmith,N/A,English
56fbd87371a065035853a423,tt0133412,R,92 min,"6,119",True,movie,USA,"Crime, Drama, Thriller",1 win.,,Ted Griffin,Best Laid Plans,40,"Alessandro Nivola, Reese Witherspoon, Josh Brolin, Gene Wolande",6.2,14 May 1999,Mike Barker,http://ia.media-imdb.com/images/M/MV5BODI1MTUxMTU1OV5BMl5BanBnXkFtZTcwNzc3NDYyMQ@@._V1_SX300.jpg,English
56fbd87371a065035853a424,tt0139394,PG-13,N/A,346,True,movie,USA,"Crime, Drama",N/A,"64,579","Jeff Spiegel, Bradley Battersby",The Joyriders,N/A,"Martin Landau, Kris Kristofferson, Shawn Hatosy, Heather McComb",6.2,06 Jul 1999,Bradley Battersby,N/A,English
56fbd87371a065035853a425,tt0143746,PG-13,102 min,"2,262",True,movie,USA,"Comedy, Drama, Romance",N/A,"15,593",Dick Christie,Molly,21,"Elisabeth Shue, Aaron Eckhart, Jill Hennessy, Thomas Jane",5.8,01 Jul 1999,John Duigan,http://ia.media-imdb.com/images/M/MV5BMTY0MTUxMjUwNl5BMl5BanBnXkFtZTcwNDczNzA2NA@@._V1_SX300.jpg,English
