_id,Actors,Released,Poster,Language,imdbID,Box_office,imdbVotes,Country,Writer,imdbRating,Genre,Awards,Rated,Runtime,Title,Metascore,Director,Type,Response
5706098371a0651ac0e514ac,"Anne Alvaro, Jean-Pierre Bacri, Alain Chabat, Agnès Jaoui",01 Mar 2000,http://ia.media-imdb.com/images/M/MV5BMTU5MjA3ODIzMF5BMl5BanBnXkFtZTYwMjQ3MzY5._V1_SX300.jpg,French,tt0216787,"635,282","7,670",France,"Jean-Pierre Bacri, Agnès Jaoui",7.3,"Comedy, Drama, Romance",Nominated for 1 Oscar. Another 14 wins & 12 nominations.,R,112 min,The Taste of Others,78,Agnès Jaoui,movie,True
5706098371a0651ac0e514ad,"Mark Wahlberg, Joaquin Phoenix, Charlize Theron, James Caan",27 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMTc4MDA1MTA4Nl5BMl5BanBnXkFtZTcwMDM2MTUzMQ@@._V1_SX300.jpg,"English, Spanish",tt0138946,"882,710","15,857",USA,"James Gray, Matt Reeves",6.4,"Crime, Drama, Romance",3 wins & 2 nominations.,R,115 min,The Yards,58,James Gray,movie,True
5706098371a0651ac0e514ae,"Hyo-jeong Lee, Seung-woo Cho, Sung-nyu Kim, Hak-young Kim",29 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTg0NTAwNDU0NV5BMl5BanBnXkFtZTcwMjgxOTQxMQ@@._V1_SX300.jpg,Korean,tt0245837,"798,220","1,380",South Korea,"Sang-hyun Cho (story, Hye-yun Kang, Myung-gon Kim",7.3,"Drama, Musical, Romance",4 wins & 2 nominations.,R,120 min,Chunhyang,79,Kwon-taek Im,movie,True
5706098371a0651ac0e514af,"William H. Macy, John Ritter, Neve Campbell, Donald Sutherland",26 Apr 2001,http://ia.media-imdb.com/images/M/MV5BMTIzMjgyMzgxOF5BMl5BanBnXkFtZTcwMDE5NTgyMQ@@._V1_SX300.jpg,English,tt0194218,,"7,064",USA,Henry Bromell,6.8,"Comedy, Crime, Drama",2 nominations.,R,88 min,Panic,77,Henry Bromell,movie,True
5706098371a0651ac0e514b0,"Eloise Eonnet, Hadrian Dagannaud-Brouard, Chaya Cuénot, Demi Moore",02 Jun 2000,http://ia.media-imdb.com/images/M/MV5BNjMxNjg1NjY2OF5BMl5BanBnXkFtZTcwOTIwNDMyMQ@@._V1_SX300.jpg,"English, French",tt0160644,"769,009","2,673",USA,"Ronald Bass, David Field",5.6,"Drama, Mystery, Romance",1 nomination.,PG-13,105 min,Passion of Mind,28,Alain Berliner,movie,True
5706098371a0651ac0e514b1,"Peter Mullan, Milla Jovovich, Wes Bentley, Nastassja Kinski",02 Feb 2001,http://ia.media-imdb.com/images/M/MV5BMTI5OTE3MTYzN15BMl5BanBnXkFtZTYwODA3NzY4._V1_SX300.jpg,English,tt0218378,"403,932","5,202","UK, France, Canada","Thomas Hardy (novel, Frank Cottrell Boyce (screenplay)",6.5,"Drama, Romance, Western",1 win & 10 nominations.,R,120 min,The Claim,62,Michael Winterbottom,movie,True
5706098371a0651ac0e514b2,"Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Emma Wiklund",06 Oct 2000,http://ia.media-imdb.com/images/M/MV5BNDc1MzUwNzU0Ml5BMl5BanBnXkFtZTYwNDExOTI5._V1_SX300.jpg,"French, Japanese, German",tt0183869,"559,412","39,652",France,Luc Besson,6.4,"Action, Comedy, Crime",1 win.,NOT RATED,88 min,Taxi 2,N/A,Gérard Krawczyk,movie,True
5706098371a0651ac0e514b3,"Paul Cook, Steve Jones, John Lydon, Glen Matlock",12 May 2000,http://ia.media-imdb.com/images/M/MV5BMTk5MTk0NDEyNF5BMl5BanBnXkFtZTYwNTM4MTk4._V1_SX300.jpg,English,tt0236216,"606,643","4,712","UK, USA",N/A,7.7,"Documentary, Biography, Music",3 wins & 1 nomination.,R,108 min,The Filth and the Fury,82,Julien Temple,movie,True
5706098371a0651ac0e514b4,"Jaya Bhaduri, Karisma Kapoor, Hrithik Roshan, Neha",08 Sep 2000,http://ia.media-imdb.com/images/M/MV5BODE2MDY0OTk3Nl5BMl5BanBnXkFtZTcwNjE4NzQyMQ@@._V1_SX300.jpg,"Hindi, Urdu",tt0248012,,"2,616",India,"Khalid Mohamed (story, Javed Siddiqui (dialogue)",6.2,"Drama, Romance",4 wins & 18 nominations.,N/A,170 min,Fiza,N/A,Khalid Mohamed,movie,True
5706098371a0651ac0e514b5,"Jackie Shroff, Sunil Shetty, Abhishek Bachchan, Kareena Kapoor",30 Jun 2000,http://ia.media-imdb.com/images/M/MV5BMTkxNTU5Mzk3Nl5BMl5BanBnXkFtZTcwNTkxNDIyMQ@@._V1_SX300.jpg,Hindi,tt0250690,,"1,469",India,"J.P. Dutta (screenplay, J.P. Dutta (story, O.P. Dutta (dialogue)",5.6,"Drama, Musical, Romance",11 wins & 10 nominations.,N/A,207 min,Refugee,N/A,J.P. Dutta,movie,True
5706098371a0651ac0e514b6,"Ayoub Ahmadi, Rojin Younessi, Amaneh Ekhtiar-dini, Madi Ekhtiar-dini",13 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMjAyNzk4NDYzNl5BMl5BanBnXkFtZTcwNzczNTEyMQ@@._V1_SX300.jpg,"Kurdish, Persian",tt0259072,"700,159","5,140",Iran,Bahman Ghobadi,7.7,"Drama, War",11 wins & 3 nominations.,N/A,80 min,A Time for Drunken Horses,78,Bahman Ghobadi,movie,True
5706098371a0651ac0e514b7,"Christopher Walken, Peter McDonald, Anne Pitoniak, Kate Burton",11 Aug 2000,http://ia.media-imdb.com/images/M/MV5BMTI0OTkyMjc1NV5BMl5BanBnXkFtZTcwNzQ2NTMyMQ@@._V1_SX300.jpg,"English, Polish",tt0138681,"581,142","1,011","UK, USA",Myles Connell,5.9,"Comedy, Crime, Drama",2 nominations.,R,90 min,The Opportunists,71,Myles Connell,movie,True
5706098371a0651ac0e514b8,"Glenndon Chatman, Jess Willard, Chris Warren, Kyla Pratt",21 Apr 2000,http://ia.media-imdb.com/images/M/MV5BMTU4NjY4NTI5MF5BMl5BanBnXkFtZTYwNjQ4OTc3._V1_SX300.jpg,"English, Spanish",tt0199725,,"13,808",USA,Gina Prince-Bythewood,7.2,"Drama, Romance, Sport",12 wins & 15 nominations.,PG-13,124 min,Love & Basketball,70,Gina Prince-Bythewood,movie,True
5706098371a0651ac0e514b9,"Ian Holm, Stanley Tucci, Hope Davis, Sarah Hyland",26 May 2000,http://ia.media-imdb.com/images/M/MV5BMTY2OTk4MTQ1NV5BMl5BanBnXkFtZTcwNDYzNDQzMQ@@._V1_SX300.jpg,English,tt0172632,"641,117","1,354",USA,"Joseph Mitchell (books, Howard A. Rodman (screenplay)",6.6,Drama,N/A,R,104 min,Joe Gould's Secret,74,Stanley Tucci,movie,True
5706098371a0651ac0e514ba,"Shah Rukh Khan, Aishwarya Rai Bachchan, Chandrachur Singh, Sharad S. Kapoor",09 Jun 2000,http://ia.media-imdb.com/images/M/MV5BMTUxMzU3MDQ3M15BMl5BanBnXkFtZTcwMTE3ODgzMQ@@._V1_SX300.jpg,Hindi,tt0151150,,"6,775",India,"Aatish Kapadia (dialogue, Mansoor Khan (screenplay, Mansoor Khan (story, Nidhi Tuli (dialogue, Neeraj Vora (dialogue, Neeraj Vora (screenplay)",6.1,"Action, Drama, Musical",2 wins & 17 nominations.,N/A,162 min,Josh,N/A,Mansoor Khan,movie,True
5706098371a0651ac0e514bb,"Salman Khan, Preity Zinta, Rani Mukerji, Shah Rukh Khan",24 Jul 2000,http://ia.media-imdb.com/images/M/MV5BMjY1NzQ4NzM2OF5BMl5BanBnXkFtZTcwMzY1ODgzMQ@@._V1_SX300.jpg,Hindi,tt0250415,"406,235","2,908",India,"Rumi Jaffery (dialogue, Rumi Jaffery (screenplay)",5.2,"Comedy, Drama, Musical",1 win & 3 nominations.,N/A,173 min,Har Dil Jo Pyar Karega...,N/A,Raj Kanwar,movie,True
5706098371a0651ac0e514bc,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar",25 Aug 2000,http://ia.media-imdb.com/images/M/MV5BMTcyNjgxMTU5NF5BMl5BanBnXkFtZTcwMzk2ODgzMQ@@._V1_SX300.jpg,Hindi,tt0255212,"392,076","1,260",India,"Jainendra Jain (dialogue, Bhupati Raja (screenplay, Bhupati Raja (story)",5.6,"Family, Comedy, Drama",1 win & 4 nominations.,N/A,165 min,Hamara Dil Aapke Paas Hai,N/A,Satish Kaushik,movie,True
5706098371a0651ac0e514bd,"Trey Anastasio, Jon Fishman, Mike Gordon, Page McConnell",05 Jul 2001,http://ia.media-imdb.com/images/M/MV5BMTY1NTc0MDM2N15BMl5BanBnXkFtZTcwODc4MjMyMQ@@._V1_SX300.jpg,English,tt0168515,"380,927",578,USA,N/A,8.1,Documentary,N/A,N/A,82 min,Bittersweet Motel,47,Todd Phillips,movie,True
5706098371a0651ac0e514be,"Judi Dench, Lory Cahn, Kurt Fuchel, Eva Hayman",24 Nov 2000,http://ia.media-imdb.com/images/M/MV5BMTIzNDQ5MDExOF5BMl5BanBnXkFtZTcwNTMxNTIyMQ@@._V1_SX300.jpg,"English, German",tt0248912,"374,555","1,346","UK, USA",Mark Jonathan Harris,7.9,"Documentary, History, War",Won 1 Oscar. Another 6 wins & 6 nominations.,PG,122 min,Into the Arms of Strangers: Stories of the Kindertransport,79,Mark Jonathan Harris,movie,True
5706098371a0651ac0e514bf,"Dominic Darceuil, David Boutin, Ronald Houle, Jean-Nicolas Verreault",01 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTQ2MjEwMzE0MV5BMl5BanBnXkFtZTcwNTAwMjIzMQ@@._V1_SX300.jpg,French,tt0215850,,444,Canada,Michel Jetté,7.1,"Drama, Crime",1 win & 7 nominations.,N/A,130 min,Hochelaga,N/A,Michel Jetté,movie,True
5706098371a0651ac0e514c0,"Abhishek Bachchan, Kirti Reddy, Sanjay Suri, Kader Khan",18 Aug 2000,http://ia.media-imdb.com/images/M/MV5BMTg5MTYyNzEzMl5BMl5BanBnXkFtZTcwMzI1MTUzMQ@@._V1_SX300.jpg,Hindi,tt0250774,,466,India,"Ikram Akhtar (dialogue, Ikram Akhtar (screenplay, Ikram Akhtar (story, Robin Bhatt (screenplay, K.V. Shankar (dialogue, Javed Siddiqui (dialogue)",3.1,"Musical, Romance",N/A,N/A,N/A,Tera Jadoo Chal Gayaa,N/A,A. Muthu,movie,True
5706098371a0651ac0e514c1,"Oliver Korittke, Arman Inci, Ercan Durmaz, Lisa Martinek",02 Nov 2000,http://ia.media-imdb.com/images/M/MV5BNzA2MzExMTA1Nl5BMl5BanBnXkFtZTcwNTcyNzUxMQ@@._V1_SX300.jpg,German,tt0206795,,209,"Germany, Iran",Uwe Timm,6.6,Drama,3 wins & 2 nominations.,N/A,100 min,A Handful of Grass,N/A,Roland Suso Richter,movie,True
5706098371a0651ac0e514c2,Marc Singer,09 Mar 2001,http://ia.media-imdb.com/images/M/MV5BMjA5NjM1NjM0OV5BMl5BanBnXkFtZTcwMjUxMDgyMQ@@._V1_SX300.jpg,English,tt0235327,"426,687","5,361",USA,N/A,7.8,Documentary,7 wins & 6 nominations.,N/A,94 min,Dark Days,75,Marc Singer,movie,True
5706098371a0651ac0e514c3,"Alessandro Nivola, Alicia Silverstone, Natascha McElhone, Kenneth Branagh",31 Mar 2000,http://ia.media-imdb.com/images/M/MV5BMTYxMjYzMDY4N15BMl5BanBnXkFtZTcwODU5ODEyMQ@@._V1_SX300.jpg,English,tt0182295,"284,291","3,766","UK, France, USA","William Shakespeare (play, Kenneth Branagh (screenplay)",6.1,"Romance, Comedy, Musical",2 nominations.,PG,93 min,Love's Labour's Lost,35,Kenneth Branagh,movie,True
5706098371a0651ac0e514c4,"Emily Watson, Dermot Mulroney, Nick Nolte, Nathan Lane",18 Aug 2000,http://ia.media-imdb.com/images/M/MV5BMTg2MTk4OTQzNF5BMl5BanBnXkFtZTcwMDIwODIyMQ@@._V1_SX300.jpg,English,tt0162711,,"1,297",USA,"Alan Rudolph (story, John Binder (story, Alan Rudolph (screenplay)",5.0,"Comedy, Crime, Mystery",N/A,R,116 min,Trixie,26,Alan Rudolph,movie,True
5706098371a0651ac0e514c5,"Evelina Fernández, Scott Bakula, Cheech Marin, Robert Beltran",05 May 2000,http://ia.media-imdb.com/images/M/MV5BMjAwOTEzOTI4N15BMl5BanBnXkFtZTcwNjY1OTkyMQ@@._V1_SX300.jpg,English,tt0160498,"428,535",504,USA,"Evelina Fernández (play, Evelina Fernández (screenplay)",3.6,"Comedy, Romance",1 win & 5 nominations.,R,100 min,Luminarias,41,José Luis Valenzuela,movie,True
5706098371a0651ac0e514c6,"Kamal Haasan, Shah Rukh Khan, Rani Mukerji, Hema Malini",18 Feb 2000,http://ia.media-imdb.com/images/M/MV5BNjI5MTg4MTQ0Ml5BMl5BanBnXkFtZTcwNDI2ODkxMQ@@._V1_SX300.jpg,"Tamil, Hindi",tt0222012,"274,675","6,857",India,"Kamal Haasan, Manohar Shyam Joshi (Hindi dialogue)",8.1,"Drama, History",5 wins & 7 nominations.,N/A,186 min,Hey Ram,N/A,Kamal Haasan,movie,True
5706098371a0651ac0e514c7,"Billy Crudup, Bill Haugland, Nelson Landrieu, Ivonne Coll",24 Mar 2000,http://ia.media-imdb.com/images/M/MV5BMTMzMTcwMDA1OF5BMl5BanBnXkFtZTYwMTc0NzY4._V1_SX300.jpg,English,tt0127349,"327,418","5,874","USA, Canada","Scott Spencer (novel, Robert Dillon (screenplay)",6.7,"Drama, Mystery, Romance",1 nomination.,R,105 min,Waking the Dead,59,Keith Gordon,movie,True
5706098371a0651ac0e514c8,"Lauren Ambrose, Thomas Gibson, Nicholas Brendon, Kimberley Davies",01 Sep 2001,http://ia.media-imdb.com/images/M/MV5BMTI4MjI1NDE0OF5BMl5BanBnXkFtZTcwODg4NDUxMQ@@._V1_SX300.jpg,English,tt0206226,"265,107","4,521","Australia, USA","Charles Busch (play, Charles Busch (screenplay)",6.3,"Comedy, Horror, Mystery",3 wins & 1 nomination.,UNRATED,95 min,Psycho Beach Party,42,Robert Lee King,movie,True
5706098371a0651ac0e514c9,"Jessica Darlin, Tom Byron, Charlie, Dale DaBone",N/A,N/A,English,tt0272066,,N/A,USA,Jessica Darlin,N/A,Adult,N/A,X,140 min,Darlin's Derrieres: The Beautiful People,N/A,Jessica Darlin,movie,True
5706098371a0651ac0e514ca,"Gene Hackman, Morgan Freeman, Thomas Jane, Monica Bellucci",15 Nov 2000,http://ia.media-imdb.com/images/M/MV5BMTg5NDAzMjA1MF5BMl5BanBnXkFtZTcwNzAzMDcxMQ@@._V1_SX300.jpg,"English, Italian, Spanish",tt0164212,,"17,888","France, USA","John Wainwright (book, Claude Miller, Jean Herman, Michel Audiard, Tom Provost (screenplay, W. Peter Iliff (screenplay)",6.5,"Crime, Drama, Thriller",2 nominations.,R,110 min,Under Suspicion,43,Stephen Hopkins,movie,True
5706098371a0651ac0e514cb,"Marie-Josée Croze, Jean-Nicolas Verreault, Stephanie Morgenstern, Pierre Lebeau",15 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMjEyODcyODIzM15BMl5BanBnXkFtZTcwMDE4MDYxMQ@@._V1_SX300.jpg,"French, English, Norwegian",tt0220627,"33,410","2,900",Canada,Denis Villeneuve,7.3,Drama,23 wins & 9 nominations.,R,87 min,Maelstrom,65,Denis Villeneuve,movie,True
5706098371a0651ac0e514cc,"Candace Evanofski, Donald Holden, Damian Jewan Lee, Curtis Cotton III",28 Sep 2001,http://ia.media-imdb.com/images/M/MV5BMTg3NTM2MzEzOF5BMl5BanBnXkFtZTYwMDYzNjQ5._V1_SX300.jpg,English,tt0262432,"241,816","6,075",USA,David Gordon Green,7.5,Drama,11 wins & 15 nominations.,UNRATED,89 min,George Washington,82,David Gordon Green,movie,True
5706098371a0651ac0e514cd,"Jack Elliott, Gil Gross, Arlo Guthrie, Kris Kristofferson",26 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTQ5NTYyMDcyOF5BMl5BanBnXkFtZTcwMzA2NzAyMQ@@._V1_SX300.jpg,English,tt0236008,"221,893",281,USA,"Dicky Dahl, Aiyana Elliott",7.9,"Documentary, Biography, Music",5 wins & 1 nomination.,PG-13,112 min,The Ballad of Ramblin' Jack,72,Aiyana Elliott,movie,True
5706098371a0651ac0e514ce,"Aamir Khan, Twinkle Khanna, Faisal Khan, Johnny Lever",07 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTIwNTE2NjcwN15BMl5BanBnXkFtZTcwODA3ODgzMQ@@._V1_SX300.jpg,Hindi,tt0232079,"138,261","2,744",India,"Robin Bhatt (screenplay, Dharmesh Darshan (dialogue, Dharmesh Darshan, Sanjeev Duggal (screenplay, Neeraj Vora (dialogue, Neeraj Vora (screenplay)",3.8,"Action, Drama",N/A,N/A,N/A,Mela,N/A,Dharmesh Darshan,movie,True
5706098371a0651ac0e514cf,"Cléo Delacruz, Aurélien Bianco, Jean-Marc Delacruz, Elise Laurent",16 Nov 2000,http://ia.media-imdb.com/images/M/MV5BMTQ1NTYzMjE0MV5BMl5BanBnXkFtZTcwNDU4NzAwMQ@@._V1_SX300.jpg,"English, French",tt0265101,"208,076",258,"France, USA","David Fourier (segment, Jason Gould (segment, Bradley Rust Gray (segment, Lane Janger (segment, Christopher Landon (segment)",6.4,"Drama, Romance",N/A,N/A,79 min,Boys Life 3,44,"Gregory Cooke, David Fourier, Jason Gould, Bradley Rust Gray, Lane Janger",movie,True
5706098371a0651ac0e514d0,"Anil Kapoor, Rekha, Raveena Tandon, Rajinikanth",07 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTcwMzgyNTkwMV5BMl5BanBnXkFtZTgwNDgzOTk1MDE@._V1_SX300.jpg,Hindi,tt0230055,,438,India,"Aadesh K. Arjun (dialogue, Erode Sounder (story)",5.3,"Drama, Musical, Romance",N/A,N/A,175 min,Bulandi,N/A,Rama Rao Tatineni,movie,True
5706098371a0651ac0e514d1,"Rishi Kapoor, Ajay Devgn, Kajol, Tiku Talsania",21 Dec 2000,N/A,Hindi,tt0271748,,"1,248",India,"Anees Bazmee (story, Robin Bhatt (screenplay, Javed Siddiqui (dialogues)",5.1,"Comedy, Drama",1 win & 2 nominations.,N/A,N/A,Raju Chacha,N/A,Anil Devgan,movie,True
5706098371a0651ac0e514d2,"Arturo O'Farrill, Rolando Guerrero, Joe Gonzales, Jim Seeley",06 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMTIzMjUyNTQ5MF5BMl5BanBnXkFtZTcwNDE1NTAzMQ@@._V1_SX300.jpg,"French, Spanish, English",tt0260775,,666,"Spain, France, Italy, Mexico, Belgium",Fernando Trueba,7.5,"Documentary, Music",4 wins & 4 nominations.,G,105 min,Calle 54,84,Fernando Trueba,movie,True
5706098371a0651ac0e514d3,"Eric Roberts, David A.R. White, Cynthia Watros, Shiek Mahmud-Bey",31 Oct 2000,http://ia.media-imdb.com/images/M/MV5BNjIzNjI3ODAwN15BMl5BanBnXkFtZTcwMTY2Mjc0OQ@@._V1_SX300.jpg,English,tt0243415,"171,988",458,USA,"Jon Gunn, John W. Mann",5.5,"Action, Drama, Crime",N/A,PG-13,106 min,Mercy Streets,28,Jon Gunn,movie,True
5706098371a0651ac0e514d4,"Sophia Adella Luke, Eduardo Yáñez, Tony Plana, Paul Winfield",04 Feb 2000,http://ia.media-imdb.com/images/M/MV5BMTc5MDQ3Njk3OF5BMl5BanBnXkFtZTcwMjE4NjcxMQ@@._V1_SX300.jpg,English,tt0143344,"127,891",145,USA,"Lorenzo Doumani (story, Mark Stevens (screenplay)",4.0,"Action, Drama",1 nomination.,PG-13,99 min,Knockout,25,Lorenzo Doumani,movie,True
5706098371a0651ac0e514d5,"Kathy Christopherson, Andrew Decker, Troy Garity, Haley McLane",15 Sep 2000,N/A,N/A,tt0304730,,16,USA,Sandy Collora,5.2,Short,1 win.,PG,20 min,Solomon Bernstein's Bathroom,N/A,Sandy Collora,movie,True
5706098371a0651ac0e514d6,"Ian Hart, Sean McGinley, Niamh Cusack, Ruth McCabe",08 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTI0NzU4ODAyOV5BMl5BanBnXkFtZTcwMjI3NzEzMQ@@._V1_SX300.jpg,English,tt0218112,,"1,227","UK, Ireland","Herbie Wave (story, William Ivory (screenplay)",6.4,Comedy,1 nomination.,PG-13,90 min,The Closer You Get,44,Aileen Ritchie,movie,True
5706098371a0651ac0e514d7,"Colin Farrell, Matthew Davis, Clifton Collins Jr., Tom Guiry",24 May 2001,http://ia.media-imdb.com/images/M/MV5BMjE5ODMyNTI5NV5BMl5BanBnXkFtZTcwNTYyMTcyMQ@@._V1_SX300.jpg,English,tt0170691,,"33,018","USA, Germany","Ross Klavan, Michael McGruther",7.0,"Drama, War",2 wins & 5 nominations.,R,101 min,Tigerland,55,Joel Schumacher,movie,True
5706098371a0651ac0e514d8,"Ned Beatty, Peri Gilpin, Tom Gilroy, Liev Schreiber",08 Dec 2000,N/A,English,tt3638822,,N/A,USA,N/A,N/A,Short,N/A,N/A,15 min,DVD Extra: Spring Forward,N/A,Michael Solomon,movie,True
5706098371a0651ac0e514d9,"Jaime Leigh Allen, Jemma Braham, Freeda Cat, Scott Davidson",01 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTkxNTUzMTA5N15BMl5BanBnXkFtZTcwMDM0NjIyMQ@@._V1_SX300.jpg,"English, American Sign Language",tt0240912,"113,512",817,"UK, USA",N/A,8.0,Documentary,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,N/A,80 min,Sound and Fury,85,Josh Aronson,movie,True
5706098371a0651ac0e514da,"Liron Levo, Tomer Russo, Uri Klauzner, Yoram Hattab",13 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTIxMTYwOTMyN15BMl5BanBnXkFtZTcwMjYzNDQzMQ@@._V1_SX300.jpg,Hebrew,tt0218379,"110,281","1,277","Israel, France","Amos Gitai, Marie-Jose Sanselme",6.4,"Drama, War",2 wins & 6 nominations.,N/A,124 min,Kippur,75,Amos Gitai,movie,True
5706098371a0651ac0e514db,"Sanjay Dutt, Manisha Koirala, Sharad S. Kapoor, Simran",03 Mar 2000,http://ia.media-imdb.com/images/M/MV5BMjEzODE2NDg4Ml5BMl5BanBnXkFtZTcwNDY2ODgzMQ@@._V1_SX300.jpg,Hindi,tt0220596,"81,825",259,India,"Sanjay Gupta (screenplay, Sanjay Gupta (story, Sutanu Gupta (screenplay, Anand S. Vardhan (dialogue)",4.7,"Action, Drama, Thriller",N/A,N/A,N/A,Khauff,N/A,Sanjay Gupta,movie,True
5706098371a0651ac0e514dc,"Rupert Everett, Klaus Müller, Karl Gorath, Pierre Seel",07 Feb 2002,http://ia.media-imdb.com/images/M/MV5BMjE0ODYwMTU0OF5BMl5BanBnXkFtZTcwMTczMTEyMQ@@._V1_SX300.jpg,"French, English, German",tt0236576,"65,719","1,547","UK, Germany, USA",Sharon Wood,7.9,"Documentary, History, War",9 wins & 5 nominations.,N/A,81 min,Paragraph 175,85,"Rob Epstein, Jeffrey Friedman",movie,True
5706098371a0651ac0e514dd,"Stephanie Batey, Darrell Davis, Julia Query, Joyce Wallace",06 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMjE0Njk3NTg4M15BMl5BanBnXkFtZTcwMjcyNTMyMQ@@._V1_SX300.jpg,English,tt0264802,"48,752",420,USA,"Vicky Funari, Julia Query",6.5,Documentary,2 wins.,N/A,75 min,Live Nude Girls Unite!,N/A,"Vicky Funari, Julia Query",movie,True
5706098371a0651ac0e514de,"Ben Gazzara, Rita Moreno, Alanna Ubach, Brian Kelly",16 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTYwODk2Nzc3MF5BMl5BanBnXkFtZTcwNjk2MzkxMQ@@._V1_SX300.jpg,English,tt0225196,"56,304",195,USA,"Steve Carducci (story, John A. Gallagher",6.0,"Comedy, Drama",2 wins.,PG-13,89 min,Blue Moon,29,John A. Gallagher,movie,True
5706098371a0651ac0e514df,"Vincent D'Onofrio, Janeane Garofalo, Jeanne Tripplehorn, Kevin Pollak",28 Jun 2002,http://ia.media-imdb.com/images/M/MV5BMTIxOTkyMTkyM15BMl5BanBnXkFtZTYwNjM0MDk5._V1_SX300.jpg,English,tt0161216,"76,053","2,037",USA,"Anita Hoffman (book, Abbie Hoffman (book, Marty Jezer (book, Bruce Graham (screenplay)",6.4,"Biography, Drama, Romance",2 nominations.,R,107 min,Steal This Movie,36,Robert Greenwald,movie,True
5706098371a0651ac0e514e0,"Denis Carré, Kainy Ngonphetsy",01 Jun 2000,N/A,French,tt3636144,,N/A,France,Pierre Séry,N/A,"Short, Drama",N/A,N/A,N/A,Le restaurant Laotien,N/A,Pierre Séry,movie,True
5706098371a0651ac0e514e1,"Barry McEvoy, Brían F. O'Byrne, Anna Friel, Pauline McLynn",23 Mar 2001,http://ia.media-imdb.com/images/M/MV5BMTc4MTYwOTk3MV5BMl5BanBnXkFtZTcwMDcwODkxMQ@@._V1_SX300.jpg,English,tt0218182,"75,078","1,384",USA,Barry McEvoy,6.3,Comedy,1 nomination.,R,103 min,An Everlasting Piece,56,Barry Levinson,movie,True
5706098371a0651ac0e514e2,"Frankie Negron, Val Lik, Ramses Ignacio, Jorge Gautier",21 Jun 2000,http://ia.media-imdb.com/images/M/MV5BMjA5MDA4NTQyNF5BMl5BanBnXkFtZTYwNDk0Mjk5._V1_SX300.jpg,English,tt0217287,"103,163",209,USA,Val Lik,3.8,Drama,N/A,R,105 min,Boricua's Bond,21,Val Lik,movie,True
5706098371a0651ac0e514e3,"William Ash, Maclean Stewart, Tim Loane, Russell Smith",14 Jul 2000,http://ia.media-imdb.com/images/M/MV5BMTU2Mzg2MTYyNV5BMl5BanBnXkFtZTcwOTMxNTkxMQ@@._V1_SX300.jpg,English,tt0156757,"61,663","1,653","Ireland, UK",John Forte,6.0,"Comedy, Romance",N/A,PG-13,92 min,Mad About Mambo,41,John Forte,movie,True
5706098371a0651ac0e514e4,"Eamonn Walker, Gregory Hines, Michael Paul Chan, Dominic Chianese Jr.",27 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMTQ0MjQ5NzEwN15BMl5BanBnXkFtZTcwMjQ4MTU1MQ@@._V1_SX300.jpg,English,tt0177068,"53,454",574,USA,"Laurence Fishburne (play, Laurence Fishburne (screenplay)",5.4,"Crime, Drama",N/A,R,107 min,Once in the Life,52,Laurence Fishburne,movie,True
5706098371a0651ac0e514e5,"Sunil Shetty, Fardeen Khan, Urmila Matondkar, Sushant Singh",14 Jul 2000,http://ia.media-imdb.com/images/M/MV5BMTU2Mzg1MjgxMV5BMl5BanBnXkFtZTcwNzI3ODgzMQ@@._V1_SX300.jpg,Hindi,tt0251756,"54,125",772,India,Jaideep Sahni (story),6.3,"Action, Romance, Thriller",6 wins & 7 nominations.,N/A,146 min,Jungle,N/A,Ram Gopal Varma,movie,True
5706098371a0651ac0e514e6,"Gérard Depardieu, Uma Thurman, Tim Roth, Timothy Spall",10 May 2000,http://ia.media-imdb.com/images/M/MV5BMjAzNjQ5NDk1OV5BMl5BanBnXkFtZTYwNDEyMTE5._V1_SX300.jpg,English,tt0190861,,"6,158","France, UK, Belgium","Jeanne Labrune, Tom Stoppard (English adaptation)",6.6,"Biography, Drama, Romance",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,PG-13,103 min,Vatel,44,Roland Joffé,movie,True
