_id,Type,Genre,Runtime,Response,Metascore,Released,Rated,Title,imdbVotes,Country,Awards,imdbRating,Box_office,Poster,Language,Actors,Director,Writer,imdbID
57070b7471a06507080fa523,movie,"Documentary, Music",75 min,True,72,28 Oct 2005,PG-13,New York Doll,"1,413",USA,2 nominations.,7.9,"217,655",http://ia.media-imdb.com/images/M/MV5BMTk4NjUxMjE4N15BMl5BanBnXkFtZTcwOTk2NTYzMQ@@._V1_SX300.jpg,English,"Nina Antonia, Bishop Bragg, Clem Burke, Leee Black Childers",Greg Whiteley,N/A,tt0436629
57070b7471a06507080fa524,movie,"Action, Adventure, Crime",142 min,True,N/A,09 Dec 2005,N/A,Ek Ajnabee,"1,183",India,N/A,5.2,,http://ia.media-imdb.com/images/M/MV5BMTkzMTU0MDE2OF5BMl5BanBnXkFtZTgwMDc4NzI3NDE@._V1_SX300.jpg,Hindi,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Rucha Vaidya",Apoorva Lakhia,"Apoorva Lakhia (screenplay, Manoj Tyagi (screenplay, Manoj Tyagi (dialogue)",tt0457875
57070b7471a06507080fa525,movie,"Documentary, Biography",70 min,True,80,17 Aug 2005,PG-13,The Untold Story of Emmett Louis Till,323,USA,3 wins & 3 nominations.,7.6,"202,481",http://ia.media-imdb.com/images/M/MV5BMTI1NjA1MjkzNF5BMl5BanBnXkFtZTcwNzQyMjEzMQ@@._V1_SX300.jpg,English,"Mamie Till, Wheeler Parker, Simeon Wright, Ruthie Mae Crawford",Keith Beauchamp,N/A,tt0475420
57070b7471a06507080fa526,movie,"Short, Drama",12 min,True,N/A,02 Sep 2005,N/A,November,9,USA,N/A,7.0,,N/A,English,"Christopher Stapleton, Oto Brezina, Bruce Robert Cole, Sandra Staggs",Rick Short,Rick Short,tt0479112
57070b7471a06507080fa527,movie,Short,22 min,True,N/A,10 Jun 2005,N/A,La muerte de Eros,N/A,Peru,N/A,N/A,,N/A,Spanish,"Delfina Paredes, Cipriano Proaño, Carlo Reyes, Gino Reyes",Diego Lama,Diego Lama,tt0468035
57070b7471a06507080fa528,movie,"Comedy, Romance",91 min,True,51,24 Apr 2005,PG-13,The Baxter,"4,165",USA,N/A,6.7,"181,872",http://ia.media-imdb.com/images/M/MV5BMTUwNzI2NzkwMV5BMl5BanBnXkFtZTcwNjExMjAzMQ@@._V1_SX300.jpg,English,"Michael Showalter, Elizabeth Banks, Michelle Williams, Justin Theroux",Michael Showalter,Michael Showalter,tt0401244
57070b7471a06507080fa529,movie,Documentary,95 min,True,60,23 Nov 2005,R,Protocols of Zion,791,USA,1 nomination.,6.5,"177,861",http://ia.media-imdb.com/images/M/MV5BMTQxMTIwMzA1Nl5BMl5BanBnXkFtZTcwMDI3ODQzMQ@@._V1_SX300.jpg,English,"Kofi Annan, Joanne Baron, Shmuley Boteach, Michael L. Brown",Marc Levin,N/A,tt0436686
57070b7471a06507080fa52a,movie,"Drama, Musical, Romance",170 min,True,N/A,21 Jan 2005,N/A,Kisna: The Warrior Poet,"1,137",India,N/A,4.6,,http://ia.media-imdb.com/images/M/MV5BMTk3MTgwNjM3OF5BMl5BanBnXkFtZTcwMjQ1NDY0MQ@@._V1_SX300.jpg,"English, Hindi","Vivek Oberoi, Isha Sharvani, Antonia Bernath, Sushmita Sen",Subhash Ghai,"Sachin Bhowmick, Farrukh Dhondy, Subhash Ghai, Margaret Glover",tt0396690
57070b7471a06507080fa52b,movie,Comedy,87 min,True,28,17 Aug 2006,PG-13,Dirty Deeds,"7,136",USA,N/A,5.9,"145,450",http://ia.media-imdb.com/images/M/MV5BMjEyNTc2MjU3NV5BMl5BanBnXkFtZTcwMjg5ODAzMQ@@._V1_SX300.jpg,English,"Milo Ventimiglia, Lacey Chabert, Tom Amandes, Matthew Carey",David Kendall,"Jon Land, Jonathan Thies",tt0407732
57070b7471a06507080fa52c,movie,"Comedy, Musical, Romance",96 min,True,47,30 Mar 2005,N/A,Côte d'Azur,"1,818",France,1 win & 2 nominations.,6.6,,http://ia.media-imdb.com/images/M/MV5BNTgwMzU3NjAyOV5BMl5BanBnXkFtZTcwMDc4MjEzMQ@@._V1_SX300.jpg,French,"Valeria Bruni Tedeschi, Gilbert Melki, Jean-Marc Barr, Jacques Bonnaffé","Olivier Ducastel, Jacques Martineau","Olivier Ducastel, Jacques Martineau",tt0428430
57070b7471a06507080fa52d,movie,"Comedy, Drama",94 min,True,55,04 Nov 2005,R,Brooklyn Lobster,401,USA,N/A,6.4,"138,267",http://ia.media-imdb.com/images/M/MV5BMTc3NzczMzM3N15BMl5BanBnXkFtZTcwNTUzMzkzMQ@@._V1_SX300.jpg,"English, Cantonese, Spanish","Danny Aiello, Jane Curtin, Daniel Sauli, Marisa Ryan",Kevin Jordan,Kevin Jordan,tt0401591
57070b7471a06507080fa52e,movie,Drama,95 min,True,62,14 Mar 2007,PG-13,Loggerheads,"1,488",USA,2 wins & 1 nomination.,7.2,,http://ia.media-imdb.com/images/M/MV5BMTI0OTE3Mjg0N15BMl5BanBnXkFtZTcwMDc5OTAzMQ@@._V1_SX300.jpg,English,"Kip Pardue, Michael Kelly, Tess Harper, Adrian Lee",Tim Kirkman,"Caitlin Dixon (story, Tim Kirkman",tt0406038
57070b7471a06507080fa52f,movie,Documentary,95 min,True,74,01 Jan 2005,UNRATED,After Innocence,645,USA,3 wins & 2 nominations.,7.9,"109,210",http://ia.media-imdb.com/images/M/MV5BMTIzODgxNDE0MF5BMl5BanBnXkFtZTcwNjQ3MjE0MQ@@._V1_SX300.jpg,English,N/A,Jessica Sanders,"Jessica Sanders, Marc H. Simon",tt0436039
57070b7471a06507080fa530,movie,"Comedy, Musical, Romance",122 min,True,N/A,09 Dec 2005,N/A,Neal 'N' Nikki,"1,144",India,N/A,3.3,"100,358",http://ia.media-imdb.com/images/M/MV5BYmVhNWM3Y2EtYzZmNC00Nzc5LTg0NjMtMGQ0ZGMzZjNiMzQzXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"English, Hindi, French","Uday Chopra, Tanisha, Abhishek Bachchan, Richa Pallod",Arjun Sablok,"Arjun Sablok (story, Arjun Sablok (dialogue, Anvita Dutt Guptan (additional screenplay, Anvita Dutt Guptan (dialogue)",tt0470869
57070b7471a06507080fa531,movie,Drama,N/A,True,N/A,11 Nov 2005,N/A,Pure,61,Canada,1 nomination.,5.9,,http://ia.media-imdb.com/images/M/MV5BMTczMDk0ODg4M15BMl5BanBnXkFtZTcwNzY5NjY5MQ@@._V1_SX300.jpg,English,"Laura Jordan, Gianpaolo Venuta, Karen Simpson, Robert Crooks",Jim Donovan,Eugene Garcia,tt0386733
57070b7471a06507080fa532,movie,"Short, Action",12 min,True,N/A,07 Jun 2005,PG-13,Infiltrating D.E.B.S.,N/A,USA,N/A,N/A,,N/A,English,"Devon Aoki, Jordana Brewster, Jessica Cauffiel, Michael Clarke Duncan",N/A,N/A,tt1609781
57070b7471a06507080fa533,movie,"Comedy, Crime, Thriller",143 min,True,N/A,18 Nov 2005,N/A,Ek Khiladi Ek Haseena,477,India,N/A,6.0,,http://ia.media-imdb.com/images/M/MV5BMTEyODc1NjE1MTVeQTJeQWpwZ15BbWU4MDU2NjAwMTMx._V1_SX300.jpg,Hindi,"Fardeen Khan, Koena Mitra, Kay Kay Menon, Rakhi Sawant",Suparn Verma,Suparn Verma (story),tt0461209
57070b7471a06507080fa534,movie,Adult,120 min,True,N/A,N/A,N/A,The Private Story of Chrystal,N/A,Sweden,N/A,N/A,,N/A,English,"Christal, Michelle Wild, Monique Covet, Stella Virgin",N/A,N/A,tt1051375
57070b7471a06507080fa535,movie,"Drama, Music, Romance",108 min,True,74,07 Dec 2005,R,Forty Shades of Blue,"1,126",USA,1 win & 2 nominations.,6.0,,http://ia.media-imdb.com/images/M/MV5BMTkzNTcyOTU0NF5BMl5BanBnXkFtZTcwNjQyNjUzMQ@@._V1_SX300.jpg,English,"Dina Korzun, Rip Torn, Darren E. Burrows, Andrew Lawrence Henderson",Ira Sachs,"Michael Rohatyn, Ira Sachs",tt0395543
57070b7471a06507080fa536,movie,Drama,90 min,True,61,30 Sep 2005,R,The War Within,"1,119",USA,6 nominations.,7.0,"73,789",http://ia.media-imdb.com/images/M/MV5BMTc5OTQ1ODg2M15BMl5BanBnXkFtZTcwNDc4OTEzMQ@@._V1_SX300.jpg,English,"Ayad Akhtar, Firdous Bamji, Nandana Sen, Sarita Choudhury",Joseph Castelo,"Ayad Akhtar, Joseph Castelo, Tom Glynn",tt0414344
57070b7471a06507080fa537,movie,"Drama, Family",102 min,True,N/A,29 Apr 2005,PG,Come Away Home,344,USA,2 wins & 1 nomination.,7.1,"71,598",http://ia.media-imdb.com/images/M/MV5BMTYyNzQ4MzI4OF5BMl5BanBnXkFtZTcwNDIxNTUzMQ@@._V1_SX300.jpg,English,"Jordan-Claire Green, Macey Cruthird, Kris Crevani, Will Denton",Doug McKeon,"Stephen Zakman (story, Robert D. Slane (story, Robert D. Slane",tt0409838
57070b7471a06507080fa538,movie,Documentary,103 min,True,51,21 Oct 2005,N/A,Naked in Ashes,42,USA,N/A,7.8,,http://ia.media-imdb.com/images/M/MV5BMTQ3OTQ1NjUyMF5BMl5BanBnXkFtZTcwNDY1OTg0MQ@@._V1_SX300.jpg,English,"Kahlil Joseph, Sanjay Madhav, Datta Dave, P.D. Mani",Paula Fouce,"Paula Fouce, William Haugse, Lisa Leeman, Robert Perry (additional writer)",tt0481589
57070b7471a06507080fa539,movie,"Documentary, Short",27 min,True,N/A,23 Feb 2005,N/A,Ne dites pas à ma mère,5,"Belgium, France",N/A,5.6,,N/A,French,N/A,Sarah Mooh Howe,Sarah Moon Howe,tt0447323
57070b7471a06507080fa53a,movie,"Documentary, Music",93 min,True,67,07 Jul 2005,R,Rock School,940,USA,N/A,6.6,"58,241",http://ia.media-imdb.com/images/M/MV5BOTI0OTczOTI0Ml5BMl5BanBnXkFtZTcwMjI2NjAzMQ@@._V1_SX300.jpg,English,"Napoleon Murphy Brock, Asa Spades Collins, Tucker Collins, Madi Diaz-Svalgard",Don Argott,N/A,tt0436727
57070b7471a06507080fa53b,movie,"Action, Drama, Sci-Fi",169 min,True,N/A,06 Nov 2005,TV-PG,Category 7: The End of the World,"2,248","USA, Germany, Canada",Nominated for 1 Primetime Emmy. Another 4 nominations.,4.7,,http://ia.media-imdb.com/images/M/MV5BMTUyODgyNzY3NV5BMl5BanBnXkFtZTcwOTk3NDgzMQ@@._V1_SX300.jpg,English,"Cameron Daddo, Gina Gershon, Shannen Doherty, Randy Quaid",Dick Lowry,"Christian Ford, Roger Soffer, Matt Dorff (characters, Christian Ford (teleplay, Roger Soffer (teleplay, James LaRosa (teleplay, Christian Ford (story, Roger Soffer (story, Matt Dorff (characters)",tt0468988
57070b7471a06507080fa53c,movie,"Comedy, Romance",151 min,True,N/A,02 Dec 2005,N/A,Home Delivery: Aapko... Ghar Tak,429,India,N/A,3.3,"46,730",N/A,Hindi,"Vivek Oberoi, Mahima Chaudhry, Ayesha Takia, Boman Irani",Sujoy Ghosh,"Sujoy Ghosh (screenplay, Sujoy Ghosh (story, Suresh Nair (dialogue, Suresh Nair (story, Ritesh Shah (dialogue, Milap Zaveri (dialogue)",tt0457940
57070b7471a06507080fa53d,movie,"Documentary, Short",10 min,True,N/A,23 Aug 2005,N/A,Just the Two of Us,11,USA,N/A,5.7,,N/A,English,"Dan Aykroyd, Bo Derek, Chris Farley, John Farley",N/A,N/A,tt0478688
57070b7471a06507080fa53e,movie,Short,9 min,True,N/A,31 May 2005,N/A,Swimming Upstream: The Making of a Champion,9,USA,N/A,8.9,,N/A,English,"Howard Baldwin, Karen Elise Baldwin, Judy Davis, Tim Draxl",N/A,N/A,tt0480585
57070b7471a06507080fa53f,movie,"Comedy, Drama",108 min,True,41,05 Oct 2006,R,The Chumscrubber,"16,134","USA, Germany",1 nomination.,7.0,"49,526",http://ia.media-imdb.com/images/M/MV5BMjEzNTE2NjAxM15BMl5BanBnXkFtZTcwMDc0Mjc4NA@@._V1_SX300.jpg,English,"Jamie Bell, Camilla Belle, Justin Chatwin, Glenn Close",Arie Posin,"Arie Posin (story, Zac Stanford (screenplay)",tt0406650
57070b7471a06507080fa540,movie,"Drama, History, War",112 min,True,49,17 Jul 2005,R,Nomad: The Warrior,"3,269","France, Kazakhstan",Nominated for 1 Golden Globe. Another 1 nomination.,6.0,"77,231",http://ia.media-imdb.com/images/M/MV5BMTA5OTUwOTM3MzheQTJeQWpwZ15BbWU3MDk5NDU0NDE@._V1_SX300.jpg,"Kazakh, English","Kuno Becker, Jay Hernandez, Jason Scott Lee, Doskhan Zholzhaksynov","Sergey Bodrov, Ivan Passer",Rustam Ibragimbekov,tt0374089
57070b7471a06507080fa541,movie,Comedy,87 min,True,41,15 Apr 2005,R,Never Been Thawed,353,USA,N/A,6.0,"46,812",http://ia.media-imdb.com/images/M/MV5BMjA3NTczNTE3OF5BMl5BanBnXkFtZTcwMjkyOTIzMQ@@._V1_SX300.jpg,English,"Greg Behrendt, Kent Voss, Sean Anders, Mike Gordon",Sean Anders,"Sean Anders, Chuck LeVinus, John Morris",tt0452711
57070b7471a06507080fa542,movie,"Documentary, Biography, History",108 min,True,67,13 Apr 2005,N/A,The Goebbels Experiment,836,"Germany, UK",N/A,7.3,"47,211",http://ia.media-imdb.com/images/M/MV5BMTk3OTI1ODQ3Nl5BMl5BanBnXkFtZTgwNDYzNjY2MDE@._V1_SX300.jpg,"German, English","Udo Samel, Kenneth Branagh, Heinrich Brüning, Winston Churchill",Lutz Hachmeister,"Lutz Hachmeister, Michael Kloft",tt0458375
57070b7471a06507080fa543,movie,Documentary,57 min,True,N/A,06 Sep 2005,N/A,The Tunnel and Other Lies,N/A,Netherlands,N/A,N/A,,N/A,English,N/A,Vuk Janic,N/A,tt0498585
57070b7471a06507080fa544,movie,"Documentary, Biography",87 min,True,69,18 Nov 2005,N/A,William Eggleston in the Real World,160,USA,1 nomination.,6.5,"44,435",http://ia.media-imdb.com/images/M/MV5BMTM4MjUzNzg2OF5BMl5BanBnXkFtZTcwNDE1MTIzMQ@@._V1_SX300.jpg,English,"William J. Eggleston, Michael Almereyda, Winston Eggleston, Leigh Haizlip",Michael Almereyda,Michael Almereyda,tt0443698
57070b7471a06507080fa545,movie,"Action, Crime, Drama",173 min,True,N/A,02 Dec 2005,N/A,Apaharan,"2,755",India,4 wins & 2 nominations.,7.4,,http://ia.media-imdb.com/images/M/MV5BOGRkOTUwY2UtOTg2ZS00MmMwLWI2NWEtMGI0YWY0Mzk4NzU4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,Hindi,"Ajay Devgn, Nana Patekar, Bipasha Basu, Ayub Khan",Prakash Jha,"Prakash Jha (dialogue, Prakash Jha (screenplay, Prakash Jha (story, Shridhar Raghavan (screenplay, Anjum Rajabali (script consultant, Manoj Tyagi (screenplay)",tt0451631
57070b7471a06507080fa546,movie,Horror,89 min,True,N/A,26 Apr 2005,N/A,Rise of the Undead,206,USA,N/A,2.4,,http://ia.media-imdb.com/images/M/MV5BMjA1MjA3NjcwNV5BMl5BanBnXkFtZTcwNzM4MDkyMQ@@._V1_SX300.jpg,English,"Chrystal Skye Jordan, Mark Karem, Chantal Koerner, Blaine Cade","J. Horton, Shannon Hubbell","J. Horton, Shannon Hubbell",tt0453540
57070b7471a06507080fa547,movie,"Crime, Drama, Mystery",103 min,True,41,14 Jan 2005,R,Hate Crime,"1,058",USA,9 wins.,6.4,"40,758",http://ia.media-imdb.com/images/M/MV5BMTY0NTgxODEwMl5BMl5BanBnXkFtZTcwNTk5ODMzMQ@@._V1_SX300.jpg,English,"Seth Peterson, Bruce Davison, Chad Donella, Cindy Pickett",Tommy Stovall,Tommy Stovall,tt0415833
57070b7471a06507080fa548,movie,"Comedy, Romance",91 min,True,9,05 May 2006,R,Dirty Love,"6,028",USA,4 wins & 7 nominations.,3.5,"35,657",http://ia.media-imdb.com/images/M/MV5BMTgzMTQ2NjQyMF5BMl5BanBnXkFtZTcwMzg4OTEzMQ@@._V1_SX300.jpg,English,"Jenny McCarthy, Eddie Kaye Thomas, Carmen Electra, Victor Webster",John Asher,Jenny McCarthy,tt0327643
57070b7471a06507080fa549,movie,"Comedy, Drama",95 min,True,51,14 Jul 2006,R,Ellie Parker,"4,007",USA,2 wins & 1 nomination.,5.7,,http://ia.media-imdb.com/images/M/MV5BMjE1Nzc5NDAwNV5BMl5BanBnXkFtZTcwMTg4MTkzMQ@@._V1_SX300.jpg,English,"Naomi Watts, Jennifer Syme, Greg Freitas, Gaye Pope",Scott Coffey,Scott Coffey,tt0436262
57070b7471a06507080fa54a,movie,"Adventure, Drama",107 min,True,47,08 Apr 2005,PG-13,Smile,834,"USA, China",1 win.,6.5,,http://ia.media-imdb.com/images/M/MV5BMTcxMDY1NTg3Ml5BMl5BanBnXkFtZTcwMjU0OTcyMQ@@._V1_SX300.jpg,"English, Mandarin, Spanish","Mika Boorem, Luoyong Wang, Yi Ding, Beau Bridges",Jeffrey Kramer,Jeffrey Kramer,tt0397103
57070b7471a06507080fa54b,movie,Documentary,110 min,True,63,01 Jan 2005,R,Reel Paradise,415,USA,N/A,6.6,"31,235",http://ia.media-imdb.com/images/M/MV5BNjcyNjk0MDY3N15BMl5BanBnXkFtZTcwOTk0OTAzMQ@@._V1_SX300.jpg,English,"Georgia Pierson, Janet Pierson, John Pierson, Wyatt Pierson",Steve James,N/A,tt0405271
57070b7471a06507080fa54c,movie,"Drama, Romance",106 min,True,56,30 Sep 2005,PG-13,Going Shopping,127,USA,N/A,5.0,,http://ia.media-imdb.com/images/M/MV5BMTc5MTQ3MzA0M15BMl5BanBnXkFtZTcwNzk4MDE0MQ@@._V1_SX300.jpg,English,"Victoria Foyt, Rob Morrow, Lee Grant, Mae Whitman",Henry Jaglom,"Victoria Foyt, Henry Jaglom",tt0295605
57070b7471a06507080fa54d,movie,"Documentary, Biography, Romance",70 min,True,56,08 Apr 2005,UNRATED,39 Pounds of Love,233,USA,2 wins.,6.7,"28,125",http://ia.media-imdb.com/images/M/MV5BMTYyMDIxNzUzOV5BMl5BanBnXkFtZTcwNDg2ODAzMQ@@._V1_SX300.jpg,"English, Hebrew, Spanish",Ami Ankilewitz,Dani Menkin,"Ilan Heitner, Dani Menkin",tt0448978
57070b7471a06507080fa54e,movie,"Drama, Musical, Romance",164 min,True,N/A,01 May 2006,N/A,Taj Mahal: An Eternal Love Story,143,"USA, India, Pakistan",N/A,4.9,,N/A,"Hindi, Urdu","Zulfi Sayed, Sonya Jehan, Kabir Bedi, Arbaaz Khan",Akbar Khan,"Mohafiz Hyder (dialogue, Akbar Khan, Fatima Meer (script, Rajeev Mirza (dialogue)",tt0328503
57070b7471a06507080fa54f,movie,Adult,N/A,True,N/A,N/A,N/A,Barely Legal All Stars 5,5,USA,N/A,6.0,,N/A,English,"Ashley Fires, Melissa Lauren, Christie Lee, Jasmine Lynn",N/A,N/A,tt0467785
57070b7471a06507080fa550,movie,Comedy,94 min,True,N/A,N/A,N/A,Drivers Wanted,65,USA,N/A,6.9,"19,875",http://ia.media-imdb.com/images/M/MV5BMTU1MDYwOTM2OF5BMl5BanBnXkFtZTcwMDkwNDAzMQ@@._V1_SX300.jpg,English,"David Sirk, Brian Osborne, Dave Spiecher, Sal Amaury Batista",T. Lee Beideck,T. Lee Beideck,tt0385666
57070b7471a06507080fa551,movie,Documentary,80 min,True,61,30 Jun 2007,G,Emmanuel's Gift,167,USA,N/A,7.7,"23,578",http://ia.media-imdb.com/images/M/MV5BMjA1ODIwNDE0MV5BMl5BanBnXkFtZTcwNDMyNjgyMQ@@._V1_SX300.jpg,English,"Robin Williams, Oprah Winfrey","Lisa Lax, Nancy Stern","Lisa Lax, Elizabeth Massie, Nancy Stern",tt0447016
57070b7471a06507080fa552,movie,Documentary,25 min,True,N/A,04 Feb 2005,N/A,Letters to Dear Wendy,35,Denmark,N/A,5.0,,N/A,"Danish, English","Michael Angarano, Jamie Bell, Danso Gordon, Jette Lehmann",Michael Sandager,Michael Sandager,tt0447658
57070b7471a06507080fa553,movie,Adult,N/A,True,N/A,N/A,N/A,Hot Slutty Summer,N/A,N/A,N/A,N/A,,N/A,N/A,"Skyla Banks, Jezebelle Bond, Lena Juliette, Shy Love",N/A,N/A,tt0495122
57070b7471a06507080fa554,movie,"Comedy, Drama, Romance",106 min,True,21,18 Feb 2005,PG-13,Bigger Than the Sky,"1,263",USA,N/A,6.1,"20,149",http://ia.media-imdb.com/images/M/MV5BMTIzNjE2Nzc4Ml5BMl5BanBnXkFtZTcwMTAxMDAzMQ@@._V1_SX300.jpg,English,"Marcus Thomas, John Corbett, Amy Smart, Sean Astin",Al Corley,Rodney Patrick Vaccaro,tt0363504
57070b7471a06507080fa555,movie,Documentary,74 min,True,65,04 Mar 2005,N/A,Voices in Wartime,33,USA,N/A,6.8,"20,702",http://ia.media-imdb.com/images/M/MV5BMTQ2MzcxNzIyOF5BMl5BanBnXkFtZTcwODIzMTEzMQ@@._V1_SX300.jpg,English,"Chris Abani, Sinan Antoon, Rachel Bentham",Rick King,Rick King,tt0443691
57070b7471a06507080fa556,movie,"Documentary, Biography, Music",81 min,True,N/A,29 Jul 2005,N/A,The Last Dispatch,206,USA,N/A,8.6,,http://ia.media-imdb.com/images/M/MV5BMTMzNzIyMjM3OF5BMl5BanBnXkFtZTcwMjcwNDAzMQ@@._V1_SX300.jpg,English,"Brad Corrigan, Pete Francis, Chad Urmston",Helmut Schleppi,N/A,tt0453508
57070b7471a06507080fa557,movie,Documentary,71 min,True,51,26 Apr 2007,N/A,Zizek!,"1,161","USA, Canada",1 nomination.,7.4,"17,320",http://ia.media-imdb.com/images/M/MV5BMTYzMjUxMDcxN15BMl5BanBnXkFtZTcwODkzNTQzMQ@@._V1_SX300.jpg,"Slovenian, English",Slavoj Zizek,Astra Taylor,N/A,tt0478338
57070b7471a06507080fa558,movie,Comedy,136 min,True,N/A,02 Dec 2005,N/A,Mr Ya Miss,334,India,N/A,3.6,,http://ia.media-imdb.com/images/M/MV5BMTQ0MjY4MjIwNF5BMl5BanBnXkFtZTgwNDI1MDA2MDE@._V1_SX300.jpg,Hindi,"Antara Mali, Riteish Deshmukh, Divya Dutta, Aftab Shivdasani","Antara Mali, Satchit Puranik","Antara Mali (screenplay, Antara Mali (story, Raghuvir Shekhawat (dialogue)",tt0456549
57070b7471a06507080fa559,movie,"Comedy, Drama, Romance",80 min,True,64,23 Apr 2005,N/A,The Reception,173,USA,1 win.,6.1,,http://ia.media-imdb.com/images/M/MV5BMTk2MTkyNzYzMF5BMl5BanBnXkFtZTcwMzE0MDczMQ@@._V1_SX300.jpg,English,"Maggie Burkwit, Chris Burmester, Darien Sills-Evans, Wayne Lamont Sims",John G. Young,John G. Young,tt0457452
57070b7471a06507080fa55a,movie,"Short, Comedy",29 min,True,N/A,15 Apr 2005,N/A,Play Fascination,N/A,USA,N/A,N/A,,N/A,English,"Scott Burgess, Christophe Royer, Marc Swan, Jim Toohey",Steven John Hubbard,N/A,tt1451684
57070b7471a06507080fa55b,movie,"Documentary, Biography",110 min,True,68,24 Jul 2005,PG-13,The Last Mogul,304,"Canada, USA",N/A,6.5,"4,965",http://ia.media-imdb.com/images/M/MV5BMTU4MzkwNDk0NF5BMl5BanBnXkFtZTcwMTMxOTcyMQ@@._V1_SX300.jpg,English,"Irving Azoff, Lucille Ball, Peter Bart, Norman Brokaw",Barry Avrich,Barry Avrich,tt0388201
57070b7471a06507080fa55c,movie,Short,28 min,True,N/A,01 May 2005,N/A,Genesis,N/A,USA,N/A,N/A,,N/A,English,"Harry Eskin, Cameron Friedman-Coates, Hannah Lee, Conor McCaffery",Michael Woods,Michael Woods,tt1913027
57070b7471a06507080fa55d,movie,"Comedy, Romance",92 min,True,35,11 Mar 2005,N/A,Night of Henna,24,USA,N/A,6.1,"15,052",http://ia.media-imdb.com/images/M/MV5BMTczMTY1MzcxNl5BMl5BanBnXkFtZTcwOTk4NDgyMQ@@._V1_SX300.jpg,English,"Pooja Kumar, Craig Marker, Poni Chesser, Girja Shankar",Hassan Zee,Hassan Zee,tt0379402
57070b7471a06507080fa55e,movie,"Crime, Drama, Mystery",110 min,True,N/A,08 Jun 2005,PG,Private Alexandria,573,Egypt,N/A,7.3,,N/A,Arabic,"Ahmed Ezz, Ghada Adel, Nour, Khaled Saleh",Sandra Nashaat,"Wael Abd-Allah (story, Mohamed Hefzy (screenplay)",tt0422708
57070b7471a06507080fa55f,movie,"Documentary, Short",30 min,True,N/A,28 Jun 2005,N/A,Ride the Wild Side,6,USA,N/A,6.5,,N/A,English,"Peter Fonda, Susan George, John Hough",Perry Martin,Perry Martin,tt0795971
57070b7471a06507080fa560,movie,Thriller,92 min,True,N/A,12 Aug 2005,N/A,Flies on the Wall,268,Denmark,2 wins & 8 nominations.,5.5,,http://ia.media-imdb.com/images/M/MV5BMjEwNzMwNDE1Nl5BMl5BanBnXkFtZTcwNzg3MDg5MQ@@._V1_SX300.jpg,Danish,"Trine Dyrholm, Lars Brygmann, Kurt Ravn, Henrik Prip",Åke Sandgren,"Lars Kjeldgård (story, Åke Sandgren (story)",tt0428546
57070b7471a06507080fa561,movie,"Comedy, Drama",84 min,True,53,20 Jan 2005,R,Duane Hopwood,"2,069",USA,1 win.,6.8,"13,510",http://ia.media-imdb.com/images/M/MV5BMTIwMTAzODQ1OV5BMl5BanBnXkFtZTcwNzM4MDkzMQ@@._V1_SX300.jpg,English,"Daisy Ang, Bill Buell, Dick Cavett, Rachel Covey",Matt Mulhern,Matt Mulhern,tt0398982
57070b7471a06507080fa562,movie,"Comedy, Drama, Music",100 min,True,30,25 Sep 2005,PG-13,Daltry Calhoun,"1,997",USA,1 nomination.,5.2,"12,460",http://ia.media-imdb.com/images/M/MV5BMTIzMDIxMDA3OV5BMl5BanBnXkFtZTcwMDYxODIzMQ@@._V1_SX300.jpg,English,"Elizabeth Banks, Johnny Knoxville, Beth Grant, Laura Cayouette",Katrina Holden Bronson,Katrina Holden Bronson,tt0339642
57070b7471a06507080fa563,movie,"Comedy, Romance",82 min,True,N/A,04 Jul 2006,PG-13,All Babes Want to Kill Me,"2,203",USA,N/A,5.1,,http://ia.media-imdb.com/images/M/MV5BNzk3MzQ4ODIxMF5BMl5BanBnXkFtZTcwNjI5NTAwMQ@@._V1_SX300.jpg,English,"Colin Miller, Gianni Lazuli, Alex Cain, John F. Schaffer",Colin Miller,Colin Miller,tt0300922
57070b7471a06507080fa564,movie,Adult,120 min,True,N/A,N/A,N/A,Girl Play,N/A,USA,N/A,N/A,,N/A,English,"Jassie, Karen, Keira, Kelly Kline",Kat Slater,N/A,tt0458711
57070b7471a06507080fa565,movie,"Comedy, Drama",90 min,True,N/A,25 Feb 2005,N/A,One More Round,65,USA,N/A,6.3,"4,984",http://ia.media-imdb.com/images/M/MV5BMTIzNzAyODk0OV5BMl5BanBnXkFtZTcwNTQ5NTg0MQ@@._V1_SX300.jpg,English,"Tony Amendola, Lisa Arturo, Jenna Bailey, James Black",Stephen Cyrus Sepher,"Roy Jahangard, Stephen Cyrus Sepher",tt0446012
57070b7471a06507080fa566,movie,"Action, Crime, Drama",106 min,True,N/A,15 Dec 2005,R,Chaos,"42,680","Canada, UK, USA",N/A,6.5,,http://ia.media-imdb.com/images/M/MV5BMTc3NDU0MTgyN15BMl5BanBnXkFtZTcwNjgwMzY4NA@@._V1_SX300.jpg,English,"Jason Statham, Ryan Phillippe, Wesley Snipes, Henry Czerny",Tony Giglio,Tony Giglio,tt0402910
