_id,Released,Writer,Type,imdbVotes,Response,Genre,Metascore,imdbID,imdbRating,Title,Rated,Language,Country,Box_office,Runtime,Actors,Director,Awards,Poster
5707203271a0650af414df96,03 Aug 2007,"Michael Genet (screenplay, Rick Famuyiwa (screenplay, Michael Genet (story)",movie,"8,376",True,"Biography, Drama, History",69,tt0796368,7.4,Talk to Me,R,English,USA,"4,472,823",118 min,"Don Cheadle, Chiwetel Ejiofor, Bruce McFee, Mike Epps",Kasi Lemmons,9 wins & 13 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIwODE3NzM4Nl5BMl5BanBnXkFtZTcwNjUzNTg0MQ@@._V1_SX300.jpg
5707203271a0650af414df97,27 Apr 2007,"Trace Slobotkin, Josh Siegal, Dylan Morgan",movie,"6,154",True,Comedy,18,tt0772178,4.6,Kickin' It Old Skool,PG-13,English,"USA, Canada","4,500,147",108 min,"Jamie Kennedy, Maria Menounos, Miguel A. Núñez Jr., Michael Rosenbaum",Harvey Glazer,N/A,http://ia.media-imdb.com/images/M/MV5BMTU4NzU4OTAxM15BMl5BanBnXkFtZTcwODY0OTQ0MQ@@._V1_SX300.jpg
5707203271a0650af414df98,22 Feb 2008,"Marjane Satrapi (comic, Vincent Paronnaud (scenario)",movie,"68,392",True,"Animation, Biography, Drama",90,tt0808417,8.0,Persepolis,PG-13,"French, English, Persian, German","France, USA",,96 min,"Chiara Mastroianni, Danielle Darrieux, Catherine Deneuve, Simon Abkarian","Vincent Paronnaud, Marjane Satrapi",Nominated for 1 Oscar. Another 28 wins & 54 nominations.,http://ia.media-imdb.com/images/M/MV5BMzIxMDI0Nzc4NV5BMl5BanBnXkFtZTYwNjU5OTI4._V1_SX300.jpg
5707203271a0650af414df99,31 Aug 2007,Julie Delpy,movie,"26,395",True,"Comedy, Drama, Romance",67,tt0841044,6.8,2 Days in Paris,R,"English, French","France, Germany","4,432,981",96 min,"Adam Goldberg, Julie Delpy, Daniel Brühl, Marie Pillet",Julie Delpy,2 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjAyNTY3NTcyOF5BMl5BanBnXkFtZTcwMTcyMjM1MQ@@._V1_SX300.jpg
5707203271a0650af414df9a,07 Dec 2007,"Todd Haynes (screenplay, Oren Moverman (screenplay, Todd Haynes (story)",movie,"47,583",True,"Biography, Drama, Music",73,tt0368794,7.0,I'm Not There.,R,English,"USA, Germany, Canada","4,001,121",135 min,"Cate Blanchett, Ben Whishaw, Christian Bale, Richard Gere",Todd Haynes,Nominated for 1 Oscar. Another 26 wins & 45 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY4MzM2MjcwNV5BMl5BanBnXkFtZTcwODg3MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414df9b,31 Aug 2007,JoJo Henrickson,movie,"1,579",True,"Action, Adventure, Comedy",61,tt0859760,6.8,Ladrón que roba a ladrón,PG-13,Spanish,USA,"4,002,313",98 min,"Fernando Colunga, Miguel Varoni, Saúl Lisazo, Ivonne Montero",Joe Menendez,N/A,http://ia.media-imdb.com/images/M/MV5BODg4ODE4NzgyNV5BMl5BanBnXkFtZTcwNDM3Nzk0MQ@@._V1_SX300.jpg
5707203271a0650af414df9c,09 Nov 2007,"Alexandre Aja (story, Grégory Levasseur (story, Franck Khalfoun (screenplay, Alexandre Aja (screenplay, Grégory Levasseur (screenplay)",movie,"25,608",True,"Crime, Horror, Thriller",37,tt0804516,5.9,P2,R,"English, Portuguese, Spanish",USA,"3,992,339",98 min,"Wes Bentley, Rachel Nichols, Simon Reynolds, Philip Akin",Franck Khalfoun,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTk2Nzk5ODAxMF5BMl5BanBnXkFtZTcwNzA0MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414df9d,19 Oct 2007,"Andrew Dominik (screenplay, Ron Hansen (novel)",movie,"133,715",True,"Biography, Crime, Drama",68,tt0443680,7.5,The Assassination of Jesse James by the Coward Robert Ford,R,"English, Danish","USA, Canada, UK","3,904,982",160 min,"Brad Pitt, Mary-Louise Parker, Brooklynn Proulx, Dustin Bollinger",Andrew Dominik,Nominated for 2 Oscars. Another 25 wins & 64 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY2NDI2MTc2NV5BMl5BanBnXkFtZTcwNjA2NTQzMw@@._V1_SX300.jpg
5707203271a0650af414df9e,23 Feb 2012,"Benoît Guichard (scenario, Alain Desrochers (idea)",movie,"1,541",True,"Action, Drama, Thriller",N/A,tt0790602,5.5,Nitro,R,French,Canada,,90 min,"Guillaume Lemay-Thivierge, Lucie Laurier, Martin Matte, Raymond Bouchard",Alain Desrochers,1 win & 7 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ2NDQwNjY3OV5BMl5BanBnXkFtZTcwODg2MjI1MQ@@._V1_SX300.jpg
5707203271a0650af414df9f,27 Jul 2007,Alex Garland,movie,"184,765",True,"Adventure, Sci-Fi, Thriller",64,tt0448134,7.3,Sunshine,R,English,"UK, USA","3,675,072",107 min,"Cillian Murphy, Michelle Yeoh, Troy Garity, Rose Byrne",Danny Boyle,1 win & 17 nominations.,http://ia.media-imdb.com/images/M/MV5BMTU5Nzg2OTk2NF5BMl5BanBnXkFtZTYwNTc1ODM3._V1_SX300.jpg
5707203271a0650af414dfa0,09 Nov 2007,"Farah Khan (story, Mushtaq Sheikh (screenplay, Farah Khan (screenplay, Mayur Puri (dialogue)",movie,"27,055",True,"Action, Comedy, Drama",N/A,tt1024943,6.6,Om Shanti Om,PG-13,"Hindi, Urdu",India,,162 min,"Shah Rukh Khan, Arjun Rampal, Kiron Kher, Shreyas Talpade",Farah Khan,32 wins & 21 nominations.,http://ia.media-imdb.com/images/M/MV5BMTgwMTc5MzMxOF5BMl5BanBnXkFtZTcwOTA4MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfa1,05 Oct 2007,"Robin Swicord (screenplay, Karen Joy Fowler (book)",movie,"21,139",True,"Comedy, Drama, Romance",61,tt0866437,6.8,The Jane Austen Book Club,PG-13,English,USA,"3,573,870",106 min,"Maria Bello, Emily Blunt, Kathy Baker, Amy Brenneman",Robin Swicord,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY5MTYwMzM3MF5BMl5BanBnXkFtZTcwOTAxODM1MQ@@._V1_SX300.jpg
5707203271a0650af414dfa2,26 Jan 2007,"Ehren Kruger (screenplay, Christopher Landon (screenplay, Annette Curtis Klause (book)",movie,"15,186",True,"Drama, Fantasy, Horror",33,tt0397044,5.5,Blood and Chocolate,PG-13,"English, Romanian","USA, UK, Germany, Romania","3,525,161",98 min,"Agnes Bruckner, Hugh Dancy, Olivier Martinez, Katja Riemann",Katja von Garnier,N/A,http://ia.media-imdb.com/images/M/MV5BMTI0NDE2NDQ1N15BMl5BanBnXkFtZTcwODc4NjA0MQ@@._V1_SX300.jpg
5707203271a0650af414dfa3,28 Sep 2007,"Allison Burnett (screenplay, Charles Baxter (novel)",movie,"13,681",True,"Drama, Romance",51,tt0800027,6.7,Feast of Love,R,English,USA,"3,504,875",97 min,"Morgan Freeman, Greg Kinnear, Radha Mitchell, Billy Burke",Robert Benton,N/A,http://ia.media-imdb.com/images/M/MV5BOTE1NjU3ODkzNV5BMl5BanBnXkFtZTcwMjY2MjE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfa4,19 Oct 2007,Allan Loeb,movie,"23,396",True,Drama,63,tt0469623,7.2,Things We Lost in the Fire,R,English,"USA, UK, Canada","2,849,142",118 min,"Halle Berry, Benicio Del Toro, David Duchovny, Alexis Llewellyn",Susanne Bier,4 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTcyNTc3NTY2MF5BMl5BanBnXkFtZTcwMTE3NzYzMw@@._V1_SX300.jpg
5707203271a0650af414dfa5,24 Aug 2007,"Michael Bortman (screenplay, Allison Burnett (screenplay, Michael Bortman (screen story, Allison Burnett (screen story, J.R. Moehringer (Los Angeles Times Magazine article)",movie,"18,121",True,"Drama, Sport",55,tt0416185,6.8,Resurrecting the Champ,PG-13,English,USA,"3,169,424",112 min,"Samuel L. Jackson, Josh Hartnett, Kathryn Morris, Dakota Goyo",Rod Lurie,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc4MDI1MjIxMF5BMl5BanBnXkFtZTcwMTc2MDU2MQ@@._V1_SX300.jpg
5707203271a0650af414dfa6,24 Aug 2007,Franc. Reyes,movie,"2,125",True,"Crime, Drama, Thriller",40,tt0775488,5.5,Illegal Tender,R,English,USA,"3,054,430",108 min,"Michael Philip Del Rio, Samuel Molina, Rick Sepulveda, Manny Perez",Franc. Reyes,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY0MTc0MzQzN15BMl5BanBnXkFtZTcwNzg4NjI1MQ@@._V1_SX300.jpg
5707203271a0650af414dfa7,01 Jun 2007,"Lisa Marie Petersen (screenplay, Karen Janszen (screenplay, Andrew Shue (story, Ken Himmelman (story, Davis Guggenheim (story)",movie,"3,571",True,"Biography, Drama, Sport",52,tt0441007,6.2,Gracie,PG-13,English,USA,"2,955,039",95 min,"Jesse Lee Soffer, Christopher Shand, Carly Schroeder, Karl Girolamo",Davis Guggenheim,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BNzYxNDQ5MzUyMV5BMl5BanBnXkFtZTcwNTQ0MjY0MQ@@._V1_SX300.jpg
5707203271a0650af414dfa8,13 Jul 2007,"Larry Cohen (screenplay, Joseph Tura (screenplay, Larry Cohen (story)",movie,"20,397",True,"Crime, Mystery, Thriller",24,tt0374563,4.7,Captivity,R,English,"USA, Russia","2,626,800",96 min,"Elisha Cuthbert, Daniel Gillies, Pruitt Taylor Vince, Michael Harney",Roland Joffé,1 win & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTczNjI3MzgxMV5BMl5BanBnXkFtZTcwNTkwNjM1MQ@@._V1_SX300.jpg
5707203271a0650af414dfa9,13 Jul 2007,"Christopher Markus, Stephen McFeely",movie,"15,943",True,"Comedy, Crime, Romance",64,tt0796375,6.5,You Kill Me,R,English,USA,"2,426,851",93 min,"Ben Kingsley, Téa Leoni, Luke Wilson, Dennis Farina",John Dahl,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTAyMjg3NDE4MDleQTJeQWpwZ15BbWU3MDg2NzE4NDE@._V1_SX300.jpg
5707203271a0650af414dfaa,12 Jan 2007,"Mani Ratnam (screenplay, Vijay Krishna Acharya (dialogue, Anurag Kashyap (additional dialogue, Sujatha (additional dialogue, Suhasini (additional dialogue)",movie,"12,884",True,"Biography, Drama, Musical",70,tt0499375,7.8,Guru,N/A,Hindi,India,"2,087,000",166 min,"Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan, Madhavan",Mani Ratnam,11 wins & 24 nominations.,http://ia.media-imdb.com/images/M/MV5BMjAzMTkyMTQ0MF5BMl5BanBnXkFtZTcwMjIxNjA0MQ@@._V1_SX300.jpg
5707203271a0650af414dfab,14 Dec 2007,Noah Baumbach,movie,"15,166",True,"Comedy, Drama",66,tt0757361,6.1,Margot at the Wedding,R,English,USA,"1,956,291",91 min,"Zane Pais, Susan Blackwell, Nicole Kidman, Jack Black",Noah Baumbach,3 wins & 13 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI4MTU2OTk3OF5BMl5BanBnXkFtZTYwMjE2MjY2._V1_SX300.jpg
5707203271a0650af414dfac,18 Sep 2007,N/A,movie,8,True,Documentary,N/A,tt1230178,5.1,The Making of 'The Valet',UNRATED,"French, English",France,,46 min,"Francis Veber, Gad Elmaleh, Dany Boon, Richard Berry",Frédéric Chaudier,N/A,N/A
5707203271a0650af414dfad,25 Jan 2007,"Nikhil Advani (screenplay, Nikhil Advani (story, Suresh Nair (screenplay, Saurabh Shukla (script)",movie,"4,170",True,"Comedy, Drama, Musical",N/A,tt0485272,5.2,Salaam-E-Ishq,N/A,Hindi,India,"1,822,582",216 min,"Salman Khan, Priyanka Chopra, Anil Kapoor, Juhi Chawla",Nikhil Advani,N/A,http://ia.media-imdb.com/images/M/MV5BMTUxMTMxMTU0Nl5BMl5BanBnXkFtZTcwODAyNTA0MQ@@._V1_SX300.jpg
5707203271a0650af414dfae,11 May 2007,Mike White,movie,"5,348",True,"Comedy, Drama",70,tt0756729,6.1,Year of the Dog,PG-13,English,USA,"1,538,703",97 min,"Molly Shannon, Laura Dern, Regina King, Tom McCarthy",Mike White,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTgzOTcxMzg5OV5BMl5BanBnXkFtZTcwMzkzOTM0MQ@@._V1_SX300.jpg
5707203271a0650af414dfaf,24 Aug 2007,"Sajid Khan (story, Sajid Khan (screenplay, Milap Zaveri (screenplay, Renuka Kunzru (screenplay, Milap Zaveri (dialogue)",movie,"8,194",True,"Comedy, Drama",N/A,tt0806088,6.0,Heyy Babyy,N/A,Hindi,India,,144 min,"Juanna Sanghvi, Akshay Kumar, Fardeen Khan, Riteish Deshmukh",Sajid Khan,N/A,http://ia.media-imdb.com/images/M/MV5BMTY1OTc2MTY3M15BMl5BanBnXkFtZTgwMDgxMTA2MDE@._V1_SX300.jpg
5707203271a0650af414dfb0,22 Jan 2007,Charles Ferguson,movie,"7,172",True,"Documentary, War",89,tt0912593,8.3,No End in Sight,N/A,"English, Arabic",USA,"1,430,185",102 min,"Campbell Scott, Gerald Burke, Ali Fadhil, Omar Fekeiki",Charles Ferguson,Nominated for 1 Oscar. Another 12 wins & 18 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg0NDYzODE4OV5BMl5BanBnXkFtZTcwMjAyOTk0MQ@@._V1_SX300.jpg
5707203271a0650af414dfb1,21 Dec 2007,Swaroop Sreenivas,movie,N/A,True,"Short, Mystery",N/A,tt2066019,N/A,My Best Friend,N/A,English,India,,N/A,N/A,Swaroop Sreenivas,N/A,N/A
5707203271a0650af414dfb2,16 Feb 2007,"Vidhu Vinod Chopra, Abhijat Joshi, Swanand Kirkire (dialogue)",movie,"2,617",True,"Action, Drama, Thriller",69,tt0459605,6.2,Eklavya: The Royal Guard,N/A,Hindi,India,"1,100,762",105 min,"Amitabh Bachchan, Saif Ali Khan, Sanjay Dutt, Vidya Balan",Vidhu Vinod Chopra,N/A,http://ia.media-imdb.com/images/M/MV5BMTkxMDI1ODkyOF5BMl5BanBnXkFtZTcwNTA0MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfb3,27 Jul 2007,N/A,movie,N/A,True,"Documentary, Short",N/A,tt5449860,N/A,Slow Burn: Fire in the Streets,N/A,English,USA,,7 min,"Wayne Beach, Jolene Blalock, Ray Liotta",N/A,N/A,N/A
5707203271a0650af414dfb4,23 Mar 2007,"Suresh Nair, Ritesh Shah (dialogue)",movie,"12,425",True,"Comedy, Drama, Romance",N/A,tt0795434,7.3,Namastey London,N/A,"Hindi, German",India,"1,207,007",128 min,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Clive Standen",Vipul Amrutlal Shah,1 nomination.,http://ia.media-imdb.com/images/M/MV5BNTIzNDc3MTQ4OV5BMl5BanBnXkFtZTcwMzk0MDc4MQ@@._V1_SX300.jpg
5707203271a0650af414dfb5,12 Oct 2007,"Art D'Alessandro (story, James Grayford (screenplay, Art D'Alessandro (screenplay)",movie,"2,149",True,"Drama, Sport",43,tt0449018,6.7,The Final Season,PG,English,USA,"1,158,779",119 min,"Sean Astin, Jesse Henecke, Powers Boothe, Owen Patchen Evans",David M. Evans,N/A,http://ia.media-imdb.com/images/M/MV5BMjE3OTI2NzUxMV5BMl5BanBnXkFtZTcwMDcxMDU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfb6,02 Nov 2007,N/A,movie,"5,369",True,"Documentary, History",84,tt0925248,8.1,In the Shadow of the Moon,PG,"English, French, Japanese","UK, USA","1,134,049",100 min,"Buzz Aldrin, Neil Armstrong, Stephen Armstrong, Viola Armstrong",David Sington,5 wins & 13 nominations.,http://ia.media-imdb.com/images/M/MV5BOTUxNjQyMjAyOV5BMl5BanBnXkFtZTcwNjE4ODE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfb7,21 Sep 2007,"Alessandro Baricco (novel, François Girard (screenplay, Michael Golding (screenplay)",movie,"9,336",True,"Drama, Romance",39,tt0494834,5.9,Silk,R,"English, Japanese, Latin","Canada, France, Italy, UK, Japan","1,101,711",107 min,"Sei Ashina, Michael Pitt, Tony Vogel, Toni Bertorelli",François Girard,7 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMxOTk4MTMxMF5BMl5BanBnXkFtZTcwODc4NjE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfb8,12 Oct 2007,"Neeraj Vora (screenplay, Manisha Korde (dialogue, Madhu Muttam (original story)",movie,"9,762",True,"Comedy, Horror, Mystery",N/A,tt0995031,7.2,Bhool Bhulaiyaa,N/A,"Hindi, Bengali",India,"1,069,952",159 min,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja",Priyadarshan,11 nominations.,http://ia.media-imdb.com/images/M/MV5BMjAyMjQ1Mjg5MV5BMl5BanBnXkFtZTgwOTk3MTA2MDE@._V1_SX300.jpg
5707203271a0650af414dfb9,24 Aug 2007,"Christopher Cain, Carole Whang Schutter",movie,"2,586",True,"Drama, History, Western",25,tt0473700,5.8,September Dawn,R,N/A,"USA, Canada","1,066,555",111 min,"Terence Stamp, Trent Ford, Krisinda Cain, Shaun Johnston",Christopher Cain,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc0NDI1NDE2Ml5BMl5BanBnXkFtZTcwNzIxMzU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfba,20 Jul 2007,"Shabbir Ahmed (lyrics, Sanjay Chhel (dialogue, David Dhawan (screenplay, Yunus Sajawal (screenplay, Jalees Sherwani (lyrics)",movie,"7,546",True,"Comedy, Romance",N/A,tt0807758,5.6,Partner,N/A,Hindi,India,,155 min,"Salman Khan, Govinda, Lara Dutta, Katrina Kaif",David Dhawan,1 win & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA1MDAzNTQzM15BMl5BanBnXkFtZTcwMTAwNjk5Mw@@._V1_SX300.jpg
5707203271a0650af414dfbb,16 Jul 2007,"Stéphane J. Bureau, Frédéric Ouellet",movie,86,True,Comedy,N/A,tt1063628,5.4,Ma tante Aline,N/A,French,Canada,,100 min,"Sylvie Léonard, Béatrice Picard, Rémi-Pierre Paquin, Marc Messier",Gabriel Pelletier,3 nominations.,http://ia.media-imdb.com/images/M/MV5BOWJkZGViNGEtMDM1OS00NzBlLThlMDctYjExY2NmNjQwZGYxXkEyXkFqcGdeQXVyNjEzMTg5Njk@._V1_SX300.jpg
5707203271a0650af414dfbc,21 Sep 2007,"Richard Shepard, Scott Anderson (article)",movie,"21,763",True,"Adventure, Comedy, Drama",54,tt0455782,6.9,The Hunting Party,R,"English, Serbo-Croatian, Croatian","USA, Croatia, Bosnia and Herzegovina","876,671",101 min,"Terrence Howard, Richard Gere, Gordana Vukres, James Brolin",Richard Shepard,N/A,http://ia.media-imdb.com/images/M/MV5BNTQ0OTA5NzgxMV5BMl5BanBnXkFtZTcwODc4OTM1MQ@@._V1_SX300.jpg
5707203271a0650af414dfbd,16 Jul 2008,Zoe R. Cassavetes,movie,"5,375",True,"Comedy, Drama, Romance",61,tt0772157,6.4,Broken English,PG-13,"English, French","USA, France, Japan","955,625",93 min,"Parker Posey, Drea de Matteo, Tim Guinee, Gena Rowlands",Zoe R. Cassavetes,1 win & 6 nominations.,http://ia.media-imdb.com/images/M/MV5BMTA2NzMwNjIwMDJeQTJeQWpwZ15BbWU3MDMyNDgzNTE@._V1_SX300.jpg
5707203271a0650af414dfbe,07 Sep 2007,Will Forte,movie,"9,382",True,Comedy,32,tt0784972,5.3,The Brothers Solomon,R,English,USA,"900,926",93 min,"Will Arnett, Will Forte, Chi McBride, Kristen Wiig",Bob Odenkirk,1 win.,http://ia.media-imdb.com/images/M/MV5BMTUxNzUwNzcyNV5BMl5BanBnXkFtZTcwNjM3MTg0MQ@@._V1_SX300.jpg
5707203271a0650af414dfbf,01 Jan 2007,"Brian Morton (novel, Fred Parnes (screenplay, Andrew Wagner (screenplay)",movie,"2,823",True,"Drama, Romance",78,tt0758784,7.0,Starting Out in the Evening,PG-13,English,USA,"902,115",111 min,"Frank Langella, Lauren Ambrose, Patti Perkins, Lili Taylor",Andrew Wagner,3 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BODA0NTI5Njk2MF5BMl5BanBnXkFtZTcwMTE1MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc0,09 Nov 2007,"Fyodor Dostoevsky (story, Prakash Kapadia, Vibhu Puri (additional screenplay & dialogue, Shailey Sharma (additional screenplay & dialogue)",movie,"5,837",True,"Drama, Musical, Romance",44,tt0758053,5.3,Saawariya,PG,Hindi,India,"885,574",142 min,"Ranbir Kapoor, Sonam Kapoor, Salman Khan, Rani Mukerji",Sanjay Leela Bhansali,6 wins & 8 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIzNDUxMjc0NF5BMl5BanBnXkFtZTcwOTA1MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc1,27 Apr 2007,Habib Faisal (screenplay),movie,"2,787",True,"Comedy, Family, Romance",49,tt0833553,5.4,Ta Ra Rum Pum,N/A,"Hindi, English","USA, India","872,643",153 min,"Saif Ali Khan, Rani Mukerji, Mayank Amin, Vic Aviles",Siddharth Anand,N/A,http://ia.media-imdb.com/images/M/MV5BMTU2NzA5MDc2OF5BMl5BanBnXkFtZTgwMzcxMDg0MzE@._V1_SX300.jpg
5707203271a0650af414dfc2,05 Oct 2007,"Deborah Curtis (book, Matt Greenhalgh (screenplay)",movie,"50,120",True,"Biography, Drama, Music",78,tt0421082,7.8,Control,R,English,"UK, USA, Australia, Japan","871,577",122 min,"Sam Riley, Samantha Morton, Alexandra Maria Lara, Joe Anderson",Anton Corbijn,Nominated for 1 BAFTA Film Award. Another 30 wins & 32 nominations.,http://ia.media-imdb.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc3,19 Oct 2007,"John Comrie (screenplay, John Comrie (story, Lisa Comrie (screenplay)",movie,616,True,"Family, Horror, Mystery",30,tt0990376,4.0,Sarah Landon and the Paranormal Hour,PG,English,USA,"817,935",81 min,"Kurt Braun, Triston Coleman, Brian Comrie, Dan Comrie",Lisa Comrie,N/A,http://ia.media-imdb.com/images/M/MV5BMTkwNzQ5MDM5N15BMl5BanBnXkFtZTcwMjI5OTQ1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc4,17 Aug 2007,"Linda Woolverton (narration, Mose Richards (narration, Kristin Gore (narration)",movie,"1,549",True,"Documentary, Family",64,tt0488508,7.0,Arctic Tale,G,English,USA,"833,308",96 min,"Queen Latifah, Katrina Agate, Zain Ali, Preston Bailey","Adam Ravetch, Sarah Robertson",1 win.,http://ia.media-imdb.com/images/M/MV5BMTQ5MzM5NzM3OV5BMl5BanBnXkFtZTcwMTIxNTk0MQ@@._V1_SX300.jpg
5707203271a0650af414dfc5,25 Apr 2008,"Ken Marino, David Wain",movie,"15,169",True,Comedy,50,tt0811106,5.1,The Ten,R,"English, Spanish",USA,"766,487",96 min,"Paul Rudd, Adam Brody, Jon Hamm, Winona Ryder",David Wain,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTIxMDA3MzE5M15BMl5BanBnXkFtZTcwNzg3MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc6,28 Sep 2007,Jeffrey Blitz,movie,"11,436",True,"Comedy, Drama",73,tt0477078,6.7,Rocket Science,R,English,USA,"712,391",101 min,"Nicholas D'Agosto, Anna Kendrick, Utkarsh Ambudkar, Candace Hammer",Jeffrey Blitz,2 wins & 7 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE4NDYzOTMwNl5BMl5BanBnXkFtZTcwMTAwNzE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc7,10 Oct 2007,"Leila Conners, Nadia Conners, Leonardo DiCaprio",movie,"4,820",True,Documentary,63,tt0492931,7.3,The 11th Hour,PG,English,USA,"703,464",95 min,"Leonardo DiCaprio, Kenny Ausubel, Thom Hartmann, Wangari Maathai","Leila Conners, Nadia Conners",3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc3MjE1NDc1MV5BMl5BanBnXkFtZTcwMzU0MDE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfc8,25 May 2007,"R. Balki, Manoj Tapadia",movie,"3,761",True,"Comedy, Romance",N/A,tt0976026,6.8,Cheeni Kum,N/A,"Hindi, English, German","India, UK",,140 min,"Amitabh Bachchan, Tabu, Paresh Rawal, Zohra Segal",R. Balki,1 win & 7 nominations.,http://ia.media-imdb.com/images/M/MV5BMjIxNzU5MDUzOV5BMl5BanBnXkFtZTcwODM4NDE5MQ@@._V1_SX300.jpg
5707203271a0650af414dfc9,15 Jun 2007,"Habib Faisal (screenplay, Anurag Kashyap (story)",movie,"2,435",True,"Comedy, Drama, Musical",N/A,tt0833476,3.8,Jhoom Barabar Jhoom,N/A,"English, Hindi, Panjabi",India,,138 min,"Abhishek Bachchan, Preity Zinta, Bobby Deol, Lara Dutta",Shaad Ali,N/A,http://ia.media-imdb.com/images/M/MV5BMjE4MjY4NTUyMV5BMl5BanBnXkFtZTcwMjg2NzU4MQ@@._V1_SX300.jpg
5707203271a0650af414dfca,28 Feb 2008,Seth Gordon,movie,"30,017",True,"Documentary, Biography, Sport",83,tt0923752,8.2,The King of Kong: A Fistful of Quarters,PG-13,English,USA,"674,925",79 min,"Steve Wiebe, Mark Alpiger, Adam Wood, Walter Day",Seth Gordon,9 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc5MzU3NTkzMl5BMl5BanBnXkFtZTcwMDQwNzE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfcb,12 Oct 2007,Pradeep Sarkar,movie,"1,770",True,Drama,N/A,tt0985636,5.4,Laaga Chunari Mein Daag: Journey of a Woman,N/A,"Hindi, Bhojpuri",India,"651,835",122 min,"Rani Mukerji, Jaya Bhaduri, Konkona Sen Sharma, Kunal Kapoor",Pradeep Sarkar,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMxMDU1MTQwNV5BMl5BanBnXkFtZTcwNzc5NTk5Mw@@._V1_SX300.jpg
5707203271a0650af414dfcc,31 Jan 2007,"Laurent Tirard (scenario, Grégoire Vigneron (scenario)",movie,"5,102",True,"Comedy, History",59,tt0796335,7.3,Molière,PG-13,French,France,"634,277",120 min,"Romain Duris, Fabrice Luchini, Laura Morante, Edouard Baer",Laurent Tirard,3 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQwMDQzMTgzNF5BMl5BanBnXkFtZTcwNjMxMjc0MQ@@._V1_SX300.jpg
5707203271a0650af414dfcd,01 May 2007,André Badalo,movie,21,True,"Drama, Romance",N/A,tt1148691,4.6,The Italian Writer,N/A,"English, Portuguese",Portugal,,78 min,"Lúcia Moniz, Diogo Morgado, Nicolau Breyner, Simone de Oliveira",André Badalo,N/A,N/A
5707203271a0650af414dfce,30 Nov 2007,"Aditya Chopra (story, Jaideep Sahni (screenplay)",movie,"2,112",True,"Drama, Musical",N/A,tt0986213,6.4,Aaja Nachle,N/A,Hindi,India,,137 min,"Madhuri Dixit, Darshan Jariwala, Raghuvir Yadav, Divya Dutta",Anil Mehta,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTYzMDE1Nzk1M15BMl5BanBnXkFtZTcwNTk4NTk5Mw@@._V1_SX300.jpg
