_id,Rated,Director,Language,imdbID,Released,Type,Awards,Actors,Response,Country,imdbVotes,Runtime,Box_office,imdbRating,Writer,Poster,Genre,Title,Metascore
5707546571a06512a04958f6,NOT RATED,Marius A. Markevicius,"English, Lithuanian",tt1606829,28 Sep 2012,movie,3 nominations.,"Jim Lampley, Bill Walton, Greg Speirs, David Remnick",True,"USA, Lithuania","3,050",89 min,"133,778",8.4,"Marius A. Markevicius, Jon Weinbach",http://ia.media-imdb.com/images/M/MV5BODg5MzQ3NTA5OV5BMl5BanBnXkFtZTcwNTYxMTEzOA@@._V1_SX300.jpg,"Documentary, Sport",The Other Dream Team,69
5707546571a06512a04958f7,NOT RATED,David France,English,tt2124803,08 Nov 2013,movie,Nominated for 1 Oscar. Another 13 wins & 16 nominations.,"Ed Koch, David Barr, Bob Rafsky, Jim Eigo",True,USA,"2,812",110 min,"122,665",7.6,"David France, Woody Richman, Tyler H. Walk",http://ia.media-imdb.com/images/M/MV5BMTg2NTEyNTE3NF5BMl5BanBnXkFtZTcwNjY3NzM0OA@@._V1_SX300.jpg,"Documentary, History, News",How to Survive a Plague,86
5707546571a06512a04958f8,PG-13,"Susan Froemke, Matthew Heineman",English,tt2093109,05 Oct 2012,movie,5 wins & 2 nominations.,"Clive Alonzo, Don Berwick, Elizabeth Blackburn, Krystal Bracy",True,"USA, China, Germany",410,95 min,"97,316",7.3,N/A,http://ia.media-imdb.com/images/M/MV5BMTU4MDA1NDU1NV5BMl5BanBnXkFtZTcwMjYzNTYxOA@@._V1_SX300.jpg,"Documentary, News",Escape Fire: The Fight to Rescue American Healthcare,67
5707546571a06512a04958f9,R,Timo Vuorensola,"English, German",tt1034314,04 Apr 2012,movie,4 wins & 2 nominations.,"Julia Dietze, Christopher Kirby, Götz Otto, Udo Kier",True,"Finland, Germany, Australia","78,487",93 min,,5.9,"Jarmo Puskala (original concept, Johanna Sinisalo (based on a story by, Michael Kalesniko (screenplay, Timo Vuorensola (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTM2MDg5MzgxNF5BMl5BanBnXkFtZTcwODUzNjMxOA@@._V1_SX300.jpg,"Action, Comedy, Sci-Fi",Iron Sky,N/A
5707546571a06512a04958fa,PG,Timothy Armstrong,English,tt1894561,06 Jul 2012,movie,3 wins & 2 nominations.,"Bailee Madison, Dusta Kimzey, Richard Levi, Drew Waters",True,USA,"1,026",92 min,"119,782",6.1,"Timothy Armstrong, Stephan Blinn",http://ia.media-imdb.com/images/M/MV5BMTU5MjQ4NDY4Ml5BMl5BanBnXkFtZTcwODEyNDk2OA@@._V1_SX300.jpg,Family,Cowgirls 'n Angels,N/A
5707546571a06512a04958fb,R,"Declan Donnellan, Nick Ormerod",English,tt1440732,09 Mar 2012,movie,N/A,"Robert Pattinson, Uma Thurman, Kristin Scott Thomas, Christina Ricci",True,"UK, Italy","15,252",102 min,"119,919",5.4,"Guy de Maupassant (novel, Rachel Bennette (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTY4NzI0MDgxOF5BMl5BanBnXkFtZTcwODU4MDE2Nw@@._V1_SX300.jpg,"Drama, History, Romance",Bel Ami,42
5707546571a06512a04958fc,NOT RATED,Chi-Leung Law,Mandarin,tt2106741,14 Aug 2012,movie,3 wins & 17 nominations.,"Nicholas Tse, Ching Wan Lau, Mi Yang, Boran Jing",True,"China, Hong Kong","1,395",108 min,,6.6,"Chi-Leung Law, Sin Ling Yeung (original story, Sin Ling Yeung",http://ia.media-imdb.com/images/M/MV5BMTQyNTEyMzY1OF5BMl5BanBnXkFtZTcwNzE1MTEzOA@@._V1_SX300.jpg,"Action, Drama, Mystery",The Bullet Vanishes,65
5707546571a06512a04958fd,NOT RATED,Jay Bulger,English,tt1931388,17 May 2013,movie,4 wins & 2 nominations.,"Bob Adcock, Tony Allen, Carmine Appice, Brian Auger",True,USA,"2,247",100 min,"114,271",7.7,Jay Bulger,http://ia.media-imdb.com/images/M/MV5BMjIwNDE5NjE2MV5BMl5BanBnXkFtZTcwNjY2ODc3OA@@._V1_SX300.jpg,Documentary,Beware of Mr. Baker,78
5707546571a06512a04958fe,UNRATED,"Jonathan Gruber, Ari Daniel Pinchot",English,tt2062961,04 May 2012,movie,1 win & 1 nomination.,Yonathan Netanyahu,True,USA,123,N/A,"109,762",6.5,Jonathan Gruber,http://ia.media-imdb.com/images/M/MV5BMTQyNTk2NDg0OF5BMl5BanBnXkFtZTcwNzc4Mzg2Nw@@._V1_SX300.jpg,Documentary,Follow Me: The Yoni Netanyahu Story,58
5707546571a06512a04958ff,PG-13,Charles S. Dutton,English,tt2207006,13 Jul 2012,movie,N/A,"Charles S. Dutton, Katt Williams, Vanessa Bell Calloway, Kristen Ariza",True,USA,357,85 min,"110,251",2.0,"Charles S. Dutton, Barry Hankerson, Samuel Z. Jean, Sidra Smith, Celeste Walker",http://ia.media-imdb.com/images/M/MV5BMTY1NDYxMjI0MV5BMl5BanBnXkFtZTcwOTE1NTQwOA@@._V1_SX300.jpg,"Comedy, Drama",The Obama Effect,N/A
5707546571a06512a0495900,N/A,"Nick Karner, Oliver Riera",English,tt2458546,13 Oct 2012,movie,N/A,"Jenny Austin, Brandon Oakley, Oliver Riera, Taina Riera",True,USA,N/A,4 min,,N/A,Oliver Riera,N/A,"Short, Comedy",The Perfect Family,N/A
5707546571a06512a0495901,R,Todd Louiso,English,tt2063666,31 Jan 2013,movie,1 win & 2 nominations.,"Melanie Lynskey, Blythe Danner, John Rubinstein, Sara Chase",True,USA,"4,431",95 min,"83,814",6.2,Sarah Koskoff,http://ia.media-imdb.com/images/M/MV5BMzkzMDc0Nzg5OF5BMl5BanBnXkFtZTcwMDU0MzAyOA@@._V1_SX300.jpg,"Comedy, Drama, Romance",Hello I Must Be Going,62
5707546571a06512a0495902,N/A,Danny Zeff,English,tt2149820,14 May 2012,movie,N/A,"Adrian Schemm, Austin Chandra, Jim Fath, Chanley Gledhill",True,USA,9,10 min,,9.2,Rachel Pearl,N/A,"Short, Comedy",Peanut Butter Girl,N/A
5707546571a06512a0495903,PG,Rob Reiner,English,tt1839654,06 Jul 2012,movie,1 nomination.,"Morgan Freeman, Kenan Thompson, Virginia Madsen, Emma Fuhrmann",True,USA,"12,221",109 min,"100,910",7.0,Guy Thomas,http://ia.media-imdb.com/images/M/MV5BMTg4NTAwODIxM15BMl5BanBnXkFtZTcwNzg5MTY2Nw@@._V1_SX300.jpg,"Comedy, Drama",The Magic of Belle Isle,46
5707546571a06512a0495904,NOT RATED,Myshkin,"Tamil, Telugu",tt2367996,31 Aug 2012,movie,2 nominations.,"Jiiva, Narein, Nasser, Pooja Hegde",True,India,612,150 min,"68,677",5.0,Myshkin,http://ia.media-imdb.com/images/M/MV5BMzExODc2OTMwOV5BMl5BanBnXkFtZTcwMDEzOTY0OA@@._V1_SX300.jpg,"Action, Drama",Mugamoodi,N/A
5707546571a06512a0495905,R,"Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett, Justin Martinez, Glenn McQuaid, Radio Silence, Joe Swanberg, Chad Villella, Ti West, Adam Wingard",English,tt2105044,06 Sep 2012,movie,5 nominations.,"Calvin Reeder, Lane Hughes, Kentucker Audley, Adam Wingard",True,USA,"42,046",116 min,"99,770",5.8,"Brad Miska (concept, Simon Barrett, David Bruckner, Nicholas Tecosky, Ti West, Glenn McQuaid, Simon Barrett, Radio Silence, Matt Bettinelli-Olpin, Tyler Gillett, Justin Martinez, Chad Villella",http://ia.media-imdb.com/images/M/MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_SX300.jpg,"Fantasy, Horror",V/H/S,55
5707546571a06512a0495906,N/A,N/A,English,tt2490150,07 Aug 2012,series,N/A,"Stephen Boss, Cameron Goodman",True,USA,6,N/A,,5.2,N/A,N/A,N/A,Ds2dio 360,N/A
5707546571a06512a0495907,PG-13,Johnny Remo,English,tt1907639,01 Jun 2012,movie,N/A,"Randy Wayne, John Schneider, Rosanna Arquette, Sean Michael Afable",True,USA,581,112 min,"96,734",5.6,"Daniel Backman, Johnny Remo",http://ia.media-imdb.com/images/M/MV5BMTYwNzE4ODc1NF5BMl5BanBnXkFtZTcwMjU3MzM3Nw@@._V1_SX300.jpg,"Action, Drama",Hardflip,N/A
5707546571a06512a0495908,NOT RATED,Sean Baker,English,tt2035630,09 May 2013,movie,5 wins & 6 nominations.,"Dree Hemingway, Boonee, Stella Maeve, Sheri Vecchio",True,"USA, UK","4,434",103 min,"87,910",6.8,"Sean Baker, Chris Bergoch",http://ia.media-imdb.com/images/M/MV5BMzI5NTI3MjYyNl5BMl5BanBnXkFtZTcwNTg1NjQ2OA@@._V1_SX300.jpg,Drama,Starlet,74
5707546571a06512a0495909,NOT RATED,"Matthew Akers, Jeff Dupre",English,tt2073029,05 Jul 2012,movie,6 wins & 9 nominations.,"Marina Abramovic, Ulay, Klaus Biesenbach, David Balliano",True,USA,"4,017",106 min,"86,217",7.9,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ3NTA4MjA4MV5BMl5BanBnXkFtZTcwOTE0MTE5Nw@@._V1_SX300.jpg,"Documentary, Biography, History",Marina Abramovic: The Artist Is Present,74
5707546571a06512a049590a,N/A,Shelley Hermon,"Hebrew, Arabic",tt2071654,20 Sep 2012,movie,N/A,"Bassam Aramin, Rami Elhanan",True,"Israel, Palestine",5,74 min,,6.2,"Yosi Artzi, Shelley Hermon",N/A,"Documentary, History, News",Within the Eye of the Storm,N/A
5707546571a06512a049590b,PG-13,Andrew Marcus,English,tt2400336,19 Oct 2012,movie,N/A,"Andrew Breitbart, Orson Bean, Dick Armey, Michele Bachmann",True,USA,321,85 min,"81,432",6.8,Andrew Marcus,http://ia.media-imdb.com/images/M/MV5BMjI3ODE4MDQzOF5BMl5BanBnXkFtZTcwNjgzODg1OA@@._V1_SX300.jpg,Documentary,Hating Breitbart,29
5707546571a06512a049590c,N/A,"Peter Getzels, Eduardo Lopez",English,tt2072987,28 Sep 2012,movie,1 win & 1 nomination.,"Junot Diaz, Luis Enrique, Juan Gonzalez, Maria Hinojosa",True,USA,103,90 min,"57,566",7.8,N/A,http://ia.media-imdb.com/images/M/MV5BMTg2ODM5NTcyMl5BMl5BanBnXkFtZTcwMDI5Mjc5OA@@._V1_SX300.jpg,"Documentary, History, News",Harvest of Empire,66
5707546571a06512a049590d,NOT RATED,N/A,English,tt2348492,24 Apr 2012,movie,N/A,"Balls, Budda, Buddy, Derek Curl",True,USA,N/A,7 min,,N/A,N/A,N/A,"Documentary, Short",The Innkeepers: Behind the Scenes,N/A
5707546571a06512a049590e,N/A,Sean Dejecacion,English,tt2742240,N/A,movie,N/A,"Lauren Baker, Bianca Batti, Rachelle Fons, Christina Liu",True,USA,N/A,7 min,,N/A,"Bianca Batti, Sean Dejecacion",N/A,"Short, Fantasy",This Is Not a Film De Femme,N/A
5707546571a06512a049590f,NOT RATED,Kirby Dick,English,tt2120152,20 Jan 2012,movie,Nominated for 1 Oscar. Another 8 wins & 13 nominations.,"Amy Ziering, Kirby Dick, Kori Cioca, Jessica Hinves",True,USA,"5,618",93 min,,7.6,"Kirby Dick, Amy Ziering (additional writer, Douglas Blush (additional writer)",http://ia.media-imdb.com/images/M/MV5BMTkyNjUzOTg4MV5BMl5BanBnXkFtZTcwOTIyMzc4Nw@@._V1_SX300.jpg,"Documentary, Crime, Drama",The Invisible War,75
5707546571a06512a0495910,PG,Pritchett Cotten,English,tt2205591,13 Jan 2012,movie,N/A,"Glenn Beck, Andrew Breitbart, C.L. Bryant, Herman Cain",True,"USA, Israel",246,108 min,"47,813",6.5,Pritchett Cotten,http://ia.media-imdb.com/images/M/MV5BMTUwNTUwMTQ5MV5BMl5BanBnXkFtZTcwOTk3MzE5Nw@@._V1_SX300.jpg,"Documentary, History",Runaway Slave,N/A
5707546571a06512a0495911,NOT RATED,Navaniat Singh,Panjabi,tt2262212,11 May 2012,movie,N/A,"Amrinder Gill, Rannvijay Singh, Surveen Chawla, Mukesh Rishi",True,India,49,N/A,,6.4,Dheeraj Rattan,N/A,"Action, Comedy, Drama",Taur Mittran Di,N/A
5707546571a06512a0495912,PG,Shayne Edwards,English,tt1806777,27 Jan 2012,movie,1 nomination.,"Phil Valentine, Newt Gingrich, Jim DeMint, James Inhofe",True,USA,287,89 min,"53,109",6.8,Phil Valentine,http://ia.media-imdb.com/images/M/MV5BMjI1MTE5OTc3OV5BMl5BanBnXkFtZTcwODIxMDgyNw@@._V1_SX300.jpg,"Documentary, Adventure, News",An Inconsistent Truth,N/A
5707546571a06512a0495913,N/A,N/A,"Spanish, English",tt2595654,17 Jul 2012,movie,N/A,"Juan Carlos Fresnadillo, Pilar López de Ayala, Enrique Chediak, Nicolás Casariego",True,"Spain, UK, USA",5,19 min,,7.4,N/A,N/A,"Documentary, Short",Who Is Hollowface? - The Making of 'Intruders',N/A
5707546571a06512a0495914,PG,Ben Hickernell,English,tt2005153,21 Sep 2012,movie,N/A,"Sarah Megan Thomas, James Van Der Beek, Glenn Morshower, Margaret Colin",True,USA,535,89 min,"61,465",5.4,Sarah Megan Thomas,http://ia.media-imdb.com/images/M/MV5BMTM1MzI2OTA5MV5BMl5BanBnXkFtZTcwMjkxMjIyOA@@._V1_SX300.jpg,"Romance, Sport",Backwards,43
5707546571a06512a0495915,N/A,Kleber Mendonça Filho,"Portuguese, English, Mandarin, Persian",tt2190367,04 Jan 2013,movie,29 wins & 17 nominations.,"Ana Rita Gurgel, Caio Almeida, Maeve Jinkings, Dida Maia",True,Brazil,"3,901",131 min,"32,240",7.1,Kleber Mendonça Filho,http://ia.media-imdb.com/images/M/MV5BMjAzNzg2MzEwN15BMl5BanBnXkFtZTcwMzY4Njc4Nw@@._V1_SX300.jpg,"Drama, Thriller",Neighboring Sounds,77
5707546571a06512a0495916,NOT RATED,Ben Shapiro,English,tt2281267,31 Oct 2012,movie,1 nomination.,"Costanza Theodoli Braschi, Gregory Crewdson, Samantha Ressler, Richard Sands",True,USA,402,78 min,"58,978",7.2,N/A,http://ia.media-imdb.com/images/M/MV5BMjA1NzA3OTAxMF5BMl5BanBnXkFtZTcwMTkyMDg2OA@@._V1_SX300.jpg,"Documentary, Biography, Drama",Gregory Crewdson: Brief Encounters,87
5707546571a06512a0495917,NOT RATED,Ho-Cheung Pang,Cantonese,tt2266938,09 Aug 2012,movie,4 wins & 7 nominations.,"Chapman To, Ronald Cheng, Dada Chan, Suet Lam",True,Hong Kong,"1,003",93 min,,6.3,"Chiu-Wing Lam (screenplay, Yee-sum Luk (screenplay, Ho-Cheung Pang (original story, Ho-Cheung Pang (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjE2MjcyMzA2NV5BMl5BanBnXkFtZTcwODIzNDA1OA@@._V1_SX300.jpg,Comedy,Vulgaria,52
5707546571a06512a0495918,NOT RATED,Christopher Kenneally,English,tt2014338,22 Aug 2012,movie,1 nomination.,"Derek Ambrosi, Michael Ballhaus, Andrzej Bartkowiak, Dion Beebe",True,USA,"10,937",99 min,"28,592",7.7,Christopher Kenneally,http://ia.media-imdb.com/images/M/MV5BNjY4MTE5NTE1M15BMl5BanBnXkFtZTcwODA4MzEzOA@@._V1_SX300.jpg,Documentary,Side by Side,82
5707546571a06512a0495919,NOT RATED,Stephen K. Bannon,English,tt2234315,21 Sep 2012,movie,N/A,"Saul Alinsky, Anthony Averest, Bill Ayers, Michelle Balin",True,USA,436,76 min,"51,787",5.7,Stephen K. Bannon,http://ia.media-imdb.com/images/M/MV5BMTk0MTY4NTA2MF5BMl5BanBnXkFtZTcwODI1MTc0OA@@._V1_SX300.jpg,Documentary,Occupy Unmasked,N/A
5707546571a06512a049591a,NOT RATED,Ashwini Chaudhary,Hindi,tt2191721,02 Mar 2012,movie,N/A,"Bipasha Basu, Helen, Pradeep Kharab, Madhavan",True,India,918,127 min,,3.5,"Ashwini Chaudhary, Sanyukta Shaikh Chawla",http://ia.media-imdb.com/images/M/MV5BMjIxMzc5MzE0OF5BMl5BanBnXkFtZTcwMTk1NDY0Nw@@._V1_SX300.jpg,"Comedy, Musical, Romance",Jodi Breakers,N/A
5707546571a06512a049591b,NOT RATED,Wuershan,Mandarin,tt2371411,17 Aug 2012,movie,5 wins & 7 nominations.,"Xun Zhou, Kun Chen, Wei Zhao, Mi Yang",True,China,"2,331",131 min,,6.3,N/A,http://ia.media-imdb.com/images/M/MV5BMjE1ODQzMzM4OF5BMl5BanBnXkFtZTgwMjgzNzA2MDE@._V1_SX300.jpg,"Fantasy, Mystery, Romance",Painted Skin: The Resurrection,57
5707546571a06512a049591c,PG-13,Edward Burns,English,tt2331880,07 Dec 2012,movie,N/A,"Kerry Bishé, Edward Burns, Heather Burns, Marsha Dietlein",True,USA,"1,084",99 min,"13,800",6.3,Edward Burns,http://ia.media-imdb.com/images/M/MV5BMTU0MzY4MzE0NF5BMl5BanBnXkFtZTcwOTIwOTI3OA@@._V1_SX300.jpg,Drama,The Fitzgerald Family Christmas,62
5707546571a06512a049591d,N/A,Hsun-Wei David Chang,"Mandarin, English",tt2309048,08 Jun 2012,movie,N/A,"Jaycee Chan, Yu Xia, Han Dian Chen, Jiajia Deng",True,"Taiwan, China",100,87 min,,4.6,"Sho-heng Yeh, Hongyi Zhang",http://ia.media-imdb.com/images/M/MV5BYjExNjI5MjAtY2Y4Ny00MWZmLTk3NDItM2RkNjA2NmJhYTk1XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg,"Action, Comedy",Double Trouble,N/A
5707546571a06512a049591e,N/A,Mike Hodge,English,tt2488260,N/A,movie,N/A,"Luka Allen, Shelby Anderson, Jesse Baldridge, Rob Corwin",True,USA,N/A,9 min,,N/A,Mike Hodge,N/A,"Short, Horror, Sci-Fi",And We Are All Together,N/A
5707546571a06512a049591f,N/A,"Mary Olive Smith, Ellen Spiro",English,tt2974104,18 Jul 2012,movie,N/A,David Brancaccio,True,USA,6,97 min,,7.8,N/A,http://ia.media-imdb.com/images/M/MV5BMjIzMzQ0NzM3NV5BMl5BanBnXkFtZTcwMjkxNTU1OQ@@._V1_SX300.jpg,Documentary,Fixing the Future,N/A
5707546571a06512a0495920,R,Matthew Lillard,English,tt1995304,09 Mar 2012,movie,1 win & 3 nominations.,"Jacob Wysocki, Matt O'Leary, Billy Campbell, Dylan Arnold",True,USA,"2,877",98 min,,6.5,"Michael M.B. Galvin (screenplay, Peter Speakman (screenplay, K.L. Going (based upon the novel by)",http://ia.media-imdb.com/images/M/MV5BNjI2Mzk0NzQ5MV5BMl5BanBnXkFtZTcwOTk5MTUxOA@@._V1_SX300.jpg,"Comedy, Drama",Fat Kid Rules the World,54
5707546571a06512a0495921,NOT RATED,Rick Alverson,English,tt2112293,21 Jan 2012,movie,1 win & 2 nominations.,"Tim Heidecker, Eric Wareheim, Jeffrey Jensen, James Murphy",True,USA,"3,477",95 min,"41,113",6.5,"Rick Alverson, Robert Donne, Colm O'Leary",http://ia.media-imdb.com/images/M/MV5BMjA0OTA3ODU4M15BMl5BanBnXkFtZTcwNDY3NTM1OA@@._V1_SX300.jpg,"Comedy, Drama",The Comedy,46
5707546571a06512a0495922,NOT RATED,Tigmanshu Dhulia,Hindi,tt1620933,02 Mar 2012,movie,6 wins & 8 nominations.,"Irrfan Khan, Ravi Bhushan Bhartiya, Mahie Gill, Rajendra Gupta",True,India,"20,972",135 min,"39,567",8.3,"Sanjay Chauhan (screenplay, Tigmanshu Dhulia (screenplay)",http://ia.media-imdb.com/images/M/MV5BNTgwODM5OTMzN15BMl5BanBnXkFtZTcwMTA3NzI1Nw@@._V1_SX300.jpg,"Action, Biography, Crime",Paan Singh Tomar,N/A
5707546571a06512a0495923,R,Maxim Korostyshevsky,English,tt1678051,19 Jul 2012,movie,N/A,"Christian Slater, Sean Bean, Ving Rhames, Dominic Monaghan",True,"Russia, USA","6,091",94 min,"38,842",4.3,"Alexandre Coscas, Robert Crombie, Joe Kelbley",http://ia.media-imdb.com/images/M/MV5BMjIyNzgzNDA1Nl5BMl5BanBnXkFtZTcwOTEyNjM5Nw@@._V1_SX300.jpg,"Action, Thriller",Soldiers of Fortune,19
5707546571a06512a0495924,NOT RATED,Peter Navarro,English,tt2304583,17 Aug 2012,movie,1 win.,"Martin Sheen, Tom Danjzcek, Dan Fitzpatrick, Bill Loper",True,"USA, China",247,78 min,"37,412",6.1,Peter Navarro,http://ia.media-imdb.com/images/M/MV5BMTY2NDM1MTA0OV5BMl5BanBnXkFtZTcwMDMyOTcxOA@@._V1_SX300.jpg,"Documentary, Drama, History",Death by China,43
5707546571a06512a0495925,N/A,N/A,English,tt5450010,11 Sep 2012,movie,N/A,"Hossein Amini, Evan Daugherty, John Lee Hancock, Chris Hemsworth",True,USA,N/A,6 min,,N/A,N/A,N/A,Short,Snow White and the Huntsman: Reinventing the Fairy-tale,N/A
5707546571a06512a0495926,N/A,Josiah Thiesen,English,tt2587940,15 Dec 2012,movie,N/A,"Heather Sams, Aaron Wagner, Dominick Wagner, Krystal Wagner",True,USA,N/A,N/A,,N/A,N/A,N/A,Biography,The Wagner Series,N/A
5707546571a06512a0495927,PG-13,Morgan Spurlock,English,tt2294729,24 Nov 2012,movie,1 nomination.,"Jason Bateman, Judd Apatow, Will Arnett, Adam Carolla",True,USA,"2,547",82 min,"18,395",5.4,"Jeremy Chilnick, Morgan Spurlock",http://ia.media-imdb.com/images/M/MV5BMTY4NDI3MTM1MF5BMl5BanBnXkFtZTcwMDU3NjU3Nw@@._V1_SX300.jpg,Documentary,Mansome,35
5707546571a06512a0495928,NOT RATED,Josh Aronson,English,tt1906443,07 Nov 2013,movie,N/A,"Joshua Bell, Itzhak Perlman, Zubin Mehta, Geno Lechner",True,"USA, Israel",109,85 min,"34,188",6.5,Josh Aronson,http://ia.media-imdb.com/images/M/MV5BNzQ3NTU3OTY4Nl5BMl5BanBnXkFtZTcwODI0MTQ2OA@@._V1_SX300.jpg,Documentary,Orchestra of Exiles,58
5707546571a06512a0495929,N/A,Stephen K. Bannon,English,tt2534514,26 Oct 2012,movie,N/A,"Saul Alinsky, Tom Fitton, Vern McKinley, Anita MonCrief",True,USA,26,N/A,,6.6,N/A,http://ia.media-imdb.com/images/M/MV5BMTU3MjE4NDM4MV5BMl5BanBnXkFtZTgwMDA5MTc2NDE@._V1_SX300.jpg,Documentary,District of Corruption,N/A
5707546571a06512a049592a,N/A,Nica Noelle,English,tt2224351,22 Feb 2012,movie,N/A,"Sovereign Syre, Jasmine Jem, Joshua Darling, Veronica Hart",True,Canada,N/A,N/A,,N/A,Nica Noelle,N/A,Adult,My Sister Celine,N/A
5707546571a06512a049592b,R,Barry Levinson,English,tt1713476,21 Nov 2012,movie,1 win & 1 nomination.,"Nansi Aluka, Christopher Denham, Stephen Kunken, Frank Deal",True,USA,"19,422",84 min,"30,474",5.6,"Michael Wallach (screenplay, Barry Levinson (story, Michael Wallach (story)",http://ia.media-imdb.com/images/M/MV5BMjAxODQ1MTEyMl5BMl5BanBnXkFtZTcwNjU3NzM0OA@@._V1_SX300.jpg,"Horror, Sci-Fi, Thriller",The Bay,65
5707546571a06512a049592c,N/A,N/A,Spanish,tt3349560,20 Aug 2012,series,N/A,N/A,True,Colombia,N/A,N/A,,N/A,N/A,N/A,Reality-TV,Gran Hermano,N/A
5707546571a06512a049592d,N/A,Yotta Kasai,N/A,tt2393945,09 Feb 2012,movie,N/A,N/A,True,N/A,"3,811",N/A,,7.9,N/A,N/A,"Short, Horror",Sacrifice,N/A
5707546571a06512a049592e,N/A,Kate Herron,English,tt2822394,28 Oct 2012,movie,N/A,"Andrew Pugsley, Justin Brett, Gus Brown, David Reed",True,UK,N/A,2 min,,N/A,"Kate Herron, Andrew Pugsley",N/A,"Short, Comedy, Musical",Kill List: The Musical,N/A
5707546571a06512a049592f,R,Martin Papazian,English,tt1937222,12 Oct 2012,movie,N/A,"Martin Papazian, Tristan Lake Leabu, Laura San Giacomo, Azura Skye",True,USA,444,107 min,"28,026",6.3,Martin Papazian,http://ia.media-imdb.com/images/M/MV5BMjA4MDMxNzAxMV5BMl5BanBnXkFtZTcwMDk1NzAzOA@@._V1_SX300.jpg,Drama,Least Among Saints,32
5707546571a06512a0495930,R,Ry Russo-Young,"English, Italian",tt1907731,06 Sep 2012,movie,4 nominations.,"John Krasinski, Olivia Thirlby, Rosemarie DeWitt, India Ennenga",True,USA,"4,033",83 min,"24,995",5.4,"Lena Dunham, Ry Russo-Young",http://ia.media-imdb.com/images/M/MV5BOTk4MDkyMTAzNl5BMl5BanBnXkFtZTcwOTUzMDIyOA@@._V1_SX300.jpg,Drama,Nobody Walks,51
5707546571a06512a0495931,NOT RATED,Sang-soo Hong,"Korean, English, French",tt1989712,31 May 2012,movie,5 nominations.,"Isabelle Huppert, Joon-sang Yoo, Yu-mi Jeong, Yeo-jeong Yoon",True,South Korea,"2,033",89 min,"22,139",6.4,Sang-soo Hong (screenplay),http://ia.media-imdb.com/images/M/MV5BMTU3NTY0MDY1MV5BMl5BanBnXkFtZTcwNzM4MzM3OA@@._V1_SX300.jpg,Drama,In Another Country,69
5707546571a06512a0495932,G,Bob Talbot,English,tt2103227,11 May 2012,movie,N/A,Katie Pofahl,True,USA,31,85 min,"23,656",7.4,Josh Rosen,http://ia.media-imdb.com/images/M/MV5BNjI4OTQ1NTA0M15BMl5BanBnXkFtZTcwMjk2NzQ4Nw@@._V1_SX300.jpg,Documentary,Otter 501,N/A
5707546571a06512a0495933,NOT RATED,"Paul Lovelace, Jessica Wolfson",English,tt1541153,20 Apr 2012,movie,1 win & 1 nomination.,"David Amram, Judy Collins, Robert Downey Sr., Marshall Efron",True,USA,53,87 min,"24,017",7.1,N/A,http://ia.media-imdb.com/images/M/MV5BMTU2MjEwNDc1Ml5BMl5BanBnXkFtZTcwMzI2NzM4OQ@@._V1_SX300.jpg,Documentary,Radio Unnameable,72
5707546571a06512a0495934,NOT RATED,Kevin Miller,English,tt2325719,21 Sep 2012,movie,N/A,"Kevin Miller, Jonathan Phelps, Margie Phelps, Robert McKee",True,Canada,235,84 min,"19,105",6.3,Kevin Miller,http://ia.media-imdb.com/images/M/MV5BMjA5NjE4NzIxMl5BMl5BanBnXkFtZTcwNDM4OTYxOA@@._V1_SX300.jpg,Documentary,Hellbound?,53
5707546571a06512a0495935,PG-13,Jon Kasdan,English,tt1763303,07 Feb 2013,movie,1 nomination.,"Britt Robertson, Dylan O'Brien, Craig Roberts, Joshua Malina",True,USA,"46,267",95 min,"17,061",7.0,Jon Kasdan,http://ia.media-imdb.com/images/M/MV5BMjMxNDI1OTY5NF5BMl5BanBnXkFtZTcwMDExOTY1OA@@._V1_SX300.jpg,"Comedy, Drama, Romance",The First Time,55
5707546571a06512a0495936,N/A,Brandon Rogers,English,tt3483380,18 Oct 2012,movie,N/A,"Rachael Ferris, Laura Marion, Brandon Rogers, Wendy Tremont King",True,USA,N/A,N/A,,N/A,N/A,N/A,"Short, Horror",The Keyhole,N/A
5707546571a06512a0495937,PG,Dori Berinstein,English,tt1737122,20 Jan 2012,movie,1 win & 2 nominations.,"Carol Channing, Loni Anderson, Mary Jo Catlett, Marge Champion",True,USA,210,87 min,"9,949",7.4,"Dori Berinstein, Adam Zucker",http://ia.media-imdb.com/images/M/MV5BMTk2NTEzMjc0MV5BMl5BanBnXkFtZTcwODAxMTgxNw@@._V1_SX300.jpg,"Documentary, Biography, Comedy",Carol Channing: Larger Than Life,67
