_id,imdbVotes,Poster,Metascore,Country,Director,Box_office,Released,Writer,imdbRating,Awards,Rated,Runtime,Language,Actors,Type,imdbID,Response,Title,Genre
56fbb67271a065075ca83a6b,79,http://ia.media-imdb.com/images/M/MV5BNGYzZGJkMDUtNjI4OC00NjExLWJiYTMtNmNjZGNkZWYyMjJkXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg,N/A,USA,Rocky Lang,"100,326",03 Nov 1989,"Rocky Lang (story, Scott Swanton (screenplay)",6.6,N/A,R,104 min,English,"Alex McArthur, Peter Berg, Pamela Ludwig, Ray Wise",movie,tt0098158,True,Race for Glory,Action
56fbb67271a065075ca83a6c,290,http://ia.media-imdb.com/images/M/MV5BMTQxOTA4OTY0MV5BMl5BanBnXkFtZTgwMDQ2ODk1MDE@._V1_SX300.jpg,N/A,USA,John David Coles,,25 May 1991,Mark Malone,6.4,2 wins.,PG-13,90 min,English,"Beau Bridges, Vincent D'Onofrio, Arthur Kennedy, Kevin J. O'Connor",movie,tt0098330,True,Signs of Life,Drama
56fbb67271a065075ca83a6d,103,N/A,N/A,USA,Bob Yari,,03 Mar 1989,Kenneth Dorward,5.7,N/A,R,93 min,English,"Maxwell Caulfield, Edward Albert, Shawn Weatherly, Matt Norero",movie,tt0097885,True,Mind Games,Thriller
56fbb67271a065075ca83a6e,996,http://ia.media-imdb.com/images/M/MV5BMTYzMTI0MTI0Ml5BMl5BanBnXkFtZTcwNTI5NjAzMQ@@._V1_SX300.jpg,N/A,USA,"Jim Wheat, Ken Wheat",,03 Nov 1989,"Ken Wheat, Jim Wheat",5.6,N/A,R,90 min,English,"Judie Aronson, Marg Helgenberger, Marc McClure, Ed Monaghan",movie,tt0096769,True,After Midnight,"Horror, Thriller"
56fbb67271a065075ca83a6f,198,http://ia.media-imdb.com/images/M/MV5BMTU3MDQxNTczN15BMl5BanBnXkFtZTcwODQ4NzIyMQ@@._V1_SX300.jpg,N/A,USA,Carl Reiner,,24 Feb 1989,Carl Reiner,6.1,1 nomination.,R,94 min,English,"Robert Lindsay, Robbie Coltrane, Cathryn Bradshaw, Jackie Gayle",movie,tt0096911,True,"Bert Rigby, You're a Fool","Comedy, Musical"
56fbb67271a065075ca83a70,271,http://ia.media-imdb.com/images/M/MV5BMjE0OTYwNjY4Ml5BMl5BanBnXkFtZTcwNDkzMjAzMQ@@._V1_SX300.jpg,N/A,UK,Clive Rees,,20 Oct 1989,"Michael Morpurgo (novel, Michael Morpurgo (screenplay)",6.5,3 wins.,PG,100 min,English,"Paul Scofield, David Threlfall, Helen Mirren, Helen Pearce",movie,tt0098638,True,When the Whales Came,Drama
56fbb67271a065075ca83a71,576,http://ia.media-imdb.com/images/M/MV5BMTg4NTYzNDE1MV5BMl5BanBnXkFtZTYwOTI3MDk5._V1_SX300.jpg,N/A,UK,Alan Birkinshaw,,01 Nov 1989,"Agatha Christie (novel, Jackson Hunsicker (screenplay, Gerry O'Hara (screenplay)",4.7,N/A,PG,98 min,English,"Donald Pleasence, Brenda Vaccaro, Frank Stallone, Herbert Lom",movie,tt0098454,True,Ten Little Indians,"Crime, Mystery, Thriller"
56fbb67271a065075ca83a72,922,http://ia.media-imdb.com/images/M/MV5BMTQxMTI3ODQ4M15BMl5BanBnXkFtZTcwODY4MjUyMQ@@._V1_SX300.jpg,N/A,USA,Howard Brookner,,03 Nov 1989,"Howard Brookner (screenplay, Colman deKay (screenplay, Damon Runyon (short stories)",5.6,1 nomination.,PG,93 min,English,"Josef Sommer, Madonna, Tony Azito, Jennifer Grey",movie,tt0096953,True,Bloodhounds of Broadway,"Comedy, Drama, Romance"
56fbb67271a065075ca83a73,152,N/A,N/A,USA,"Jenny Bowen, Kjehl Rasmussen",,27 Oct 1989,Susan Rice,3.5,N/A,PG,85 min,English,"Karen Allen, Armand Assante, Josh Mostel, Holly Hunter",movie,tt0096820,True,Animal Behavior,"Comedy, Romance"
56fbb67271a065075ca83a74,193,http://ia.media-imdb.com/images/M/MV5BMjE1Mzc2MDg1NF5BMl5BanBnXkFtZTcwMzk4MDkzMQ@@._V1_SX300.jpg,N/A,USA,Henry Jaglom,,21 Dec 1990,Henry Jaglom,5.7,1 nomination.,R,88 min,English,"Maggie Wheeler, Gwen Welles, Melanie Winter, Henry Jaglom",movie,tt0097964,True,New Year's Day,"Comedy, Drama"
56fbb67271a065075ca83a75,310,http://ia.media-imdb.com/images/M/MV5BMTM0ODQ5MzkzMV5BMl5BanBnXkFtZTcwNjQwNTgxMQ@@._V1_SX300.jpg,N/A,UK,David Leland,,21 Apr 1989,Joe Eszterhas,4.7,N/A,R,96 min,English,"Jeff Daniels, Melanie Mayron, Michael Tucker, Kathleen York",movie,tt0097052,True,Checking Out,Comedy
56fbb67271a065075ca83a76,"5,702",http://ia.media-imdb.com/images/M/MV5BMTQxMjQxNjk5NV5BMl5BanBnXkFtZTcwNzQxMTM4NA@@._V1_SX300.jpg,N/A,USA,Dorian Walker,,28 Apr 1989,"Robin Menken, Vernon Zimmerman",6.2,2 nominations.,PG-13,90 min,English,"Robyn Lively, Dan Gauthier, Joshua John Miller, Caren Kaye",movie,tt0098453,True,Teen Witch,"Comedy, Fantasy, Romance"
56fbb67271a065075ca83a77,563,http://ia.media-imdb.com/images/M/MV5BMTM3OTI0NTI1Nl5BMl5BanBnXkFtZTcwNTQzMzkxMQ@@._V1_SX300.jpg,N/A,"UK, USA",Peter Masterson,,18 Aug 1989,Ron Cutler,2.9,N/A,R,91 min,English,"Eric Roberts, Giancarlo Giannini, Dennis Hopper, Burt Young",movie,tt0096951,True,Blood Red,"Drama, Romance, Western"
56fbb67271a065075ca83a78,"1,427",http://ia.media-imdb.com/images/M/MV5BMTUzMDEwOTA4M15BMl5BanBnXkFtZTcwMDkzMDkyMQ@@._V1_SX300.jpg,N/A,USA,Meiert Avis,,30 Jun 1989,"Theodore Gershuny (story, Tommy Lee Wallace (screenplay)",5.6,N/A,R,86 min,English,"Matt Frewer, Drew Barrymore, Richard Masur, Karen Austin",movie,tt0097332,True,Far from Home,"Crime, Drama, Mystery"
56fbb67271a065075ca83a79,160,http://ia.media-imdb.com/images/M/MV5BMjc2OTAwNDMxOV5BMl5BanBnXkFtZTgwMjI2ODk1MDE@._V1_SX300.jpg,N/A,USA,Amos Kollek,,17 Nov 1989,Amos Kollek,4.1,N/A,R,102 min,English,"Sally Kirkland, Robert LuPone, Richard Lynch, Sarah Michelle Gellar",movie,tt0097507,True,High Stakes,Thriller
56fbb67271a065075ca83a7a,336,http://ia.media-imdb.com/images/M/MV5BMjE4NDUwMzIyMV5BMl5BanBnXkFtZTcwOTQ0NDIyMQ@@._V1_SX300.jpg,N/A,USA,William Lustig,,03 Mar 1989,"Aubrey K. Rattan (story, John F. Goff (screenplay, Peter Brosnan (screenplay)",5.5,N/A,R,87 min,English,"Jan-Michael Vincent, Leo Rossi, Lance Henriksen, Charles Napier",movie,tt0095311,True,Hit List,"Thriller, Action"
