_id,imdbRating,Language,Box_office,Metascore,Released,Genre,Response,Actors,Rated,Writer,Awards,Type,imdbVotes,Poster,imdbID,Title,Country,Director,Runtime
570728f471a065174030765e,4.9,Hindi,,N/A,28 Jun 2008,"Comedy, Drama, Family",True,"Rishi Kapoor, Saif Ali Khan, Rani Mukerji, Akshat Chopra",N/A,"Rohena Gera (screenplay, Kunal Kohli (story)",N/A,movie,"1,580",http://ia.media-imdb.com/images/M/MV5BOTQxNzY2OTIxOV5BMl5BanBnXkFtZTcwNjcyNDYzMg@@._V1_SX300.jpg,tt1191138,Thoda Pyaar Thoda Magic,India,Kunal Kohli,145 min
570728f471a065174030765f,N/A,English,,N/A,15 Feb 2008,Short,True,N/A,N/A,N/A,N/A,movie,N/A,N/A,tt1413229,Teeth,USA,Alice Arnold,27 min
570728f471a0651740307660,7.0,English,,N/A,07 Aug 2008,"Short, Comedy, Drama",True,"Mark Klabin, Daniel Moore, Bobby Windebank",N/A,Gille Klabin,N/A,movie,6,N/A,tt1387386,Jellyfish,UK,Gille Klabin,21 min
570728f471a0651740307661,N/A,English,,N/A,10 Mar 2008,Short,True,N/A,N/A,N/A,N/A,movie,N/A,N/A,tt2996312,City of Men: The World of City of Men,USA,N/A,N/A
570728f471a0651740307662,7.6,English,"307,811",80,19 Jan 2008,"Documentary, Sport",True,"Chris Bell, Hank Aaron, Lyle Alzado, Joshua Amsden",PG-13,"Chris Bell, Alexander Buono, Tamsin Rawady",2 wins & 5 nominations.,movie,"11,267",http://ia.media-imdb.com/images/M/MV5BODEyNzczNTM1MV5BMl5BanBnXkFtZTcwNTI5NTE3MQ@@._V1_SX300.jpg,tt1151309,Bigger Stronger Faster*,USA,Chris Bell,105 min
570728f471a0651740307663,5.8,English,"270,659",40,24 Oct 2008,"Drama, Mystery, Romance",True,"Anne Hathaway, Patrick Wilson, Andre Braugher, Dianne Wiest",PG-13,Ronnie Christensen,N/A,movie,"26,756",http://ia.media-imdb.com/images/M/MV5BMTQ3ODE5MjIzMV5BMl5BanBnXkFtZTcwNTc4Nzc5MQ@@._V1_SX300.jpg,tt0449487,Passengers,"USA, Canada",Rodrigo García,93 min
570728f471a0651740307664,6.1,English,"275,093",51,12 Mar 2009,"Documentary, Sport",True,"Chris Branning, Graham Brant-Zawadzki, Chris Clark, Roy Edward Disney",PG,"Leslie DeMeuse (conceived by, Roy Edward Disney (conceived by, Mark Monroe, Thomas J. Pollack (based on an original idea by)",N/A,movie,285,http://ia.media-imdb.com/images/M/MV5BMTI3MjIwOTM2M15BMl5BanBnXkFtZTcwODU3NTM3MQ@@._V1_SX300.jpg,tt1198405,Morning Light,USA,Mark Monroe,97 min
570728f471a0651740307665,5.2,Hindi,"246,724",N/A,28 Mar 2008,"Action, Comedy, Drama",True,"Neetu Chandra, Esha Deol, Vrajesh Hirjee, Tusshar Kapoor",N/A,Ashwani Dhir (screenplay),N/A,movie,"1,117",http://ia.media-imdb.com/images/M/MV5BMjA0OTgzNjA1Ml5BMl5BanBnXkFtZTgwNjg3MjcwMzE@._V1_SX300.jpg,tt1176960,One Two Three,India,Ashwani Dhir,135 min
570728f471a0651740307666,7.2,English,"267,045",79,19 Nov 2008,"Documentary, Biography, Sport",True,"Don Gillis, Bruce Freeman, Ted Skowronski, Ted Livingston",PG,N/A,N/A,movie,547,N/A,tt1286800,Harvard Beats Yale 29-29,USA,Kevin Rafferty,105 min
570728f471a0651740307667,7.0,English,"183,088",53,26 Sep 2008,"Comedy, Drama, War",True,"Rachel McAdams, Tim Robbins, Michael Peña, Molly Hagan",R,"Neil Burger, Dirk Wittenborn",N/A,movie,"11,547",http://ia.media-imdb.com/images/M/MV5BMTI4NzAyNTA1MV5BMl5BanBnXkFtZTcwMzQzNDc4MQ@@._V1_SX300.jpg,tt0981072,The Lucky Ones,USA,Neil Burger,115 min
570728f471a0651740307668,6.2,English,,N/A,13 Jun 2008,Horror,True,"Robert Carradine, Randy Wayne, Bobb Hopkins, Shayne Lamas",N/A,Bobb Hopkins,N/A,movie,56,N/A,tt1090634,The 13th Alley,USA,Bobb Hopkins,N/A
570728f471a0651740307669,6.4,English,"246,649",N/A,01 Mar 2009,Documentary,True,"Norman Allen, Alan Finger, Sharon Gannon, B.K.S. Iyengar",N/A,"Kate Churchill, Jonathon Hexner",N/A,movie,299,http://ia.media-imdb.com/images/M/MV5BMjczNTc3NjU4NV5BMl5BanBnXkFtZTcwODQzOTMzMg@@._V1_SX300.jpg,tt1306972,Enlighten Up!,USA,Kate Churchill,82 min
570728f471a065174030766a,6.8,English,"237,958",44,16 Oct 2008,"Comedy, Drama, Romance",True,"Ryan Reynolds, Emily Mortimer, Stuart Townsend, Sarah Chalke",PG-13,Daniel Taplitz,N/A,movie,"27,175",http://ia.media-imdb.com/images/M/MV5BMTAzMjA1NTExNzVeQTJeQWpwZ15BbWU3MDI4OTI1NjE@._V1_SX300.jpg,tt0460745,Chaos Theory,USA,Marcos Siega,87 min
570728f471a065174030766b,7.5,English,"228,830",70,29 May 2008,"Documentary, Crime, War",True,"Megan Ambuhl Graner, Javal Davis, Ken Davis, Anthony Diaz",R,N/A,2 wins & 18 nominations.,movie,"3,252",http://ia.media-imdb.com/images/M/MV5BMTQ4NDY3NDUwNF5BMl5BanBnXkFtZTcwODQyNzQ2MQ@@._V1_SX300.jpg,tt0896866,Standard Operating Procedure,USA,Errol Morris,116 min
570728f471a065174030766c,7.8,English,,N/A,27 Sep 2008,"Documentary, Comedy",True,Chris Rock,TV-MA,Chris Rock,Won 2 Primetime Emmys. Another 1 win & 2 nominations.,movie,"3,054",http://ia.media-imdb.com/images/M/MV5BMjAwMjQxNDA5OF5BMl5BanBnXkFtZTcwNTE3MzM5MQ@@._V1_SX300.jpg,tt1213574,"Chris Rock: Kill the Messenger - London, New York, Johannesburg",USA,Marty Callner,79 min
570728f471a065174030766d,7.4,English,"215,185",43,10 Oct 2008,"Documentary, History, Music",True,"Madeleine Albright, Kevin Bales, David Batstone, Natasha Bedingfield",PG-13,"Justin Dillon, Shadd Williams",N/A,movie,52,http://ia.media-imdb.com/images/M/MV5BMTQzMzg0NDgwNl5BMl5BanBnXkFtZTcwMzA2NzE0Mg@@._V1_SX300.jpg,tt1301130,Call + Response,USA,Justin Dillon,86 min
570728f471a065174030766e,5.1,English,"194,287",25,17 Jan 2009,"Action, Drama, Thriller",True,"Julia Jones, Larry Bishop, Leonor Varela, Austin Galuppo",R,Larry Bishop,1 win.,movie,"14,037",http://ia.media-imdb.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._V1_SX300.jpg,tt0411475,Hell Ride,USA,Larry Bishop,84 min
570728f471a065174030766f,6.5,Cantonese,"206,678",46,31 Jan 2008,"Comedy, Family, Sci-Fi",True,"Stephen Chow, Jiao Xu, Lei Huang, Yuqi Zhang",PG,"Stephen Chow, Vincent Kok, Kan-Cheung Tsang, Sandy Shaw, Chi Keung Fung, Fung Lam",4 wins & 10 nominations.,movie,"11,048",http://ia.media-imdb.com/images/M/MV5BMTUxNTQxNTY5OF5BMl5BanBnXkFtZTcwNjEyNjg1MQ@@._V1_SX300.jpg,tt0940709,CJ7,Hong Kong,Stephen Chow,86 min
570728f471a0651740307670,6.9,Hindi,"191,442",N/A,29 Oct 2008,"Drama, Romance",True,"Priyanka Chopra, Kangana Ranaut, Mugdha Godse, Arbaaz Khan",N/A,"Ajay Monga (story, Madhur Bhandarkar (story, Niranjan Iyengar (dialogue, Anuradha Tiwari (story, Sandeep Nath (lyrics, Irfan Siddiqui (lyrics)",8 wins & 3 nominations.,movie,"7,915",http://ia.media-imdb.com/images/M/MV5BMTkxNzg4NDI0OV5BMl5BanBnXkFtZTcwNzIyMjk5MQ@@._V1_SX300.jpg,tt0964516,Fashion,India,Madhur Bhandarkar,167 min
570728f471a0651740307671,N/A,English,,N/A,20 Dec 2008,"Short, Family",True,"Sue Berger, Paul Hungerford, Bryan Keithley, Danielle Lieberman",N/A,Bryan Keithley,N/A,movie,N/A,N/A,tt1365659,Tully & Elsa,USA,Bryan Keithley,17 min
570728f471a0651740307672,6.4,Panjabi,,N/A,20 Sep 2008,"Comedy, Drama, Musical",True,"Harbhajan Mann, Navjot Singh Sidhu, Kimi Verma, Rana Ranbir",N/A,"Amrik Gill (dialogues, Babu Singh Mann (lyrics, Manmohan Singh",N/A,movie,37,N/A,tt1518814,Mera Pind: My Home,India,Manmohan Singh,165 min
570728f471a0651740307673,6.3,English,"168,972",40,14 Feb 2008,Drama,True,"Nick Stahl, AnnaSophia Robb, Charlize Theron, Deborra-Lee Furness",R,Zac Stanford,N/A,movie,"4,830",http://ia.media-imdb.com/images/M/MV5BMTI5NzAxODgzOV5BMl5BanBnXkFtZTcwMTY1Mjc1MQ@@._V1_SX300.jpg,tt0888693,Sleepwalking,"Canada, USA",Bill Maher,101 min
570728f471a0651740307674,3.6,Hindi,,N/A,15 Aug 2008,"Comedy, Drama, Fantasy",True,"Amitabh Bachchan, Salman Khan, Priyanka Chopra, Anupam Kher",N/A,"Rumi Jaffery (screenplay, Yunus Sajawal (story)",N/A,movie,"2,288",http://ia.media-imdb.com/images/M/MV5BMTU5NDcxNjc4MF5BMl5BanBnXkFtZTgwNzc2MDA2MDE@._V1_SX300.jpg,tt0476550,God Tussi Great Ho,India,Rumi Jaffery,152 min
570728f471a0651740307675,N/A,English,,N/A,23 Sep 2010,Comedy,True,Brian DiMuccio,N/A,Brian DiMuccio,N/A,series,N/A,N/A,tt3472880,ScriptGirl Report: Fat Bottomed Girls Rock!,N/A,N/A,N/A
570728f471a0651740307676,5.7,"French, German","145,493",N/A,06 Nov 2008,Drama,True,"Jeanne Moreau, Hippolyte Girardot, Emmanuelle Devos, Dominique Blanc",N/A,"Jérôme Clément (autobiography, Dan Franck (screenplay, Amos Gitai (adaptation, Marie-Jose Sanselme (adaptation)",1 nomination.,movie,283,http://ia.media-imdb.com/images/M/MV5BMTUwMzM4MTQzMF5BMl5BanBnXkFtZTcwMTUwNjIwMg@@._V1_SX300.jpg,tt1180346,One Day You'll Understand,"France, Germany, Israel",Amos Gitai,90 min
570728f471a0651740307677,6.9,English,,N/A,15 Aug 2008,"Action, Adventure",True,"Jesse James, Reiley McClendon, Stephen Baldwin, Tom Sizemore",PG-13,"Gregory C. Haynes (story, Jason deVilliers, Rocco DeVilliers (story, Rocco DeVilliers, Richard Dutcher",21 wins & 1 nomination.,movie,"2,650",http://ia.media-imdb.com/images/M/MV5BNDU1MTE5MzAyNF5BMl5BanBnXkFtZTcwMTMxODM2MQ@@._V1_SX300.jpg,tt0357668,The Flyboys,USA,Rocco DeVilliers,118 min
570728f471a0651740307678,5.6,English,,N/A,25 Nov 2008,Drama,True,"James Casey, Chris Elston, Jennifer Pennington, Kelsey Sanders",N/A,Chris Elston,N/A,movie,140,http://ia.media-imdb.com/images/M/MV5BMTMwMjE3Mzg2OF5BMl5BanBnXkFtZTcwNTkwMjc0MQ@@._V1_SX300.jpg,tt0834952,Shelter,USA,Chris Elston,101 min
570728f471a0651740307679,7.6,English,,67,15 Dec 2011,Documentary,True,"Bill Alexander, Maude Barlow, Basil Bold, Shelly Brime",N/A,N/A,1 win & 1 nomination.,movie,"1,020",http://ia.media-imdb.com/images/M/MV5BMTQwMzU0OTA5OF5BMl5BanBnXkFtZTcwNDgwMTk3MQ@@._V1_SX300.jpg,tt1149583,Flow: For Love of Water,USA,Irena Salina,93 min
570728f471a065174030767a,6.0,English,"140,016",62,22 Jan 2008,"Comedy, Drama, Horror",True,"Steve Zissis, Ross Partridge, Greta Gerwig, Elise Muller",R,"Jay Duplass, Mark Duplass, John E. Bryant",N/A,movie,"3,410",http://ia.media-imdb.com/images/M/MV5BMTI2MzU1MzI3Ml5BMl5BanBnXkFtZTcwOTI5NDA3MQ@@._V1_SX300.jpg,tt0923600,Baghead,USA,"Jay Duplass, Mark Duplass",84 min
570728f471a065174030767b,N/A,English,,N/A,17 Sep 2008,"Documentary, Short",True,"Scott Franklin, Jen Gatien, Deborah Kampmeier, Edward Lachman",N/A,Jon McCallum,N/A,movie,N/A,N/A,tt1417052,Turning Darkness Into Light: The Making of 'Hounddog',USA,Jon McCallum,12 min
570728f471a065174030767c,1.1,English,,N/A,12 Sep 2008,Drama,True,"Michael G. Davis, Cecelia Antoinette, Marie Antoinette, Michelle Ashman",PG,Fred Ashman,N/A,movie,758,http://ia.media-imdb.com/images/M/MV5BNzcwNDMzNjgwN15BMl5BanBnXkFtZTcwODU2MjM3MQ@@._V1_SX300.jpg,tt1008023,Proud American,USA,Fred Ashman,115 min
570728f471a065174030767d,N/A,English,,N/A,01 Oct 2008,Adult,True,"Brad Armstrong, Marco Banderas, Mickey Butders, Cassandra Cruz",X,N/A,1 nomination.,movie,N/A,N/A,tt1291671,Chop Shop Chicas,USA,Brad Armstrong,87 min
570728f471a065174030767e,7.0,English,"103,111",N/A,14 May 2009,"Adventure, Comedy, Fantasy",True,"Tanner Cohen, Wendy Robie, Judy McLane, Zelda Williams",NOT RATED,"Cory Krueckeberg, Tom Gustafson, William Shakespeare (inspired by the play \",17 wins.,movie,"4,218",http://ia.media-imdb.com/images/M/MV5BODcwMzkyOTMyM15BMl5BanBnXkFtZTcwMTA2Mjg5MQ@@._V1_SX300.jpg,tt0476991,Were the World Mine,USA,Tom Gustafson,95 min
570728f471a065174030767f,6.9,English,"1,355,079",N/A,18 Sep 2009,Drama,True,"Gavin MacLeod, Jansen Panettiere, Robert Guillaume, Frankie Ryan Manriquez",PG,"Dave Christiano, Rich Christiano",N/A,movie,923,http://ia.media-imdb.com/images/M/MV5BMTc3NjMzNDA1OV5BMl5BanBnXkFtZTcwNjQ4Nzc4Mg@@._V1_SX300.jpg,tt1070858,The Secrets of Jonathan Sperry,USA,Rich Christiano,96 min
570728f471a0651740307680,4.0,English,,N/A,20 Dec 2008,"Adventure, Fantasy, Horror",True,"Michael Shanks, Shannen Doherty, JR Bourne, Toby Berner",N/A,Clay Carmouche,N/A,movie,"1,091",http://ia.media-imdb.com/images/M/MV5BMTYwMTgzNTY2M15BMl5BanBnXkFtZTcwNDgxOTIxMw@@._V1_SX300.jpg,tt1229370,The Lost Treasure of the Grand Canyon,Canada,Farhad Mann,88 min
570728f471a0651740307681,6.2,"English, Hindi","115,504",40,12 Feb 2009,"Comedy, Drama, Romance",True,"Jesse Metcalfe, Austin Basis, Larry Miller, Michael Chen",PG-13,Tracey Jackson,N/A,movie,"4,645",http://ia.media-imdb.com/images/M/MV5BMTQ3MTMzMjcxOF5BMl5BanBnXkFtZTcwMzI5NTg5MQ@@._V1_SX300.jpg,tt1049405,The Other End of the Line,"UK, USA, India",James Dodson,106 min
570728f471a0651740307682,6.0,English,"108,662",55,11 Apr 2008,"Crime, Horror, Thriller",True,"Milo Ventimiglia, Michael Weston, Alyssa Milano, Lauren Lee Smith",R,"Mark Neveldine, Brian Taylor",N/A,movie,"26,359",http://ia.media-imdb.com/images/M/MV5BMTkzMTI1NzYyMV5BMl5BanBnXkFtZTcwODkyMTM2MQ@@._V1_SX300.jpg,tt0964539,Pathology,USA,Marc Schölermann,95 min
570728f471a0651740307683,N/A,English,,N/A,N/A,"Documentary, Short",True,"Betty Garrett, Marsha Hunt, Jonathan Kuntz, Nicholas Meyer",N/A,N/A,N/A,movie,N/A,N/A,tt5244894,Dalton Trumbo: From A-List to Blacklist,USA,N/A,12 min
570728f471a0651740307684,4.0,"English, Spanish","104,020",N/A,06 Nov 2008,Comedy,True,"Jonah Blechman, Jake Mosser, Aaron Michael Davies, Jimmy Clabots",UNRATED,"Eric Eisenbrey (story, Todd Stephens (screenplay, Todd Stephens (story)",N/A,movie,"2,464",http://ia.media-imdb.com/images/M/MV5BMTQyNTQ1NDMwMF5BMl5BanBnXkFtZTcwNjk1NDE4MQ@@._V1_SX300.jpg,tt1051981,Another Gay Sequel: Gays Gone Wild!,"USA, Germany",Todd Stephens,99 min
570728f471a0651740307685,N/A,English,,N/A,01 Dec 2008,Music,True,"Frankie Avalon, Jimmy Charles, The Crests, The Crew Cuts",NOT RATED,N/A,N/A,movie,N/A,N/A,tt1509163,My Music: Love Songs of the '50s and '60s,USA,N/A,60 min
570728f471a0651740307686,6.1,English,,84,08 May 2009,"Comedy, Drama",True,"Matt Boren, Flo Jacobs, Ken Jacobs, Dana Varon",N/A,Azazel Jacobs,3 wins & 2 nominations.,movie,522,http://ia.media-imdb.com/images/M/MV5BMTcwNDgyOTk3M15BMl5BanBnXkFtZTcwMjIxNzI5MQ@@._V1_SX300.jpg,tt1122599,Momma's Man,USA,Azazel Jacobs,94 min
570728f471a0651740307687,7.3,English,,N/A,25 Jun 2008,Documentary,True,"Pandora Tabatabai Asbaghi, Jean-Louis Bourgeois, Louise Bourgeois, Guerilla Girls",NOT RATED,N/A,N/A,movie,90,http://ia.media-imdb.com/images/M/MV5BMTg1NjUwNjkxN15BMl5BanBnXkFtZTcwOTU5ODYzMg@@._V1_SX300.jpg,tt1386654,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",USA,"Marion Cajori, Amei Wallach",99 min
570728f471a0651740307688,N/A,English,,N/A,26 Nov 2008,Adult,True,"Satine Phoenix, Mz. Berlin, Samantha Ryan, Annabelle Lee",N/A,Nica Noelle,N/A,movie,N/A,N/A,tt1870445,Lesbian Noir 1: The Pool Girl,Canada,Nica Noelle,166 min
570728f471a0651740307689,7.6,English,"78,986",78,08 May 2009,Documentary,True,"Janet Johnson Bryant, Etweda Cooper, Vaiba Flomo, Leymah Gbowee",UNRATED,N/A,2 wins & 5 nominations.,movie,398,http://ia.media-imdb.com/images/M/MV5BMjA5ODc2MTE3NF5BMl5BanBnXkFtZTcwNzQxODc5MQ@@._V1_SX300.jpg,tt1202203,Pray the Devil Back to Hell,USA,Gini Reticker,72 min
570728f471a065174030768a,6.8,English,"1,186,957",73,18 Dec 2009,Drama,True,"Christian McKay, Zac Efron, Zoe Kazan, Megan Maczko",PG-13,"Robert Kaplow (based on the novel by, Holly Gent Palmo (screenplay, Vincent Palmo Jr. (screenplay)",Nominated for 1 BAFTA Film Award. Another 5 wins & 25 nominations.,movie,"9,019",http://ia.media-imdb.com/images/M/MV5BMTQ5NzI0NDE1OF5BMl5BanBnXkFtZTcwODk5NzY5Mg@@._V1_SX300.jpg,tt1175506,Me and Orson Welles,"UK, USA, Isle Of Man",Richard Linklater,114 min
570728f471a065174030768b,6.1,English,"73,548",58,07 Aug 2008,"Fantasy, Horror, Mystery",True,"Bradley Cooper, Leslie Bibb, Brooke Shields, Vinnie Jones",R,"Jeff Buhler (screenplay, Clive Barker (short story \",2 wins & 6 nominations.,movie,"46,529",http://ia.media-imdb.com/images/M/MV5BMTEwNTk0NDUwNDdeQTJeQWpwZ15BbWU3MDQ3NzcyNjE@._V1_SX300.jpg,tt0805570,The Midnight Meat Train,USA,Ryûhei Kitamura,100 min
570728f471a065174030768c,7.4,English,"82,315",68,01 Feb 2008,"Documentary, Biography, Family",True,Lior Liebling,UNRATED,N/A,N/A,movie,102,http://ia.media-imdb.com/images/M/MV5BMjE3NjE0ODg3Nl5BMl5BanBnXkFtZTcwNTk2MzU1MQ@@._V1_SX300.jpg,tt1164092,Praying with Lior,UK,Ilana Trachtman,87 min
570728f471a065174030768d,6.4,English,"81,364",54,26 Sep 2008,"Comedy, Drama",True,"Jeremy Strong, Fairuza Balk, Peter Bogdanovich, Vicky Monroe",R,"Darren Grodsky, Danny Jacobs",N/A,movie,"2,169",http://ia.media-imdb.com/images/M/MV5BMTg5MDEzMDE1M15BMl5BanBnXkFtZTcwNzgyNzU4MQ@@._V1_SX300.jpg,tt0870122,Humboldt County,USA,"Darren Grodsky, Danny Jacobs",97 min
570728f471a065174030768e,N/A,English,,N/A,16 Aug 2008,"Short, Drama",True,"Cristen Irene, Greg Joseph, Ted Napolitano, Michael Schutz",N/A,Frank T. Ziede,N/A,movie,N/A,http://ia.media-imdb.com/images/M/MV5BNzM4NTE4MjA3Ml5BMl5BanBnXkFtZTgwMzY5MTczNTE@._V1_SX300.jpg,tt1357111,Cover,USA,Frank T. Ziede,12 min
570728f471a065174030768f,7.0,English,"76,211",84,19 Jan 2008,Drama,True,"Micheal J. Smith Sr., JimMyron Ross, Tarra Riggs, Johnny McPhail",NOT RATED,Lance Hammer,16 wins & 21 nominations.,movie,"1,942",http://ia.media-imdb.com/images/M/MV5BMjE3MzE3MTYxOF5BMl5BanBnXkFtZTcwMjY1MzU5MQ@@._V1_SX300.jpg,tt1153690,Ballast,USA,Lance Hammer,96 min
570728f471a0651740307690,N/A,English,,N/A,N/A,"Short, Drama",True,"Leonore Chalek, Henry Hudson, Younghwan Kim, Joel Lee",N/A,Jae-hee Lee,N/A,movie,N/A,N/A,tt1477096,Still Life,"South Korea, USA",Jae-hee Lee,17 min
570728f471a0651740307691,N/A,English,,N/A,N/A,"Short, Drama",True,"Michael Graziano, Sarah Jurecka, Thomas Quigley, Ellie Weingardt",N/A,N/A,N/A,movie,N/A,N/A,tt1367229,Luck Is a Four-Letter Word,USA,Leigh Jurecka,27 min
570728f471a0651740307692,7.4,English,"69,348",68,09 Jan 2008,Documentary,True,"Mary Helen Ayres, Julia Barnett, Sylvie Blaustein, Louann Brizendine",N/A,N/A,1 nomination.,movie,"1,123",http://ia.media-imdb.com/images/M/MV5BMjAyODY0ODI5MF5BMl5BanBnXkFtZTcwMDc2MTI2MQ@@._V1_SX300.jpg,tt0995061,The Business of Being Born,USA,Abby Epstein,87 min
570728f471a0651740307693,7.8,"English, Vietnamese",,N/A,08 Apr 2008,"Short, Action",True,"Joshua Barnett, Patrick Bottaro, Nate Castillo, Giang Huynh",Not Rated,Joe Clarke,N/A,movie,6,N/A,tt1366440,Take-Out,USA,Joe Clarke,6 min
570728f471a0651740307694,8.6,English,,N/A,21 Dec 2008,Music,True,"Daniel Bejarano, Robert Damper, Kenny G, Vall Johnson",N/A,N/A,N/A,movie,7,http://ia.media-imdb.com/images/M/MV5BMTkyMzY3MTYwOV5BMl5BanBnXkFtZTgwMDg4MzA2MDE@._V1_SX300.jpg,tt1487107,Kenny G: An Evening of Rhythm and Romance,USA,Mark Lucas,98 min
570728f471a0651740307695,5.4,"Spanish, English","1,666,769",N/A,10 Oct 2008,"Action, Crime, Drama",True,"Daddy Yankee, Maestro, Katiria Soto, César Farrait",R,"Angel M. Sanjurjo (screenplay, George Rivera (screenplay)",N/A,movie,642,http://ia.media-imdb.com/images/M/MV5BNTY1Nzk4NzczNF5BMl5BanBnXkFtZTcwODYyNzQ5MQ@@._V1_SX300.jpg,tt0467017,Talento de barrio,Puerto Rico,José Iván Santiago,107 min
570728f471a0651740307696,6.4,English,,N/A,28 Mar 2008,Documentary,True,"Danny Allen, McCall Petersen, R.K. Williams",PG-13,N/A,1 win.,movie,61,N/A,tt1263682,Happy Valley,USA,R.K. Williams,90 min
570728f471a0651740307697,6.3,English,,N/A,16 Jan 2008,Drama,True,"Lisa Welti, Robert Factor, Kimber Eastwood",N/A,Robert Factor,3 wins & 4 nominations.,movie,26,http://ia.media-imdb.com/images/M/MV5BMTg2ODc3NTIwM15BMl5BanBnXkFtZTcwOTgyMDIwMw@@._V1_SX300.jpg,tt1200853,Stuck,USA,Bruce A. Block,N/A
570728f471a0651740307698,7.0,English,"65,241",53,01 Oct 2008,"Documentary, Comedy, Family",True,"Preacher Moss, Azhar Usman, Mohammed Amer",N/A,"Mohammed Amer (all comedy material written by, Preacher Moss (all comedy material written by, Azhar Usman (all comedy material written by)",N/A,movie,43,http://ia.media-imdb.com/images/M/MV5BMTcxMzQ5NTg1OV5BMl5BanBnXkFtZTcwOTMzNzM5MQ@@._V1_SX300.jpg,tt1285252,Allah Made Me Funny: Live in Concert,USA,Andrea Kalin,83 min
570728f471a0651740307699,7.2,English,"64,991",54,10 Jul 2008,"Documentary, Music",True,"David Crosby, Stephen Stills, Graham Nash, Neil Young",R,"Mike Cerre (documentary written by, Neil Young",N/A,movie,384,http://ia.media-imdb.com/images/M/MV5BMTQ0MzAxNDExM15BMl5BanBnXkFtZTcwMDc0NjU3MQ@@._V1_SX300.jpg,tt1157620,CSNY/Déjà Vu,USA,"Neil Young, Benjamin Johnson",96 min
570728f471a065174030769a,5.8,"English, French","62,248",N/A,26 Aug 2011,Mystery,True,"Bruce Burgess, Tracy Twyman, Robert Howells, Guy Patton",N/A,Bruce Burgess,N/A,movie,366,http://ia.media-imdb.com/images/M/MV5BMTMxNTQwNzA0OF5BMl5BanBnXkFtZTcwMTA3OTU2MQ@@._V1_SX300.jpg,tt1190537,Bloodline,USA,Bruce Burgess,113 min
570728f471a065174030769b,7.0,English,,79,19 Jan 2008,Documentary,True,N/A,UNRATED,Margaret Brown,4 wins & 7 nominations.,movie,336,http://ia.media-imdb.com/images/M/MV5BMTQ0MjI3NzY5Nl5BMl5BanBnXkFtZTcwMzk0NTEwMg@@._V1_SX300.jpg,tt1157694,The Order of Myths,USA,Margaret Brown,97 min
570728f471a065174030769c,5.4,English,"57,180",35,12 Jun 2008,Drama,True,"Burt Reynolds, Bret Harrison, Shannon Elizabeth, Maria Mason",PG-13,"Gil Cates Jr. (screenplay, Marc Weinstock (screenplay)",1 nomination.,movie,"3,943",http://ia.media-imdb.com/images/M/MV5BMjEwODM0MTQ1OF5BMl5BanBnXkFtZTcwMzE0Njk1MQ@@._V1_SX300.jpg,tt0446676,Deal,USA,Gil Cates Jr.,86 min
570728f471a065174030769d,7.8,English,"60,332",66,26 Sep 2008,"Documentary, Biography",True,"Lee Atwater, Tucker Eskew, Joe Sligh, Eric Alterman",N/A,N/A,3 nominations.,movie,526,http://ia.media-imdb.com/images/M/MV5BMTY3ODUxNDQ3N15BMl5BanBnXkFtZTcwNzQxMDI3Mw@@._V1_SX300.jpg,tt1262863,Boogie Man: The Lee Atwater Story,"UK, USA",Stefan Forbes,86 min
570728f471a065174030769e,7.3,"English, French, German","59,192",78,11 Dec 2008,"Documentary, Crime",True,"Andrew Braunsberg, Richard Brenneman, Douglas Dalton, Marilyn Beck",UNRATED,"Joe Bini, P.G. Morgan, Marina Zenovich",Won 2 Primetime Emmys. Another 3 wins & 12 nominations.,movie,"4,107",http://ia.media-imdb.com/images/M/MV5BMTg5MDA4MDk4MV5BMl5BanBnXkFtZTcwNTE4ODg3MQ@@._V1_SX300.jpg,tt1157705,Roman Polanski: Wanted and Desired,"USA, UK",Marina Zenovich,99 min
570728f471a065174030769f,5.6,English,"56,408",51,14 Mar 2011,"Comedy, Drama",True,"Matthew Broderick, Brittany Snow, Maura Tierney, Peter Facinelli",R,Peter Tolan,3 nominations.,movie,"2,962",http://ia.media-imdb.com/images/M/MV5BMjE4NzYxMTE4Nl5BMl5BanBnXkFtZTcwMDUyNjE3MQ@@._V1_SX300.jpg,tt0889134,Finding Amanda,USA,Peter Tolan,96 min
570728f471a06517403076a0,7.1,English,"56,386",59,02 Aug 2008,"Documentary, Music",True,"Thomas Campbell, Shepard Fairey, Jo Jackson, Chris Johanson",N/A,Arty Nelson,2 wins.,movie,"1,060",http://ia.media-imdb.com/images/M/MV5BMjE3Mzk5OTI1MF5BMl5BanBnXkFtZTcwOTQyNTE2MQ@@._V1_SX300.jpg,tt0430916,Beautiful Losers,USA,"Aaron Rose, Joshua Leonard",90 min
570728f471a06517403076a1,2.8,Spanish,,N/A,31 Aug 2008,"Game-Show, Music, Reality-TV",True,Jose Iorio,N/A,N/A,N/A,series,6,N/A,tt1290021,El show de los sueños: Sangre de mi sangre,Mexico,N/A,N/A
