_id,Director,Awards,imdbID,Language,Released,Genre,Type,Runtime,Title,Poster,Box_office,Rated,Country,Writer,Actors,Response,imdbVotes,Metascore,imdbRating
56fbc70971a06513e442315f,Leonard Nimoy,N/A,tt0110044,English,08 Apr 1994,"Comedy, Crime",movie,93 min,Holy Matrimony,http://ia.media-imdb.com/images/M/MV5BNTY5MzQwMjY4Nl5BMl5BanBnXkFtZTcwNTUyNTQyMQ@@._V1_SX300.jpg,"713,234",PG-13,USA,"David Weisberg, Douglas Cook","Patricia Arquette, Joseph Gordon-Levitt, Armin Mueller-Stahl, Tate Donovan",True,"1,009",N/A,5.0
56fbc70971a06513e4423160,N/A,N/A,tt0303112,English,N/A,N/A,movie,N/A,Supermodels of the Advocate Men,N/A,,X,USA,N/A,Zak Spears,True,N/A,N/A,N/A
56fbc70971a06513e4423161,Michael Corrente,3 wins & 1 nomination.,tt0109785,English,24 Feb 1995,"Crime, Drama",movie,97 min,Federal Hill,http://ia.media-imdb.com/images/M/MV5BMTQxOTY4MzMzNF5BMl5BanBnXkFtZTcwMzM4MTMyMQ@@._V1_SX300.jpg,"518,663",R,USA,Michael Corrente,"Nicholas Turturro, Anthony DeSando, Libby Langdon, Michael Raynor",True,372,N/A,6.4
56fbc70971a06513e4423162,Mike Figgis,Nominated for 1 BAFTA Film Award. Another 1 win & 2 nominations.,tt0109340,English,12 Oct 1994,Drama,movie,97 min,The Browning Version,http://ia.media-imdb.com/images/M/MV5BMTY5MjM0OTUwMF5BMl5BanBnXkFtZTcwMTg1NDAwMQ@@._V1_SX300.jpg,"464,423",R,UK,"Terence Rattigan (play, Ronald Harwood","Albert Finney, Greta Scacchi, Matthew Modine, Julian Sands",True,"2,426",N/A,7.3
56fbc70971a06513e4423163,Yves Angelo,2 wins & 6 nominations.,tt0109454,French,21 Sep 1994,"Drama, History, Romance",movie,110 min,Colonel Chabert,http://ia.media-imdb.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@._V1_SX300.jpg,"734,406",N/A,France,"Yves Angelo, Jean Cosmos, Véronique Lagrange, Honoré de Balzac (novel)","Gérard Depardieu, Fanny Ardant, Fabrice Luchini, André Dussollier",True,"1,293",N/A,6.8
56fbc70971a06513e4423164,John Madden,N/A,tt0109917,English,28 Jan 1994,"Crime, Drama",movie,91 min,Golden Gate,http://ia.media-imdb.com/images/M/MV5BMTI2NTM3MDUzM15BMl5BanBnXkFtZTYwNzQwNjg5._V1_SX300.jpg,"395,105",R,USA,David Henry Hwang,"Matt Dillon, Joan Chen, Elizabeth Morehead, Bruno Kirby",True,569,N/A,5.3
56fbc70971a06513e4423165,Roger Christian,N/A,tt0110689,English,16 Sep 1994,"Biography, Drama",movie,119 min,Nostradamus,http://ia.media-imdb.com/images/M/MV5BMzQ0NzI3MzgxNV5BMl5BanBnXkFtZTYwMTk5ODk4._V1_SX300.jpg,"364,164",R,"France, UK, Germany, Romania","Piers Ashworth (story, Roger Christian (story, Knut Boeser (screenplay)","Tchéky Karyo, F. Murray Abraham, Rutger Hauer, Amanda Plummer",True,"2,278",N/A,5.8
56fbc70971a06513e4423166,Tia Brelis,N/A,tt0111470,English,13 May 1994,"Comedy, Family, Fantasy",movie,82 min,Trading Mom,http://ia.media-imdb.com/images/M/MV5BMTI1MDMyMzYwNF5BMl5BanBnXkFtZTYwMDc4NDM5._V1_SX300.jpg,"319,123",PG,USA,"Nancy Brelis (novel, Tia Brelis (screenplay)","Sissy Spacek, Anna Chlumsky, Aaron Michael Metchik, Asher Metchik",True,"1,300",N/A,5.4
56fbc70971a06513e4423167,Kevin Reynolds,1 win & 1 nomination.,tt0110944,English,09 Sep 1994,"Action, Adventure, Drama",movie,107 min,Rapa Nui,http://ia.media-imdb.com/images/M/MV5BMTU5NDQ3NzA2Ml5BMl5BanBnXkFtZTcwMzUwMDM1MQ@@._V1_SX300.jpg,"305,070",R,USA,"Kevin Reynolds (story, Tim Rose Price (screenplay, Kevin Reynolds (screenplay)","Jason Scott Lee, Esai Morales, Sandrine Holt, Eru Potaka Dewes",True,"3,752",N/A,6.4
56fbc70971a06513e4423168,"Bud Friedgen, Michael J. Sheridan",1 nomination.,tt0111408,English,01 Jul 1994,"Documentary, Family, Musical",movie,113 min,That's Entertainment! III,http://ia.media-imdb.com/images/M/MV5BMTM0NTU0OTk0N15BMl5BanBnXkFtZTcwNDM2NzI5NA@@._V1_SX300.jpg,"274,794",G,USA,"Bud Friedgen, Michael J. Sheridan","June Allyson, Cyd Charisse, Lena Horne, Howard Keel",True,"1,069",N/A,7.6
56fbc70971a06513e4423169,Michael Tolkin,1 win.,tt0110649,English,16 Sep 1994,"Comedy, Drama",movie,112 min,The New Age,http://ia.media-imdb.com/images/M/MV5BOTIyODU5OTU3OF5BMl5BanBnXkFtZTYwNTI2Njk4._V1_SX300.jpg,"245,217",R,USA,Michael Tolkin,"Peter Weller, Judy Davis, Patrick Bauchau, Rachel Rosenthal",True,808,N/A,5.8
56fbc70971a06513e442316a,Rory Kelly,1 nomination.,tt0111218,English,02 Nov 1994,"Comedy, Drama",movie,86 min,Sleep with Me,http://ia.media-imdb.com/images/M/MV5BMTc2OTg1MjgwNV5BMl5BanBnXkFtZTcwODE2NTQyMQ@@._V1_SX300.jpg,"161,410",R,USA,"Duane Dell'Amico, Roger Hedden, Neal Jimenez, Joe Keenan, Rory Kelly, Michael Steinberg","Meg Tilly, Eric Stoltz, Craig Sheffer, Lewis Arquette",True,"2,103",N/A,5.8
56fbc70971a06513e442316b,Ken Loach,6 wins & 3 nominations.,tt0110296,English,01 Jan 1995,Drama,movie,101 min,Ladybird Ladybird,http://ia.media-imdb.com/images/M/MV5BMjE0MjcyMzY0MF5BMl5BanBnXkFtZTcwMTExNDMzMQ@@._V1_SX300.jpg,"152,457",R,UK,Rona Munro,"Crissy Rock, Vladimir Vega, Sandie Lavelle, Mauricio Venegas",True,"2,314",N/A,7.5
56fbc70971a06513e442316c,David Mamet,1 nomination.,tt0110722,English,04 Nov 1994,"Drama, Thriller",movie,89 min,Oleanna,http://ia.media-imdb.com/images/M/MV5BMTA3NzkzOTQ4MDleQTJeQWpwZ15BbWU3MDE5NTcyMjE@._V1_SX300.jpg,"124,693",NOT RATED,"UK, USA","David Mamet (play, David Mamet (screenplay)","William H. Macy, Debra Eisenstadt",True,"2,332",N/A,6.7
56fbc70971a06513e442316d,Floyd Mutrux,1 nomination.,tt0108320,English,02 Sep 1994,"Comedy, Drama",movie,99 min,There Goes My Baby,http://ia.media-imdb.com/images/M/MV5BMTQ2NjM5ODM5M15BMl5BanBnXkFtZTcwMjQ2NzI5NA@@._V1_SX300.jpg,"125,169",R,USA,Floyd Mutrux,"Dermot Mulroney, Ricky Schroder, Kelli Williams, Noah Wyle",True,845,N/A,6.4
56fbc70971a06513e442316e,Ismail Merchant,N/A,tt0107199,"Urdu, Hindi",03 Jun 1994,"Comedy, Drama",movie,126 min,In Custody,http://ia.media-imdb.com/images/M/MV5BMTU5MTM2Njc5N15BMl5BanBnXkFtZTcwMzUzNjgyMQ@@._V1_SX300.jpg,"92,612",PG,"UK, India","Anita Desai (novel, Anita Desai (script, Shahrukh Husain (script)","Shashi Kapoor, Shabana Azmi, Om Puri, Sushma Seth",True,265,N/A,7.2
56fbc70971a06513e442316f,Anthony Drazan,N/A,tt0110115,English,14 Oct 1994,"Biography, Drama",movie,107 min,Imaginary Crimes,http://ia.media-imdb.com/images/M/MV5BMTM2MTEwNzM4MF5BMl5BanBnXkFtZTcwOTAzMTYyMQ@@._V1_SX300.jpg,"89,611",PG,USA,"Sheila Ballantyne (book, Kristine Johnson (screenplay, Davia Nelson (screenplay)","Harvey Keitel, Fairuza Balk, Kelly Lynch, Vincent D'Onofrio",True,"1,147",N/A,6.6
56fbc70971a06513e4423170,Chris Menges,1 win & 2 nominations.,tt0111102,English,30 Sep 1994,Drama,movie,105 min,Second Best,http://ia.media-imdb.com/images/M/MV5BMTAwMDE0ODczNzFeQTJeQWpwZ15BbWU3MDQ3NjgxMzE@._V1_SX300.jpg,"86,115",PG-13,"UK, USA","David Cook (novel, David Cook (screenplay)","William Hurt, Nathan Yapp, Keith Allen, Chris Cleary Miles",True,"1,061",N/A,7.1
56fbc70971a06513e4423171,Jennifer Warren,2 nominations.,tt0109226,English,23 Nov 1994,Drama,movie,99 min,"The Beans of Egypt, Maine",N/A,"73,956",R,USA,"Carolyn Chute (novel, Bill Phillips (screenplay)","Martha Plimpton, Kelly Lynch, Rutger Hauer, Patrick McGaw",True,214,N/A,5.3
56fbc70971a06513e4423172,"Don Bluth, Gary Goldman",N/A,tt0108395,English,07 Oct 1994,"Animation, Family, Fantasy",movie,76 min,A Troll in Central Park,http://ia.media-imdb.com/images/M/MV5BNjM3MTUwNzM1M15BMl5BanBnXkFtZTYwNzMwNzU5._V1_SX300.jpg,"71,368",G,"Ireland, USA","Stu Krieger (screenplay, Don Bluth (story, Gary Goldman (story, John Pomeroy (story, T.J. Kuenster (story, Stu Krieger (story)","Dom DeLuise, Cloris Leachman, Charles Nelson Reilly, Jonathan Pryce",True,"4,178",N/A,5.3
56fbc70971a06513e4423173,"Connie Field, Marilyn Mulford",Nominated for 1 Oscar. Another 4 wins.,tt0109839,English,22 Jun 1994,Documentary,movie,105 min,Freedom on My Mind,N/A,"71,176",N/A,USA,Michael Chandler,Ronnie Washington,True,44,N/A,7.0
56fbc70971a06513e4423174,Adam Bernstein,1 win & 7 nominations.,tt0110169,"English, Japanese",26 Aug 1994,Comedy,movie,77 min,It's Pat,http://ia.media-imdb.com/images/M/MV5BMTcxNDI4Nzg4N15BMl5BanBnXkFtZTcwMjkyNTQyMQ@@._V1_SX300.jpg,"60,822",PG-13,USA,"Julia Sweeney (characters, Jim Emerson, Stephen Hibbert, Julia Sweeney","Julia Sweeney, Dave Foley, Charles Rocket, Kathy Griffin",True,"8,338",N/A,2.7
56fbc70971a06513e4423175,Rachel Liebling,N/A,tt0107111,English,29 Apr 1994,"Documentary, Music",movie,95 min,High Lonesome: The Story of Bluegrass Music,http://ia.media-imdb.com/images/M/MV5BMTU2MDE5OTkzNF5BMl5BanBnXkFtZTcwOTI5MzcxMQ@@._V1_SX300.jpg,,N/A,USA,Rachel Liebling,"Lester Flatt, Jimmy Martin, Bill Monroe, Bobby Osborne",True,115,N/A,7.6
56fbc70971a06513e4423176,Peter Orton,N/A,tt0221187,English,04 Nov 1994,Comedy,movie,68 min,Frank Skinner Live at the Apollo,http://ia.media-imdb.com/images/M/MV5BMjEyODEyNDg2MV5BMl5BanBnXkFtZTcwOTIwMjUyMQ@@._V1_SX300.jpg,,N/A,UK,Frank Skinner,Frank Skinner,True,20,N/A,8.1
56fbc70971a06513e4423177,Claude Chabrol,N/A,tt0109731,French,01 Nov 1994,"Crime, Drama",movie,100 min,L'Enfer,http://ia.media-imdb.com/images/M/MV5BMTc2OTI1MDYzM15BMl5BanBnXkFtZTcwMjk3MzUxMQ@@._V1_SX300.jpg,"194,223",N/A,France,"Claude Chabrol, Henri-Georges Clouzot, José-André Lacour (additional dialogue)","Emmanuelle Béart, François Cluzet, Nathalie Cardone, André Wilms",True,"2,887",N/A,7.2
56fbc70971a06513e4423178,C.M. Talkington,2 nominations.,tt0110395,English,23 Nov 1994,"Crime, Thriller",movie,101 min,Love and a .45,http://ia.media-imdb.com/images/M/MV5BMzI2MzUxOTcxM15BMl5BanBnXkFtZTcwMjQ2MDA4Mg@@._V1_SX300.jpg,,R,USA,C.M. Talkington,"Gil Bellows, Renée Zellweger, Rory Cochrane, Jeffrey Combs",True,"3,260",N/A,6.1
56fbc70971a06513e4423179,Peter McCarthy,1 nomination.,tt0109816,English,01 Jan 1994,Comedy,movie,96 min,Floundering,http://ia.media-imdb.com/images/M/MV5BMzg4NDYyNjU3OV5BMl5BanBnXkFtZTcwNjE1MDAyMQ@@._V1_SX300.jpg,,R,USA,"Jo Harvey Allen (additional dialogue, John Cusack (additional dialogue, Peter McCarthy","James Le Gros, Shaka, Zander Schloss, John Cusack",True,"1,004",N/A,5.9
56fbc70971a06513e442317a,Peter Medak,N/A,tt0110867,English,04 Nov 1994,Drama,movie,108 min,Pontiac Moon,http://ia.media-imdb.com/images/M/MV5BMTQzNjg1ODQyN15BMl5BanBnXkFtZTcwNjY3MzQyMQ@@._V1_SX300.jpg,,PG-13,USA,"Finn Taylor (story, Finn Taylor (screenplay, Jeffrey D. Brown (screenplay)","Ted Danson, Mary Steenburgen, Ryan Todd, Eric Schweig",True,550,N/A,5.6
56fbc70971a06513e442317b,Caroline Thomas,N/A,tt0109390,English,N/A,Documentary,movie,72 min,A Century of Cinema,N/A,,N/A,USA,Bob Thomas,"Don Ameche, Richard Attenborough, Dan Aykroyd, Kim Basinger",True,252,N/A,5.5
