_id,Rated,Language,Writer,imdbVotes,imdbRating,Box_office,Title,Poster,Director,imdbID,Genre,Response,Type,Runtime,Awards,Actors,Released,Metascore,Country
56fbc9d771a0651d70a8a86c,R,Mandarin,"Bi Feiyu, Li Xiao (novel)","4,140",7.2,,Shanghai Triad,http://ia.media-imdb.com/images/M/MV5BMTgyMzAwOTQyNF5BMl5BanBnXkFtZTcwNDU1MjgxMQ@@._V1_SX300.jpg,Yimou Zhang,tt0115012,"Crime, Drama",True,movie,108 min,Nominated for 1 Oscar. Another 5 wins & 3 nominations.,"Li Gong, Baotian Li, Wang Xiaoxiao, Xuejian Li",22 Dec 1995,N/A,"France, China"
56fbc9d771a0651d70a8a86d,N/A,English,Warren Miller,27,7.4,,Endless Winter,http://ia.media-imdb.com/images/M/MV5BMTU3ODQ2NTQzOF5BMl5BanBnXkFtZTcwMzQ0MTYyMQ@@._V1_SX300.jpg,Kurt Miller,tt0112959,Documentary,True,movie,93 min,N/A,"Warren Miller, Brad Vancour",20 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a86e,R,English,"Stephen King (short story, Tobe Hooper (screenplay, Stephen David Brooks (screenplay, Harry Alan Towers (screenplay)","6,367",3.9,"1,781,383",The Mangler,http://ia.media-imdb.com/images/M/MV5BMTc4NzczNDk3OF5BMl5BanBnXkFtZTcwNjc0NDYyMQ@@._V1_SX300.jpg,Tobe Hooper,tt0113762,"Horror, Mystery",True,movie,106 min,1 win.,"Ted Levine, Robert Englund, Daniel Matmor, Jeremy Crutchley",03 Mar 1995,N/A,"USA, UK, Australia, South Africa"
56fbc9d771a0651d70a8a86f,R,"French, Cantonese","Gilles Adrien, Jean-Pierre Jeunet, Marc Caro, Gilles Adrien (dialogue, Guillaume Laurant (additional dialogue, Jean-Pierre Jeunet (additional dialogue)","54,490",7.7,"1,513,028",The City of Lost Children,http://ia.media-imdb.com/images/M/MV5BMTg1OTk5OTM5Nl5BMl5BanBnXkFtZTcwNjM5MzI4OA@@._V1_SX300.jpg,"Marc Caro, Jean-Pierre Jeunet",tt0112682,"Fantasy, Sci-Fi",True,movie,112 min,2 wins & 11 nominations.,"Ron Perlman, Daniel Emilfork, Judith Vittet, Dominique Pinon",15 Dec 1995,73,"France, Germany, Spain"
56fbc9d771a0651d70a8a870,R,"French, Italian","Jean-Claude Carrière, Nina Companeez, Jean Giono (novel, Jean-Paul Rappeneau","4,811",7.1,"1,877,179",The Horseman on the Roof,http://ia.media-imdb.com/images/M/MV5BMTIzMzM4NTE5NV5BMl5BanBnXkFtZTcwOTk1MDAwMQ@@._V1_SX300.jpg,Jean-Paul Rappeneau,tt0113362,"Adventure, Drama, Romance",True,movie,118 min,4 wins & 8 nominations.,"Juliette Binoche, Olivier Martinez, Pierre Arditi, François Cluzet",06 Oct 1995,N/A,France
56fbc9d771a0651d70a8a871,R,English,"Paul Auster (situations, Wayne Wang (situations)","7,445",6.7,"1,275,999",Blue in the Face,http://ia.media-imdb.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1_SX300.jpg,"Paul Auster, Wayne Wang, Harvey Wang",tt0112541,Comedy,True,movie,83 min,2 nominations.,"Lou Reed, Michael J. Fox, Roseanne Barr, Mel Gorham",13 Oct 1995,54,USA
56fbc9d771a0651d70a8a872,R,English,"Robert Ramsey, Matthew Stone","1,867",4.4,"1,176,982",Destiny Turns on the Radio,http://ia.media-imdb.com/images/M/MV5BMTQzMDUwMDA0OF5BMl5BanBnXkFtZTYwNjY4NDg5._V1_SX300.jpg,Jack Baran,tt0112854,"Crime, Comedy, Fantasy",True,movie,102 min,N/A,"Dylan McDermott, Nancy Travis, James Le Gros, Quentin Tarantino",28 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a873,R,"English, Russian",Anthony Waller,"4,254",6.8,"1,204,430",Mute Witness,http://ia.media-imdb.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1_SX300.jpg,Anthony Waller,tt0110604,"Horror, Thriller",True,movie,95 min,3 wins & 3 nominations.,"Marina Zudina, Fay Ripley, Evan Richards, Oleg Yankovskiy",15 Sep 1995,N/A,"Russia, UK, Germany"
56fbc9d771a0651d70a8a874,R,English,Tom DiCillo,"12,386",7.6,"1,148,752",Living in Oblivion,http://ia.media-imdb.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1_SX300.jpg,Tom DiCillo,tt0113677,"Comedy, Drama",True,movie,90 min,7 wins & 6 nominations.,"Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck",21 Jul 1995,N/A,USA
56fbc9d771a0651d70a8a875,R,"English, Hebrew",Barbara Turner,"2,307",6.4,"2,907,768",Georgia,http://ia.media-imdb.com/images/M/MV5BMTYzMjgyNTk3OF5BMl5BanBnXkFtZTcwNTIxODcxMQ@@._V1_SX300.jpg,Ulu Grosbard,tt0113158,"Drama, Music",True,movie,115 min,Nominated for 1 Oscar. Another 4 wins & 6 nominations.,"Jennifer Jason Leigh, Mare Winningham, Ted Levine, Max Perlich",08 Dec 1995,81,"USA, France"
56fbc9d771a0651d70a8a876,R,English,Steven Pressfield,523,5.0,"961,147",Separate Lives,http://ia.media-imdb.com/images/M/MV5BOTUzNjUyNTc1OV5BMl5BanBnXkFtZTcwNTY3MDgzMQ@@._V1_SX300.jpg,David Madden,tt0111125,"Drama, Mystery, Romance",True,movie,102 min,N/A,"James Belushi, Linda Hamilton, Vera Miles, Elisabeth Moss",08 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a877,PG-13,English,"Al Franken (screenplay, Al Franken (book)","2,247",5.3,"911,310",Stuart Saves His Family,http://ia.media-imdb.com/images/M/MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_SX300.jpg,Harold Ramis,tt0114571,"Comedy, Drama",True,movie,95 min,2 nominations.,"Al Franken, Laura San Giacomo, Vincent D'Onofrio, Shirley Knight",12 Apr 1995,N/A,"Germany, USA"
56fbc9d771a0651d70a8a878,R,English,Sean Penn,"10,337",6.4,"832,910",The Crossing Guard,http://ia.media-imdb.com/images/M/MV5BMTI3MzcxNTIzMl5BMl5BanBnXkFtZTcwMDM1NzAyMQ@@._V1_SX300.jpg,Sean Penn,tt0112744,Drama,True,movie,111 min,Nominated for 1 Golden Globe. Another 3 nominations.,"Jack Nicholson, David Morse, Anjelica Huston, Robin Wright",16 Nov 1995,46,USA
56fbc9d771a0651d70a8a879,R,English,"Henry Jaglom, Victoria Foyt",300,6.1,"402,091",Last Summer in the Hamptons,http://ia.media-imdb.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@._V1_SX300.jpg,Henry Jaglom,tt0113612,"Comedy, Drama",True,movie,108 min,1 nomination.,"Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Savannah Smith Boucher",15 Sep 1996,N/A,USA
56fbc9d771a0651d70a8a87a,X,English,N/A,19,6.1,,All Amateur Perfect 10's,N/A,N/A,tt0156276,Adult,True,movie,N/A,N/A,"Jasmine Aloha, Kaitlyn Ashley, T.T. Boy, Tom Byron",N/A,N/A,USA
56fbc9d771a0651d70a8a87b,R,English,"Noah Baumbach (story, Oliver Berkman (story, Noah Baumbach","6,885",7.1,"704,543",Kicking and Screaming,http://ia.media-imdb.com/images/M/MV5BMjEzMjkwMzE4Nl5BMl5BanBnXkFtZTcwNzY0NzMzMQ@@._V1_SX300.jpg,Noah Baumbach,tt0113537,"Comedy, Drama, Romance",True,movie,96 min,1 nomination.,"Josh Hamilton, Samuel Gould, Catherine Kellner, Jonathan Baumbach",06 Oct 1995,75,USA
56fbc9d771a0651d70a8a87c,R,English,N/A,446,6.8,"688,512",Wigstock: The Movie,http://ia.media-imdb.com/images/M/MV5BMTM0NjgyMjQyMl5BMl5BanBnXkFtZTcwNTU1Nzg0NQ@@._V1_SX300.jpg,Barry Shils,tt0114937,Documentary,True,movie,85 min,N/A,"Paul Alexander, Joseph Arias, Alexis Arquette, Nicola Bateman",09 Jun 1995,N/A,"Germany, USA"
56fbc9d771a0651d70a8a87d,PG-13,English,"Ronald Harwood (screenplay, Alan Paton (novel)","1,399",6.9,"676,525","Cry, the Beloved Country",http://ia.media-imdb.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@._V1_SX300.jpg,Darrell Roodt,tt0112749,"Drama, Thriller",True,movie,106 min,1 win & 4 nominations.,"James Earl Jones, Richard Harris, Vusi Kunene, Charles S. Dutton",15 Dec 1995,71,"South Africa, USA"
56fbc9d771a0651d70a8a87e,R,English,"Don Tracy (novel, Steven Soderbergh (screenplay, Daniel Fuchs (screenplay)","2,494",6.2,"536,023",The Underneath,http://ia.media-imdb.com/images/M/MV5BMTMzNDc5NzU3N15BMl5BanBnXkFtZTcwNzgxOTEyMQ@@._V1_SX300.jpg,Steven Soderbergh,tt0114788,"Crime, Thriller",True,movie,99 min,1 nomination.,"Peter Gallagher, Alison Elliott, William Fichtner, Adam Trese",28 Apr 1995,69,USA
56fbc9d771a0651d70a8a87f,R,English,"Peter Chelsom, Peter Flannery","3,008",7.0,"532,268",Funny Bones,http://ia.media-imdb.com/images/M/MV5BODk0NzYzMzc4OF5BMl5BanBnXkFtZTcwOTQyNTUyMQ@@._V1_SX300.jpg,Peter Chelsom,tt0113133,"Comedy, Drama",True,movie,128 min,8 wins.,"Oliver Platt, Jerry Lewis, Lee Evans, Leslie Caron",31 Mar 1995,N/A,"UK, USA"
56fbc9d771a0651d70a8a880,R,English,Scott Rosenberg,"21,912",6.8,,Things to Do in Denver When You're Dead,http://ia.media-imdb.com/images/M/MV5BMTk3NDkzNjQ5Ml5BMl5BanBnXkFtZTYwMDQ0Mzk4._V1_SX300.jpg,Gary Fleder,tt0114660,"Crime, Drama",True,movie,115 min,2 wins.,"Andy Garcia, Christopher Lloyd, William Forsythe, Bill Nunn",01 Dec 1995,46,USA
56fbc9d771a0651d70a8a881,R,English,"Charles Cohen (screenplay, Anatoly Niman (story)",271,4.4,,Blood of the Innocent,N/A,Bob Misiorowski,tt0109300,"Action, Thriller",True,movie,95 min,N/A,"Thomas Ian Griffith, Artur Zmijewski, Bozena Szymanska, Jerzy Karaszkiewicz",19 Sep 1995,N/A,"USA, Poland"
56fbc9d771a0651d70a8a882,R,English,Todd Haynes,"8,011",7.1,"512,245",Safe,http://ia.media-imdb.com/images/M/MV5BNTYwOTk2NzQ5NF5BMl5BanBnXkFtZTcwOTQxMzYyMQ@@._V1_SX300.jpg,Todd Haynes,tt0114323,Drama,True,movie,119 min,4 wins & 12 nominations.,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess",30 Jun 1995,76,"UK, USA"
56fbc9d771a0651d70a8a883,R,English,"Harry Birckmayer (screenplay, Harry Birckmayer (story, Sheila Gaffney (story, Daisy von Scherler Mayer (screenplay, Daisy von Scherler Mayer (story)","3,551",6.6,"472,370",Party Girl,http://ia.media-imdb.com/images/M/MV5BMTQ0MTE0NTQxMV5BMl5BanBnXkFtZTcwMDQ2NjkyMQ@@._V1_SX300.jpg,Daisy von Scherler Mayer,tt0114095,Comedy,True,movie,94 min,1 nomination.,"Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell",09 Jun 1995,55,USA
56fbc9d771a0651d70a8a884,N/A,Swedish,"Gunder Andersson (novel, Susanna Edwards",9,6.8,,Nadja,N/A,Susanna Edwards,tt0113919,"Short, Family, Sport",True,movie,25 min,N/A,"Lena Klingvall, Kristian Lima de Faria, Anna Bjelkerud, Gunnel Lindblom",08 Apr 1995,N/A,"Sweden, USA"
56fbc9d771a0651d70a8a885,PG-13,English,Alex S. Kim (screenplay),"4,080",4.1,"407,618",3 Ninjas Knuckle Up,http://ia.media-imdb.com/images/M/MV5BMTYxMzY3NzYzNF5BMl5BanBnXkFtZTcwNDAxMzAzMQ@@._V1_SX300.jpg,Sang-ok Shin,tt0112255,"Comedy, Action, Family",True,movie,85 min,2 nominations.,"Victor Wong, Charles Napier, Michael Treanor, Max Elliott Slade",07 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a886,R,English,"Howard Korder (play, Michael Almereyda (screenplay)","1,075",5.3,"389,731",Search and Destroy,http://ia.media-imdb.com/images/M/MV5BMTg1NTE1MzYzNF5BMl5BanBnXkFtZTcwNzU2ODIyMQ@@._V1_SX300.jpg,David Salle,tt0114371,"Action, Comedy, Drama",True,movie,90 min,1 nomination.,"Dennis Hopper, Jason Ferraro, Robert Knepper, Griffin Dunne",05 May 1995,N/A,USA
56fbc9d771a0651d70a8a887,PG,English,Morgan Ward,870,5.4,"468,240",A Pyromaniac's Love Story,http://ia.media-imdb.com/images/M/MV5BMTcwMzI4NzQ2Ml5BMl5BanBnXkFtZTcwOTQ4ODUyMQ@@._V1_SX300.jpg,Joshua Brand,tt0114210,"Comedy, Romance",True,movie,94 min,N/A,"William Baldwin, John Leguizamo, Sadie Frost, Erika Eleniak",28 Apr 1995,N/A,USA
56fbc9d771a0651d70a8a888,R,English,Christopher Hampton (screenplay),"10,047",6.5,"339,889",Total Eclipse,http://ia.media-imdb.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1_SX300.jpg,Agnieszka Holland,tt0114702,"Biography, Drama, Romance",True,movie,111 min,1 nomination.,"Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc",03 Nov 1995,N/A,"UK, France, Belgium"
56fbc9d771a0651d70a8a889,UNRATED,English,Nicholas St. John,"6,464",6.4,"302,393",The Addiction,http://ia.media-imdb.com/images/M/MV5BMTM2MjA5MTk3OV5BMl5BanBnXkFtZTcwMDc2ODkxMQ@@._V1_SX300.jpg,Abel Ferrara,tt0112288,"Horror, Drama",True,movie,82 min,5 wins & 4 nominations.,"Lili Taylor, Christopher Walken, Annabella Sciorra, Edie Falco",06 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a88a,N/A,"English, German",Susanne Ofteringer (screenplay),534,7.3,"209,951",Nico Icon,http://ia.media-imdb.com/images/M/MV5BNTY2MDM2NzcyM15BMl5BanBnXkFtZTcwMjk3MzcyMQ@@._V1_SX300.jpg,Susanne Ofteringer,tt0113973,"Documentary, Biography, Music",True,movie,67 min,4 wins.,"Nico, Tina Aumont, Christian Päffgen, Edith Boulogne",16 Nov 1995,N/A,"Germany, USA"
56fbc9d771a0651d70a8a88b,R,English,"H.E. Bates (novel, Christopher Neame (screenplay)",406,6.4,"293,274",Feast of July,http://ia.media-imdb.com/images/M/MV5BODQ5NTcyODQ4Ml5BMl5BanBnXkFtZTcwNjgxNzUyMQ@@._V1_SX300.jpg,Christopher Menaul,tt0113044,"Crime, Drama, Mystery",True,movie,116 min,N/A,"Embeth Davidtz, Tom Bell, Gemma Jones, James Purefoy",13 Oct 1995,N/A,"USA, UK"
56fbc9d771a0651d70a8a88c,R,English,Gregg Araki,"11,099",5.9,"259,319",The Doom Generation,http://ia.media-imdb.com/images/M/MV5BMTgxNTIxNjgyOF5BMl5BanBnXkFtZTcwNjc2MzE3MQ@@._V1_SX300.jpg,Gregg Araki,tt0112887,"Action, Comedy, Crime",True,movie,83 min,1 nomination.,"James Duval, Rose McGowan, Johnathon Schaech, Cress Williams",27 Oct 1995,N/A,"USA, France"
56fbc9d771a0651d70a8a88d,PG-13,English,Carol Heikkinen,"37,029",6.7,,Empire Records,http://ia.media-imdb.com/images/M/MV5BMjE5NzgxODA2OV5BMl5BanBnXkFtZTcwMDE4NjUxMQ@@._V1_SX300.jpg,Allan Moyle,tt0112950,"Comedy, Drama, Music",True,movie,90 min,1 win.,"Anthony LaPaglia, Maxwell Caulfield, Debi Mazar, Rory Cochrane",20 Oct 1995,30,USA
56fbc9d771a0651d70a8a88e,R,English,"Beryl Bainbridge (novel, Charles Wood","2,085",6.1,"258,195",An Awfully Big Adventure,http://ia.media-imdb.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1_SX300.jpg,Mike Newell,tt0112427,"Comedy, Drama",True,movie,112 min,2 nominations.,"Alan Rickman, Hugh Grant, Georgina Cates, Alun Armstrong",21 Jul 1995,N/A,UK
56fbc9d771a0651d70a8a88f,R,English,Wally White,573,4.8,"240,280",Lie Down with Dogs,http://ia.media-imdb.com/images/M/MV5BMjA2MTk1NzcyMl5BMl5BanBnXkFtZTcwMzEyOTYxMQ@@._V1_SX300.jpg,Wally White,tt0113650,"Comedy, Romance",True,movie,84 min,N/A,"Wally White, Bash Halow, James Sexton, Darren Dryden",28 Jul 1995,N/A,USA
56fbc9d771a0651d70a8a890,PG,English,Michael Moore,"13,403",5.9,"178,104",Canadian Bacon,http://ia.media-imdb.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_SX300.jpg,Michael Moore,tt0109370,Comedy,True,movie,91 min,N/A,"John Candy, Alan Alda, Rhea Perlman, Kevin Pollak",22 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a891,R,English,"Ronan O'Leary, Chet Raymo (novel, Chet Raymo (screenplay)",754,6.7,"78,168",Frankie Starlight,http://ia.media-imdb.com/images/M/MV5BMjAxMzU0MzI0OF5BMl5BanBnXkFtZTcwMjI3MzMyMQ@@._V1_SX300.jpg,Michael Lindsay-Hogg,tt0113107,"Drama, Romance, War",True,movie,101 min,N/A,"Corban Walker, Niall Toibin, Owen Roe, Gabriel Byrne",22 Nov 1995,N/A,"France, UK, Ireland, USA"
56fbc9d771a0651d70a8a892,PG,English,Philip Railsback,617,6.5,"99,318",The Stars Fell on Henrietta,http://ia.media-imdb.com/images/M/MV5BMTU4NTYzMzIzMF5BMl5BanBnXkFtZTcwODk4MTkxMQ@@._V1_SX300.jpg,James Keach,tt0114534,Drama,True,movie,109 min,N/A,"Robert Duvall, Aidan Quinn, Frances Fisher, Brian Dennehy",15 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a893,NC-17,English,"Anaïs Nin (novel, Elisa M. Rothstein (screenplay, Patricia Louisianna Knop (screenplay)","1,445",4.5,"62,949",Delta of Venus,http://ia.media-imdb.com/images/M/MV5BMTgzNjg0MTI2MF5BMl5BanBnXkFtZTcwODM0OTYyMQ@@._V1_SX300.jpg,Zalman King,tt0109593,Drama,True,movie,102 min,N/A,"Audie England, Costas Mandylor, Eric Da Silva, Raven Snow",13 Oct 1995,N/A,USA
56fbc9d771a0651d70a8a894,PASSED,English,"Art Clokey, Gloria Clokey, Art Clokey (script)",533,6.2,"57,100",Gumby: The Movie,http://ia.media-imdb.com/images/M/MV5BNjU0ODM1MjExOF5BMl5BanBnXkFtZTcwNDY0ODcyMg@@._V1_SX300.jpg,Art Clokey,tt0113234,"Animation, Action, Adventure",True,movie,90 min,N/A,"Dal McKennon, Art Clokey, Gloria Clokey, Manny La Carruba",01 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a895,N/A,English,N/A,72,7.8,,Ballot Measure 9,http://ia.media-imdb.com/images/M/MV5BNDkwMDI5NTUzOF5BMl5BanBnXkFtZTcwNTUwNzgxMQ@@._V1_SX300.jpg,Heather MacDonald,tt0112452,Documentary,True,movie,72 min,5 wins & 1 nomination.,N/A,14 Jul 1995,N/A,USA
56fbc9d771a0651d70a8a896,PG-13,English,Jeff Nathanson,395,4.8,"41,628",For Better or Worse,http://ia.media-imdb.com/images/M/MV5BMTkxMDE2MzU0OF5BMl5BanBnXkFtZTcwOTAxNDgxMQ@@._V1_SX300.jpg,Jason Alexander,tt0116332,"Action, Comedy, Drama",True,movie,105 min,N/A,"Jason Alexander, Lolita Davidovich, James Woods, Joe Mantegna",19 Mar 1995,N/A,USA
56fbc9d771a0651d70a8a897,PG-13,English,Joseph Stefano,"2,692",6.3,,Two Bits,http://ia.media-imdb.com/images/M/MV5BMTY4NjA1Mzc2N15BMl5BanBnXkFtZTcwODI2NjYxMQ@@._V1_SX300.jpg,James Foley,tt0114753,Drama,True,movie,85 min,2 nominations.,"Jerry Barone, Mary Elizabeth Mastrantonio, Al Pacino, Patrick Borriello",22 Nov 1995,N/A,USA
56fbc9d771a0651d70a8a898,R,English,Julianna Lavin,"1,464",5.4,,Live Nude Girls,http://ia.media-imdb.com/images/M/MV5BMTQxMzEwMTQxN15BMl5BanBnXkFtZTcwMjI2NjY0MQ@@._V1_SX300.jpg,Julianna Lavin,tt0113674,Comedy,True,movie,95 min,N/A,"Dana Delany, Kim Cattrall, Cynthia Stevenson, Laila Robins",08 Dec 1995,N/A,USA
56fbc9d771a0651d70a8a899,R,English,Wallace Wolodarsky,"2,925",6.8,,Coldblooded,http://ia.media-imdb.com/images/M/MV5BMTk5NDM3OTE0OV5BMl5BanBnXkFtZTYwNTkwMjQ5._V1_SX300.jpg,Wallace Wolodarsky,tt0112702,"Action, Comedy, Thriller",True,movie,92 min,1 win & 1 nomination.,"Jason Priestley, Kimberly Williams-Paisley, Peter Riegert, Robert Loggia",15 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a89a,N/A,"English, Portuguese",Helena Solberg,200,7.9,,Carmen Miranda: Bananas Is My Business,http://ia.media-imdb.com/images/M/MV5BMTM4ODQyMzM5MV5BMl5BanBnXkFtZTcwNDYzMjYxMQ@@._V1_SX300.jpg,Helena Solberg,tt0109381,"Documentary, Biography, Music",True,movie,91 min,2 wins & 1 nomination.,"Cynthia Adler, Eric Barreto, Mario Cunha, Alice Faye",13 Apr 1995,N/A,"UK, Brazil"
56fbc9d771a0651d70a8a89b,PG-13,English,"John Ehle (novel, John Ehle",750,6.6,,The Journey of August King,http://ia.media-imdb.com/images/M/MV5BMjA2MTMxMDQyMV5BMl5BanBnXkFtZTcwMDEzMzcyMQ@@._V1_SX300.jpg,John Duigan,tt0113490,Drama,True,movie,91 min,N/A,"Jason Patric, Thandie Newton, Larry Drake, Sam Waterston",26 Jan 1996,N/A,USA
56fbc9d771a0651d70a8a89c,N/A,English,"Gabriel Morgan, Michel Negroponte",208,7.2,,Jupiter's Wife,http://ia.media-imdb.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_SX300.jpg,Michel Negroponte,tt0110217,"Documentary, Biography, Mystery",True,movie,87 min,3 wins & 1 nomination.,"Maggie Cogan, Katina Pendleton",08 Sep 1995,N/A,USA
56fbc9d771a0651d70a8a89d,N/A,English,Bernard Rothman,29,8.4,,Lamb Chop's Special Chanukah,N/A,Bill Davis,tt0243375,Family,True,movie,60 min,N/A,"Shari Lewis, Lloyd Bochner, Alan Thicke, Pat Morita",17 Dec 1995,N/A,Canada
