_id,Box_office,Response,Poster,Writer,Rated,Type,Genre,Awards,imdbRating,Metascore,Country,Released,Director,imdbVotes,Language,Title,imdbID,Runtime,Actors
56fba14d71a0651d642679ef,"500,283",True,http://ia.media-imdb.com/images/M/MV5BMTM1MjAzMTIwM15BMl5BanBnXkFtZTcwNDA3NzIzMQ@@._V1_SX300.jpg,"Don Bohlinger, James Nathan, Bruce Franklin Singer",R,movie,Thriller,N/A,5.5,N/A,USA,23 Oct 1987,Rick King,688,English,The Killing Time,tt0093347,94 min,"Beau Bridges, Kiefer Sutherland, Wayne Rogers, Joe Don Baker"
56fba14d71a0651d642679f0,"486,434",True,http://ia.media-imdb.com/images/M/MV5BMjI1OTg1NDI4Ml5BMl5BanBnXkFtZTcwOTE0NzI5NA@@._V1_SX300.jpg,Woody Allen,PG,movie,Drama,N/A,6.7,N/A,USA,18 Dec 1987,Woody Allen,"6,847","English, French",September,tt0093940,82 min,"Denholm Elliott, Dianne Wiest, Mia Farrow, Elaine Stritch"
56fba14d71a0651d642679f1,"410,952",True,http://ia.media-imdb.com/images/M/MV5BMTgxODcxOTQwMl5BMl5BanBnXkFtZTcwODg3NzMyMQ@@._V1_SX300.jpg,"Gail Morgan Hickman (story, Gail Morgan Hickman (screenplay, Andrew Kurtzman (screenplay, Rob Riley (screenplay, James Belushi (screenplay)",R,movie,"Action, Thriller, Crime",N/A,4.8,N/A,USA,27 Feb 1987,Jack Smight,312,English,Number One with a Bullet,tt0093658,103 min,"Robert Carradine, Billy Dee Williams, Valerie Bertinelli, Peter Graves"
56fba14d71a0651d642679f2,"350,481",True,http://ia.media-imdb.com/images/M/MV5BMjAzOTkzOTI2OV5BMl5BanBnXkFtZTcwNzM1NDAxMw@@._V1_SX300.jpg,"Michie Gleason, Louise Shivers (novel)",R,movie,Drama,N/A,4.8,N/A,USA,02 Jun 1989,Michie Gleason,170,English,Summer Heat,tt0094071,80 min,"Lori Singer, Anthony Edwards, Bruce Abbott, Kathy Bates"
56fba14d71a0651d642679f3,"300,859",True,http://ia.media-imdb.com/images/M/MV5BMTg5MzU0OTQyOF5BMl5BanBnXkFtZTcwODkwODgxMQ@@._V1_SX300.jpg,"Manya Starr, Ernest Kinoy",PG,movie,"Adventure, Drama",N/A,6.2,N/A,USA,10 Jul 1987,Jeff Bleckner,"3,968",English,White Water Summer,tt0094318,90 min,"Kevin Bacon, Sean Astin, Jonathan Ward, K.C. Martel"
56fba14d71a0651d642679f4,"285,885",True,http://ia.media-imdb.com/images/M/MV5BMTYyMTU1ODc1N15BMl5BanBnXkFtZTcwNDk2NzcxMQ@@._V1_SX300.jpg,"Lisa M. Hansen (story, Dorothy Ann Puzo (story, Moe Quigley, Michael Sonye (screenplay, Michael Sonye (story)",R,movie,"Action, Thriller",N/A,4.5,N/A,USA,09 Apr 1988,Dorothy Ann Puzo,525,English,Cold Steel,tt0092767,91 min,"Brad Davis, Sharon Stone, Jonathan Banks, Jay Acovone"
56fba14d71a0651d642679f5,"225,358",True,http://ia.media-imdb.com/images/M/MV5BMTg2MDAzODI5OF5BMl5BanBnXkFtZTcwMTExMTAzMQ@@._V1_SX300.jpg,Alan Hines (novel),PG-13,movie,"Drama, Romance",N/A,6.1,N/A,USA,01 Mar 1987,Daniel Petrie,609,English,Square Dance,tt0094020,112 min,"Jason Robards, Jane Alexander, Winona Ryder, Rob Lowe"
56fba14d71a0651d642679f6,,True,http://ia.media-imdb.com/images/M/MV5BZDMzODBhYmEtYmZhYy00ZjQ1LThhNTUtZTFkMjQ1YzYzZjIzXkEyXkFqcGdeQXVyNjM3MDIwNjc@._V1_SX300.jpg,Sandra Weintraub,R,movie,Comedy,N/A,3.6,N/A,"Yugoslavia, France, USA",01 Apr 1987,Bruce A. Block,127,English,The Princess Academy,tt0093778,90 min,"Eva Gabor, Lu Leonard, Richard Paul, Carole Davis"
56fba14d71a0651d642679f7,,True,N/A,"Susan Miller, Charles Zev Cohen",R,movie,Thriller,N/A,6.1,N/A,USA,14 Aug 1987,Karen Arthur,628,English,Lady Beware,tt0093379,108 min,"Diane Lane, Michael Woods, Cotter Smith, Tyra Ferrell"
56fba14d71a0651d642679f8,"125,400",True,http://ia.media-imdb.com/images/M/MV5BMTcwOTA3MDM1NF5BMl5BanBnXkFtZTcwMjI1NzAyMQ@@._V1_SX300.jpg,"Michael Love, Luis Mandoki (developer, Martín Salinas",R,movie,"Drama, Romance",Nominated for 1 Oscar. Another 4 wins & 3 nominations.,7.1,N/A,"USA, Mexico",11 Mar 1988,Luis Mandoki,540,English,Gaby: A True Story,tt0093067,110 min,"Liv Ullmann, Norma Aleandro, Robert Loggia, Rachel Chagall"
56fba14d71a0651d642679f9,"124,167",True,http://ia.media-imdb.com/images/M/MV5BMjAxOTI2MDk1OF5BMl5BanBnXkFtZTcwMDE0OTMyMQ@@._V1_SX300.jpg,"Andrea Dunbar, Andrea Dunbar (based on the stage plays by)",R,movie,"Comedy, Drama",N/A,6.4,N/A,UK,29 May 1987,Alan Clarke,"2,386",English,"Rita, Sue and Bob Too!",tt0091859,93 min,"Michelle Holmes, Siobhan Finneran, George Costigan, Lesley Sharp"
56fba14d71a0651d642679fa,,True,http://ia.media-imdb.com/images/M/MV5BMjE2MTAzMTcyOV5BMl5BanBnXkFtZTcwMDY0OTYxMQ@@._V1_SX300.jpg,Diane Keaton,PG-13,movie,Documentary,N/A,6.5,N/A,USA,17 Apr 1987,Diane Keaton,226,English,Heaven,tt0093166,80 min,"Michael Agbabian, James Allport, Lazaro Arvizu, Stephen Augustine"
56fba14d71a0651d642679fb,,True,http://ia.media-imdb.com/images/M/MV5BMTQxMDExOTQ1NV5BMl5BanBnXkFtZTcwNzQxOTUyMQ@@._V1_SX300.jpg,Sargon Tamimi (original screenplay \,PG,movie,"Drama, Romance, War",N/A,6.3,N/A,Canada,05 Jun 1987,Paul Almond,177,"Japanese, English",Captive Hearts,tt0092721,97 min,"Pat Morita, Chris Makepeace, Mari Sato, Michael Sarrazin"
56fba14d71a0651d642679fc,,True,http://ia.media-imdb.com/images/M/MV5BMjUwNDExNzg1NF5BMl5BanBnXkFtZTYwMzM3Mjg5._V1_SX300.jpg,"Po-Chih Leong, Jerry Liu",PG,movie,"Comedy, Drama, Mystery",N/A,6.9,N/A,UK,01 Nov 1990,Po-Chih Leong,42,"English, Cantonese",Ping Pong,tt0091756,100 min,"David Yip, Lucy Sheen, Robert Lee, Lam Fung"
56fba14d71a0651d642679fd,,True,http://ia.media-imdb.com/images/M/MV5BMjE5NzM0MjMwN15BMl5BanBnXkFtZTcwNjg4MTUyMQ@@._V1_SX300.jpg,Paul Harris,PG,movie,"Comedy, Romance, Sci-Fi",N/A,5.8,N/A,USA,01 Feb 1987,Chuck Martinez,328,English,Nice Girls Don't Explode,tt0093617,92 min,"Barbara Harris, Michelle Meyrink, William O'Leary, Wallace Shawn"
56fba14d71a0651d642679fe,,True,http://ia.media-imdb.com/images/M/MV5BMTU4Njg5NjY4MF5BMl5BanBnXkFtZTcwODE1MDEyMQ@@._V1_SX300.jpg,Claude Lelouch (film \,PG,movie,"Comedy, Crime, Romance",N/A,6.0,N/A,USA,07 Aug 1987,John G. Avildsen,406,English,Happy New Year,tt0093145,85 min,"Peter Falk, Charles Durning, Claude Lelouch, Gary Maas"
56fba14d71a0651d642679ff,,True,http://ia.media-imdb.com/images/M/MV5BMjA2MDI2NTQzMV5BMl5BanBnXkFtZTcwNzkwMDAzMQ@@._V1_SX300.jpg,Amos Kollek,R,movie,"Comedy, Mystery",N/A,4.1,N/A,USA,24 Apr 1987,Amos Kollek,274,English,"Forever, Lulu",tt0093042,85 min,"Hanna Schygulla, Debbie Harry, Alec Baldwin, Annie Golden"
56fba14d71a0651d64267a00,,True,http://ia.media-imdb.com/images/M/MV5BMTI1MzYwNTc0N15BMl5BanBnXkFtZTcwMzQxNTEyMQ@@._V1_SX300.jpg,"Jay Russell, John Wohlbruck",PG,movie,"Comedy, Drama, Romance",N/A,5.7,N/A,USA,28 Aug 1987,Jay Russell,470,English,End of the Line,tt0092967,103 min,"Kevin Bacon, Bob Balaban, Barbara Barrie, Michael Beach"
56fba14d71a0651d64267a01,,True,http://ia.media-imdb.com/images/M/MV5BMTk3OTM2MzQyMV5BMl5BanBnXkFtZTgwMzY1ODk1MDE@._V1_SX300.jpg,"Tim Doyle, Aziz Ghazal, Elizabeth Passarelli",R,movie,"Comedy, Horror",N/A,4.3,N/A,USA,02 Oct 1987,Ron Link,572,English,Zombie High,tt0094383,93 min,"Virginia Madsen, Paul Feig, Sherilyn Fenn, Clare Carey"
56fba14d71a0651d64267a02,,True,http://ia.media-imdb.com/images/M/MV5BMTQxNDMwNjE0MV5BMl5BanBnXkFtZTgwMDQ1ODk1MDE@._V1_SX300.jpg,Rex Bromfield,PG-13,movie,Comedy,N/A,4.1,N/A,Canada,13 Jun 1990,Rex Bromfield,110,English,Home Is Where the Hart Is,tt0093204,94 min,"Valri Bromfield, Stephen E. Miller, Deanne Henry, Martin Mull"
56fba14d71a0651d64267a03,,True,http://ia.media-imdb.com/images/M/MV5BZDJjNWJkODItYmJiMy00NmQ2LThmMWMtNGZiMGE4YzJmY2IyXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,"Steven Luotto (story, Alfonso Brescia (story, Steven Luotto (screenplay, Alfonso Brescia (screenplay)",PG-13,movie,"Action, Adventure, Drama",N/A,2.3,N/A,Italy,09 Jan 1987,Alfonso Brescia,516,English,Iron Warrior,tt0093276,82 min,"Miles O'Keeffe, Savina Gersak, Elisabeth Kaza, Iris Peynado"
56fba14d71a0651d64267a04,,True,http://ia.media-imdb.com/images/M/MV5BMTM4NDMzNDUzM15BMl5BanBnXkFtZTgwMTQ1ODk1MDE@._V1_SX300.jpg,"Enzo Monteleone (screenplay, Cinzia Th. Torrini (screenplay, Robert Katz (screenplay, Ira Barmak (screenplay, Enzo Monteleone (story)",R,movie,Adventure,1 nomination.,3.8,N/A,"Italy, USA",03 Jan 1987,Cinzia Th. Torrini,133,English,Hotel Colonial,tt0093217,104 min,"John Savage, Rachel Ward, Massimo Troisi, Robert Duvall"
56fba14d71a0651d64267a05,,True,http://ia.media-imdb.com/images/M/MV5BMjE0ODI0MDc1NF5BMl5BanBnXkFtZTcwMDAyODA4MQ@@._V1_SX300.jpg,"Mihalis Kakogiannis, Caroline Richards (novel)",R,movie,"Drama, History",N/A,5.0,N/A,"Greece, USA",16 Oct 1987,Mihalis Kakogiannis,121,English,Sweet Country,tt0092034,150 min,"Jane Alexander, John Cullum, Carole Laure, Franco Nero"
