_id,Response,Actors,Type,Director,Runtime,Country,imdbRating,Title,Genre,imdbID,Poster,Released,Rated,Writer,Metascore,Box_office,Awards,Language,imdbVotes
5707776b71a0650c681a2942,True,"Kevin Durand, Alexia Fast, Mireille Enos, Rosario Dawson",movie,Atom Egoyan,112 min,Canada,5.9,The Captive,"Crime, Drama, Mystery",tt2326612,http://ia.media-imdb.com/images/M/MV5BMTUwMTIxNDg0OV5BMl5BanBnXkFtZTgwNTM0MzU0MzE@._V1_SX300.jpg,12 Dec 2014,R,"Atom Egoyan (screenplay, David Fraser (screenplay, Atom Egoyan (story)",36,,1 win & 7 nominations.,English,"17,051"
5707776b71a0650c681a2943,True,"Rocki DuCharme, Sara Lynne Wright, Larissa Schmitz, Phillip Abraham",movie,Lynn Shelton,99 min,USA,6.4,Laggies,"Comedy, Romance",tt2034031,http://ia.media-imdb.com/images/M/MV5BMTY5NjU0MTQwMl5BMl5BanBnXkFtZTgwMjYxMTU0MjE@._V1_SX300.jpg,24 Oct 2014,R,Andrea Seigel,63,"440,338",1 win & 1 nomination.,English,"28,395"
5707776b71a0650c681a2944,True,"Skeet Ulrich, Christian Kane, William Devane, Madelyn Deutch",movie,Jim Wilson,110 min,USA,6.6,50 to 1,Drama,tt1777595,http://ia.media-imdb.com/images/M/MV5BNTQ0MDc0NTQ1OV5BMl5BanBnXkFtZTgwNDY2NjU3MDE@._V1_SX300.jpg,21 Mar 2014,PG-13,"Faith Conroy, Jim Wilson",37,"1,063,723",N/A,"English, Portuguese","1,238"
5707776b71a0650c681a2945,True,"Tabu, Shahid Kapoor, Shraddha Kapoor, Kay Kay Menon",movie,Vishal Bhardwaj,160 min,India,8.3,Haider,"Action, Crime, Drama",tt3390572,http://ia.media-imdb.com/images/M/MV5BMjA1NTEwMDMxMF5BMl5BanBnXkFtZTgwODkzMzI0MjE@._V1_SX300.jpg,02 Oct 2014,N/A,William Shakespeare (based on the play \,N/A,"901,610",14 wins & 31 nominations.,Hindi,"35,233"
5707776b71a0650c681a2946,True,"Alan Powell, Ali Faulkner, Caitlin Nicol-Thomas, Danny Vinson",movie,Richard Ramsey,116 min,USA,6.0,The Song,"Drama, Music, Romance",tt2517044,http://ia.media-imdb.com/images/M/MV5BNTE2NjgxMTAxNl5BMl5BanBnXkFtZTgwMzg3NDc0MjE@._V1_SX300.jpg,26 Sep 2014,PG-13,"Richard Ramsey, Richard Ramsey",42,"993,114",N/A,English,"1,283"
5707776b71a0650c681a2947,True,"Tom Sizemore, Lex Shrapnel, Anthony Oseyemi, Michael Everson",movie,Roel Reiné,98 min,USA,4.5,Seal Team Eight: Behind Enemy Lines,"Action, Drama, War",tt2992552,http://ia.media-imdb.com/images/M/MV5BMTQxMTc1NjA0MF5BMl5BanBnXkFtZTgwODAwOTgyMTE@._V1_SX300.jpg,01 Apr 2014,R,"Brendan Cowles, Shane Kuhn, Roel Reiné (story)",N/A,,N/A,English,"2,244"
5707776b71a0650c681a2948,True,"Essie Davis, Noah Wiseman, Hayley McElhinney, Daniel Henshall",movie,Jennifer Kent,93 min,"Australia, Canada",6.8,The Babadook,"Drama, Horror, Thriller",tt2321549,http://ia.media-imdb.com/images/M/MV5BMTk0NzMzODc2NF5BMl5BanBnXkFtZTgwOTYzNTM1MzE@._V1_SX300.jpg,28 Nov 2014,NOT RATED,Jennifer Kent,86,"924,279",49 wins & 56 nominations.,English,"102,324"
5707776b71a0650c681a2949,True,"Farhan Akhtar, Vidya Balan, Vir Das, Ram Kapoor",movie,Saket Chaudhary,145 min,India,5.7,Shaadi Ke Side Effects,"Comedy, Romance",tt3302962,http://ia.media-imdb.com/images/M/MV5BYTNlYmQ5MGMtMjQxZi00ZDM0LTljNzktN2I0YjAxMjAxMjEwXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SX300.jpg,28 Feb 2014,N/A,"Saket Chaudhary (screenplay, Saket Chaudhary (story, Zeenat Lakhani (screenplay, Zeenat Lakhani (story, Arshad Sayed (dialogue, Arshad Sayed (screenplay)",N/A,"582,672",N/A,Hindi,"2,997"
5707776b71a0650c681a294a,True,"Zuria Vega, Adriana Louvier, Eréndira Ibarra, Ona Casamiquela",movie,Henry Bedwell,110 min,"Mexico, Spain",4.1,Más negro que la noche,Horror,tt3450116,http://ia.media-imdb.com/images/M/MV5BMTc2Mzg1NTA4NV5BMl5BanBnXkFtZTgwNjY4MTM1MjE@._V1_SX300.jpg,26 Sep 2014,R,"Henry Bedwell (adaptation, Carlos Enrique Taboada (original idea)",N/A,"864,220",1 nomination.,Spanish,638
5707776b71a0650c681a294b,True,"David Rawle, Brendan Gleeson, Lisa Hannigan, Fionnula Flanagan",movie,Tomm Moore,93 min,"Ireland, Denmark, Belgium, Luxembourg, France",8.2,Song of the Sea,"Animation, Family, Fantasy",tt1865505,http://ia.media-imdb.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_SX300.jpg,10 Dec 2014,PG,"Will Collins, Tomm Moore (story)",85,"850,043",Nominated for 1 Oscar. Another 12 wins & 17 nominations.,"English, Irish, Scottish Gaelic","21,230"
5707776b71a0650c681a294c,True,"Rajinikanth, Deepika Padukone, Sarath Kumar, Jackie Shroff",movie,Soundarya R. Ashwin,124 min,India,6.7,Kochadaiiyaan,"Animation, Action, Adventure",tt2339505,http://ia.media-imdb.com/images/M/MV5BMzEzMDg5NDkwOF5BMl5BanBnXkFtZTgwNTk3OTg4MTE@._V1_SX300.jpg,23 May 2014,N/A,K.S. Ravikumar,N/A,"817,192",1 nomination.,"Tamil, Telugu, Hindi, Panjabi, Malayalam, Bhojpuri, English, Spanish, French, Japanese, Korean, Chinese","3,942"
5707776b71a0650c681a294d,True,"Martin Scorsese, Werner Herzog, Ava DuVernay, Ramin Bahrani",movie,Steve James,120 min,USA,7.9,Life Itself,"Documentary, Biography",tt2382298,http://ia.media-imdb.com/images/M/MV5BMTQ2OTQzMjcxNF5BMl5BanBnXkFtZTgwMzc2Njk3MTE@._V1_SX300.jpg,04 Jul 2014,R,N/A,87,"809,724",22 wins & 29 nominations.,English,"10,199"
5707776b71a0650c681a294e,True,"Bo Huang, Zheng Xu, Quan Yuan, Dongyu Zhou",movie,Hao Ning,116 min,China,6.4,Breakup Buddies,"Comedy, Drama, Romance",tt3890264,http://ia.media-imdb.com/images/M/MV5BMjM3NDQ4OTMzMV5BMl5BanBnXkFtZTgwNTA5ODI5MjE@._V1_SX300.jpg,03 Oct 2014,N/A,"Runnian Dong, Xiaohang Sun, Aina Xing, Xiaojun Yue, Disa Zhang, Yifan Zhang",N/A,"774,961",2 wins.,Mandarin,812
5707776b71a0650c681a294f,True,"Leonardo Amato, Edoardo Soldati, Daniela Suran, Francesca Grillo",series,N/A,10 min,USA,8.5,Palo Alto,"Comedy, Drama",tt3400342,http://ia.media-imdb.com/images/M/MV5BOWJlMzE5MmYtYmMwZC00Y2EwLWEzNWEtYTYyYTkyYTljZTVjXkEyXkFqcGdeQXVyNDY2Mzc1MzY@._V1_SX300.jpg,01 Jan 2014,N/A,N/A,N/A,,N/A,English,13
5707776b71a0650c681a2950,True,"Sidharth Malhotra, Riteish Deshmukh, Shraddha Kapoor, Shaad Randhawa",movie,Mohit Suri,129 min,India,6.4,Ek Villain,"Action, Crime, Drama",tt3175038,http://ia.media-imdb.com/images/M/MV5BMTQzODMxNDU3MF5BMl5BanBnXkFtZTgwMDAzNjMxMjE@._V1_SX300.jpg,27 Jun 2014,N/A,"Tushar Hiranandani, Milap Zaveri (dialogue)",N/A,"414,116",7 wins & 8 nominations.,Hindi,"11,131"
5707776b71a0650c681a2951,True,"Earl Lynn Nelson, Paul Eenhoorn, Daníel Gylfason, Þrúður Kristjánsdóttir",movie,"Aaron Katz, Martha Stephens",95 min,"Iceland, USA",6.0,Land Ho!,"Adventure, Comedy",tt3283556,http://ia.media-imdb.com/images/M/MV5BNzA3MDk0NTAzMF5BMl5BanBnXkFtZTgwNDYzMjM4MTE@._V1_SX300.jpg,19 Jan 2014,R,"Aaron Katz, Martha Stephens",68,"727,430",2 wins & 1 nomination.,English,"1,956"
5707776b71a0650c681a2952,True,"Pierre Niney, Guillaume Gallienne, Charlotte Le Bon, Laura Smet",movie,Jalil Lespert,106 min,"France, Belgium",6.2,Yves Saint Laurent,"Biography, Drama",tt2707858,http://ia.media-imdb.com/images/M/MV5BMjE3NDE1NDAyOF5BMl5BanBnXkFtZTgwMDg0NDQ0MTE@._V1_SX300.jpg,08 Jan 2014,R,"Marie-Pierre Huster (scenario, Jalil Lespert (scenario, Jacques Fieschi (scenario, Laurence Benaïm (book, Jérémie Guez (collaborating writer, Yann Apperry (scenario collaborator)",51,"716,679",2 wins & 7 nominations.,"French, English, Russian, Arabic, Japanese","7,693"
5707776b71a0650c681a2953,True,"Sonam Kapoor, Fawad Khan, Ratna Pathak, Kiron Kher",movie,Shashanka Ghosh,130 min,India,6.4,Khoobsurat,"Comedy, Romance",tt3554418,http://ia.media-imdb.com/images/M/MV5BMTU0MzI0MzAxM15BMl5BanBnXkFtZTgwNzk0MTA2MjE@._V1_SX300.jpg,19 Sep 2014,N/A,"D.N. Mukherjee (original story, Indira Bisht (screenplay, Juhi Chaturvedi (dialogue)",N/A,"710,508",2 nominations.,Hindi,"5,041"
5707776b71a0650c681a2954,True,"Adam Sandler, Jennifer Garner, Rosemarie DeWitt, Judy Greer",movie,Jason Reitman,119 min,USA,6.7,"Men, Women & Children","Comedy, Drama",tt3179568,http://ia.media-imdb.com/images/M/MV5BMTAwMzc2OTgwOTZeQTJeQWpwZ15BbWU4MDg2ODA4NjIx._V1_SX300.jpg,17 Oct 2014,R,"Jason Reitman (screenplay, Erin Cressida Wilson (screenplay, Chad Kultgen (novel)",38,"461,162",N/A,English,"21,301"
5707776b71a0650c681a2955,True,"Joshua Bell, Frankie Moreno",movie,Michael Hoopingarner,N/A,USA,N/A,"Frankie Moreno: Songs at Home, with Special Guest Joshua Bell",Music,tt3951940,N/A,16 May 2014,N/A,N/A,N/A,,N/A,English,N/A
5707776b71a0650c681a2956,True,"Jordan Trovillion, Jay Pickett, Harry Anderson, Chandler Macocha",movie,Rich Christiano,89 min,USA,3.5,A Matter of Faith,Drama,tt2587914,http://ia.media-imdb.com/images/M/MV5BMTU1ODcwNTE0M15BMl5BanBnXkFtZTgwMzI1MDczMjE@._V1_SX300.jpg,17 Oct 2014,PG,"Dave Christiano, Rich Christiano",N/A,"667,863",N/A,English,298
5707776b71a0650c681a2957,True,"Aariyan Gupta, Adah Sharma, Amita Udgata, Anshikaa Shrivastava",movie,Vinil Matthew,141 min,India,6.9,Hasee Toh Phasee,"Comedy, Romance",tt3173910,http://ia.media-imdb.com/images/M/MV5BMTQ5NTUyMzE3Ml5BMl5BanBnXkFtZTgwOTI5MDEwMTE@._V1_SX300.jpg,07 Feb 2014,NOT RATED,"Harshavardhan Kulkarni (story, Anurag Kashyap (dialogue, Harshavardhan Kulkarni (dialogue, Purva Naresh (dialogue, Vinil Matthew (dialogue)",N/A,"336,985",14 nominations.,"Hindi, English, Chinese, Spanish","9,537"
5707776b71a0650c681a2958,True,"Domhnall Gleeson, Moira Brooker, Paul Butterworth, Phil Kingston",movie,Lenny Abrahamson,95 min,"UK, Ireland, USA",7.0,Frank,"Comedy, Drama, Music",tt1605717,http://ia.media-imdb.com/images/M/MV5BMjM0OTczMTcxOV5BMl5BanBnXkFtZTgwMDU1MDUwMjE@._V1_SX300.jpg,05 Sep 2014,R,"Jon Ronson (screenplay, Peter Straughan (screenplay)",75,"644,906",13 wins & 14 nominations.,"English, French, German","49,347"
5707776b71a0650c681a2959,True,"Robin Das, Priyanka Chopra, Zachary Coffin, Shubham Gaur",movie,Omung Kumar,122 min,India,6.8,Mary Kom,"Biography, Drama, Sport",tt3001638,http://ia.media-imdb.com/images/M/MV5BNjc0MjA0NzIzMF5BMl5BanBnXkFtZTgwMjg0MTQyMjE@._V1_SX300.jpg,05 Sep 2014,N/A,"Saiwyn Quadras (story, Ramendra Vasishth (dialogue, Karan Singh Rathore (dialogue)",N/A,"590,165",4 wins & 14 nominations.,Hindi,"6,926"
5707776b71a0650c681a295a,True,"Deepika Padukone, Arjun Kapoor, Naseeruddin Shah, Dimple Kapadia",movie,Homi Adajania,102 min,India,5.9,Finding Fanny,"Comedy, Drama, Romance",tt3142688,http://ia.media-imdb.com/images/M/MV5BMjE1Nzk2Mjk2OF5BMl5BanBnXkFtZTgwMTE5NTYxMjE@._V1_SX300.jpg,12 Sep 2014,N/A,"Homi Adajania, Kersi Khambatta",N/A,"515,393",2 wins & 28 nominations.,"Hindi, English, Konkani","4,888"
5707776b71a0650c681a295b,True,"James McAvoy, Jessica Chastain, Nina Arianda, Viola Davis",movie,Ned Benson,123 min,USA,6.4,The Disappearance of Eleanor Rigby: Them,Drama,tt3729920,http://ia.media-imdb.com/images/M/MV5BMjM3MDY1NTM5M15BMl5BanBnXkFtZTgwODM0ODkyMjE@._V1_SX300.jpg,12 Sep 2014,R,Ned Benson,57,"585,640",2 wins & 8 nominations.,English,"7,577"
5707776b71a0650c681a295c,True,"Mark Hapka, Bram Hoover, Stephen Lang, Max Adler",movie,Dylan Baker,98 min,USA,6.2,23 Blast,"Drama, Family, Sport",tt2304459,http://ia.media-imdb.com/images/M/MV5BMTYwNjIxOTc4NF5BMl5BanBnXkFtZTgwMTI0MDA5MjE@._V1_SX300.jpg,24 Oct 2014,PG-13,"Bram Hoover, Toni Hoover",45,"485,128",1 win.,English,699
5707776b71a0650c681a295d,True,"Bo Derek, Travis Pastrana, Jimmy N. Roberts, Kenny Roberts",movie,Dana Brown,90 min,"USA, Austria, Canada, South Africa, Spain",7.0,On Any Sunday: The Next Chapter,"Documentary, Action, Adventure",tt2872570,http://ia.media-imdb.com/images/M/MV5BMTkxNzA2NjkyMV5BMl5BanBnXkFtZTgwMzk2OTk3MjE@._V1_SX300.jpg,07 Nov 2014,PG,"Dana Brown, Dana Brown, Scott Rousseau, Scott Rousseau",53,"507,324",N/A,English,259
5707776b71a0650c681a295e,True,"Mark Duplass, Elisabeth Moss, Ted Danson, Kiana Cason",movie,Charlie McDowell,91 min,USA,7.1,The One I Love,"Comedy, Drama, Romance",tt2756032,http://ia.media-imdb.com/images/M/MV5BMTgzODMyMjcyOV5BMl5BanBnXkFtZTgwMTAyMjMyMjE@._V1_SX300.jpg,08 Aug 2014,R,Justin Lader,66,"511,635",2 wins & 2 nominations.,English,"21,159"
5707776b71a0650c681a295f,True,"Oscar Isaac, Viggo Mortensen, Kirsten Dunst, Daisy Bevan",movie,Hossein Amini,96 min,"UK, France, USA",6.2,The Two Faces of January,"Romance, Thriller",tt1976000,http://ia.media-imdb.com/images/M/MV5BMjk0MTE1NDIwNF5BMl5BanBnXkFtZTgwMDM2MjQwMjE@._V1_SX300.jpg,28 Aug 2014,PG-13,"Hossein Amini, Patricia Highsmith (based on the novel by)",66,"506,067",3 nominations.,"English, Greek, Turkish","21,179"
5707776b71a0650c681a2960,True,"Sheila Vand, Arash Marandi, Marshall Manesh, Mozhan Marnò",movie,Ana Lily Amirpour,101 min,USA,7.0,A Girl Walks Home Alone at Night,"Drama, Horror",tt2326554,http://ia.media-imdb.com/images/M/MV5BMjMzNjMyMjU2M15BMl5BanBnXkFtZTgwMzA3NjQ0MzE@._V1_SX300.jpg,20 Apr 2015,UNRATED,Ana Lily Amirpour,81,,6 wins & 19 nominations.,Persian,"15,538"
5707776b71a0650c681a2961,True,"Richard Nixon, Henry Kissinger, Stuart Herrington, Juan Valdez",movie,Rory Kennedy,98 min,USA,7.6,Last Days in Vietnam,"Documentary, History, War",tt3279124,http://ia.media-imdb.com/images/M/MV5BMjIzOTU1Njg2M15BMl5BanBnXkFtZTgwMjg0NzI2MjE@._V1_SX300.jpg,17 Jan 2014,NOT RATED,"Mark Bailey, Keven McAlester",86,"408,700",Nominated for 1 Oscar. Another 4 wins & 9 nominations.,English,"2,328"
5707776b71a0650c681a2962,True,"Matt O'Neill, Lovlee Carroll",movie,Sigurd Culhane,7 min,USA,N/A,In Secret,"Short, Drama, Mystery",tt3781536,N/A,N/A,N/A,"Tammy Vo, Tammy Vo",N/A,,N/A,English,N/A
5707776b71a0650c681a2963,True,"Sicheng Chen, Liya Tong, Tony Ka Fai Leung, Carina Lau",movie,Sicheng Chen,121 min,China,5.9,Beijing Love Story,"Drama, Romance",tt3505950,http://ia.media-imdb.com/images/M/MV5BMTQyMzAzMzc1N15BMl5BanBnXkFtZTgwNzc3OTYxMTE@._V1_SX300.jpg,27 Mar 2014,N/A,Sicheng Chen,44,"427,854",1 nomination.,Mandarin,237
5707776b71a0650c681a2964,True,"Vinessa Shaw, Michael C. Hall, Ken Holmes, Nick Damici",movie,Jim Mickle,109 min,"USA, France",6.8,Cold in July,"Crime, Thriller",tt1179031,http://ia.media-imdb.com/images/M/MV5BMTc4NTU4MTY2Nl5BMl5BanBnXkFtZTgwNDM5MjQ2MTE@._V1_SX300.jpg,31 Dec 2014,R,"Nick Damici, Joe R. Lansdale (based on the novel by, Jim Mickle",73,"414,623",1 win & 7 nominations.,English,"24,025"
5707776b71a0650c681a2965,True,"Chude Pamela Allen, Alta, Judith Arcana, Nona Willis Aronowitz",movie,Mary Dore,92 min,USA,7.0,She's Beautiful When She's Angry,"Documentary, History",tt3319508,http://ia.media-imdb.com/images/M/MV5BMTA1ODkwODEyNDBeQTJeQWpwZ15BbWU4MDk1MjY0MDMx._V1_SX300.jpg,02 Oct 2014,N/A,N/A,80,"420,593",2 nominations.,English,177
5707776b71a0650c681a2966,True,"Ken Beck, John Timothy, Timmy Wood",movie,Charlie Todd,3 min,USA,N/A,The Pirates of Central Park,"Short, Comedy",tt4289314,N/A,05 Nov 2014,N/A,Charlie Todd (creator),N/A,,N/A,English,N/A
5707776b71a0650c681a2967,True,"Héloïse Godet, Kamel Abdeli, Richard Chevallier, Zoé Bruneau",movie,Jean-Luc Godard,70 min,"Switzerland, France",5.9,Goodbye to Language,Drama,tt2400275,http://ia.media-imdb.com/images/M/MV5BMTg4ODEwODg3Nl5BMl5BanBnXkFtZTgwODkyODMxMzE@._V1_SX300.jpg,28 May 2014,NOT RATED,Jean-Luc Godard,75,,3 wins & 17 nominations.,"French, English","3,549"
5707776b71a0650c681a2968,True,"Varun Dhawan, Alia Bhatt, Sidharth Shukla, Ashutosh Rana",movie,Shashank Khaitan,133 min,India,6.0,Humpty Sharma Ki Dulhania,"Comedy, Drama, Romance",tt3678938,http://ia.media-imdb.com/images/M/MV5BMjE3MDA4NjMxN15BMl5BanBnXkFtZTgwMzc4NzkxMjE@._V1_SX300.jpg,11 Jul 2014,NOT RATED,Shashank Khaitan,N/A,"380,011",2 wins & 3 nominations.,Hindi,"6,967"
5707776b71a0650c681a2969,True,"Manuel Karrer, Thomas Nash, Kati Zambito",movie,Christian Hörlesberger,4 min,Austria,N/A,Omar Bowing: Code Love,"Short, Music",tt3844010,N/A,25 Jun 2014,N/A,"Omar Bowing (story, Christian Hörlesberger (screenplay)",N/A,,N/A,English,N/A
5707776b71a0650c681a296a,True,"Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling",movie,Mike Cahill,106 min,USA,7.3,I Origins,"Drama, Romance, Sci-Fi",tt2884206,http://ia.media-imdb.com/images/M/MV5BMTQ0MTAwMDI1OF5BMl5BanBnXkFtZTgwNjUwMTA2MTE@._V1_SX300.jpg,19 Sep 2014,R,Mike Cahill,57,"334,658",2 wins & 3 nominations.,"English, Hindi","69,621"
5707776b71a0650c681a296b,True,Eric Lenate,movie,Herbert Bianchi,7 min,Brazil,N/A,On My Way,"Short, Drama, Fantasy",tt2865790,N/A,10 May 2014,N/A,N/A,N/A,,N/A,Portuguese,N/A
5707776b71a0650c681a296c,True,"Saif Ali Khan, Ileana, Kalki Koechlin, Ranvir Shorey",movie,"Krishna D.K., Raj Nidimoru",135 min,India,5.5,Happy Ending,"Comedy, Romance",tt3017412,http://ia.media-imdb.com/images/M/MV5BM2E2MTNiMTYtNzYyYS00NWM4LWI0NzctYjVmZjdmNjBlNDA1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,21 Nov 2014,N/A,"Raj Nidimoru (story, Krishna D.K. (story, Sita Menon (story, Raj Nidimoru (screenplay, Krishna D.K. (screenplay, Sita Menon (screenplay, Hussain Dalal (dialogue)",N/A,"311,729",1 win & 2 nominations.,Hindi,"2,347"
5707776b71a0650c681a296d,True,"Frank Adamski, Ofren Arrechaga, Ed Bankston, Carlos Boettcher",movie,"David Salzberg, Christian Tureaud",93 min,"Afghanistan, USA",6.5,The Hornet's Nest,"Documentary, Action, History",tt2611026,http://ia.media-imdb.com/images/M/MV5BMTg3NTQ3NzMzM15BMl5BanBnXkFtZTgwNTgzODM1MTE@._V1_SX300.jpg,09 May 2014,R,N/A,61,"311,975",N/A,English,"1,307"
5707776b71a0650c681a296e,True,"Shirley MacLaine, Christopher Plummer, Marcia Gay Harden, Wendell Pierce",movie,Michael Radford,97 min,"USA, Canada, Mexico, Puerto Rico",6.6,Elsa & Fred,"Comedy, Drama, Romance",tt2113659,http://ia.media-imdb.com/images/M/MV5BMjM4MzIyNzQ1N15BMl5BanBnXkFtZTgwMjQyNzY3MjE@._V1_SX300.jpg,07 Nov 2014,PG-13,"Anna Pavignano, Michael Radford",49,,1 win & 1 nomination.,English,"1,860"
5707776b71a0650c681a296f,True,"Jung-woo Ha, Dong-won Kang, Sung-min Lee, Jin-woong Jo",movie,Jong-bin Yun,137 min,South Korea,6.8,Kundo: Age of the Rampant,"Action, Drama",tt2972482,http://ia.media-imdb.com/images/M/MV5BMTczNDMwNjQ2Nl5BMl5BanBnXkFtZTgwMTQwMTUzMjE@._V1_SX300.jpg,23 Jul 2014,N/A,"Cheol-Hong Jeon (screenplay, Jong-bin Yoon (original story)",56,"280,958",1 win & 6 nominations.,Korean,"1,723"
5707776b71a0650c681a2970,True,"Nick Cave, Susie Bick, Warren Ellis, Darian Leader",movie,"Iain Forsyth, Jane Pollard",97 min,UK,7.5,"20,000 Days on Earth","Documentary, Drama, Music",tt2920540,http://ia.media-imdb.com/images/M/MV5BMTQzOTI2NjkxM15BMl5BanBnXkFtZTgwNjg4MDgyMjE@._V1_SX300.jpg,18 Nov 2014,N/A,"Nick Cave, Iain Forsyth, Jane Pollard",83,"277,770",Nominated for 1 BAFTA Film Award. Another 7 wins & 14 nominations.,English,"7,471"
5707776b71a0650c681a2971,True,"Nargis Fakhri, Salman Khan, Anupam Kher, Varun Dhawan",movie,David Dhawan,128 min,India,5.3,Main Tera Hero,"Action, Comedy, Romance",tt2762334,http://ia.media-imdb.com/images/M/MV5BMTg5NjEzNjMzMF5BMl5BanBnXkFtZTgwNDMzMTMwNDE@._V1_SX300.jpg,04 Apr 2014,N/A,"Tushar Hiranandani (story, Milap Zaveri (dialogue)",N/A,"274,579",1 win & 3 nominations.,Hindi,"4,675"
5707776b71a0650c681a2972,True,"Jicey Carina, Eve Poncelet, Arnaud Vallens",movie,Raphael Zanetto,N/A,N/A,N/A,The Ernest Band: Barry,"Short, Music",tt4650742,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A
5707776b71a0650c681a2973,True,"Mosab Hassan Yousef, Gonen Ben Yitzhak, Sheikh Hassan Yousef",movie,Nadav Schirman,101 min,"Germany, USA, UK, Israel",7.2,The Green Prince,"Documentary, Biography",tt2304915,http://ia.media-imdb.com/images/M/MV5BMTAwOTA3NjIwNDdeQTJeQWpwZ15BbWU4MDM2MTI3NTIx._V1_SX300.jpg,27 Nov 2014,PG-13,"Nadav Schirman, Nadav Schirman, Mosab Hassan Yousef (memoir by)",67,"257,779",5 wins & 7 nominations.,"English, Hebrew","1,734"
5707776b71a0650c681a2974,True,"Dan Cohen, Louise Dueno, Nell Hardie, Norman Hardie",movie,Michael Rossato-Bennett,78 min,USA,8.2,Alive Inside,"Documentary, News",tt2593392,http://ia.media-imdb.com/images/M/MV5BODQ3Mzc3NzUwNl5BMl5BanBnXkFtZTgwMDMxNDQyNDE@._V1_SX300.jpg,18 Oct 2014,NOT RATED,Michael Rossato-Bennett,67,"150,200",7 wins & 5 nominations.,English,"1,878"
5707776b71a0650c681a2975,True,"Mathieu Amalric, Léa Drucker, Stéphanie Cléau, Laurent Poitrenaux",movie,Mathieu Amalric,76 min,France,6.3,The Blue Room,"Crime, Thriller",tt3230082,http://ia.media-imdb.com/images/M/MV5BMTU1NjEwOTAxMV5BMl5BanBnXkFtZTgwMjMxNzk3MTE@._V1_SX300.jpg,17 May 2014,R,"Stéphanie Cléau (screenplay, Mathieu Amalric (screenplay, Georges Simenon (novel)",72,"231,186",3 nominations.,French,"1,908"
5707776b71a0650c681a2976,True,N/A,movie,Frederick Wiseman,180 min,"France, USA, UK",7.4,National Gallery,Documentary,tt3720794,http://ia.media-imdb.com/images/M/MV5BMTk1NTAxODM1NV5BMl5BanBnXkFtZTgwNTgzMzYxMzE@._V1_SX300.jpg,08 Oct 2014,NOT RATED,Frederick Wiseman,89,"100,100",9 nominations.,English,771
5707776b71a0650c681a2977,True,"Seung Hyun Choi, Se-Kyung Shin, Yun-seok Kim, Hae-jin Yoo",movie,Hyeong-Cheol Kang,147 min,South Korea,7.0,Tazza: The Hidden Card,"Crime, Drama",tt3402110,http://ia.media-imdb.com/images/M/MV5BMjI4OTE3MzUyNl5BMl5BanBnXkFtZTgwMDkwMDY3MjE@._V1_SX300.jpg,03 Sep 2014,N/A,"Hyeong-Cheol Kang (screenplay, Sang-bum Cho (screenplay, Ji-Gang Lee (screenplay, Byeong-heon Lee (adaptation, Young-man Huh (graphic novels, Se-Young Kim (graphic novels)",N/A,"249,672",1 win & 7 nominations.,Korean,769
5707776b71a0650c681a2978,True,Mark A. Landis,movie,"Sam Cullman, Jennifer Grausman, Mark Becker",89 min,USA,7.1,Art and Craft,Documentary,tt3654964,http://ia.media-imdb.com/images/M/MV5BMTkxOTQ5MTE3M15BMl5BanBnXkFtZTgwMDI3NzMyMjE@._V1_SX300.jpg,18 Mar 2015,N/A,N/A,68,"215,300",2 wins & 1 nomination.,English,674
5707776b71a0650c681a2979,True,"André Dussollier, Niels Arestrup, Burghart Klaußner, Robert Stadlober",movie,Volker Schlöndorff,84 min,"France, Germany",7.1,Diplomacy,Drama,tt3129564,http://ia.media-imdb.com/images/M/MV5BMTg1NDIzNTQ5N15BMl5BanBnXkFtZTgwMjY2MTU2MjE@._V1_SX300.jpg,05 Mar 2014,NOT RATED,"Cyril Gely (play, Cyril Gely (adaptation, Volker Schlöndorff (adaptation)",72,"230,880",3 wins & 3 nominations.,"French, German","2,906"
5707776b71a0650c681a297a,True,"Chao Deng, Mi Yang, Zihan Ji, Chao Liang",movie,"Yu Baimei, Chao Deng",114 min,China,4.4,The Breakup Guru,Comedy,tt3667798,http://ia.media-imdb.com/images/M/MV5BMjE0MjkzNTYxMV5BMl5BanBnXkFtZTgwMzg4MDMwMjE@._V1_SX300.jpg,27 Jun 2014,N/A,Yu Baimei,N/A,"208,959",N/A,Mandarin,307
5707776b71a0650c681a297b,True,"Michael Pitt, Nina Arianda, Andy Garcia, Ray Romano",movie,Raymond De Felitta,104 min,USA,6.3,Rob the Mob,"Crime, Drama",tt2481480,http://ia.media-imdb.com/images/M/MV5BMjE4MTE4MTEyNl5BMl5BanBnXkFtZTgwMjIwNTgwMTE@._V1_SX300.jpg,15 Mar 2014,R,Jonathan Fernandez,63,"206,909",N/A,English,"8,390"
