_id,Actors,imdbID,imdbRating,Language,Awards,Poster,imdbVotes,Director,Writer,Released,Box_office,Runtime,Rated,Type,Response,Country,Genre,Title,Metascore
570731d771a0650e3c561d9a,"Mahmoud Hamid Ali, Edward Allier, Ryan Baker, Zack Corke",tt1239427,6.6,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTkyOTE5NTU2Ml5BMl5BanBnXkFtZTcwMjY2OTgyMg@@._V1_SX300.jpg,541,Jake Rademacher,N/A,13 Mar 2009,"152,798",110 min,R,movie,True,USA,"Documentary, War",Brothers at War,60
570731d771a0650e3c561d9b,"Mithun Chakraborty, Sanjay Dutt, Imran Khan, Ravi Kishan",tt1242782,4.8,Hindi,N/A,http://ia.media-imdb.com/images/M/MV5BNWE3MjEzNmQtM2EyMi00NDU5LWI4N2ItZjA4OWIxNWNmMmYyXkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_SX300.jpg,"1,577",Soham Shah,"Renzil D'Silva (screenplay, Soham Shah (dialogue, Soham Shah (screenplay, Soham Shah (story)",31 Jul 2009,,N/A,N/A,movie,True,India,"Action, Adventure, Drama",Luck,N/A
570731d771a0650e3c561d9c,"Matti Boustedt, Anna Adolfsson, Sebastian Marquez von Hage, Viktoria Hedberg",tt1933574,3.4,English,N/A,N/A,7,Andreas Marawell,Andreas Marawell,03 Aug 2009,,75 min,N/A,movie,True,Sweden,Horror,Flame Beings,N/A
570731d771a0650e3c561d9d,"Julia Witschger, Mary Somers, Norman Black, Anzy Mcwha",tt1533723,7.5,English,N/A,N/A,6,Bryan Caron,"Bryan Caron (creator, Bryan Caron (story, Bryan Caron",17 Oct 2009,,15 min,N/A,movie,True,USA,"Short, Action, Comedy",12,N/A
570731d771a0650e3c561d9e,"Paul Rodriguez, Ryan Dunn, Rob Dyrdek, Terry Kennedy",tt0838241,6.7,English,1 win.,http://ia.media-imdb.com/images/M/MV5BMTcwNzAyMTQ1N15BMl5BanBnXkFtZTcwNTcyNjM1Mg@@._V1_SX300.jpg,849,Chris Zamoscianyk,"Elisa Delson, Rob Dyrdek, Nino Scalia",N/A,"84,944",88 min,R,movie,True,USA,Drama,Street Dreams,N/A
570731d771a0650e3c561d9f,"Sanjay Dutt, Ajay Devgn, Fardeen Khan, Bipasha Basu",tt1433905,6.1,Hindi,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMjE2NDYwMjU2Nl5BMl5BanBnXkFtZTcwMjU4MDU4Mg@@._V1_SX300.jpg,"3,577",Rohit Shetty,"Robin Bhatt (screenplay, Kumaar (lyrics, Bunty Rathore (dialogues, Yunus Sajawal (screenplay, Sajid (dialogue)",16 Oct 2009,"96,054",144 min,N/A,movie,True,India,"Action, Comedy, Drama",All the Best: Fun Begins,N/A
570731d771a0650e3c561da0,"Emily Dormer, Simon Mattacks, Emma Tate, Beverly Klein",tt1531706,4.6,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjI4Mjg5MTYyNV5BMl5BanBnXkFtZTgwMTExNDA2MDE@._V1_SX300.jpg,38,N/A,"Helen Craig, Katharine Holabird",09 Sep 2009,,24 min,N/A,series,True,UK,"Animation, Family",Angelina Ballerina: The Next Steps,N/A
570731d771a0650e3c561da1,"Michael Angarano, John Baker, Robin Ballard, Steve Berg",tt1161418,6.1,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMjA2NDAzMDU4Ml5BMl5BanBnXkFtZTcwMDc3Mzc3Mg@@._V1_SX300.jpg,"8,694",Jared Hess,"Jared Hess, Jerusha Hess",27 May 2010,"113,155",90 min,PG-13,movie,True,USA,"Adventure, Comedy, Sci-Fi",Gentlemen Broncos,28
570731d771a0650e3c561da2,"Claire Bronson, Cynthia Evans, Jonathan Michael Green, Edward Hastings",tt1458939,7.1,English,N/A,http://ia.media-imdb.com/images/M/MV5BMzIxODg2NTgwNl5BMl5BanBnXkFtZTcwMDEwMjc3Mg@@._V1_SX300.jpg,45,Jay Wade Edwards,Jay Wade Edwards,01 Apr 2009,,79 min,PG-13,movie,True,USA,"Comedy, Horror, Music",Monster Beach Party,N/A
570731d771a0650e3c561da3,"Govinda, Fardeen Khan, Tusshar Kapoor, Genelia D'Souza",tt1229366,5.3,N/A,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ1OTc3MDgxNF5BMl5BanBnXkFtZTgwODc3MTA1NzE@._V1_SX300.jpg,912,Rumi Jaffery,"Niranjan Iyengar (dialogue, Yunus Sajawal (screenplay)",14 Aug 2009,,138 min,N/A,movie,True,India,"Comedy, Drama, Romance",Life Partner,N/A
570731d771a0650e3c561da4,"Joan Gaudet, William Knight, Gerald Mundy",tt1326900,7.5,English,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA2Njc1NzE1Ml5BMl5BanBnXkFtZTcwODg4OTc2Mg@@._V1_SX300.jpg,280,Aron Gaudet,"Aron Gaudet, Gita Pullapilly",N/A,"106,042",84 min,UNRATED,movie,True,USA,Documentary,The Way We Get By,67
570731d771a0650e3c561da5,"Eric McCormack, Jenni Baird, Dan Lauria, Robert Patrick",tt1122836,5.7,English,7 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg4NzA1NDA3M15BMl5BanBnXkFtZTcwMjY0NDcyMg@@._V1_SX300.jpg,"3,188",R.W. Goodwin,"Steven P. Fisher (screenplay, James Swift (story, Steven P. Fisher (story)",01 Jan 2009,"104,526",90 min,PG,movie,True,"USA, Canada","Comedy, Horror, Sci-Fi",Alien Trespass,48
570731d771a0650e3c561da6,"Jun'ichi Kômoto, Sabu Kawahara, Noboru Mitani, Joe Odagiri",tt1039903,4.5,Japanese,N/A,http://ia.media-imdb.com/images/M/MV5BMTQzNjQ1MjE4N15BMl5BanBnXkFtZTgwNTQ5MTA2MDE@._V1_SX300.jpg,33,Joe Odagiri,Joe Odagiri,21 Jan 2009,,65 min,N/A,movie,True,Japan,Comedy,Looking for Cherry Blossoms,N/A
570731d771a0650e3c561da7,"Lou Taylor Pucci, Chris Pine, Piper Perabo, Emily VanCamp",tt0806203,6.0,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTYwOTcxMzYxMl5BMl5BanBnXkFtZTcwODQyODQ3Mg@@._V1_SX300.jpg,"34,777","David Pastor, Àlex Pastor","Àlex Pastor, David Pastor",02 Sep 2009,,84 min,PG-13,movie,True,USA,"Drama, Horror, Sci-Fi",Carriers,N/A
570731d771a0650e3c561da8,"Jirina Bohdalová, John Bok, Jirí Dvorák, Jirí Gruntorád",tt2307690,N/A,Czech,N/A,N/A,N/A,"Adam Novák, Ján Novák",N/A,14 May 2009,,72 min,N/A,movie,True,Czech Republic,Documentary,Citizen Havel Is Rolling the Empty Barrels,N/A
570731d771a0650e3c561da9,"Steven Spielberg, Gary Smith, Melvyn Stokes, Robert Osborne",tt1584914,6.7,English,N/A,N/A,26,Laurent Bouzereau,Laurent Bouzereau,20 Dec 2009,,58 min,TV-PG,movie,True,USA,Documentary,A Night at the Movies: The Gigantic World of Epics,N/A
570731d771a0650e3c561daa,"Habib Amiri, Setara Hussainzada, Rafi Naabzada, Lima Sahar",tt1334510,7.4,"English, Pushto, Dari",2 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjIzOTEyMDE3Nl5BMl5BanBnXkFtZTcwNDU5NjU1Mg@@._V1_SX300.jpg,822,Havana Marking,N/A,16 Jan 2009,"101,543",87 min,UNRATED,movie,True,UK,"Documentary, Music",Afghan Star,78
570731d771a0650e3c561dab,"Jocelin Donahue, Tom Noonan, Mary Woronov, Greta Gerwig",tt1172994,6.4,English,3 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTAxMDAxODg5ODReQTJeQWpwZ15BbWU3MDI5ODYxODI@._V1_SX300.jpg,"28,834",Ti West,Ti West,04 May 2012,"100,659",95 min,R,movie,True,USA,Horror,The House of the Devil,73
570731d771a0650e3c561dac,"Colin Beavan, Michelle Conlin",tt1280011,6.7,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTA2MzM0ODIxMDheQTJeQWpwZ15BbWU3MDc1OTMzNzI@._V1_SX300.jpg,"1,265","Laura Gabbert, Justin Schein",N/A,17 Jun 2010,"96,396",93 min,NOT RATED,movie,True,USA,Documentary,No Impact Man: The Documentary,66
570731d771a0650e3c561dad,"Uma Thurman, Anthony Edwards, David Schallipp, Matthew Schallipp",tt1220220,4.7,English,1 win.,http://ia.media-imdb.com/images/M/MV5BMTk0OTYwOTA2Ml5BMl5BanBnXkFtZTcwNDgxOTg3Mg@@._V1_SX300.jpg,"3,594",Katherine Dieckmann,Katherine Dieckmann,28 Aug 2009,"92,900",90 min,PG-13,movie,True,USA,"Comedy, Drama",Motherhood,34
570731d771a0650e3c561dae,"Donald Glover, D.C. Pierson, Dominic Dierkes, Aubrey Plaza",tt1237838,6.8,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjA0MzI5ODYyMl5BMl5BanBnXkFtZTcwNTEwOTQzMg@@._V1_SX300.jpg,"7,209",Dan Eckman,"D.C. Pierson (screenplay, Donald Glover (screenplay, Dominic Dierkes (screenplay, Dan Eckman (story, Dominic Dierkes (story, Donald Glover (story, Meggie McFadden (story, D.C. Pierson (story)",17 Jan 2009,"84,755",97 min,R,movie,True,USA,"Comedy, Crime, Mystery",Mystery Team,42
570731d771a0650e3c561daf,Ed Hopkins,tt1477103,6.1,English,N/A,N/A,8,N/A,"Liam Gorman, Ira Stone",N/A,,N/A,N/A,movie,True,USA,Documentary,The Sun,N/A
570731d771a0650e3c561db0,Dan Rather,tt1532885,N/A,English,N/A,N/A,N/A,"Sari Aviv, Elliot Kirschner, Steve Tyler",N/A,N/A,,105 min,N/A,movie,True,USA,"Documentary, Crime, History",A National Disgrace,N/A
570731d771a0650e3c561db1,"Hiroshi Watanabe, Nae, Mio Takada, Lynn Chen",tt0892904,6.3,"Japanese, English",3 wins.,http://ia.media-imdb.com/images/M/MV5BMjAyMTc4ODA4NV5BMl5BanBnXkFtZTcwMDMwNDk5Mw@@._V1_SX300.jpg,464,Dave Boyle,"Dave Boyle (screenplay, Joel Clark (screenplay)",17 Mar 2009,"68,410",83 min,PG-13,movie,True,USA,Comedy,White on Rice,45
570731d771a0650e3c561db2,N/A,tt1423455,8.3,English,N/A,N/A,16,Rollin Binzer,N/A,25 Sep 2009,"62,500",92 min,PG,movie,True,USA,Documentary,The Providence Effect,65
570731d771a0650e3c561db3,"Julie Andrews, Jim Dale, Roy Edward Disney, Micky Dolenz",tt1015971,7.9,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTMyMDcwNDAwMV5BMl5BanBnXkFtZTcwNzE2NTY2Mw@@._V1_SX300.jpg,531,"Gregory V. Sherman, Jeff Sherman",N/A,24 Apr 2009,"54,852",101 min,PG,movie,True,USA,Documentary,The Boys: The Sherman Brothers' Story,78
570731d771a0650e3c561db4,N/A,tt1356961,N/A,N/A,N/A,N/A,N/A,Moira Jean Sullivan,Moira Jean Sullivan,N/A,,9 min,N/A,movie,True,N/A,"Short, Fantasy",Hypnerotomachia Nausika: Nausika's Struggle for Love in a Dream,N/A
570731d771a0650e3c561db5,"Peter Auty, Mary Plazas",tt1505346,6.2,Italian,N/A,N/A,122,Werner Herzog,"Giuseppe Giacosa (libretto, Luigi Illica (libretto)",05 Sep 2009,,4 min,N/A,movie,True,UK,"Documentary, Short, Music",La Bohème,N/A
570731d771a0650e3c561db6,"Luke Arnold, Alexa PenaVega, Rhys Wakefield, Timothy Hutton",tt1212909,6.3,English,2 wins.,http://ia.media-imdb.com/images/M/MV5BMjE1NTAyNTI3N15BMl5BanBnXkFtZTcwMzQyNTE4Mg@@._V1_SX300.jpg,524,Dagen Merrill,Dagen Merrill,11 Sep 2009,"50,076",102 min,PG,movie,True,"USA, Australia","Drama, Family, Music",Broken Hill,N/A
570731d771a0650e3c561db7,"Simon Baker, Paz Vega, Michael DeLorenzo, Chloë Grace Moretz",tt1127221,4.9,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI1MzM3NTE4Nl5BMl5BanBnXkFtZTcwMDY4MzIwMg@@._V1_SX300.jpg,"2,075",Dror Soref,"Tomás Romero, Dror Soref",11 Sep 2009,"53,723",96 min,R,movie,True,USA,Thriller,Not Forgotten,48
570731d771a0650e3c561db8,"Dragos Bucur, Vlad Ivanov, Ion Stoica, Irina Saulescu",tt1337051,7.1,Romanian,13 wins & 15 nominations.,http://ia.media-imdb.com/images/M/MV5BMTk0MzczMDc0OF5BMl5BanBnXkFtZTgwMTYwMzA2MDE@._V1_SX300.jpg,"3,689",Corneliu Porumboiu,Corneliu Porumboiu (screenplay),03 Jul 2009,"48,298",113 min,N/A,movie,True,Romania,"Comedy, Crime, Drama","Police, Adjective",81
570731d771a0650e3c561db9,"Rudi Carrell, Günther Jauch",tt1566644,N/A,German,N/A,N/A,N/A,"Annemieke Kesselaar-Klar, Dieter Klar",N/A,20 Dec 2009,,45 min,N/A,movie,True,Germany,"Documentary, Biography","Unser Bruder, Vater, Opa Rudi genannt Carrell",N/A
570731d771a0650e3c561dba,Ron Sparks,tt1563649,6.5,N/A,N/A,N/A,11,N/A,N/A,02 Oct 2009,,N/A,N/A,game,True,Czech Republic,N/A,18 Wheels of Steel: Extreme Trucker,N/A
570731d771a0650e3c561dbb,"Ben Bernanke, Sheila Dixon, Phil Gramm, Henry Paulson",tt1396209,7.6,English,1 win.,http://ia.media-imdb.com/images/M/MV5BMTMzMzcyNzM2OV5BMl5BanBnXkFtZTcwNjQ4MDU4Mg@@._V1_SX300.jpg,43,Leslie Cockburn,"Andrew Cockburn, Leslie Cockburn",02 May 2009,"50,876",89 min,UNRATED,movie,True,USA,Documentary,American Casino,60
570731d771a0650e3c561dbc,"Pat Morita, Eric Roberts, Lalaine, Alexander Wraith",tt0421237,3.2,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjA3NDU3ODIwM15BMl5BanBnXkFtZTcwNTkxNjk0Mg@@._V1_SX300.jpg,469,Babar Ahmed,Babar Ahmed,10 Apr 2009,,90 min,PG-13,movie,True,USA,"Action, Thriller",Royal Kill,N/A
570731d771a0650e3c561dbd,"Amy Smart, Tom Malloy, Billy Zane, Betty White",tt1028581,5.5,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMjAyNDE2MjYxM15BMl5BanBnXkFtZTcwODI4NjQ1Mg@@._V1_SX300.jpg,"1,458",Robert Iscove,Tom Malloy,06 Jan 2011,,91 min,PG-13,movie,True,USA,"Drama, Romance",Love N' Dancing,43
570731d771a0650e3c561dbe,Michael Ruppert,tt1503769,7.8,English,N/A,http://ia.media-imdb.com/images/M/MV5BMzU5MDE5MjE4MV5BMl5BanBnXkFtZTcwMTAzMTQ1Mw@@._V1_SX300.jpg,"5,735",Chris Smith,Michael Ruppert (book),06 Nov 2009,"46,964",82 min,UNRATED,movie,True,USA,Documentary,Collapse,71
570731d771a0650e3c561dbf,"Vegar Hoel, Stig Frode Henriksen, Charlotte Frogner, Lasse Valdal",tt1278340,6.4,Norwegian,1 win.,http://ia.media-imdb.com/images/M/MV5BMjA0NDQyMjE1MF5BMl5BanBnXkFtZTcwODE1NzY5MQ@@._V1_SX300.jpg,"53,299",Tommy Wirkola,"Tommy Wirkola, Stig Frode Henriksen",09 Jan 2009,"41,709",91 min,NOT RATED,movie,True,Norway,"Comedy, Horror",Dead Snow,61
570731d771a0650e3c561dc0,"Tilly Hatcher, Maggie Hatcher, Alex Karpovsky, Katy O'Connor",tt1339268,6.0,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQwMzg0MjIwOV5BMl5BanBnXkFtZTcwNDg3MTA3Mg@@._V1_SX300.jpg,620,Andrew Bujalski,Andrew Bujalski,01 Mar 2009,"46,395",100 min,N/A,movie,True,USA,"Comedy, Drama",Beeswax,69
570731d771a0650e3c561dc1,"Herman Badillo, Harry Belafonte, Clyde Bellecourt, Daniel Berrigan",tt1074194,7.7,English,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQzOTEzMzgwOF5BMl5BanBnXkFtZTcwMjc0MjE3Mg@@._V1_SX300.jpg,268,"Emily Kunstler, Sarah Kunstler",N/A,01 Nov 2009,"57,769",85 min,N/A,movie,True,USA,Documentary,William Kunstler: Disturbing the Universe,62
570731d771a0650e3c561dc2,"Josh Harris, Tom Harris, Carlos Alvarez, David Amron",tt0498329,7.2,English,2 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE4MjE2MzA3MF5BMl5BanBnXkFtZTcwMzY5Nzc3Mg@@._V1_SX300.jpg,"1,491",Ondi Timoner,Ondi Timoner,03 Sep 2010,"41,711",91 min,UNRATED,movie,True,USA,Documentary,We Live in Public,69
570731d771a0650e3c561dc3,"Kevin Heffernan, Jeff Chase, Carla Gallo, Paul Soter",tt1135525,6.5,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyODk2NTU3OV5BMl5BanBnXkFtZTcwNjM5OTIwMw@@._V1_SX300.jpg,"10,468",Kevin Heffernan,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",17 Jan 2009,"41,588",90 min,R,movie,True,USA,Comedy,The Slammin' Salmon,40
570731d771a0650e3c561dc4,Gregor Steinbrenner,tt1778770,N/A,German,N/A,N/A,N/A,Daniel Beißmann,"Daniel Beißmann, Ingo Schwarz",23 Dec 2009,,30 min,N/A,movie,True,Germany,Comedy,Absurdistan 2009 - Der global-satirische Jahresrückblick,N/A
570731d771a0650e3c561dc5,"Peter Rodger, Hugh Jackman, Ringo Starr, David Copperfield",tt1326954,6.4,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTMxNjI4NjkxMF5BMl5BanBnXkFtZTcwMDMxNDUxMg@@._V1_SX300.jpg,376,Peter Rodger,Peter Rodger,20 Aug 2010,"38,244",93 min,N/A,movie,True,USA,Documentary,Oh My God,30
570731d771a0650e3c561dc6,"Madhavan, Neetu Chandra, Saranya Ponvannan, Sachin Khedekar",tt1430836,7.9,Tamil,N/A,N/A,666,Vikram K. Kumar,Vikram K. Kumar (story),06 Mar 2009,,N/A,N/A,movie,True,India,Thriller,Yaavarum Nalam,N/A
570731d771a0650e3c561dc7,"Julianne Nicholson, Ben Shenkman, Timothy Hutton, Michael Cerveris",tt0790627,5.6,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQyNzYxMTk4NF5BMl5BanBnXkFtZTcwMDY1MTM4Mg@@._V1_SX300.jpg,"2,828",John Krasinski,"John Krasinski (screenplay, David Foster Wallace (story)",19 Jan 2009,"27,935",80 min,N/A,movie,True,USA,"Comedy, Drama",Brief Interviews with Hideous Men,44
570731d771a0650e3c561dc8,"Jesse Metcalfe, Amber Tamblyn, Michael Douglas, Joel David Moore",tt1183251,5.9,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI1MzU1NjgyMF5BMl5BanBnXkFtZTcwNzM1MjQ1Mg@@._V1_SX300.jpg,"10,157",Peter Hyams,"Peter Hyams (screenplay, Douglas Morrow",10 Jul 2009,"32,409",106 min,PG-13,movie,True,"USA, Saudi Arabia","Crime, Drama, Mystery",Beyond a Reasonable Doubt,35
570731d771a0650e3c561dc9,"Lauren Anthony, Will Beinbrink, Brian Bogulski, Jay Brothers",tt1072437,6.0,English,N/A,http://ia.media-imdb.com/images/M/MV5BMzc0MzE0NzM2MF5BMl5BanBnXkFtZTcwMTE2Nzg3MQ@@._V1_SX300.jpg,97,Oktay Ortabasi,"Jefferson Bonar, Oktay Ortabasi",N/A,,95 min,N/A,movie,True,USA,Drama,Fuel,N/A
570731d771a0650e3c561dca,"Justin Whalin, Michael Rooker, Ryan McPartlin, Sam Lloyd",tt1161064,3.2,English,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BNDY4NzIyODE4M15BMl5BanBnXkFtZTcwMzkyMzY3MQ@@._V1_SX300.jpg,917,Ray Griggs,Ray Griggs,20 Mar 2009,"30,955",98 min,PG,movie,True,USA,"Action, Adventure, Comedy",Super Capers: The Origins of Ed and the Missing Bullion,N/A
570731d771a0650e3c561dcb,"Jimmy McKinney, Matt Krentz, Adrieanne Perez, Eric Fletcher",tt0847221,5.5,English,3 wins.,http://ia.media-imdb.com/images/M/MV5BMTUzNzQxNDU5NV5BMl5BanBnXkFtZTcwMzY1Njk3Mg@@._V1_SX300.jpg,336,Matt Krentz,"Matt Krentz, Vernon Whitlock III",21 Aug 2009,,119 min,R,movie,True,USA,"Drama, Sport",Streetballers,N/A
570731d771a0650e3c561dcc,Adam Fergus,tt1893366,N/A,English,N/A,N/A,N/A,Rick Larkin,Rick Larkin,11 Jul 2009,,N/A,N/A,movie,True,Ireland,"Short, Romance",The Garden,N/A
570731d771a0650e3c561dcd,"Stewart Brand, Rachel L. Carson, Bill Clinton, Paul Ehrlich",tt1230130,7.0,English,4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM5MDU5ODgyMV5BMl5BanBnXkFtZTcwNzUyNTE3Mg@@._V1_SX300.jpg,148,Robert Stone,Robert Stone,14 Aug 2009,"26,484",90 min,N/A,movie,True,USA,Documentary,Earth Days,70
570731d771a0650e3c561dce,"Jeff Daniels, Lauren Graham, Lou Taylor Pucci, Olivia Thirlby",tt1187041,6.5,English,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTA0MTk3MTQxOTheQTJeQWpwZ15BbWU3MDAxMTIwNjI@._V1_SX300.jpg,"5,538",John Hindman,John Hindman,30 Dec 2009,"25,589",95 min,R,movie,True,USA,"Comedy, Romance",The Answer Man,44
570731d771a0650e3c561dcf,"Sam Robards, Ally Sheedy, F. Murray Abraham, Oksana Stashenko",tt1001540,4.3,English,N/A,http://ia.media-imdb.com/images/M/MV5BNzEzMDUwNDQ2NF5BMl5BanBnXkFtZTcwNTIyNTY1Mw@@._V1_SX300.jpg,126,Slava Tsukerman,N/A,20 Mar 2009,"21,684",116 min,N/A,movie,True,"USA, Russia",Drama,Perestroika,N/A
570731d771a0650e3c561dd0,"Meg Ryan, Timothy Hutton, Justin Long, Kristen Bell",tt1133993,5.4,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTg4NTEyMjE0Ml5BMl5BanBnXkFtZTcwODg2MDY5Mg@@._V1_SX300.jpg,"6,533",Cheryl Hines,Adrienne Shelly,04 Dec 2009,"25,137",81 min,R,movie,True,USA,"Comedy, Crime, Romance",Serious Moonlight,36
570731d771a0650e3c561dd1,"Brahim Achabbakhe, Jackky Bhagnani, Nushrat Bharucha, David Bueno",tt1324078,3.3,"Hindi, English",1 win.,http://ia.media-imdb.com/images/M/MV5BOWZhYjJhMTAtMzM1Ny00OWUyLThlZGItMWY1NWNiMjYwN2M2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,280,Vivek Sharma,"Sudhanshu Dube (screenplay, Shyam Goel (screenplay, Sameer (lyrics, Vivek Sharma",12 Jun 2009,"23,437",134 min,N/A,movie,True,India,"Action, Crime, Romance",Kal Kissne Dekha,N/A
570731d771a0650e3c561dd2,"Nikki Boyer, Beau Clark, Wayne Grace, K Callan",tt1144541,6.1,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjE3MzA1NTI0N15BMl5BanBnXkFtZTcwNzA5MTYzMg@@._V1_SX300.jpg,156,Jason Naumann,"Robert Bethke (story, Don Porter, Jacob Roebuck, Lucas Roebuck",16 Feb 2009,,92 min,PG,movie,True,USA,"Comedy, Drama, Romance",Coyote County Loser,N/A
570731d771a0650e3c561dd3,"Lena Hall, Daniel Robinson, Joey Dudding, Jeff Metzler",tt1332100,6.4,English,1 win.,http://ia.media-imdb.com/images/M/MV5BMjE0NTY1MzE3NV5BMl5BanBnXkFtZTcwMzE3MjY1Mw@@._V1_SX300.jpg,"1,296","Casper Andreas, Fred M. Caruso",Fred M. Caruso (divinely inspired through),20 Jul 2009,"22,346",90 min,N/A,movie,True,USA,"Comedy, Drama, Music",The Big Gay Musical,N/A
570731d771a0650e3c561dd4,"Tricia O'Kelley, Patrick J. Adams, Ryan Devlin, Mark Harmon",tt1085515,5.9,English,2 wins.,http://ia.media-imdb.com/images/M/MV5BMTM1MTMyMDMxMF5BMl5BanBnXkFtZTcwNzczMjIwMg@@._V1_SX300.jpg,"2,802",Blayne Weaver,Blayne Weaver,10 Jul 2009,"20,915",92 min,R,movie,True,USA,Comedy,Weather Girl,47
570731d771a0650e3c561dd5,"Diane Disney, Walt Disney",tt1581275,N/A,English,N/A,N/A,N/A,Don Hahn,N/A,27 Nov 2009,,51 min,N/A,movie,True,USA,Documentary,Christmas with Walt Disney,N/A
570731d771a0650e3c561dd6,"Greg Baglia, Sean Bell, Ruben Coulanges, Elijah Cummings",tt1489185,6.5,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTQxNjU4Mzg2Nl5BMl5BanBnXkFtZTcwMDk1NDI4Mg@@._V1_SX300.jpg,49,Seyi River,Seyi River,06 Sep 2009,"20,175",94 min,PG-13,movie,True,USA,Documentary,If I Die Tonight,N/A
570731d771a0650e3c561dd7,"Justin Rice, Kevin Corrigan, Pat Healy, Kristen Tucker",tt1196165,6.4,English,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ1NzYwNDg4NV5BMl5BanBnXkFtZTcwOTQ3NTY1Mg@@._V1_SX300.jpg,321,Bob Byington,Bob Byington (screenplay),15 Jan 2010,,75 min,N/A,movie,True,USA,Comedy,Harmony and Me,67
570731d771a0650e3c561dd8,"Justin Timberlake, Ted Danson, Harry Dean Stanton, Mary Steenburgen",tt1007018,5.6,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTM1NDc5NzYwOF5BMl5BanBnXkFtZTcwMzc5Mzc3Mg@@._V1_SX300.jpg,"2,878",Michael Meredith,Michael Meredith,28 Aug 2009,"19,348",90 min,PG-13,movie,True,USA,"Comedy, Drama",The Open Road,47
570731d771a0650e3c561dd9,"Alicia Beckum, Jay Karnes, Ann Russo",tt1476251,8.1,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTQ1MjUwNzcxMF5BMl5BanBnXkFtZTcwOTgyMDQ3Mg@@._V1_SX300.jpg,7,Kenneth Hughes,John Hlavin,09 Aug 2009,,15 min,N/A,movie,True,USA,"Short, Comedy",Donkey Punch,N/A
570731d771a0650e3c561dda,"Abhay Deol, Mahie Gill, Kalki Koechlin, Dibyendu Bhattacharya",tt1327035,8.1,"Hindi, Panjabi, English, French, Tamil",6 wins & 11 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcyOTgwMzEzN15BMl5BanBnXkFtZTcwMDY3NTAyMg@@._V1_SX300.jpg,"19,273",Anurag Kashyap,"Saratchandra Chatterjee (novel, Abhay Deol (concept, Vikramaditya Motwane, Anurag Kashyap",06 Feb 2009,"10,950",144 min,N/A,movie,True,India,"Comedy, Drama, Romance",Dev D,N/A
570731d771a0650e3c561ddb,"Carla Gugino, Adrianne Palicki, Dan Mailley, Connie Britton",tt1247704,5.8,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyOTEwNjg0M15BMl5BanBnXkFtZTcwNDI4NDA5Mg@@._V1_SX300.jpg,"5,083",Sebastian Gutierrez,Sebastian Gutierrez,28 Jul 2011,,92 min,R,movie,True,USA,"Comedy, Drama",Women in Trouble,43
570731d771a0650e3c561ddc,"Emmy Rossum, Cady Huffman, Ashley Springer, Matthew Garrick",tt1241316,5.9,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTM5NTc0NDI1Nl5BMl5BanBnXkFtZTcwODkwNTQ5Mg@@._V1_SX300.jpg,"3,452",Adam Salky,David Brind,05 May 2011,,92 min,R,movie,True,USA,"Drama, Romance",Dare,54
